 rseg,lseg,Shortname,Landuse_Type,const,lbs
PL0_4510_0001,A24031,UrbStrmRest,puh,SED,156.14886
PL0_4510_0001,A24031,UrbStrmRest,pul,TN,11.657074
PL0_4510_0001,A24031,UrbStrmRest,pul,TP,1.4571342
PL0_4510_0001,A24031,UrbStrmRest,pul,SED,1165.7074
PL0_4510_0001,A24033,UrbStrmRest,imh,TN,1.5128465
PL0_4510_0001,A24033,UrbStrmRest,imh,TP,0.18910581
PL0_4510_0001,A24033,UrbStrmRest,imh,SED,151.28465
PL0_4510_0001,A24033,UrbStrmRest,iml,TN,0.43765721
PL0_4510_0001,A24033,UrbStrmRest,iml,TP,5.4707151E-2
PL0_4510_0001,A24033,UrbStrmRest,iml,SED,43.76572
PL0_4510_0001,A24033,UrbStrmRest,puh,TN,1.3474329
PL0_4510_0001,A24033,UrbStrmRest,puh,TP,0.16842911
PL0_4510_0001,A24033,UrbStrmRest,puh,SED,134.74329
PL0_4510_0001,A24033,UrbStrmRest,pul,TN,2.4823549
PL0_4510_0001,A24033,UrbStrmRest,pul,TP,0.31029436
PL0_4510_0001,A24033,UrbStrmRest,pul,SED,248.23549
PL1_4540_0001,A24031,UrbStrmRest,imh,TN,1.1555988
PL1_4540_0001,A24031,UrbStrmRest,imh,TP,0.14444984
PL1_4540_0001,A24031,UrbStrmRest,imh,SED,115.55988
PL1_4540_0001,A24031,UrbStrmRest,iml,TN,0.96261609
PL1_4540_0001,A24031,UrbStrmRest,iml,TP,0.12032701
PL1_4540_0001,A24031,UrbStrmRest,iml,SED,96.261612
PL1_4540_0001,A24031,UrbStrmRest,puh,TN,0.94193935
PL1_4540_0001,A24031,UrbStrmRest,puh,TP,0.11774242
PL1_4540_0001,A24031,UrbStrmRest,puh,SED,94.193939
PL1_4540_0001,A24031,UrbStrmRest,pul,TN,6.0686169
PL1_4540_0001,A24031,UrbStrmRest,pul,TP,0.75857711
PL1_4540_0001,A24031,UrbStrmRest,pul,SED,606.86169
PL1_4540_0001,A24033,UrbStrmRest,imh,TN,5.862998
PL1_4540_0001,A24033,UrbStrmRest,imh,TP,0.73287475
PL1_4540_0001,A24033,UrbStrmRest,imh,SED,586.2998
PL1_4540_0001,A24033,UrbStrmRest,iml,TN,1.968883
PL1_4540_0001,A24033,UrbStrmRest,iml,TP,0.24611038
PL1_4540_0001,A24033,UrbStrmRest,iml,SED,196.88831
PL1_4540_0001,A24033,UrbStrmRest,puh,TN,4.6051645
PL1_4540_0001,A24033,UrbStrmRest,puh,TP,0.57564557
PL1_4540_0001,A24033,UrbStrmRest,puh,SED,460.51645
PL1_4540_0001,A24033,UrbStrmRest,pul,TN,11.955737
PL1_4540_0001,A24033,UrbStrmRest,pul,TP,1.4944671
PL1_4540_0001,A24033,UrbStrmRest,pul,SED,1195.5737
PL1_4780_0001,A24031,UrbStrmRest,imh,TN,2.0102365E-3
PL1_4780_0001,A24031,UrbStrmRest,imh,TP,2.5127956E-4
PL1_4780_0001,A24031,UrbStrmRest,imh,SED,0.20102365
PL1_4780_0001,A24031,UrbStrmRest,iml,TN,2.9521758E-2
PL1_4780_0001,A24031,UrbStrmRest,iml,TP,3.6902197E-3
PL1_4780_0001,A24031,UrbStrmRest,iml,SED,2.9521759
PL1_4780_0001,A24031,UrbStrmRest,puh,TN,1.5622409E-3
PL1_4780_0001,A24031,UrbStrmRest,puh,TP,1.9528011E-4
PL1_4780_0001,A24031,UrbStrmRest,puh,SED,0.15622409
PL1_4780_0001,A24031,UrbStrmRest,pul,TN,0.16771115
PL1_4780_0001,A24031,UrbStrmRest,pul,TP,2.0963894E-2
PL1_4780_0001,A24031,UrbStrmRest,pul,SED,16.771116
PL2_4810_0000,A11001,UrbStrmRest,imh,TN,19.700472
PL2_4810_0000,A11001,UrbStrmRest,imh,TP,2.462559
PL2_4810_0000,A11001,UrbStrmRest,imh,SED,1970.0472
PL2_4810_0000,A11001,UrbStrmRest,iml,TN,3.0767784
PL2_4810_0000,A11001,UrbStrmRest,iml,TP,0.3845973
PL2_4810_0000,A11001,UrbStrmRest,iml,SED,307.67786
PL2_4810_0000,A11001,UrbStrmRest,puh,TN,15.46207
PL2_4810_0000,A11001,UrbStrmRest,puh,TP,1.9327587
PL2_4810_0000,A11001,UrbStrmRest,puh,SED,1546.207
PL2_4810_0000,A11001,UrbStrmRest,pul,TN,19.278812
PL2_4810_0000,A11001,UrbStrmRest,pul,TP,2.4098516
PL2_4810_0000,A11001,UrbStrmRest,pul,SED,1927.8813
PL2_4810_0000,A24033,UrbStrmRest,imh,TN,3.5035548
PL2_4810_0000,A24033,UrbStrmRest,imh,TP,0.43794435
PL2_4810_0000,A24033,UrbStrmRest,imh,SED,350.3555
PL2_4810_0000,A24033,UrbStrmRest,iml,TN,0.64327568
PL2_4810_0000,A24033,UrbStrmRest,iml,TP,0.08040946
PL2_4810_0000,A24033,UrbStrmRest,iml,SED,64.327568
PL2_4810_0000,A24033,UrbStrmRest,puh,TN,2.6661477
PL2_4810_0000,A24033,UrbStrmRest,puh,TP,0.33326846
PL2_4810_0000,A24033,UrbStrmRest,puh,SED,266.61478
PL2_4810_0000,A24033,UrbStrmRest,pul,TN,3.7424858
PL2_4810_0000,A24033,UrbStrmRest,pul,TP,0.46781072
PL2_4810_0000,A24033,UrbStrmRest,pul,SED,374.2486
PL0_4961_0000,A24033,UrbStrmRest,imh,TN,2.5317492
PL0_4961_0000,A24033,UrbStrmRest,imh,TP,0.31646866
PL0_4961_0000,A24033,UrbStrmRest,imh,SED,253.17493
PL0_4961_0000,A24033,UrbStrmRest,iml,TN,1.1555988
PL0_4961_0000,A24033,UrbStrmRest,iml,TP,0.14444984
PL0_4961_0000,A24033,UrbStrmRest,iml,SED,115.55988
PL0_4961_0000,A24033,UrbStrmRest,puh,TN,1.9459089
PL0_4961_0000,A24033,UrbStrmRest,puh,TP,0.24323861
PL0_4961_0000,A24033,UrbStrmRest,puh,SED,194.5909
PL0_4961_0000,A24033,UrbStrmRest,pul,TN,6.9186597
PL0_4961_0000,A24033,UrbStrmRest,pul,TP,0.86483246
PL0_4961_0000,A24033,UrbStrmRest,pul,SED,691.86597
PL1_5060_0000,A24033,UrbStrmRest,imh,TN,1.3704069
PL1_5060_0000,A24033,UrbStrmRest,imh,TP,0.17130086
PL1_5060_0000,A24033,UrbStrmRest,imh,SED,137.0407
PL1_5060_0000,A24033,UrbStrmRest,iml,TN,0.76044369
PL1_5060_0000,A24033,UrbStrmRest,iml,TP,9.5055461E-2
PL1_5060_0000,A24033,UrbStrmRest,iml,SED,76.044373
PL1_5060_0000,A24033,UrbStrmRest,puh,TN,0.95342642
PL1_5060_0000,A24033,UrbStrmRest,puh,TP,0.1191783
PL1_5060_0000,A24033,UrbStrmRest,puh,SED,95.342644
PL1_5060_0000,A24033,UrbStrmRest,pul,TN,4.8440952
PL1_5060_0000,A24033,UrbStrmRest,pul,TP,0.6055119
PL1_5060_0000,A24033,UrbStrmRest,pul,SED,484.40955
PL1_5061_0000,A24033,UrbStrmRest,imh,TN,8.6152993E-2
PL1_5061_0000,A24033,UrbStrmRest,imh,TP,1.0769124E-2
PL1_5061_0000,A24033,UrbStrmRest,imh,SED,8.6152992
PL1_5061_0000,A24033,UrbStrmRest,iml,TN,0.10659996
PL1_5061_0000,A24033,UrbStrmRest,iml,TP,1.3324996E-2
PL1_5061_0000,A24033,UrbStrmRest,iml,SED,10.659997
PL1_5061_0000,A24033,UrbStrmRest,puh,TN,7.4321307E-2
PL1_5061_0000,A24033,UrbStrmRest,puh,TP,9.2901634E-3
PL1_5061_0000,A24033,UrbStrmRest,puh,SED,7.4321308
PL1_5061_0000,A24033,UrbStrmRest,pul,TN,0.65591139
PL1_5061_0000,A24033,UrbStrmRest,pul,TP,8.1988923E-2
PL1_5061_0000,A24033,UrbStrmRest,pul,SED,65.591141
PL0_5070_0001,A24033,UrbStrmRest,imh,TN,1.0189027
PL0_5070_0001,A24033,UrbStrmRest,imh,TP,0.12736283
PL0_5070_0001,A24033,UrbStrmRest,imh,SED,101.89027
PL0_5070_0001,A24033,UrbStrmRest,iml,TN,0.96261609
PL0_5070_0001,A24033,UrbStrmRest,iml,TP,0.12032701
PL0_5070_0001,A24033,UrbStrmRest,iml,SED,96.261612
PL0_5070_0001,A24033,UrbStrmRest,puh,TN,0.82591999
PL0_5070_0001,A24033,UrbStrmRest,puh,TP,0.10324
PL0_5070_0001,A24033,UrbStrmRest,puh,SED,82.592003
PL0_5070_0001,A24033,UrbStrmRest,pul,TN,6.5189099
PL0_5070_0001,A24033,UrbStrmRest,pul,TP,0.81486374
PL0_5070_0001,A24033,UrbStrmRest,pul,SED,651.89099
PL1_5230_0001,A24017,UrbStrmRest,imh,TN,0.20384006
PL1_5230_0001,A24017,UrbStrmRest,imh,TP,2.5480008E-2
PL1_5230_0001,A24017,UrbStrmRest,imh,SED,20.384007
PL1_5230_0001,A24017,UrbStrmRest,iml,TN,0.14326799
PL1_5230_0001,A24017,UrbStrmRest,iml,TP,1.7908499E-2
PL1_5230_0001,A24017,UrbStrmRest,iml,SED,14.326799
PL1_5230_0001,A24017,UrbStrmRest,puh,TN,0.150571
PL1_5230_0001,A24017,UrbStrmRest,puh,TP,1.8821375E-2
PL1_5230_0001,A24017,UrbStrmRest,puh,SED,15.057101
PL1_5230_0001,A24017,UrbStrmRest,pul,TN,0.87464356
PL1_5230_0001,A24017,UrbStrmRest,pul,TP,0.10933045
PL1_5230_0001,A24017,UrbStrmRest,pul,SED,87.464355
PL1_5230_0001,A24033,UrbStrmRest,imh,TN,6.9163859E-2
PL1_5230_0001,A24033,UrbStrmRest,imh,TP,8.6454824E-3
PL1_5230_0001,A24033,UrbStrmRest,imh,SED,6.9163861
PL1_5230_0001,A24033,UrbStrmRest,iml,TN,4.1025765E-2
PL1_5230_0001,A24033,UrbStrmRest,iml,TP,5.1282207E-3
PL1_5230_0001,A24033,UrbStrmRest,iml,SED,4.1025767
PL1_5230_0001,A24033,UrbStrmRest,puh,TN,4.8113991E-2
PL1_5230_0001,A24033,UrbStrmRest,puh,TP,6.0142488E-3
PL1_5230_0001,A24033,UrbStrmRest,puh,SED,4.811399
PL1_5230_0001,A24033,UrbStrmRest,pul,TN,0.27944776
PL1_5230_0001,A24033,UrbStrmRest,pul,TP,3.4930971E-2
PL1_5230_0001,A24033,UrbStrmRest,pul,SED,27.944777
PL0_5290_0000,A24017,UrbStrmRest,imh,TN,3.6758609E-4
PL0_5290_0000,A24017,UrbStrmRest,imh,TP,4.5948262E-5
PL0_5290_0000,A24017,UrbStrmRest,imh,SED,3.6758609E-2
PL0_5290_0000,A24017,UrbStrmRest,iml,TN,1.1946548E-2
PL0_5290_0000,A24017,UrbStrmRest,iml,TP,1.4933185E-3
PL0_5290_0000,A24017,UrbStrmRest,iml,SED,1.1946548
PL0_5290_0000,A24017,UrbStrmRest,puh,TN,3.9056022E-4
PL0_5290_0000,A24017,UrbStrmRest,puh,TP,4.8820028E-5
PL0_5290_0000,A24017,UrbStrmRest,puh,SED,3.9056022E-2
PL0_5290_0000,A24017,UrbStrmRest,pul,TN,9.9937469E-2
PL0_5290_0000,A24017,UrbStrmRest,pul,TP,1.2492184E-2
PL0_5290_0000,A24017,UrbStrmRest,pul,SED,9.9937468
PL0_5290_0000,A24033,UrbStrmRest,imh,TN,4.5603649E-3
PL0_5290_0000,A24033,UrbStrmRest,imh,TP,5.7004561E-4
PL0_5290_0000,A24033,UrbStrmRest,imh,SED,0.45603651
PL0_5290_0000,A24033,UrbStrmRest,iml,TN,3.3542231E-2
PL0_5290_0000,A24033,UrbStrmRest,iml,TP,4.1927788E-3
PL0_5290_0000,A24033,UrbStrmRest,iml,SED,3.3542233
PL0_5290_0000,A24033,UrbStrmRest,puh,TN,4.1238563E-3
PL0_5290_0000,A24033,UrbStrmRest,puh,TP,5.1548204E-4
PL0_5290_0000,A24033,UrbStrmRest,puh,SED,0.41238564
PL0_5290_0000,A24033,UrbStrmRest,pul,TN,0.24926931
PL0_5290_0000,A24033,UrbStrmRest,pul,TP,3.1158663E-2
PL0_5290_0000,A24033,UrbStrmRest,pul,SED,24.926931
PL2_5300_5630,A24017,UrbStrmRest,imh,TN,0.15379292
PL2_5300_5630,A24017,UrbStrmRest,imh,TP,1.9224115E-2
PL2_5300_5630,A24017,UrbStrmRest,imh,SED,15.379292
PL2_5300_5630,A24017,UrbStrmRest,iml,TN,0.14820826
PL2_5300_5630,A24017,UrbStrmRest,iml,TP,1.8526033E-2
PL2_5300_5630,A24017,UrbStrmRest,iml,SED,14.820827
PL2_5300_5630,A24017,UrbStrmRest,puh,TN,0.12565483
PL2_5300_5630,A24017,UrbStrmRest,puh,TP,1.5706854E-2
PL2_5300_5630,A24017,UrbStrmRest,puh,SED,12.565484
PL2_5300_5630,A24017,UrbStrmRest,pul,TN,1.0789132
PL2_5300_5630,A24017,UrbStrmRest,pul,TP,0.13486415
PL2_5300_5630,A24017,UrbStrmRest,pul,SED,107.89133
PL2_5300_5630,A24033,UrbStrmRest,imh,TN,1.6109594E-3
PL2_5300_5630,A24033,UrbStrmRest,imh,TP,2.0136993E-4
PL2_5300_5630,A24033,UrbStrmRest,imh,SED,0.16109595
PL2_5300_5630,A24033,UrbStrmRest,iml,TN,8.5917832E-3
PL2_5300_5630,A24033,UrbStrmRest,iml,TP,1.0739729E-3
PL2_5300_5630,A24033,UrbStrmRest,iml,SED,0.85917836
PL2_5300_5630,A24033,UrbStrmRest,puh,TN,1.5508168E-3
PL2_5300_5630,A24033,UrbStrmRest,puh,TP,1.938521E-4
PL2_5300_5630,A24033,UrbStrmRest,puh,SED,0.15508169
PL2_5300_5630,A24033,UrbStrmRest,pul,TN,7.7755637E-2
PL2_5300_5630,A24033,UrbStrmRest,pul,TP,9.7194547E-3
PL2_5300_5630,A24033,UrbStrmRest,pul,SED,7.7755642
PL0_5440_0000,A24017,UrbStrmRest,imh,TN,8.4414274E-2
PL0_5440_0000,A24017,UrbStrmRest,imh,TP,1.0551784E-2
PL0_5440_0000,A24017,UrbStrmRest,imh,SED,8.4414272
PL0_5440_0000,A24017,UrbStrmRest,iml,TN,8.0977559E-2
PL0_5440_0000,A24017,UrbStrmRest,iml,TP,1.0122195E-2
PL0_5440_0000,A24017,UrbStrmRest,iml,SED,8.0977564
PL0_5440_0000,A24017,UrbStrmRest,puh,TN,6.6156738E-2
PL0_5440_0000,A24017,UrbStrmRest,puh,TP,8.2695922E-3
PL0_5440_0000,A24017,UrbStrmRest,puh,SED,6.6156735
PL0_5440_0000,A24017,UrbStrmRest,pul,TN,0.57457554
PL0_5440_0000,A24017,UrbStrmRest,pul,TP,7.1821943E-2
PL0_5440_0000,A24017,UrbStrmRest,pul,SED,57.457554
PL0_5450_0000,A24017,UrbStrmRest,imh,TN,2.5775351E-2
PL0_5450_0000,A24017,UrbStrmRest,imh,TP,3.2219188E-3
PL0_5450_0000,A24017,UrbStrmRest,imh,SED,2.5775352
PL0_5450_0000,A24017,UrbStrmRest,iml,TN,3.3937544E-2
PL0_5450_0000,A24017,UrbStrmRest,iml,TP,4.242193E-3
PL0_5450_0000,A24017,UrbStrmRest,iml,SED,3.3937545
PL0_5450_0000,A24017,UrbStrmRest,puh,TN,2.0942474E-2
PL0_5450_0000,A24017,UrbStrmRest,puh,TP,2.6178092E-3
PL0_5450_0000,A24017,UrbStrmRest,puh,SED,2.0942473
PL0_5450_0000,A24017,UrbStrmRest,pul,TN,0.25517598
PL0_5450_0000,A24017,UrbStrmRest,pul,TP,3.1896997E-2
PL0_5450_0000,A24017,UrbStrmRest,pul,SED,25.517597
PL2_5470_5360,A51061,NonUrbStrmRest,trp,TN,16.42
PL2_5470_5360,A51061,NonUrbStrmRest,trp,TP,2.0525
PL2_5470_5360,A51061,NonUrbStrmRest,trp,SED,1642
PL0_5510_0001,A24017,UrbStrmRest,imh,TN,1.0116825E-2
PL0_5510_0001,A24017,UrbStrmRest,imh,TP,1.2646031E-3
PL0_5510_0001,A24017,UrbStrmRest,imh,SED,1.0116825
PL0_5510_0001,A24017,UrbStrmRest,iml,TN,2.7708501E-2
PL0_5510_0001,A24017,UrbStrmRest,iml,TP,3.4635626E-3
PL0_5510_0001,A24017,UrbStrmRest,iml,SED,2.7708502
PL0_5510_0001,A24017,UrbStrmRest,puh,TN,7.1741394E-3
PL0_5510_0001,A24017,UrbStrmRest,puh,TP,8.9676742E-4
PL0_5510_0001,A24017,UrbStrmRest,puh,SED,0.71741396
PL0_5510_0001,A24017,UrbStrmRest,pul,TN,0.26527131
PL0_5510_0001,A24017,UrbStrmRest,pul,TP,3.3158913E-2
PL0_5510_0001,A24017,UrbStrmRest,pul,SED,26.527132
PL0_5510_0001,A24037,UrbStrmRest,imh,TN,6.1001661E-3
PL0_5510_0001,A24037,UrbStrmRest,imh,TP,7.6252077E-4
PL0_5510_0001,A24037,UrbStrmRest,imh,SED,0.61001664
PL0_5510_0001,A24037,UrbStrmRest,iml,TN,8.9998934E-3
PL0_5510_0001,A24037,UrbStrmRest,iml,TP,1.1249867E-3
PL0_5510_0001,A24037,UrbStrmRest,iml,SED,0.89998937
PL0_5510_0001,A24037,UrbStrmRest,puh,TN,5.1121106E-3
PL0_5510_0001,A24037,UrbStrmRest,puh,TP,6.3901383E-4
PL0_5510_0001,A24037,UrbStrmRest,puh,SED,0.5112111
PL0_5510_0001,A24037,UrbStrmRest,pul,TN,7.8400023E-2
PL0_5510_0001,A24037,UrbStrmRest,pul,TP,9.8000029E-3
PL0_5510_0001,A24037,UrbStrmRest,pul,SED,7.8400025
PL0_5530_5710,A24017,UrbStrmRest,imh,TN,1.9352993E-2
PL0_5530_5710,A24017,UrbStrmRest,imh,TP,2.4191241E-3
PL0_5530_5710,A24017,UrbStrmRest,imh,SED,1.9352993
PL0_5530_5710,A24017,UrbStrmRest,iml,TN,2.5539076E-2
PL0_5530_5710,A24017,UrbStrmRest,iml,TP,3.1923845E-3
PL0_5530_5710,A24017,UrbStrmRest,iml,SED,2.5539076
PL0_5530_5710,A24017,UrbStrmRest,puh,TN,1.6045155E-2
PL0_5530_5710,A24017,UrbStrmRest,puh,TP,2.0056444E-3
PL0_5530_5710,A24017,UrbStrmRest,puh,SED,1.6045156
PL0_5530_5710,A24017,UrbStrmRest,pul,TN,0.18515293
PL0_5530_5710,A24017,UrbStrmRest,pul,TP,2.3144117E-2
PL0_5530_5710,A24017,UrbStrmRest,pul,SED,18.515293
PL0_5580_0000,A24017,UrbStrmRest,imh,TN,1.2758799E-3
PL0_5580_0000,A24017,UrbStrmRest,imh,TP,1.5948499E-4
PL0_5580_0000,A24017,UrbStrmRest,imh,SED,0.12758799
PL0_5580_0000,A24017,UrbStrmRest,iml,TN,6.4008781E-3
PL0_5580_0000,A24017,UrbStrmRest,iml,TP,8.0010976E-4
PL0_5580_0000,A24017,UrbStrmRest,iml,SED,0.64008784
PL0_5580_0000,A24017,UrbStrmRest,puh,TN,7.7111257E-4
PL0_5580_0000,A24017,UrbStrmRest,puh,TP,9.6389071E-5
PL0_5580_0000,A24017,UrbStrmRest,puh,SED,7.7111259E-2
PL0_5580_0000,A24017,UrbStrmRest,pul,TN,5.2195087E-2
PL0_5580_0000,A24017,UrbStrmRest,pul,TP,6.5243859E-3
PL0_5580_0000,A24017,UrbStrmRest,pul,SED,5.2195086
PL0_5581_0000,A24017,UrbStrmRest,imh,TN,0.03608549
PL0_5581_0000,A24017,UrbStrmRest,imh,TP,4.5106863E-3
PL0_5581_0000,A24017,UrbStrmRest,imh,SED,3.6085491
PL0_5581_0000,A24017,UrbStrmRest,iml,TN,4.2744126E-2
PL0_5581_0000,A24017,UrbStrmRest,iml,TP,5.3430158E-3
PL0_5581_0000,A24017,UrbStrmRest,iml,SED,4.2744126
PL0_5581_0000,A24017,UrbStrmRest,puh,TN,0.03093042
PL0_5581_0000,A24017,UrbStrmRest,puh,TP,3.8663025E-3
PL0_5581_0000,A24017,UrbStrmRest,puh,SED,3.0930421
PL0_5581_0000,A24017,UrbStrmRest,pul,TN,0.32154751
PL0_5581_0000,A24017,UrbStrmRest,pul,TP,4.0193439E-2
PL0_5581_0000,A24017,UrbStrmRest,pul,SED,32.154751
PL0_5582_0000,A24017,UrbStrmRest,imh,TN,9.7731547E-4
PL0_5582_0000,A24017,UrbStrmRest,imh,TP,1.2216443E-4
PL0_5582_0000,A24017,UrbStrmRest,imh,SED,9.7731546E-2
PL0_5582_0000,A24017,UrbStrmRest,iml,TN,7.3030158E-3
PL0_5582_0000,A24017,UrbStrmRest,iml,TP,9.1287697E-4
PL0_5582_0000,A24017,UrbStrmRest,iml,SED,0.73030162
PL0_5582_0000,A24017,UrbStrmRest,puh,TN,7.4104138E-4
PL0_5582_0000,A24017,UrbStrmRest,puh,TP,9.2630173E-5
PL0_5582_0000,A24017,UrbStrmRest,puh,SED,7.4104138E-2
PL0_5582_0000,A24017,UrbStrmRest,pul,TN,7.3674545E-2
PL0_5582_0000,A24017,UrbStrmRest,pul,TP,9.2093181E-3
PL0_5582_0000,A24017,UrbStrmRest,pul,SED,7.3674545
PL0_5583_0000,A24017,UrbStrmRest,imh,TN,8.3984685E-4
PL0_5583_0000,A24017,UrbStrmRest,imh,TP,1.0498086E-4
PL0_5583_0000,A24017,UrbStrmRest,imh,SED,8.3984688E-2
PL0_5583_0000,A24017,UrbStrmRest,iml,TN,6.6371528E-3
PL0_5583_0000,A24017,UrbStrmRest,iml,TP,8.2964409E-4
PL0_5583_0000,A24017,UrbStrmRest,iml,SED,0.6637153
PL0_5583_0000,A24017,UrbStrmRest,puh,TN,5.4772617E-4
PL0_5583_0000,A24017,UrbStrmRest,puh,TP,6.8465772E-5
PL0_5583_0000,A24017,UrbStrmRest,puh,SED,5.4772619E-2
PL0_5583_0000,A24017,UrbStrmRest,pul,TN,7.0667416E-2
PL0_5583_0000,A24017,UrbStrmRest,pul,TP,8.833427E-3
PL0_5583_0000,A24017,UrbStrmRest,pul,SED,7.0667419
PL0_5584_0000,A24017,UrbStrmRest,imh,TN,3.3507957E-3
PL0_5584_0000,A24017,UrbStrmRest,imh,TP,4.1884946E-4
PL0_5584_0000,A24017,UrbStrmRest,imh,SED,0.33507958
PL0_5584_0000,A24017,UrbStrmRest,iml,TN,1.4455677E-2
PL0_5584_0000,A24017,UrbStrmRest,iml,TP,1.8069596E-3
PL0_5584_0000,A24017,UrbStrmRest,iml,SED,1.4455677
PL0_5584_0000,A24017,UrbStrmRest,puh,TN,3.286357E-3
PL0_5584_0000,A24017,UrbStrmRest,puh,TP,4.1079463E-4
PL0_5584_0000,A24017,UrbStrmRest,puh,SED,0.32863572
PL0_5584_0000,A24017,UrbStrmRest,pul,TN,0.12930635
PL0_5584_0000,A24017,UrbStrmRest,pul,TP,1.6163293E-2
PL0_5584_0000,A24017,UrbStrmRest,pul,SED,12.930634
PL0_5585_0000,A24017,UrbStrmRest,imh,TN,6.2505231E-4
PL0_5585_0000,A24017,UrbStrmRest,imh,TP,7.8131539E-5
PL0_5585_0000,A24017,UrbStrmRest,imh,SED,0.06250523
PL0_5585_0000,A24017,UrbStrmRest,iml,TN,2.4056993E-3
PL0_5585_0000,A24017,UrbStrmRest,iml,TP,3.0071242E-4
PL0_5585_0000,A24017,UrbStrmRest,iml,SED,0.24056993
PL0_5585_0000,A24017,UrbStrmRest,puh,TN,4.7469605E-4
PL0_5585_0000,A24017,UrbStrmRest,puh,TP,5.9337006E-5
PL0_5585_0000,A24017,UrbStrmRest,puh,SED,4.7469605E-2
PL0_5585_0000,A24017,UrbStrmRest,pul,TN,2.0534363E-2
PL0_5585_0000,A24017,UrbStrmRest,pul,TP,2.5667953E-3
PL0_5585_0000,A24017,UrbStrmRest,pul,SED,2.0534363
PL2_5630_0001,A24017,UrbStrmRest,imh,TN,3.9307412E-4
PL2_5630_0001,A24017,UrbStrmRest,imh,TP,4.9134265E-5
PL2_5630_0001,A24017,UrbStrmRest,imh,SED,3.9307412E-2
PL2_5630_0001,A24017,UrbStrmRest,iml,TN,3.9092619E-3
PL2_5630_0001,A24017,UrbStrmRest,iml,TP,4.8865774E-4
PL2_5630_0001,A24017,UrbStrmRest,iml,SED,0.39092618
PL2_5630_0001,A24017,UrbStrmRest,puh,TN,4.1884946E-4
PL2_5630_0001,A24017,UrbStrmRest,puh,TP,5.2356183E-5
PL2_5630_0001,A24017,UrbStrmRest,puh,SED,4.1884948E-2
PL2_5630_0001,A24017,UrbStrmRest,pul,TN,3.4796722E-2
PL2_5630_0001,A24017,UrbStrmRest,pul,TP,4.3495903E-3
PL2_5630_0001,A24017,UrbStrmRest,pul,SED,3.4796724
PL0_5670_0000,A24017,UrbStrmRest,imh,TN,3.5097435E-4
PL0_5670_0000,A24017,UrbStrmRest,imh,TP,4.3871794E-5
PL0_5670_0000,A24017,UrbStrmRest,imh,SED,3.5097435E-2
PL0_5670_0000,A24017,UrbStrmRest,iml,TN,4.1025765E-3
PL0_5670_0000,A24017,UrbStrmRest,iml,TP,5.1282207E-4
PL0_5670_0000,A24017,UrbStrmRest,iml,SED,0.41025767
PL0_5670_0000,A24017,UrbStrmRest,puh,TN,3.0887462E-4
PL0_5670_0000,A24017,UrbStrmRest,puh,TP,3.8609327E-5
PL0_5670_0000,A24017,UrbStrmRest,puh,SED,3.0887462E-2
PL0_5670_0000,A24017,UrbStrmRest,pul,TN,3.1789601E-2
PL0_5670_0000,A24017,UrbStrmRest,pul,TP,3.9737001E-3
PL0_5670_0000,A24017,UrbStrmRest,pul,SED,3.1789601
PL0_5670_0000,A24037,UrbStrmRest,imh,TN,1.0653811E-3
PL0_5670_0000,A24037,UrbStrmRest,imh,TP,1.3317264E-4
PL0_5670_0000,A24037,UrbStrmRest,imh,SED,0.10653812
PL0_5670_0000,A24037,UrbStrmRest,iml,TN,1.5722964E-2
PL0_5670_0000,A24037,UrbStrmRest,iml,TP,1.9653705E-3
PL0_5670_0000,A24037,UrbStrmRest,iml,SED,1.5722964
PL0_5670_0000,A24037,UrbStrmRest,puh,TN,1.1319675E-3
PL0_5670_0000,A24037,UrbStrmRest,puh,TP,1.4149594E-4
PL0_5670_0000,A24037,UrbStrmRest,puh,SED,0.11319675
PL0_5670_0000,A24037,UrbStrmRest,pul,TN,0.15658525
PL0_5670_0000,A24037,UrbStrmRest,pul,TP,1.9573156E-2
PL0_5670_0000,A24037,UrbStrmRest,pul,SED,15.658525
PL0_5671_0000,A24017,UrbStrmRest,imh,TN,3.3293159E-3
PL0_5671_0000,A24017,UrbStrmRest,imh,TP,4.1616449E-4
PL0_5671_0000,A24017,UrbStrmRest,imh,SED,0.33293161
PL0_5671_0000,A24017,UrbStrmRest,iml,TN,7.9044402E-3
PL0_5671_0000,A24017,UrbStrmRest,iml,TP,9.8805502E-4
PL0_5671_0000,A24017,UrbStrmRest,iml,SED,0.79044408
PL0_5671_0000,A24017,UrbStrmRest,puh,TN,3.1145215E-3
PL0_5671_0000,A24017,UrbStrmRest,puh,TP,3.8931519E-4
PL0_5671_0000,A24017,UrbStrmRest,puh,SED,0.31145215
PL0_5671_0000,A24017,UrbStrmRest,pul,TN,5.7779744E-2
PL0_5671_0000,A24017,UrbStrmRest,pul,TP,7.222468E-3
PL0_5671_0000,A24017,UrbStrmRest,pul,SED,5.7779746
PL0_5671_0000,A24037,UrbStrmRest,imh,TN,3.6300286E-3
PL0_5671_0000,A24037,UrbStrmRest,imh,TP,4.5375357E-4
PL0_5671_0000,A24037,UrbStrmRest,imh,SED,0.36300287
PL0_5671_0000,A24037,UrbStrmRest,iml,TN,3.3507957E-3
PL0_5671_0000,A24037,UrbStrmRest,iml,TP,4.1884946E-4
PL0_5671_0000,A24037,UrbStrmRest,iml,SED,0.33507958
