YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1988,1,1.58E+07,2.43E+06,5.45E+07,2.60E+06,1.48E+07,,,,,,
1988,2,3.01E+06,1.12E+06,6.58E+06,4.81E+05,1.43E+06,,,,,,
1988,3,2.65E+06,4.77E+05,8.55E+06,4.06E+05,2.25E+06,,,,,,
1988,4,1.58E+06,6.80E+05,3.17E+06,2.45E+05,6.46E+05,,,,,,
1988,5,6.36E+07,1.83E+07,1.62E+08,9.87E+06,3.83E+07,,,,,,
1988,6,1.04E+06,4.75E+05,1.99E+06,1.55E+05,3.92E+05,,,,,,
1988,7,3.52E+05,1.33E+05,7.62E+05,5.21E+04,1.65E+05,,,,,,
1988,8,5.10E+04,2.45E+04,9.44E+04,9.37E+03,1.81E+04,,,,,,
1988,9,4.61E+04,2.12E+04,8.81E+04,8.19E+03,1.73E+04,,,,,,
1988,10,3.07E+04,1.29E+04,6.21E+04,5.69E+03,1.28E+04,,,,,,
1988,11,3.42E+05,1.11E+05,8.14E+05,4.75E+04,1.86E+05,,,,,,
1988,12,1.01E+05,5.12E+04,1.79E+05,1.58E+04,3.30E+04,,,,,,
1989,1,5.50E+05,1.59E+05,1.40E+06,7.51E+04,3.30E+05,,,,,,
1989,2,7.85E+05,1.84E+05,2.23E+06,1.04E+05,5.54E+05,,,,,,
1989,3,1.10E+07,2.71E+06,3.05E+07,1.41E+06,7.49E+06,,,,,,
1989,4,1.75E+06,8.02E+05,3.36E+06,2.25E+05,6.63E+05,,,,,,
1989,5,6.87E+08,8.22E+07,2.63E+09,1.54E+08,7.48E+08,,,,,,
1989,6,4.43E+07,6.67E+06,1.55E+08,6.17E+06,4.21E+07,,,,,,
1989,7,1.96E+07,5.48E+06,5.09E+07,2.67E+06,1.21E+07,,,,,,
1989,8,3.22E+06,7.88E+05,8.97E+06,4.26E+05,2.21E+06,,,,,,
1989,9,2.75E+06,6.95E+05,7.50E+06,3.65E+05,1.83E+06,,,,,,
1989,10,2.97E+07,7.00E+06,8.43E+07,4.06E+06,2.09E+07,,,,,,
1989,11,2.75E+06,1.07E+06,5.84E+06,3.38E+05,1.25E+06,,,,,,
1989,12,7.22E+05,4.00E+05,1.21E+06,8.63E+04,2.07E+05,,,,,,
1990,1,1.46E+07,3.79E+06,3.94E+07,1.68E+06,9.55E+06,,,,,,
1990,2,4.17E+06,1.99E+06,7.77E+06,4.71E+05,1.50E+06,,,,,,
1990,3,2.61E+06,1.19E+06,5.01E+06,2.89E+05,9.91E+05,,,,,,
