YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,9.60E+03,5.80E+03,1.50E+04,1.22E+03,2.36E+03,,,,,,
1985,2,6.21E+04,2.62E+04,1.26E+05,8.12E+03,2.58E+04,,,,,,
1985,3,6.31E+03,4.22E+03,9.08E+03,7.78E+02,1.24E+03,,,,,,
1985,4,3.53E+03,2.41E+03,4.99E+03,4.32E+02,6.61E+02,,,,,,
1985,5,2.94E+03,1.98E+03,4.20E+03,3.52E+02,5.69E+02,,,,,,
1985,6,4.08E+03,2.57E+03,6.15E+03,4.80E+02,9.18E+02,,,,,,
1985,7,1.01E+03,6.44E+02,1.51E+03,1.20E+02,2.23E+02,,,,,,
1985,8,5.70E+03,1.83E+03,1.37E+04,6.83E+02,3.13E+03,,,,,,
1985,9,3.83E+02,2.58E+02,5.46E+02,4.75E+01,7.38E+01,,,,,,
1985,10,1.52E+04,6.16E+03,3.14E+04,1.78E+03,6.58E+03,,,,,,
1985,11,6.05E+05,2.29E+05,1.31E+06,9.18E+04,2.83E+05,,,,,,
1985,12,2.90E+04,1.31E+04,5.60E+04,3.24E+03,1.11E+04,,,,,,
1986,1,5.32E+03,3.54E+03,7.70E+03,5.73E+02,1.07E+03,,,,,,
1986,2,1.39E+04,9.57E+03,1.96E+04,1.45E+03,2.58E+03,,,,,,
1986,3,1.78E+04,9.66E+03,3.01E+04,1.81E+03,5.27E+03,,,,,,
1986,4,1.05E+04,6.72E+03,1.57E+04,1.05E+03,2.30E+03,,,,,,
1986,5,3.17E+03,2.23E+03,4.36E+03,3.19E+02,5.45E+02,,,,,,
1986,6,8.86E+02,6.02E+02,1.26E+03,9.17E+01,1.68E+02,,,,,,
1986,7,9.59E+02,6.49E+02,1.37E+03,9.67E+01,1.84E+02,,,,,,
1986,8,7.74E+02,5.12E+02,1.12E+03,7.77E+01,1.56E+02,,,,,,
1986,9,5.34E+02,3.59E+02,7.66E+02,5.45E+01,1.04E+02,,,,,,
1986,10,2.72E+02,1.89E+02,3.79E+02,3.10E+01,4.87E+01,,,,,,
1986,11,1.22E+03,8.32E+02,1.73E+03,1.17E+02,2.31E+02,,,,,,
1986,12,1.77E+04,7.66E+03,3.50E+04,1.63E+03,7.11E+03,,,,,,
1987,1,6.78E+03,3.65E+03,1.16E+04,6.03E+02,2.04E+03,,,,,,
1987,2,8.18E+03,5.49E+03,1.17E+04,7.21E+02,1.60E+03,,,,,,
1987,3,2.16E+04,1.00E+04,4.10E+04,1.89E+03,8.04E+03,,,,,,
1987,4,1.73E+05,6.82E+04,3.65E+05,1.91E+04,7.75E+04,,,,,,
1987,5,8.13E+03,5.40E+03,1.18E+04,6.70E+02,1.64E+03,,,,,,
1987,6,4.49E+03,2.67E+03,7.10E+03,3.71E+02,1.14E+03,,,,,,
1987,7,8.08E+02,5.60E+02,1.13E+03,7.06E+01,1.46E+02,,,,,,
1987,8,4.42E+02,2.80E+02,6.66E+02,4.02E+01,9.89E+01,,,,,,
1987,9,1.05E+05,4.99E+04,1.96E+05,1.05E+04,3.77E+04,,,,,,
1987,10,1.89E+03,1.34E+03,2.58E+03,1.56E+02,3.16E+02,,,,,,
1987,11,7.31E+04,1.85E+04,2.00E+05,7.89E+03,4.88E+04,,,,,,
1987,12,1.56E+04,9.23E+03,2.48E+04,1.22E+03,4.00E+03,,,,,,
1988,1,2.03E+04,9.27E+03,3.89E+04,1.56E+03,7.68E+03,,,,,,
1988,2,7.86E+03,5.23E+03,1.13E+04,5.87E+02,1.57E+03,,,,,,
1988,3,5.46E+03,2.91E+03,9.38E+03,3.91E+02,1.67E+03,,,,,,
1988,4,4.59E+03,3.18E+03,6.40E+03,3.33E+02,8.23E+02,,,,,,
1988,5,6.07E+04,3.61E+04,9.59E+04,4.44E+03,1.54E+04,,,,,,
1988,6,3.40E+03,2.38E+03,4.72E+03,2.43E+02,5.98E+02,,,,,,
1988,7,1.55E+03,1.03E+03,2.26E+03,1.13E+02,3.16E+02,,,,,,
1988,8,4.74E+02,3.39E+02,6.45E+02,3.87E+01,7.84E+01,,,,,,
1988,9,4.49E+02,3.17E+02,6.18E+02,3.61E+01,7.70E+01,,,,,,
1988,10,3.49E+02,2.44E+02,4.86E+02,2.95E+01,6.20E+01,,,,,,
1988,11,1.67E+03,1.07E+03,2.50E+03,1.17E+02,3.69E+02,,,,,,
1988,12,8.08E+02,5.84E+02,1.09E+03,6.19E+01,1.30E+02,,,,,,
1989,1,2.21E+03,1.38E+03,3.36E+03,1.53E+02,5.08E+02,,,,,,
1989,2,2.46E+03,1.41E+03,4.01E+03,1.65E+02,6.68E+02,,,,,,
1989,3,1.65E+04,9.30E+03,2.73E+04,1.02E+03,4.63E+03,,,,,,
1989,4,5.08E+03,3.58E+03,7.01E+03,3.21E+02,8.79E+02,,,,,,
1989,5,2.91E+05,1.06E+05,6.45E+05,3.20E+04,1.42E+05,,,,,,
1989,6,4.04E+04,1.84E+04,7.77E+04,2.79E+03,1.54E+04,,,,,,
1989,7,2.69E+04,1.56E+04,4.33E+04,1.90E+03,7.12E+03,,,,,,
1989,8,7.69E+03,4.61E+03,1.21E+04,5.30E+02,1.92E+03,,,,,,
1989,9,7.02E+03,4.06E+03,1.13E+04,4.89E+02,1.87E+03,,,,,,
1989,10,3.96E+04,2.12E+04,6.78E+04,2.89E+03,1.20E+04,,,,,,
1989,11,8.49E+03,5.77E+03,1.21E+04,5.47E+02,1.61E+03,,,,,,
1989,12,3.44E+03,2.55E+03,4.55E+03,2.18E+02,5.12E+02,,,,,,
1990,1,2.44E+04,1.43E+04,3.90E+04,1.44E+03,6.36E+03,,,,,,
1990,2,1.06E+04,7.50E+03,1.46E+04,6.18E+02,1.82E+03,,,,,,
1990,3,7.17E+03,5.06E+03,9.86E+03,4.15E+02,1.23E+03,,,,,,
1990,4,1.88E+04,1.26E+04,2.69E+04,1.02E+03,3.66E+03,,,,,,
1990,5,4.17E+04,2.09E+04,7.48E+04,2.59E+03,1.39E+04,,,,,,
1990,6,5.61E+03,3.82E+03,7.94E+03,3.25E+02,1.05E+03,,,,,,
1990,7,1.19E+04,5.33E+03,2.30E+04,7.64E+02,4.58E+03,,,,,,
1990,8,3.27E+03,2.22E+03,4.64E+03,2.08E+02,6.18E+02,,,,,,
1990,9,1.98E+03,1.35E+03,2.80E+03,1.24E+02,3.72E+02,,,,,,
1990,10,1.13E+05,5.31E+04,2.14E+05,9.36E+03,4.16E+04,,,,,,
1990,11,1.20E+04,5.92E+03,2.18E+04,7.38E+02,4.12E+03,,,,,,
1990,12,1.60E+04,9.00E+03,2.64E+04,9.05E+02,4.48E+03,,,,,,
1991,1,6.60E+04,2.95E+04,1.29E+05,4.56E+03,2.57E+04,,,,,,
1991,2,3.73E+03,2.72E+03,4.98E+03,2.23E+02,5.78E+02,,,,,,
1991,3,2.14E+04,1.31E+04,3.32E+04,1.14E+03,5.16E+03,,,,,,
1991,4,9.17E+03,6.65E+03,1.23E+04,4.92E+02,1.45E+03,,,,,,
1991,5,4.06E+03,2.97E+03,5.42E+03,2.28E+02,6.28E+02,,,,,,
