YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,2.72E+04,1.89E+04,3.80E+04,2.36E+03,4.90E+03,,,,,,
1985,2,1.62E+05,1.00E+05,2.50E+05,1.27E+04,3.84E+04,,,,,,
1985,3,4.59E+04,3.25E+04,6.30E+04,3.88E+03,7.80E+03,,,,,,
1985,4,3.88E+04,2.67E+04,5.47E+04,3.28E+03,7.17E+03,,,,,,
1985,5,3.44E+04,2.31E+04,4.94E+04,2.93E+03,6.73E+03,,,,,,
1985,6,1.37E+04,9.33E+03,1.94E+04,1.21E+03,2.59E+03,,,,,,
1985,7,5.00E+03,3.42E+03,7.07E+03,5.06E+02,9.33E+02,,,,,,
1985,8,1.21E+04,7.56E+03,1.84E+04,1.10E+03,2.78E+03,,,,,,
1985,9,3.03E+05,9.20E+04,7.50E+05,3.61E+04,1.75E+05,,,,,,
1985,10,1.43E+05,8.27E+04,2.32E+05,1.44E+04,3.84E+04,,,,,,
1985,11,3.67E+04,2.52E+04,5.18E+04,2.86E+03,6.82E+03,,,,,,
1985,12,8.98E+04,6.07E+04,1.28E+05,6.67E+03,1.73E+04,,,,,,
1986,1,2.83E+05,1.25E+05,5.54E+05,1.94E+04,1.11E+05,,,,,,
1986,2,4.08E+05,2.73E+05,5.86E+05,2.60E+04,8.00E+04,,,,,,
1986,3,2.64E+05,1.62E+05,4.09E+05,1.69E+04,6.35E+04,,,,,,
1986,4,7.43E+04,5.30E+04,1.01E+05,5.23E+03,1.24E+04,,,,,,
1986,5,2.38E+04,1.68E+04,3.27E+04,1.77E+03,4.07E+03,,,,,,
1986,6,6.45E+03,4.48E+03,8.99E+03,5.59E+02,1.15E+03,,,,,,
1986,7,3.55E+03,2.42E+03,5.04E+03,3.48E+02,6.72E+02,,,,,,
1986,8,5.54E+03,3.71E+03,7.96E+03,4.69E+02,1.09E+03,,,,,,
1986,9,2.72E+03,1.85E+03,3.85E+03,2.85E+02,5.13E+02,,,,,,
1986,10,3.34E+03,2.24E+03,4.79E+03,3.25E+02,6.53E+02,,,,,,
1986,11,1.36E+04,8.58E+03,2.04E+04,9.37E+02,3.04E+03,,,,,,
1986,12,5.96E+05,2.47E+05,1.22E+06,4.60E+04,2.53E+05,,,,,,
1987,1,7.00E+05,4.14E+05,1.11E+06,4.33E+04,1.79E+05,,,,,,
1987,2,3.07E+05,2.10E+05,4.33E+05,1.69E+04,5.71E+04,,,,,,
1987,3,5.08E+05,2.47E+05,9.30E+05,3.01E+04,1.77E+05,,,,,,
1987,4,1.19E+05,8.50E+04,1.62E+05,7.26E+03,1.97E+04,,,,,,
1987,5,8.89E+04,6.16E+04,1.24E+05,5.72E+03,1.60E+04,,,,,,
1987,6,1.83E+04,1.28E+04,2.55E+04,1.24E+03,3.27E+03,,,,,,
