YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1987,1,5.00E+07,3.10E+07,7.65E+07,5.97E+06,1.17E+07,,,,,,
1987,2,2.18E+07,1.35E+07,3.35E+07,2.62E+06,5.13E+06,,,,,,
1987,3,2.32E+08,1.32E+08,3.79E+08,2.35E+07,6.38E+07,,,,,,
1987,4,9.04E+08,4.64E+08,1.59E+09,9.01E+07,2.91E+08,,,,,,
1987,5,6.84E+07,4.28E+07,1.04E+08,6.75E+06,1.56E+07,,,,,,
1987,6,2.28E+07,1.48E+07,3.35E+07,2.32E+06,4.78E+06,,,,,,
1987,7,4.95E+07,2.94E+07,7.83E+07,4.87E+06,1.26E+07,,,,,,
1987,8,7.01E+06,4.44E+06,1.05E+07,8.60E+05,1.57E+06,,,,,,
1987,9,1.51E+08,8.68E+07,2.46E+08,1.58E+07,4.10E+07,,,,,,
1987,10,3.09E+07,2.01E+07,4.55E+07,3.15E+06,6.50E+06,,,,,,
1987,11,5.32E+07,3.06E+07,8.62E+07,5.46E+06,1.43E+07,,,,,,
1987,12,1.28E+08,7.47E+07,2.04E+08,1.30E+07,3.32E+07,,,,,,
1988,1,2.98E+07,1.74E+07,4.79E+07,3.07E+06,7.84E+06,,,,,,
1988,2,2.14E+08,9.77E+07,4.11E+08,1.96E+07,8.11E+07,,,,,,
1988,3,1.50E+08,9.06E+07,2.33E+08,1.28E+07,3.67E+07,,,,,,
1988,4,8.48E+07,5.30E+07,1.29E+08,7.28E+06,1.95E+07,,,,,,
1988,5,6.42E+08,2.99E+08,1.22E+09,5.33E+07,2.38E+08,,,,,,
1988,6,2.70E+07,1.60E+07,4.27E+07,2.32E+06,6.85E+06,,,,,,
1988,7,1.10E+07,6.38E+06,1.76E+07,1.02E+06,2.89E+06,,,,,,
1988,8,9.91E+06,5.05E+06,1.76E+07,9.34E+05,3.23E+06,,,,,,
1988,9,2.18E+07,1.30E+07,3.43E+07,1.91E+06,5.46E+06,,,,,,
1988,10,6.54E+06,4.04E+06,1.00E+07,7.01E+05,1.54E+06,,,,,,
1988,11,6.58E+07,3.97E+07,1.03E+08,5.92E+06,1.62E+07,,,,,,
1988,12,1.69E+07,1.05E+07,2.57E+07,1.61E+06,3.90E+06,,,,,,
1989,1,2.58E+07,1.63E+07,3.88E+07,2.42E+06,5.77E+06,,,,,,
1989,2,3.40E+07,1.94E+07,5.54E+07,2.92E+06,9.28E+06,,,,,,
1989,3,1.33E+08,7.02E+07,2.31E+08,9.38E+06,4.14E+07,,,,,,
