YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,3.56E+05,2.78E+05,4.49E+05,3.01E+04,4.36E+04,,,,,,
1985,2,6.02E+05,4.69E+05,7.62E+05,5.24E+04,7.49E+04,,,,,,
1985,3,2.75E+05,2.19E+05,3.40E+05,2.35E+04,3.09E+04,,,,,,
1985,4,1.64E+05,1.31E+05,2.03E+05,1.44E+04,1.82E+04,,,,,,
1985,5,2.82E+05,2.19E+05,3.57E+05,2.46E+04,3.53E+04,,,,,,
1985,6,1.24E+05,9.87E+04,1.54E+05,1.07E+04,1.40E+04,,,,,,
1985,7,9.16E+04,7.23E+04,1.15E+05,7.68E+03,1.08E+04,,,,,,
1985,8,7.08E+05,4.83E+05,1.00E+06,8.22E+04,1.33E+05,,,,,,
1985,9,9.60E+04,7.71E+04,1.18E+05,7.59E+03,1.05E+04,,,,,,
1985,10,1.29E+05,1.04E+05,1.60E+05,9.95E+03,1.43E+04,,,,,,
1985,11,4.74E+06,2.69E+06,7.76E+06,1.04E+06,1.30E+06,,,,,,
1985,12,5.98E+05,4.57E+05,7.68E+05,4.87E+04,7.95E+04,,,,,,
1986,1,1.65E+05,1.35E+05,1.99E+05,1.22E+04,1.65E+04,,,,,,
1986,2,3.77E+05,3.07E+05,4.57E+05,2.70E+04,3.84E+04,,,,,,
1986,3,5.79E+05,4.47E+05,7.38E+05,4.49E+04,7.46E+04,,,,,,
1986,4,1.83E+05,1.50E+05,2.22E+05,1.38E+04,1.86E+04,,,,,,
1986,5,2.10E+05,1.68E+05,2.59E+05,1.56E+04,2.31E+04,,,,,,
1986,6,7.61E+04,6.12E+04,9.36E+04,5.74E+03,8.28E+03,,,,,,
1986,7,4.59E+04,3.70E+04,5.62E+04,3.55E+03,4.93E+03,,,,,,
1986,8,7.39E+04,5.98E+04,9.02E+04,5.08E+03,7.77E+03,,,,,,
1986,9,6.59E+04,5.40E+04,7.97E+04,4.37E+03,6.54E+03,,,,,,
1986,10,4.57E+04,3.77E+04,5.50E+04,3.13E+03,4.42E+03,,,,,,
1986,11,9.11E+04,7.53E+04,1.09E+05,5.81E+03,8.71E+03,,,,,,
1986,12,5.60E+05,4.30E+05,7.18E+05,3.95E+04,7.38E+04,,,,,,
1987,1,3.48E+05,2.82E+05,4.25E+05,2.13E+04,3.65E+04,,,,,,
1987,2,4.61E+05,3.79E+05,5.55E+05,2.84E+04,4.48E+04,,,,,,
1987,3,9.68E+05,7.22E+05,1.27E+06,8.50E+04,1.41E+05,,,,,,
1987,4,3.89E+06,2.55E+06,5.70E+06,6.49E+05,8.08E+05,,,,,,
1987,5,4.96E+05,4.06E+05,6.00E+05,3.29E+04,4.96E+04,,,,,,
1987,6,1.68E+05,1.38E+05,2.03E+05,1.09E+04,1.66E+04,,,,,,
1987,7,7.67E+04,6.33E+04,9.21E+04,4.83E+03,7.35E+03,,,,,,
1987,8,3.57E+04,2.93E+04,4.31E+04,2.58E+03,3.52E+03,,,,,,
1987,9,1.20E+06,7.57E+05,1.81E+06,1.63E+05,2.69E+05,,,,,,
1987,10,9.10E+04,7.63E+04,1.08E+05,5.16E+03,8.03E+03,,,,,,
1987,11,1.83E+05,1.40E+05,2.34E+05,1.04E+04,2.40E+04,,,,,,
1987,12,3.62E+05,2.96E+05,4.38E+05,2.07E+04,3.61E+04,,,,,,
1988,1,3.92E+05,3.20E+05,4.75E+05,2.13E+04,3.95E+04,,,,,,
1988,2,2.44E+05,2.04E+05,2.90E+05,1.37E+04,2.20E+04,,,,,,
1988,3,1.84E+05,1.53E+05,2.20E+05,1.08E+04,1.73E+04,,,,,,
1988,4,1.97E+05,1.65E+05,2.34E+05,1.15E+04,1.76E+04,,,,,,
1988,5,3.93E+05,3.24E+05,4.71E+05,2.30E+04,3.73E+04,,,,,,
1988,6,1.15E+05,9.55E+04,1.37E+05,6.61E+03,1.05E+04,,,,,,
1988,7,6.54E+04,5.37E+04,7.88E+04,3.65E+03,6.41E+03,,,,,,
1988,8,3.95E+04,3.26E+04,4.74E+04,2.43E+03,3.78E+03,,,,,,
1988,9,5.21E+04,4.34E+04,6.20E+04,2.74E+03,4.76E+03,,,,,,
1988,10,4.13E+04,3.46E+04,4.89E+04,2.40E+03,3.65E+03,,,,,,
1988,11,1.03E+05,8.53E+04,1.23E+05,5.33E+03,9.64E+03,,,,,,
1988,12,9.07E+04,7.59E+04,1.08E+05,4.98E+03,8.09E+03,,,,,,
1989,1,1.61E+05,1.33E+05,1.93E+05,8.55E+03,1.52E+04,,,,,,
1989,2,1.70E+05,1.40E+05,2.05E+05,9.06E+03,1.67E+04,,,,,,
1989,3,5.69E+05,4.64E+05,6.91E+05,3.10E+04,5.80E+04,,,,,,
1989,4,3.49E+05,2.82E+05,4.28E+05,1.83E+04,3.74E+04,,,,,,
1989,5,2.18E+06,1.57E+06,2.93E+06,2.56E+05,3.48E+05,,,,,,
