YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.17E+04,9.57E+03,1.41E+04,9.25E+02,1.16E+03,,,,,,
1985,2,2.96E+04,2.11E+04,4.04E+04,3.18E+03,4.95E+03,,,,,,
1985,3,1.10E+04,9.17E+03,1.32E+04,8.36E+02,1.03E+03,,,,,,
1985,4,7.92E+03,6.59E+03,9.43E+03,5.92E+02,7.27E+02,,,,,,
1985,5,7.34E+03,6.11E+03,8.73E+03,5.33E+02,6.69E+02,,,,,,
1985,6,7.11E+03,5.89E+03,8.51E+03,5.06E+02,6.69E+02,,,,,,
1985,7,4.13E+03,3.39E+03,4.99E+03,2.86E+02,4.07E+02,,,,,,
1985,8,1.02E+04,7.29E+03,1.39E+04,8.61E+02,1.69E+03,,,,,,
1985,9,1.53E+03,1.28E+03,1.83E+03,1.11E+02,1.40E+02,,,,,,
1985,10,1.46E+04,1.11E+04,1.88E+04,1.18E+03,1.95E+03,,,,,,
1985,11,1.57E+05,9.38E+04,2.47E+05,3.39E+04,3.94E+04,,,,,,
1985,12,2.13E+04,1.76E+04,2.56E+04,1.51E+03,2.03E+03,,,,,,
1986,1,8.89E+03,7.48E+03,1.05E+04,6.08E+02,7.70E+02,,,,,,
1986,2,1.75E+04,1.47E+04,2.06E+04,1.14E+03,1.50E+03,,,,,,
1986,3,1.92E+04,1.60E+04,2.29E+04,1.23E+03,1.77E+03,,,,,,
1986,4,1.52E+04,1.28E+04,1.79E+04,9.35E+02,1.32E+03,,,,,,
1986,5,7.12E+03,6.06E+03,8.32E+03,4.40E+02,5.78E+02,,,,,,
1986,6,2.81E+03,2.38E+03,3.30E+03,1.75E+02,2.36E+02,,,,,,
1986,7,2.32E+03,1.96E+03,2.72E+03,1.40E+02,1.94E+02,,,,,,
1986,8,2.46E+03,2.07E+03,2.91E+03,1.43E+02,2.14E+02,,,,,,
1986,9,1.87E+03,1.58E+03,2.19E+03,1.12E+02,1.57E+02,,,,,,
1986,10,1.06E+03,8.83E+02,1.27E+03,7.81E+01,9.79E+01,,,,,,
1986,11,3.72E+03,3.14E+03,4.37E+03,2.23E+02,3.14E+02,,,,,,
1986,12,1.75E+04,1.42E+04,2.13E+04,1.10E+03,1.82E+03,,,,,,
1987,1,9.90E+03,8.38E+03,1.16E+04,5.71E+02,8.22E+02,,,,,,
1987,2,1.22E+04,1.04E+04,1.42E+04,6.80E+02,9.86E+02,,,,,,
1987,3,1.80E+04,1.50E+04,2.14E+04,1.01E+03,1.64E+03,,,,,,
1987,4,6.43E+04,4.63E+04,8.70E+04,7.89E+03,1.04E+04,,,,,,
1987,5,1.59E+04,1.37E+04,1.83E+04,8.29E+02,1.19E+03,,,,,,
1987,6,1.17E+04,9.87E+03,1.39E+04,6.17E+02,1.02E+03,,,,,,
1987,7,2.72E+03,2.33E+03,3.15E+03,1.41E+02,2.11E+02,,,,,,
1987,8,1.48E+03,1.26E+03,1.74E+03,8.52E+01,1.22E+02,,,,,,
1987,9,6.28E+04,4.45E+04,8.60E+04,8.08E+03,1.06E+04,,,,,,
1987,10,5.80E+03,4.99E+03,6.70E+03,3.08E+02,4.35E+02,,,,,,
1987,11,2.16E+04,1.47E+04,3.06E+04,2.27E+03,4.08E+03,,,,,,
1987,12,1.79E+04,1.53E+04,2.09E+04,9.58E+02,1.42E+03,,,,,,
1988,1,1.74E+04,1.48E+04,2.04E+04,8.92E+02,1.44E+03,,,,,,
1988,2,1.26E+04,1.09E+04,1.45E+04,6.14E+02,9.23E+02,,,,,,
1988,3,1.20E+04,1.02E+04,1.39E+04,5.56E+02,9.27E+02,,,,,,
1988,4,1.25E+04,1.08E+04,1.44E+04,5.69E+02,9.08E+02,,,,,,
1988,5,3.40E+04,2.83E+04,4.05E+04,2.08E+03,3.14E+03,,,,,,
1988,6,6.39E+03,5.51E+03,7.37E+03,2.89E+02,4.74E+02,,,,,,
1988,7,7.00E+03,5.81E+03,8.37E+03,3.30E+02,6.53E+02,,,,,,
1988,8,3.92E+03,3.38E+03,4.52E+03,1.76E+02,2.90E+02,,,,,,
1988,9,2.63E+03,2.26E+03,3.04E+03,1.19E+02,1.98E+02,,,,,,
1988,10,2.21E+03,1.90E+03,2.56E+03,1.07E+02,1.69E+02,,,,,,
1988,11,6.24E+03,5.30E+03,7.29E+03,2.96E+02,5.06E+02,,,,,,
1988,12,3.98E+03,3.45E+03,4.58E+03,2.00E+02,2.88E+02,,,,,,
1989,1,6.41E+03,5.50E+03,7.43E+03,3.03E+02,4.94E+02,,,,,,
1989,2,5.59E+03,4.78E+03,6.50E+03,2.61E+02,4.39E+02,,,,,,
1989,3,1.74E+04,1.48E+04,2.03E+04,7.74E+02,1.40E+03,,,,,,
1989,4,8.69E+03,7.58E+03,9.91E+03,3.68E+02,5.93E+02,,,,,,
1989,5,5.80E+04,4.21E+04,7.80E+04,6.54E+03,9.17E+03,,,,,,
1989,6,2.51E+04,2.04E+04,3.05E+04,1.49E+03,2.58E+03,,,,,,
1989,7,3.84E+04,2.78E+04,5.17E+04,4.00E+03,6.12E+03,,,,,,
1989,8,1.67E+04,1.41E+04,1.96E+04,8.60E+02,1.40E+03,,,,,,
1989,9,1.56E+04,1.30E+04,1.85E+04,8.35E+02,1.42E+03,,,,,,
1989,10,3.54E+04,2.86E+04,4.32E+04,2.50E+03,3.72E+03,,,,,,
1989,11,1.20E+04,1.04E+04,1.38E+04,5.70E+02,8.62E+02,,,,,,
1989,12,8.14E+03,7.07E+03,9.31E+03,3.68E+02,5.72E+02,,,,,,
1990,1,2.65E+04,2.12E+04,3.28E+04,1.67E+03,2.98E+03,,,,,,
1990,2,1.78E+04,1.55E+04,2.04E+04,7.51E+02,1.26E+03,,,,,,
1990,3,1.38E+04,1.21E+04,1.57E+04,5.49E+02,9.22E+02,,,,,,
1990,4,1.96E+04,1.71E+04,2.24E+04,7.95E+02,1.35E+03,,,,,,
1990,5,2.50E+04,2.08E+04,2.98E+04,1.31E+03,2.28E+03,,,,,,
1990,6,9.90E+03,8.59E+03,1.14E+04,4.02E+02,7.06E+02,,,,,,
1990,7,9.97E+03,8.47E+03,1.17E+04,4.40E+02,8.17E+02,,,,,,
1990,8,8.60E+03,7.24E+03,1.01E+04,3.90E+02,7.42E+02,,,,,,
1990,9,7.64E+03,6.45E+03,8.99E+03,3.47E+02,6.48E+02,,,,,,
1990,10,8.38E+04,5.69E+04,1.19E+05,1.26E+04,1.59E+04,,,,,,
1990,11,1.53E+04,1.30E+04,1.78E+04,7.30E+02,1.23E+03,,,,,,
1990,12,1.88E+04,1.60E+04,2.19E+04,8.76E+02,1.51E+03,,,,,,
1991,1,3.79E+04,3.14E+04,4.54E+04,2.36E+03,3.56E+03,,,,,,
1991,2,1.07E+04,9.30E+03,1.22E+04,4.36E+02,7.30E+02,,,,,,
1991,3,2.59E+04,2.24E+04,2.99E+04,1.15E+03,1.91E+03,,,,,,
1991,4,1.63E+04,1.43E+04,1.85E+04,6.28E+02,1.08E+03,,,,,,
1991,5,9.39E+03,8.24E+03,1.07E+04,3.66E+02,6.18E+02,,,,,,
1991,6,1.55E+04,1.20E+04,1.99E+04,9.35E+02,2.03E+03,,,,,,
1991,7,1.32E+04,1.09E+04,1.58E+04,6.33E+02,1.24E+03,,,,,,
1991,8,3.69E+03,3.22E+03,4.21E+03,1.49E+02,2.51E+02,,,,,,
1991,9,1.43E+03,1.23E+03,1.65E+03,7.21E+01,1.07E+02,,,,,,
1991,10,1.61E+03,1.39E+03,1.85E+03,8.18E+01,1.18E+02,,,,,,
1991,11,3.29E+03,2.81E+03,3.83E+03,1.45E+02,2.60E+02,,,,,,
1991,12,1.26E+04,1.07E+04,1.48E+04,5.58E+02,1.04E+03,,,,,,
1992,1,1.44E+04,1.24E+04,1.68E+04,6.18E+02,1.12E+03,,,,,,
1992,2,1.13E+04,9.14E+03,1.37E+04,5.01E+02,1.17E+03,,,,,,
1992,3,2.14E+04,1.83E+04,2.48E+04,9.37E+02,1.67E+03,,,,,,
1992,4,3.68E+04,2.50E+04,5.22E+04,4.45E+03,6.95E+03,,,,,,
1992,5,1.73E+04,1.51E+04,1.97E+04,7.05E+02,1.19E+03,,,,,,
1992,6,2.87E+04,2.23E+04,3.64E+04,2.12E+03,3.60E+03,,,,,,
1992,7,8.54E+03,7.34E+03,9.87E+03,3.67E+02,6.44E+02,,,,,,
1992,8,6.35E+03,5.51E+03,7.28E+03,2.75E+02,4.53E+02,,,,,,
1992,9,1.78E+04,1.48E+04,2.13E+04,9.96E+02,1.65E+03,,,,,,
1992,10,9.56E+03,8.21E+03,1.11E+04,4.46E+02,7.33E+02,,,,,,
1992,11,5.28E+04,3.91E+04,6.97E+04,5.59E+03,7.81E+03,,,,,,
1992,12,4.54E+04,3.58E+04,5.68E+04,3.67E+03,5.35E+03,,,,,,
1993,1,3.06E+04,2.63E+04,3.54E+04,1.53E+03,2.31E+03,,,,,,
1993,2,1.76E+04,1.52E+04,2.02E+04,7.35E+02,1.26E+03,,,,,,
1993,3,8.56E+04,6.33E+04,1.13E+05,1.03E+04,1.28E+04,,,,,,
1993,4,4.83E+04,4.06E+04,5.70E+04,3.05E+03,4.18E+03,,,,,,
1993,5,1.97E+04,1.72E+04,2.25E+04,8.31E+02,1.35E+03,,,,,,
1993,6,9.44E+03,8.22E+03,1.08E+04,3.92E+02,6.60E+02,,,,,,
1993,7,7.89E+03,6.79E+03,9.13E+03,3.39E+02,5.96E+02,,,,,,
1993,8,4.79E+03,4.10E+03,5.57E+03,2.02E+02,3.77E+02,,,,,,
1993,9,3.26E+03,2.84E+03,3.72E+03,1.39E+02,2.27E+02,,,,,,
1993,10,3.28E+03,2.85E+03,3.74E+03,1.45E+02,2.27E+02,,,,,,
1993,11,3.10E+04,1.77E+04,5.03E+04,5.33E+03,8.38E+03,,,,,,
1993,12,2.46E+04,1.96E+04,3.05E+04,1.55E+03,2.78E+03,,,,,,
1994,1,2.80E+04,2.36E+04,3.29E+04,1.47E+03,2.37E+03,,,,,,
1994,2,2.90E+04,2.41E+04,3.46E+04,1.65E+03,2.68E+03,,,,,,
1994,3,5.59E+04,4.58E+04,6.75E+04,4.18E+03,5.53E+03,,,,,,
1994,4,2.12E+04,1.84E+04,2.43E+04,8.94E+02,1.49E+03,,,,,,
1994,5,1.06E+04,9.26E+03,1.21E+04,4.27E+02,7.15E+02,,,,,,
1994,6,5.25E+03,4.58E+03,5.99E+03,2.21E+02,3.61E+02,,,,,,
1994,7,1.36E+04,1.08E+04,1.69E+04,7.67E+02,1.56E+03,,,,,,
1994,8,1.66E+04,1.35E+04,2.02E+04,9.48E+02,1.71E+03,,,,,,
1994,9,4.98E+03,4.33E+03,5.69E+03,2.21E+02,3.49E+02,,,,,,
1994,10,3.31E+03,2.88E+03,3.77E+03,1.48E+02,2.26E+02,,,,,,
1994,11,4.78E+03,4.14E+03,5.49E+03,2.17E+02,3.44E+02,,,,,,
1994,12,7.59E+03,6.57E+03,8.73E+03,3.40E+02,5.51E+02,,,,,,
1995,1,2.41E+04,1.98E+04,2.91E+04,1.38E+03,2.38E+03,,,,,,
1995,2,8.41E+03,7.31E+03,9.63E+03,3.61E+02,5.92E+02,,,,,,
1995,3,1.58E+04,1.32E+04,1.87E+04,6.99E+02,1.40E+03,,,,,,
1995,4,5.92E+03,5.16E+03,6.76E+03,2.58E+02,4.09E+02,,,,,,
1995,5,9.57E+03,8.34E+03,1.09E+04,3.90E+02,6.63E+02,,,,,,
1995,6,1.43E+05,7.29E+04,2.52E+05,4.00E+04,4.64E+04,,,,,,
1995,7,3.01E+04,2.40E+04,3.72E+04,2.11E+03,3.38E+03,,,,,,
1995,8,5.79E+03,4.95E+03,6.72E+03,2.53E+02,4.52E+02,,,,,,
1995,9,3.05E+03,2.64E+03,3.52E+03,1.32E+02,2.24E+02,,,,,,
1995,10,1.92E+04,1.43E+04,2.53E+04,1.45E+03,2.83E+03,,,,,,
1995,11,2.28E+04,1.91E+04,2.71E+04,1.24E+03,2.04E+03,,,,,,
1995,12,1.52E+04,1.32E+04,1.75E+04,6.84E+02,1.10E+03,,,,,,
1996,1,5.93E+04,4.12E+04,8.25E+04,7.76E+03,1.06E+04,,,,,,
1996,2,2.04E+05,1.78E+05,2.33E+05,8.67E+03,1.43E+04,,,,,,
1996,3,2.08E+04,1.81E+04,2.38E+04,8.70E+02,1.46E+03,,,,,,
1996,4,2.25E+04,1.93E+04,2.62E+04,1.02E+03,1.77E+03,,,,,,
1996,5,1.92E+04,1.68E+04,2.19E+04,8.13E+02,1.31E+03,,,,,,
1996,6,2.29E+04,1.91E+04,2.73E+04,1.23E+03,2.08E+03,,,,,,
1996,7,1.17E+04,9.80E+03,1.38E+04,5.41E+02,1.01E+03,,,,,,
1996,8,1.66E+04,1.37E+04,1.98E+04,8.74E+02,1.56E+03,,,,,,
1996,9,1.27E+05,7.48E+04,2.01E+05,2.72E+04,3.25E+04,,,,,,
1996,10,2.20E+04,1.87E+04,2.56E+04,1.16E+03,1.74E+03,,,,,,
1996,11,1.96E+04,1.67E+04,2.28E+04,9.66E+02,1.54E+03,,,,,,
1996,12,4.41E+04,3.68E+04,5.23E+04,2.83E+03,3.96E+03,,,,,,
1997,1,1.79E+04,1.55E+04,2.05E+04,7.67E+02,1.28E+03,,,,,,
