YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.50E+05,6.25E+04,3.04E+05,4.08E+04,6.30E+04,,,,,,
1985,2,8.29E+05,2.83E+05,1.91E+06,2.74E+05,4.30E+05,,,,,,
1985,3,7.27E+04,3.06E+04,1.47E+05,1.97E+04,3.03E+04,,,,,,
1985,4,2.04E+04,9.13E+03,3.96E+04,5.83E+03,7.90E+03,,,,,,
1985,5,4.48E+04,1.83E+04,9.27E+04,1.17E+04,1.94E+04,,,,,,
1985,6,5.49E+04,2.02E+04,1.21E+05,1.43E+04,2.64E+04,,,,,,
1985,7,8.99E+03,4.53E+03,1.61E+04,2.39E+03,2.98E+03,,,,,,
1985,8,9.09E+05,2.50E+05,2.38E+06,3.51E+05,5.68E+05,,,,,,
1985,9,3.99E+04,6.81E+03,1.32E+05,1.05E+04,3.51E+04,,,,,,
1985,10,1.18E+05,3.93E+04,2.77E+05,3.09E+04,6.28E+04,,,,,,
1985,11,7.05E+06,1.23E+06,2.31E+07,4.40E+06,6.09E+06,,,,,,
1985,12,9.34E+05,2.00E+05,2.78E+06,3.70E+05,7.05E+05,,,,,,
1986,1,8.83E+04,3.91E+04,1.73E+05,2.05E+04,3.47E+04,,,,,,
1986,2,1.86E+05,9.57E+04,3.26E+05,4.26E+04,5.95E+04,,,,,,
1986,3,1.22E+05,6.42E+04,2.12E+05,2.83E+04,3.82E+04,,,,,,
1986,4,6.50E+04,1.93E+04,1.63E+05,1.47E+04,3.81E+04,,,,,,
1986,5,7.10E+04,2.48E+04,1.62E+05,1.59E+04,3.59E+04,,,,,,
1986,6,1.06E+04,5.30E+03,1.89E+04,2.46E+03,3.52E+03,,,,,,
1986,7,1.02E+04,5.41E+03,1.76E+04,2.27E+03,3.15E+03,,,,,,
1986,8,1.84E+04,7.83E+03,3.69E+04,3.90E+03,7.56E+03,,,,,,
1986,9,7.73E+03,4.19E+03,1.31E+04,1.71E+03,2.30E+03,,,,,,
1986,10,8.47E+03,4.53E+03,1.45E+04,1.87E+03,2.57E+03,,,,,,
1986,11,9.89E+03,5.31E+03,1.69E+04,2.22E+03,2.98E+03,,,,,,
1986,12,4.30E+05,1.03E+05,1.21E+06,1.30E+05,2.99E+05,,,,,,
1987,1,1.95E+05,8.10E+04,3.98E+05,3.91E+04,8.26E+04,,,,,,
1987,2,3.49E+05,1.49E+05,6.98E+05,7.40E+04,1.43E+05,,,,,,
1987,3,4.22E+05,1.26E+05,1.05E+06,1.12E+05,2.46E+05,,,,,,
1987,4,4.73E+06,1.03E+06,1.40E+07,2.50E+06,3.53E+06,,,,,,
1987,5,8.85E+05,2.84E+05,2.12E+06,2.76E+05,4.86E+05,,,,,,
1987,6,1.95E+05,5.02E+04,5.27E+05,4.93E+04,1.28E+05,,,,,,
1987,7,8.60E+03,4.78E+03,1.43E+04,1.72E+03,2.45E+03,,,,,,
1987,8,8.06E+03,4.55E+03,1.33E+04,1.57E+03,2.24E+03,,,,,,
1987,9,1.44E+05,4.05E+04,3.73E+05,3.55E+04,8.87E+04,,,,,,
1987,10,1.22E+04,6.26E+03,2.15E+04,2.26E+03,3.94E+03,,,,,,
1987,11,4.00E+05,6.28E+04,1.37E+06,1.34E+05,3.71E+05,,,,,,
1987,12,7.51E+05,1.90E+05,2.06E+06,2.37E+05,5.02E+05,,,,,,
1988,1,7.63E+05,2.11E+05,1.99E+06,2.37E+05,4.75E+05,,,,,,
1988,2,2.14E+05,9.29E+04,4.23E+05,3.79E+04,8.58E+04,,,,,,
1988,3,1.01E+05,3.49E+04,2.30E+05,1.72E+04,5.13E+04,,,,,,
1988,4,6.95E+04,3.66E+04,1.20E+05,1.18E+04,2.16E+04,,,,,,
1988,5,2.82E+05,1.06E+05,6.16E+05,5.93E+04,1.34E+05,,,,,,
1988,6,1.78E+04,9.82E+03,2.98E+04,3.02E+03,5.14E+03,,,,,,
1988,7,1.55E+04,8.49E+03,2.60E+04,2.56E+03,4.51E+03,,,,,,
1988,8,1.22E+04,6.76E+03,2.05E+04,2.01E+03,3.54E+03,,,,,,
1988,9,6.54E+03,3.74E+03,1.07E+04,1.20E+03,1.78E+03,,,,,,
1988,10,7.21E+03,4.12E+03,1.17E+04,1.33E+03,1.96E+03,,,,,,
1988,11,1.52E+04,6.61E+03,3.01E+04,2.52E+03,6.11E+03,,,,,,
1988,12,9.20E+03,5.11E+03,1.53E+04,1.80E+03,2.62E+03,,,,,,
1989,1,9.79E+03,5.39E+03,1.64E+04,2.01E+03,2.84E+03,,,,,,
1989,2,1.49E+05,4.60E+04,3.63E+05,2.65E+04,8.41E+04,,,,,,
1989,3,1.02E+06,3.50E+05,2.33E+06,2.95E+05,5.22E+05,,,,,,
1989,4,1.92E+05,8.49E+04,3.76E+05,3.08E+04,7.57E+04,,,,,,
1989,5,2.69E+06,6.40E+05,7.58E+06,1.21E+06,1.88E+06,,,,,,
1989,6,4.37E+05,1.26E+05,1.11E+06,1.19E+05,2.63E+05,,,,,,
1989,7,2.79E+05,7.55E+04,7.36E+05,7.12E+04,1.77E+05,,,,,,
1989,8,8.47E+04,1.88E+04,2.47E+05,1.89E+04,6.22E+04,,,,,,
1989,9,1.27E+05,3.56E+04,3.30E+05,2.86E+04,7.85E+04,,,,,,
1989,10,1.26E+05,3.71E+04,3.17E+05,2.66E+04,7.44E+04,,,,,,
1989,11,1.98E+05,6.22E+04,4.79E+05,3.96E+04,1.10E+05,,,,,,
1989,12,5.23E+04,2.99E+04,8.52E+04,8.55E+03,1.42E+04,,,,,,
1990,1,9.50E+05,3.35E+05,2.15E+06,2.60E+05,4.78E+05,,,,,,
1990,2,2.62E+05,1.15E+05,5.17E+05,4.28E+04,1.05E+05,,,,,,
1990,3,2.39E+05,8.20E+04,5.50E+05,4.33E+04,1.23E+05,,,,,,
1990,4,4.09E+05,1.81E+05,8.00E+05,7.63E+04,1.61E+05,,,,,,
