YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.01E+06,8.63E+05,1.18E+06,3.90E+04,8.21E+04,,,,,,
1985,2,1.19E+06,9.93E+05,1.41E+06,4.29E+04,1.07E+05,,,,,,
1985,3,1.91E+06,1.66E+06,2.18E+06,6.52E+04,1.32E+05,,,,,,
1985,4,1.61E+06,1.38E+06,1.87E+06,5.34E+04,1.26E+05,,,,,,
1985,5,5.69E+05,4.99E+05,6.47E+05,1.90E+04,3.77E+04,,,,,,
1985,6,4.90E+05,4.25E+05,5.61E+05,1.62E+04,3.48E+04,,,,,,
1985,7,2.57E+05,2.26E+05,2.92E+05,8.80E+03,1.71E+04,,,,,,
1985,8,1.93E+05,1.69E+05,2.20E+05,6.98E+03,1.30E+04,,,,,,
1985,9,2.45E+05,2.13E+05,2.80E+05,8.39E+03,1.70E+04,,,,,,
1985,10,1.95E+05,1.70E+05,2.22E+05,7.63E+03,1.32E+04,,,,,,
1985,11,1.85E+06,1.57E+06,2.17E+06,6.74E+04,1.52E+05,,,,,,
1985,12,1.57E+06,1.35E+06,1.81E+06,5.38E+04,1.17E+05,,,,,,
1986,1,1.07E+06,9.07E+05,1.26E+06,3.47E+04,8.90E+04,,,,,,
1986,2,1.71E+06,1.47E+06,1.97E+06,5.22E+04,1.27E+05,,,,,,
1986,3,2.65E+06,2.24E+06,3.12E+06,8.27E+04,2.22E+05,,,,,,
1986,4,1.39E+06,1.20E+06,1.61E+06,3.82E+04,1.06E+05,,,,,,
1986,5,5.39E+05,4.72E+05,6.12E+05,1.54E+04,3.57E+04,,,,,,
1986,6,8.83E+05,7.66E+05,1.01E+06,2.59E+04,6.26E+04,,,,,,
1986,7,4.94E+05,4.31E+05,5.64E+05,1.47E+04,3.38E+04,,,,,,
1986,8,3.01E+05,2.65E+05,3.40E+05,8.79E+03,1.90E+04,,,,,,
1986,9,1.82E+05,1.59E+05,2.07E+05,5.98E+03,1.24E+04,,,,,,
