YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,5.59E+04,3.22E+04,9.04E+04,5.44E+03,1.50E+04,,,,,,
1985,2,7.08E+04,3.73E+04,1.23E+05,6.53E+03,2.20E+04,,,,,,
1985,3,1.12E+05,7.21E+04,1.66E+05,9.81E+03,2.41E+04,,,,,,
1985,4,1.07E+05,6.26E+04,1.72E+05,9.25E+03,2.81E+04,,,,,,
1985,5,3.00E+04,2.01E+04,4.30E+04,2.57E+03,5.86E+03,,,,,,
1985,6,2.96E+04,1.91E+04,4.40E+04,2.52E+03,6.37E+03,,,,,,
1985,7,1.65E+04,1.11E+04,2.36E+04,1.42E+03,3.19E+03,,,,,,
1985,8,1.33E+04,8.92E+03,1.91E+04,1.20E+03,2.60E+03,,,,,,
1985,9,1.64E+04,1.08E+04,2.38E+04,1.41E+03,3.33E+03,,,,,,
1985,10,1.22E+04,8.20E+03,1.75E+04,1.18E+03,2.39E+03,,,,,,
1985,11,1.57E+05,8.87E+04,2.58E+05,1.49E+04,4.35E+04,,,,,,
1985,12,1.04E+05,6.32E+04,1.62E+05,9.15E+03,2.54E+04,,,,,,
1986,1,5.89E+04,3.30E+04,9.72E+04,4.84E+03,1.65E+04,,,,,,
1986,2,9.83E+04,5.99E+04,1.53E+05,7.70E+03,2.38E+04,,,,,,
1986,3,2.13E+05,1.10E+05,3.75E+05,1.86E+04,6.84E+04,,,,,,
1986,4,8.96E+04,5.13E+04,1.46E+05,6.43E+03,2.43E+04,,,,,,
1986,5,2.81E+04,1.86E+04,4.09E+04,2.06E+03,5.72E+03,,,,,,
1986,6,6.09E+04,3.87E+04,9.13E+04,4.59E+03,1.35E+04,,,,,,
1986,7,3.29E+04,2.13E+04,4.87E+04,2.50E+03,7.03E+03,,,,,,
1986,8,1.95E+04,1.33E+04,2.75E+04,1.44E+03,3.64E+03,,,,,,
1986,9,1.20E+04,8.01E+03,1.72E+04,9.70E+02,2.36E+03,,,,,,
1986,10,3.23E+04,2.07E+04,4.80E+04,2.44E+03,7.02E+03,,,,,,
1986,11,1.60E+05,8.80E+04,2.68E+05,1.36E+04,4.63E+04,,,,,,
1986,12,1.16E+05,7.63E+04,1.69E+05,8.88E+03,2.38E+04,,,,,,
1987,1,3.44E+04,2.33E+04,4.89E+04,2.58E+03,6.54E+03,,,,,,
1987,2,1.76E+04,1.18E+04,2.53E+04,1.37E+03,3.46E+03,,,,,,
1987,3,7.66E+04,4.85E+04,1.15E+05,4.87E+03,1.71E+04,,,,,,
1987,4,1.45E+05,8.98E+04,2.22E+05,9.19E+03,3.39E+04,,,,,,
1987,5,3.85E+04,2.58E+04,5.53E+04,2.46E+03,7.56E+03,,,,,,
1987,6,2.32E+04,1.57E+04,3.30E+04,1.53E+03,4.42E+03,,,,,,
1987,7,3.85E+04,2.37E+04,5.91E+04,2.64E+03,9.09E+03,,,,,,
1987,8,1.26E+04,8.48E+03,1.80E+04,8.77E+02,2.43E+03,,,,,,
1987,9,5.32E+04,3.23E+04,8.26E+04,3.91E+03,1.29E+04,,,,,,
1987,10,3.49E+04,2.38E+04,4.95E+04,2.41E+03,6.59E+03,,,,,,
1987,11,3.19E+04,2.03E+04,4.78E+04,2.15E+03,7.07E+03,,,,,,
1987,12,6.28E+04,4.09E+04,9.23E+04,4.24E+03,1.32E+04,,,,,,
1988,1,2.71E+04,1.82E+04,3.90E+04,1.85E+03,5.33E+03,,,,,,
1988,2,9.36E+04,5.03E+04,1.60E+05,5.87E+03,2.82E+04,,,,,,
1988,3,6.98E+04,4.60E+04,1.02E+05,3.90E+03,1.43E+04,,,,,,
1988,4,3.28E+04,2.22E+04,4.68E+04,1.93E+03,6.31E+03,,,,,,
1988,5,1.11E+05,5.46E+04,2.01E+05,7.09E+03,3.78E+04,,,,,,
1988,6,1.34E+04,8.92E+03,1.93E+04,8.39E+02,2.67E+03,,,,,,
1988,7,8.60E+03,5.80E+03,1.23E+04,6.92E+02,1.66E+03,,,,,,
1988,8,3.51E+04,1.08E+04,8.59E+04,2.69E+03,1.99E+04,,,,,,
1988,9,1.88E+04,1.25E+04,2.71E+04,1.14E+03,3.73E+03,,,,,,
1988,10,1.30E+04,8.81E+03,1.84E+04,8.51E+02,2.46E+03,,,,,,
1988,11,4.23E+04,2.79E+04,6.16E+04,2.70E+03,8.62E+03,,,,,,
1988,12,2.19E+04,1.45E+04,3.19E+04,1.40E+03,4.47E+03,,,,,,
1989,1,2.71E+04,1.86E+04,3.81E+04,1.75E+03,4.98E+03,,,,,,
1989,2,3.54E+04,2.27E+04,5.27E+04,2.05E+03,7.70E+03,,,,,,
1989,3,7.70E+04,4.03E+04,1.34E+05,3.93E+03,2.41E+04,,,,,,
1989,4,1.21E+05,6.25E+04,2.12E+05,6.84E+03,3.85E+04,,,,,,
1989,5,1.86E+05,1.14E+05,2.88E+05,1.14E+04,4.47E+04,,,,,,
1989,6,1.54E+05,9.02E+04,2.47E+05,1.07E+04,4.04E+04,,,,,,
1989,7,3.63E+04,2.42E+04,5.24E+04,2.32E+03,7.23E+03,,,,,,
1989,8,1.08E+04,7.45E+03,1.52E+04,6.95E+02,1.98E+03,,,,,,
1989,9,1.13E+04,7.62E+03,1.61E+04,7.09E+02,2.18E+03,,,,,,
1989,10,2.71E+04,1.51E+04,4.51E+04,1.60E+03,7.72E+03,,,,,,
1989,11,3.23E+04,2.09E+04,4.77E+04,1.95E+03,6.86E+03,,,,,,
1989,12,1.51E+04,1.03E+04,2.13E+04,9.91E+02,2.81E+03,,,,,,
1990,1,5.02E+04,3.23E+04,7.46E+04,2.84E+03,1.08E+04,,,,,,
1990,2,1.18E+05,7.64E+04,1.75E+05,6.29E+03,2.52E+04,,,,,,
1990,3,3.11E+04,2.15E+04,4.36E+04,1.78E+03,5.67E+03,,,,,,
1990,4,6.08E+04,3.89E+04,9.07E+04,3.03E+03,1.33E+04,,,,,,
1990,5,6.05E+04,3.87E+04,9.03E+04,3.31E+03,1.32E+04,,,,,,
1990,6,3.13E+04,2.12E+04,4.46E+04,1.90E+03,6.01E+03,,,,,,
1990,7,7.00E+04,4.16E+04,1.11E+05,4.77E+03,1.78E+04,,,,,,
1990,8,3.33E+04,2.22E+04,4.81E+04,2.18E+03,6.65E+03,,,,,,
1990,9,3.10E+04,2.12E+04,4.37E+04,1.99E+03,5.76E+03,,,,,,
1990,10,2.11E+05,1.20E+05,3.46E+05,1.69E+04,5.82E+04,,,,,,
1990,11,5.71E+04,3.67E+04,8.47E+04,3.56E+03,1.23E+04,,,,,,
1990,12,1.36E+05,8.76E+04,2.02E+05,8.33E+03,2.92E+04,,,,,,
1991,1,1.05E+05,5.88E+04,1.74E+05,6.09E+03,2.96E+04,,,,,,
1991,2,6.02E+04,3.82E+04,9.05E+04,3.19E+03,1.34E+04,,,,,,
1991,3,1.19E+05,6.74E+04,1.96E+05,6.19E+03,3.32E+04,,,,,,
1991,4,5.18E+04,3.36E+04,7.63E+04,2.69E+03,1.09E+04,,,,,,
1991,5,2.53E+04,1.71E+04,3.61E+04,1.47E+03,4.87E+03,,,,,,
1991,6,8.09E+03,5.52E+03,1.14E+04,5.83E+02,1.52E+03,,,,,,
1991,7,7.66E+03,5.18E+03,1.09E+04,5.93E+02,1.47E+03,,,,,,
1991,8,6.55E+03,4.40E+03,9.39E+03,6.23E+02,1.28E+03,,,,,,
1991,9,7.20E+03,4.84E+03,1.03E+04,6.13E+02,1.40E+03,,,,,,
1991,10,7.97E+03,5.42E+03,1.13E+04,6.43E+02,1.50E+03,,,,,,
1991,11,1.08E+04,6.71E+03,1.66E+04,7.24E+02,2.54E+03,,,,,,
1991,12,2.49E+04,1.63E+04,3.63E+04,1.51E+03,5.12E+03,,,,,,
1992,1,2.78E+04,1.91E+04,3.91E+04,1.73E+03,5.10E+03,,,,,,
1992,2,2.03E+04,1.32E+04,2.98E+04,1.25E+03,4.27E+03,,,,,,
1992,3,7.01E+04,4.53E+04,1.04E+05,3.56E+03,1.50E+04,,,,,,
1992,4,7.41E+04,5.06E+04,1.05E+05,3.92E+03,1.39E+04,,,,,,
1992,5,2.37E+04,1.62E+04,3.37E+04,1.43E+03,4.49E+03,,,,,,
1992,6,1.83E+04,1.21E+04,2.66E+04,1.13E+03,3.71E+03,,,,,,
1992,7,4.91E+04,2.96E+04,7.68E+04,3.40E+03,1.21E+04,,,,,,
1992,8,4.31E+04,2.69E+04,6.54E+04,3.00E+03,9.88E+03,,,,,,
1992,9,3.41E+04,2.26E+04,4.95E+04,2.29E+03,6.88E+03,,,,,,
1992,10,2.52E+04,1.72E+04,3.58E+04,1.58E+03,4.76E+03,,,,,,
1992,11,8.51E+04,5.59E+04,1.24E+05,5.50E+03,1.76E+04,,,,,,
1992,12,5.30E+04,3.52E+04,7.66E+04,3.22E+03,1.06E+04,,,,,,
1993,1,1.09E+05,6.73E+04,1.66E+05,6.33E+03,2.53E+04,,,,,,
1993,2,1.39E+04,9.27E+03,2.01E+04,9.42E+02,2.77E+03,,,,,,
1993,3,1.74E+05,7.49E+04,3.48E+05,1.42E+04,7.11E+04,,,,,,
1993,4,5.51E+05,3.34E+05,8.57E+05,4.63E+04,1.34E+05,,,,,,
1993,5,4.76E+04,2.99E+04,7.20E+04,2.73E+03,1.08E+04,,,,,,
1993,6,1.26E+04,8.56E+03,1.79E+04,8.12E+02,2.40E+03,,,,,,
1993,7,7.50E+03,5.10E+03,1.06E+04,5.73E+02,1.42E+03,,,,,,
1993,8,8.52E+03,5.85E+03,1.20E+04,5.94E+02,1.57E+03,,,,,,
