YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,9.70E+02,5.90E+02,1.51E+03,1.92E+02,2.35E+02,,,,,,
1985,2,4.81E+03,1.62E+03,1.12E+04,1.51E+03,2.52E+03,,,,,,
1985,3,9.17E+02,5.80E+02,1.38E+03,1.74E+02,2.06E+02,,,,,,
1985,4,6.76E+02,4.31E+02,1.01E+03,1.27E+02,1.49E+02,,,,,,
1985,5,6.94E+02,4.44E+02,1.03E+03,1.25E+02,1.52E+02,,,,,,
1985,6,7.39E+02,4.68E+02,1.11E+03,1.30E+02,1.65E+02,,,,,,
1985,7,4.49E+02,2.78E+02,6.88E+02,7.67E+01,1.05E+02,,,,,,
1985,8,1.73E+03,7.09E+02,3.57E+03,3.66E+02,7.45E+02,,,,,,
1985,9,1.60E+02,1.02E+02,2.38E+02,2.90E+01,3.48E+01,,,,,,
1985,10,2.05E+03,1.03E+03,3.68E+03,4.03E+02,6.85E+02,,,,,,
1985,11,6.80E+04,1.65E+04,1.90E+05,3.95E+04,4.68E+04,,,,,,
1985,12,2.22E+03,1.37E+03,3.41E+03,3.88E+02,5.22E+02,,,,,,
1986,1,7.00E+02,4.57E+02,1.03E+03,1.21E+02,1.46E+02,,,,,,
1986,2,1.58E+03,1.04E+03,2.31E+03,2.59E+02,3.25E+02,,,,,,
1986,3,1.96E+03,1.21E+03,3.01E+03,3.17E+02,4.63E+02,,,,,,
1986,4,1.55E+03,1.00E+03,2.30E+03,2.40E+02,3.33E+02,,,,,,
1986,5,6.78E+02,4.59E+02,9.67E+02,1.04E+02,1.30E+02,,,,,,
1986,6,2.83E+02,1.90E+02,4.08E+02,4.41E+01,5.59E+01,,,,,,
1986,7,2.51E+02,1.68E+02,3.60E+02,3.78E+01,4.91E+01,,,,,,
1986,8,2.70E+02,1.79E+02,3.91E+02,3.91E+01,5.44E+01,,,,,,
1986,9,1.98E+02,1.32E+02,2.85E+02,2.98E+01,3.91E+01,,,,,,
1986,10,1.08E+02,6.87E+01,1.61E+02,2.00E+01,2.37E+01,,,,,,
