YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,7.37E+04,3.50E+04,1.37E+05,1.31E+04,2.65E+04,,,,,,
1985,2,1.96E+06,4.48E+05,5.64E+06,4.60E+05,1.41E+06,,,,,,
1985,3,1.45E+06,2.98E+05,4.40E+06,3.00E+05,1.13E+06,,,,,,
1985,4,1.88E+06,2.81E+05,6.56E+06,4.38E+05,1.79E+06,,,,,,
1985,5,1.88E+06,2.33E+05,7.11E+06,4.46E+05,2.01E+06,,,,,,
1985,6,1.00E+05,4.70E+04,1.89E+05,1.72E+04,3.69E+04,,,,,,
1985,7,2.51E+05,8.85E+04,5.67E+05,4.53E+04,1.26E+05,,,,,,
1985,8,5.43E+04,2.68E+04,9.85E+04,8.85E+03,1.85E+04,,,,,,
1985,9,2.16E+04,1.08E+04,3.86E+04,3.75E+03,7.17E+03,,,,,,
1985,10,6.97E+04,2.32E+04,1.63E+05,1.19E+04,3.69E+04,,,,,,
1985,11,1.33E+07,2.49E+06,4.21E+07,4.52E+06,1.10E+07,,,,,,
1985,12,5.05E+05,1.77E+05,1.15E+06,8.97E+04,2.56E+05,,,,,,
1986,1,9.08E+04,3.93E+04,1.80E+05,1.37E+04,3.66E+04,,,,,,
1986,2,4.15E+06,8.54E+05,1.26E+07,1.09E+06,3.22E+06,,,,,,
1986,3,2.44E+06,3.13E+05,9.07E+06,6.11E+05,2.54E+06,,,,,,
1986,4,4.37E+05,1.75E+05,9.11E+05,6.45E+04,1.92E+05,,,,,,
1986,5,1.92E+05,8.84E+04,3.66E+05,2.89E+04,7.21E+04,,,,,,
1986,6,1.88E+05,5.59E+04,4.70E+05,2.81E+04,1.10E+05,,,,,,
1986,7,7.17E+04,3.62E+04,1.28E+05,1.05E+04,2.37E+04,,,,,,
1986,8,2.96E+04,1.54E+04,5.17E+04,4.54E+03,9.37E+03,,,,,,
1986,9,2.05E+04,1.03E+04,3.66E+04,3.20E+03,6.77E+03,,,,,,
1986,10,3.09E+04,1.44E+04,5.83E+04,4.24E+03,1.14E+04,,,,,,
1986,11,2.11E+05,8.74E+04,4.30E+05,3.31E+04,8.92E+04,,,,,,
1986,12,4.50E+05,1.86E+05,9.23E+05,6.86E+04,1.92E+05,,,,,,
1987,1,1.73E+05,6.57E+04,3.74E+05,2.28E+04,8.06E+04,,,,,,
1987,2,1.64E+05,7.57E+04,3.12E+05,2.16E+04,6.12E+04,,,,,,
1987,3,7.32E+05,2.35E+05,1.75E+06,1.03E+05,4.01E+05,,,,,,
1987,4,6.75E+06,2.17E+06,1.62E+07,1.49E+06,3.70E+06,,,,,,
1987,5,4.45E+05,2.06E+05,8.46E+05,5.89E+04,1.66E+05,,,,,,
1987,6,1.09E+05,5.20E+04,2.03E+05,1.46E+04,3.92E+04,,,,,,
1987,7,4.28E+04,2.21E+04,7.51E+04,5.75E+03,1.37E+04,,,,,,
1987,8,2.64E+04,1.38E+04,4.58E+04,3.83E+03,8.26E+03,,,,,,
1987,9,3.91E+04,1.90E+04,7.18E+04,4.94E+03,1.37E+04,,,,,,
1987,10,2.04E+04,1.08E+04,3.54E+04,2.62E+03,6.36E+03,,,,,,
1987,11,6.46E+04,1.53E+04,1.83E+05,8.45E+03,4.52E+04,,,,,,
1987,12,2.25E+05,9.62E+04,4.51E+05,2.94E+04,9.24E+04,,,,,,
1988,1,4.11E+05,8.01E+04,1.28E+06,6.04E+04,3.31E+05,,,,,,
1988,2,3.25E+05,1.25E+05,6.95E+05,3.89E+04,1.49E+05,,,,,,
1988,3,5.37E+05,1.41E+05,1.44E+06,7.08E+04,3.49E+05,,,,,,
1988,4,1.84E+06,3.58E+05,5.73E+06,3.53E+05,1.48E+06,,,,,,
1988,5,6.47E+06,1.84E+06,1.66E+07,1.37E+06,3.92E+06,,,,,,
