YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.41E+05,1.03E+05,1.89E+05,9.36E+03,2.20E+04,,,,,,
1985,2,1.59E+05,1.11E+05,2.21E+05,9.80E+03,2.81E+04,,,,,,
1985,3,2.70E+05,2.09E+05,3.43E+05,1.60E+04,3.43E+04,,,,,,
1985,4,2.68E+05,1.97E+05,3.57E+05,1.54E+04,4.10E+04,,,,,,
1985,5,9.76E+04,7.54E+04,1.24E+05,5.68E+03,1.25E+04,,,,,,
1985,6,6.80E+04,5.19E+04,8.75E+04,3.93E+03,9.08E+03,,,,,,
1985,7,4.60E+04,3.56E+04,5.84E+04,2.71E+03,5.82E+03,,,,,,
1985,8,3.51E+04,2.72E+04,4.46E+04,2.20E+03,4.45E+03,,,,,,
1985,9,4.90E+04,3.63E+04,6.47E+04,2.87E+03,7.26E+03,,,,,,
1985,10,6.84E+04,5.13E+04,8.94E+04,4.02E+03,9.73E+03,,,,,,
1985,11,3.78E+05,2.65E+05,5.23E+05,2.44E+04,6.60E+04,,,,,,
1985,12,3.32E+05,2.44E+05,4.42E+05,2.01E+04,5.08E+04,,,,,,
1986,1,1.42E+05,1.02E+05,1.91E+05,7.73E+03,2.29E+04,,,,,,
1986,2,3.29E+05,2.38E+05,4.44E+05,1.66E+04,5.27E+04,,,,,,
1986,3,8.56E+05,5.72E+05,1.23E+06,4.95E+04,1.70E+05,,,,,,
1986,4,3.24E+05,2.31E+05,4.42E+05,1.51E+04,5.40E+04,,,,,,
1986,5,1.10E+05,8.37E+04,1.41E+05,5.26E+03,1.46E+04,,,,,,
1986,6,1.35E+05,1.03E+05,1.75E+05,6.72E+03,1.83E+04,,,,,,
1986,7,7.64E+04,5.94E+04,9.67E+04,3.77E+03,9.55E+03,,,,,,
1986,8,8.72E+04,6.74E+04,1.11E+05,4.45E+03,1.11E+04,,,,,,
1986,9,3.23E+04,2.49E+04,4.12E+04,1.74E+03,4.17E+03,,,,,,
1986,10,7.22E+04,5.54E+04,9.26E+04,3.70E+03,9.51E+03,,,,,,
1986,11,3.14E+05,2.22E+05,4.31E+05,1.75E+04,5.36E+04,,,,,,
1986,12,3.59E+05,2.77E+05,4.57E+05,1.88E+04,4.59E+04,,,,,,
1987,1,1.03E+05,8.03E+04,1.30E+05,5.21E+03,1.28E+04,,,,,,
1987,2,6.21E+04,4.77E+04,7.95E+04,3.20E+03,8.13E+03,,,,,,
1987,3,2.45E+05,1.88E+05,3.13E+05,9.99E+03,3.18E+04,,,,,,
1987,4,5.35E+05,3.92E+05,7.13E+05,2.15E+04,8.22E+04,,,,,,
1987,5,9.90E+04,7.72E+04,1.25E+05,4.18E+03,1.22E+04,,,,,,
1987,6,5.29E+04,4.14E+04,6.66E+04,2.29E+03,6.44E+03,,,,,,
1987,7,7.08E+04,5.48E+04,9.01E+04,3.08E+03,9.03E+03,,,,,,
1987,8,2.57E+04,1.99E+04,3.27E+04,1.36E+03,3.26E+03,,,,,,
1987,9,1.56E+05,1.18E+05,2.03E+05,8.24E+03,2.17E+04,,,,,,
1987,10,7.34E+04,5.72E+04,9.28E+04,3.43E+03,9.08E+03,,,,,,
1987,11,9.58E+04,7.38E+04,1.22E+05,4.58E+03,1.24E+04,,,,,,
1987,12,1.83E+05,1.40E+05,2.33E+05,8.61E+03,2.37E+04,,,,,,
