YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.11E+03,7.45E+02,1.60E+03,1.38E+02,2.18E+02,,,,,,
1985,2,1.52E+03,1.04E+03,2.14E+03,1.87E+02,2.83E+02,,,,,,
1985,3,4.41E+02,3.19E+02,5.94E+02,5.50E+01,7.03E+01,,,,,,
1985,4,2.78E+02,2.01E+02,3.74E+02,3.44E+01,4.44E+01,,,,,,
1985,5,2.62E+02,1.90E+02,3.54E+02,3.15E+01,4.21E+01,,,,,,
1985,6,2.07E+02,1.51E+02,2.77E+02,2.43E+01,3.23E+01,,,,,,
1985,7,1.48E+02,1.09E+02,1.97E+02,1.72E+01,2.25E+01,,,,,,
1985,8,9.09E+02,6.12E+02,1.30E+03,1.03E+02,1.77E+02,,,,,,
1985,9,2.09E+02,1.53E+02,2.78E+02,2.29E+01,3.19E+01,,,,,,
1985,10,4.29E+02,3.14E+02,5.74E+02,4.68E+01,6.65E+01,,,,,,
1985,11,5.46E+03,3.80E+03,7.61E+03,6.31E+02,9.76E+02,,,,,,
1985,12,1.07E+03,7.53E+02,1.49E+03,1.13E+02,1.88E+02,,,,,,
1986,1,5.78E+02,4.24E+02,7.70E+02,6.13E+01,8.86E+01,,,,,,
1986,2,1.11E+03,8.18E+02,1.46E+03,1.14E+02,1.65E+02,,,,,,
1986,3,9.14E+02,6.64E+02,1.23E+03,9.33E+01,1.44E+02,,,,,,
1986,4,4.19E+02,3.13E+02,5.49E+02,4.33E+01,6.02E+01,,,,,,
1986,5,3.99E+02,2.92E+02,5.32E+02,3.98E+01,6.12E+01,,,,,,
1986,6,1.87E+02,1.39E+02,2.47E+02,1.87E+01,2.76E+01,,,,,,
1986,7,1.05E+02,7.82E+01,1.37E+02,1.10E+01,1.51E+01,,,,,,
1986,8,6.30E+02,4.49E+02,8.60E+02,5.98E+01,1.05E+02,,,,,,
1986,9,1.74E+02,1.31E+02,2.25E+02,1.61E+01,2.41E+01,,,,,,
1986,10,1.65E+02,1.24E+02,2.14E+02,1.53E+01,2.31E+01,,,,,,
1986,11,3.16E+02,2.40E+02,4.09E+02,2.88E+01,4.32E+01,,,,,,
1986,12,1.31E+03,9.28E+02,1.81E+03,1.14E+02,2.25E+02,,,,,,
1987,1,1.71E+03,1.23E+03,2.31E+03,1.47E+02,2.77E+02,,,,,,
1987,2,1.90E+03,1.39E+03,2.54E+03,1.62E+02,2.93E+02,,,,,,
1987,3,1.62E+03,1.16E+03,2.21E+03,1.38E+02,2.70E+02,,,,,,
1987,4,3.53E+03,2.47E+03,4.90E+03,3.24E+02,6.22E+02,,,,,,
1987,5,5.56E+02,4.26E+02,7.13E+02,4.65E+01,7.35E+01,,,,,,
1987,6,3.36E+02,2.55E+02,4.34E+02,2.76E+01,4.57E+01,,,,,,
1987,7,2.00E+02,1.52E+02,2.57E+02,1.62E+01,2.67E+01,,,,,,
