YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,2.62E+02,1.97E+02,3.40E+02,2.73E+01,3.66E+01,,,,,,
1985,2,4.36E+02,3.27E+02,5.70E+02,4.45E+01,6.20E+01,,,,,,
1985,3,2.52E+02,1.92E+02,3.26E+02,2.57E+01,3.43E+01,,,,,,
1985,4,1.95E+02,1.49E+02,2.52E+02,1.97E+01,2.64E+01,,,,,,
1985,5,1.51E+02,1.14E+02,1.95E+02,1.48E+01,2.05E+01,,,,,,
1985,6,2.31E+02,1.72E+02,3.03E+02,2.16E+01,3.36E+01,,,,,,
1985,7,8.20E+01,6.19E+01,1.07E+02,7.61E+00,1.14E+01,,,,,,
1985,8,4.41E+02,3.16E+02,5.99E+02,4.17E+01,7.23E+01,,,,,,
1985,9,1.40E+02,1.01E+02,1.89E+02,1.25E+01,2.26E+01,,,,,,
1985,10,4.30E+02,3.17E+02,5.71E+02,3.96E+01,6.49E+01,,,,,,
1985,11,6.97E+02,5.26E+02,9.07E+02,6.46E+01,9.74E+01,,,,,,
1985,12,4.74E+02,3.59E+02,6.15E+02,4.22E+01,6.55E+01,,,,,,
1986,1,2.62E+02,2.03E+02,3.34E+02,2.31E+01,3.36E+01,,,,,,
1986,2,3.79E+02,2.93E+02,4.81E+02,3.26E+01,4.80E+01,,,,,,
1986,3,3.51E+02,2.73E+02,4.45E+02,2.99E+01,4.39E+01,,,,,,
1986,4,3.20E+02,2.49E+02,4.05E+02,2.66E+01,3.98E+01,,,,,,
1986,5,3.05E+02,2.32E+02,3.93E+02,2.44E+01,4.12E+01,,,,,,
1986,6,7.98E+01,6.13E+01,1.02E+02,6.58E+00,1.04E+01,,,,,,
1986,7,1.15E+02,8.93E+01,1.45E+02,8.93E+00,1.43E+01,,,,,,
1986,8,1.67E+02,1.27E+02,2.15E+02,1.27E+01,2.25E+01,,,,,,
1986,9,6.68E+01,5.17E+01,8.49E+01,5.11E+00,8.47E+00,,,,,,
1986,10,6.23E+01,4.75E+01,8.04E+01,4.78E+00,8.41E+00,,,,,,
1986,11,1.20E+02,9.44E+01,1.51E+02,9.19E+00,1.45E+01,,,,,,
1986,12,4.26E+02,3.27E+02,5.47E+02,3.14E+01,5.62E+01,,,,,,
1987,1,4.15E+02,3.28E+02,5.19E+02,3.02E+01,4.87E+01,,,,,,
1987,2,4.70E+02,3.70E+02,5.89E+02,3.35E+01,5.60E+01,,,,,,
1987,3,5.05E+02,3.97E+02,6.32E+02,3.53E+01,5.99E+01,,,,,,
1987,4,1.08E+03,8.31E+02,1.37E+03,7.57E+01,1.38E+02,,,,,,
1987,5,9.54E+02,7.54E+02,1.19E+03,6.40E+01,1.12E+02,,,,,,
1987,6,6.35E+02,4.93E+02,8.04E+02,4.18E+01,7.94E+01,,,,,,
1987,7,2.12E+02,1.67E+02,2.65E+02,1.38E+01,2.49E+01,,,,,,
1987,8,8.72E+01,6.91E+01,1.09E+02,5.68E+00,1.01E+01,,,,,,
1987,9,2.21E+02,1.70E+02,2.82E+02,1.41E+01,2.87E+01,,,,,,
1987,10,1.17E+02,9.23E+01,1.46E+02,7.47E+00,1.38E+01,,,,,,
1987,11,2.82E+02,2.23E+02,3.51E+02,1.77E+01,3.26E+01,,,,,,
1987,12,5.37E+02,4.28E+02,6.66E+02,3.32E+01,6.08E+01,,,,,,
1988,1,5.36E+02,4.22E+02,6.71E+02,3.22E+01,6.37E+01,,,,,,
1988,2,4.88E+02,3.91E+02,6.02E+02,2.90E+01,5.40E+01,,,,,,
1988,3,3.63E+02,2.90E+02,4.48E+02,2.17E+01,4.05E+01,,,,,,
1988,4,4.55E+02,3.66E+02,5.59E+02,2.62E+01,4.93E+01,,,,,,
1988,5,7.49E+02,6.00E+02,9.24E+02,4.14E+01,8.30E+01,,,,,,
1988,6,2.39E+02,1.90E+02,2.96E+02,1.35E+01,2.71E+01,,,,,,
1988,7,1.58E+02,1.21E+02,2.02E+02,8.60E+00,2.06E+01,,,,,,
1988,8,1.27E+02,9.99E+01,1.59E+02,6.92E+00,1.51E+01,,,,,,
1988,9,7.67E+01,6.07E+01,9.56E+01,4.25E+00,8.92E+00,,,,,,
1988,10,6.66E+01,5.32E+01,8.24E+01,3.80E+00,7.46E+00,,,,,,
1988,11,1.65E+02,1.32E+02,2.04E+02,8.96E+00,1.85E+01,,,,,,
1988,12,2.10E+02,1.66E+02,2.63E+02,1.12E+01,2.48E+01,,,,,,
1989,1,1.97E+02,1.59E+02,2.41E+02,1.11E+01,2.10E+01,,,,,,
1989,2,2.84E+02,2.22E+02,3.58E+02,1.47E+01,3.47E+01,,,,,,
1989,3,8.02E+02,6.48E+02,9.82E+02,3.84E+01,8.55E+01,,,,,,
1989,4,6.48E+02,5.25E+02,7.91E+02,3.07E+01,6.80E+01,,,,,,
1989,5,1.32E+03,1.06E+03,1.63E+03,6.56E+01,1.45E+02,,,,,,
1989,6,7.11E+02,5.69E+02,8.77E+02,3.40E+01,7.85E+01,,,,,,
1989,7,6.10E+02,4.90E+02,7.52E+02,2.99E+01,6.70E+01,,,,,,
1989,8,5.05E+02,4.03E+02,6.25E+02,2.50E+01,5.67E+01,,,,,,
1989,9,6.59E+02,5.11E+02,8.36E+02,3.54E+01,8.29E+01,,,,,,
1989,10,6.04E+02,4.83E+02,7.47E+02,3.01E+01,6.74E+01,,,,,,
1989,11,4.84E+02,3.94E+02,5.87E+02,2.25E+01,4.94E+01,,,,,,
1989,12,3.55E+02,2.90E+02,4.29E+02,1.61E+01,3.55E+01,,,,,,
1990,1,7.63E+02,6.21E+02,9.27E+02,3.30E+01,7.82E+01,,,,,,
1990,2,6.89E+02,5.60E+02,8.39E+02,2.88E+01,7.13E+01,,,,,,
1990,3,5.81E+02,4.74E+02,7.05E+02,2.44E+01,5.92E+01,,,,,,
1990,4,9.42E+02,7.69E+02,1.14E+03,3.82E+01,9.56E+01,,,,,,
