YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,3.10E+03,2.03E+03,4.54E+03,4.30E+02,6.45E+02,,,,,,
1985,2,1.22E+04,6.23E+03,2.16E+04,1.68E+03,3.98E+03,,,,,,
1985,3,7.30E+03,4.44E+03,1.13E+04,9.65E+02,1.77E+03,,,,,,
1985,4,9.93E+03,5.98E+03,1.55E+04,1.31E+03,2.45E+03,,,,,,
1985,5,9.21E+03,5.58E+03,1.43E+04,1.20E+03,2.25E+03,,,,,,
1985,6,3.93E+03,2.61E+03,5.69E+03,4.95E+02,7.90E+02,,,,,,
1985,7,3.84E+03,2.51E+03,5.62E+03,4.78E+02,7.97E+02,,,,,,
1985,8,4.00E+03,2.62E+03,5.87E+03,4.94E+02,8.34E+02,,,,,,
1985,9,2.79E+03,1.85E+03,4.04E+03,3.47E+02,5.60E+02,,,,,,
1985,10,2.95E+03,1.95E+03,4.29E+03,3.62E+02,5.99E+02,,,,,,
1985,11,3.51E+04,2.08E+04,5.56E+04,4.69E+03,8.92E+03,,,,,,
1985,12,1.49E+04,9.31E+03,2.27E+04,1.88E+03,3.44E+03,,,,,,
1986,1,3.40E+03,2.25E+03,4.94E+03,4.05E+02,6.90E+02,,,,,,
1986,2,1.99E+04,1.18E+04,3.14E+04,2.36E+03,5.04E+03,,,,,,
1986,3,2.85E+04,1.39E+04,5.21E+04,3.46E+03,9.89E+03,,,,,,
1986,4,9.96E+03,6.28E+03,1.50E+04,1.13E+03,2.24E+03,,,,,,
1986,5,7.16E+03,4.42E+03,1.10E+04,7.99E+02,1.69E+03,,,,,,
1986,6,3.75E+03,2.54E+03,5.34E+03,4.08E+02,7.17E+02,,,,,,
1986,7,3.43E+03,2.34E+03,4.87E+03,3.69E+02,6.49E+02,,,,,,
1986,8,3.23E+03,2.21E+03,4.56E+03,3.44E+02,6.02E+02,,,,,,
1986,9,2.26E+03,1.54E+03,3.22E+03,2.51E+02,4.30E+02,,,,,,
1986,10,2.04E+03,1.39E+03,2.90E+03,2.28E+02,3.86E+02,,,,,,
1986,11,4.35E+03,2.76E+03,6.54E+03,4.56E+02,9.69E+02,,,,,,
1986,12,1.09E+04,6.86E+03,1.63E+04,1.16E+03,2.43E+03,,,,,,
1987,1,6.73E+03,4.38E+03,9.90E+03,6.88E+02,1.42E+03,,,,,,
1987,2,4.48E+03,2.99E+03,6.46E+03,4.49E+02,8.90E+02,,,,,,
1987,3,7.02E+03,4.44E+03,1.06E+04,6.87E+02,1.57E+03,,,,,,
1987,4,2.57E+04,1.50E+04,4.12E+04,2.58E+03,6.74E+03,,,,,,
1987,5,6.39E+03,4.39E+03,9.01E+03,6.17E+02,1.18E+03,,,,,,
1987,6,4.65E+03,3.18E+03,6.58E+03,4.40E+02,8.70E+02,,,,,,
1987,7,4.11E+03,2.77E+03,5.87E+03,3.81E+02,7.95E+02,,,,,,
1987,8,2.42E+03,1.68E+03,3.37E+03,2.34E+02,4.35E+02,,,,,,
1987,9,5.27E+03,3.36E+03,7.87E+03,4.87E+02,1.16E+03,,,,,,
1987,10,2.94E+03,2.04E+03,4.10E+03,2.65E+02,5.29E+02,,,,,,
1987,11,5.51E+03,2.97E+03,9.38E+03,5.03E+02,1.65E+03,,,,,,
1987,12,6.43E+03,4.30E+03,9.26E+03,5.84E+02,1.27E+03,,,,,,
1988,1,7.65E+03,4.05E+03,1.32E+04,6.70E+02,2.36E+03,,,,,,
1988,2,7.09E+03,4.71E+03,1.03E+04,6.12E+02,1.42E+03,,,,,,
1988,3,4.72E+03,3.18E+03,6.75E+03,4.00E+02,9.16E+02,,,,,,
1988,4,4.15E+03,2.78E+03,5.95E+03,3.49E+02,8.12E+02,,,,,,
1988,5,4.91E+04,2.65E+04,8.35E+04,4.77E+03,1.47E+04,,,,,,
1988,6,6.37E+03,4.33E+03,9.05E+03,5.42E+02,1.21E+03,,,,,,
1988,7,3.08E+03,2.16E+03,4.25E+03,2.52E+02,5.36E+02,,,,,,
1988,8,3.01E+03,2.11E+03,4.18E+03,2.42E+02,5.30E+02,,,,,,
1988,9,4.09E+03,2.59E+03,6.14E+03,3.21E+02,9.10E+02,,,,,,
1988,10,1.95E+03,1.37E+03,2.70E+03,1.69E+02,3.41E+02,,,,,,
1988,11,4.74E+03,2.69E+03,7.77E+03,3.73E+02,1.31E+03,,,,,,
1988,12,2.14E+03,1.49E+03,2.99E+03,1.74E+02,3.83E+02,,,,,,
1989,1,4.82E+03,3.17E+03,7.03E+03,3.68E+02,9.89E+02,,,,,,
1989,2,3.08E+03,2.08E+03,4.39E+03,2.35E+02,5.93E+02,,,,,,
1989,3,1.08E+04,7.31E+03,1.54E+04,7.98E+02,2.08E+03,,,,,,
1989,4,6.89E+03,4.62E+03,9.90E+03,5.11E+02,1.35E+03,,,,,,
1989,5,4.22E+04,2.48E+04,6.74E+04,3.51E+03,1.10E+04,,,,,,
1989,6,1.46E+04,9.17E+03,2.22E+04,1.22E+03,3.34E+03,,,,,,
1989,7,4.23E+04,2.49E+04,6.73E+04,3.95E+03,1.09E+04,,,,,,
1989,8,9.89E+03,6.40E+03,1.46E+04,8.10E+02,2.11E+03,,,,,,
1989,9,3.41E+03,2.42E+03,4.67E+03,2.34E+02,5.75E+02,,,,,,
1989,10,5.57E+03,3.49E+03,8.45E+03,3.99E+02,1.27E+03,,,,,,
1989,11,5.84E+03,3.73E+03,8.73E+03,4.16E+02,1.28E+03,,,,,,
1989,12,2.00E+03,1.40E+03,2.76E+03,1.47E+02,3.48E+02,,,,,,
1990,1,8.70E+03,4.27E+03,1.59E+04,5.73E+02,3.00E+03,,,,,,
1990,2,6.82E+03,4.58E+03,9.78E+03,4.54E+02,1.33E+03,,,,,,
1990,3,2.44E+03,1.74E+03,3.34E+03,1.76E+02,4.11E+02,,,,,,
1990,4,4.13E+03,2.87E+03,5.77E+03,2.81E+02,7.42E+02,,,,,,
1990,5,7.67E+03,5.11E+03,1.11E+04,5.41E+02,1.53E+03,,,,,,
1990,6,5.47E+03,3.76E+03,7.71E+03,3.82E+02,1.01E+03,,,,,,
1990,7,4.32E+03,2.96E+03,6.09E+03,2.89E+02,8.00E+02,,,,,,
1990,8,7.95E+03,4.87E+03,1.23E+04,5.91E+02,1.90E+03,,,,,,
1990,9,3.33E+03,2.37E+03,4.55E+03,2.07E+02,5.58E+02,,,,,,
1990,10,3.47E+04,1.94E+04,5.76E+04,2.86E+03,9.84E+03,,,,,,
