YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.84E+02,1.15E+02,2.80E+02,2.70E+01,4.24E+01,,,,,,
1985,2,1.68E+02,9.20E+01,2.83E+02,2.33E+01,4.91E+01,,,,,,
1985,3,5.29E+01,3.18E+01,8.30E+01,6.72E+00,1.32E+01,,,,,,
1985,4,2.92E+01,1.94E+01,4.24E+01,4.65E+00,5.91E+00,,,,,,
1985,5,2.89E+01,1.87E+01,4.28E+01,5.09E+00,6.20E+00,,,,,,
1985,6,1.33E+02,9.02E+01,1.90E+02,1.76E+01,2.55E+01,,,,,,
1985,7,7.19E+01,5.06E+01,9.92E+01,8.82E+00,1.24E+01,,,,,,
1985,8,7.91E+01,5.58E+01,1.09E+02,9.56E+00,1.36E+01,,,,,,
1985,9,7.55E+01,5.32E+01,1.04E+02,9.05E+00,1.30E+01,,,,,,
1985,10,7.16E+01,5.07E+01,9.83E+01,8.50E+00,1.22E+01,,,,,,
1985,11,6.01E+01,4.25E+01,8.26E+01,7.06E+00,1.03E+01,,,,,,
1985,12,5.26E+01,3.73E+01,7.21E+01,6.15E+00,8.91E+00,,,,,,
1986,1,4.80E+01,3.41E+01,6.58E+01,5.60E+00,8.10E+00,,,,,,
1986,2,7.22E+01,4.63E+01,1.07E+02,8.16E+00,1.57E+01,,,,,,
1986,3,2.08E+02,1.45E+02,2.90E+02,2.66E+01,3.73E+01,,,,,,
1986,4,2.17E+02,1.34E+02,3.31E+02,2.44E+01,5.05E+01,,,,,,
1986,5,7.02E+01,4.84E+01,9.86E+01,7.54E+00,1.28E+01,,,,,,
1986,6,5.37E+01,3.81E+01,7.35E+01,6.14E+00,9.06E+00,,,,,,
1986,7,6.62E+01,4.75E+01,8.98E+01,7.20E+00,1.08E+01,,,,,,
1986,8,6.94E+01,4.99E+01,9.39E+01,7.45E+00,1.13E+01,,,,,,
1986,9,6.87E+01,4.94E+01,9.31E+01,7.23E+00,1.12E+01,,,,,,
1986,10,6.52E+01,4.70E+01,8.80E+01,6.79E+00,1.05E+01,,,,,,
1986,11,5.96E+01,4.26E+01,8.11E+01,6.09E+00,9.86E+00,,,,,,
1986,12,1.07E+02,5.93E+01,1.80E+02,1.16E+01,3.10E+01,,,,,,
1987,1,3.21E+02,2.09E+02,4.71E+02,3.76E+01,6.72E+01,,,,,,
1987,2,3.92E+01,2.80E+01,5.35E+01,4.12E+00,6.54E+00,,,,,,
1987,3,1.41E+02,9.90E+01,1.95E+02,1.55E+01,2.47E+01,,,,,,
1987,4,4.25E+02,2.72E+02,6.35E+02,4.84E+01,9.30E+01,,,,,,
1987,5,1.82E+02,1.29E+02,2.50E+02,1.97E+01,3.11E+01,,,,,,
1987,6,6.19E+01,4.50E+01,8.31E+01,6.03E+00,9.76E+00,,,,,,
1987,7,1.92E+02,1.34E+02,2.68E+02,2.11E+01,3.44E+01,,,,,,
1987,8,7.78E+01,5.70E+01,1.04E+02,7.23E+00,1.19E+01,,,,,,
1987,9,4.20E+02,2.82E+02,6.02E+02,5.36E+01,8.22E+01,,,,,,
1987,10,8.03E+01,5.68E+01,1.10E+02,7.33E+00,1.37E+01,,,,,,
1987,11,6.80E+01,4.89E+01,9.21E+01,6.14E+00,1.11E+01,,,,,,
1987,12,2.41E+02,1.63E+02,3.43E+02,2.68E+01,4.63E+01,,,,,,
1988,1,3.46E+02,2.40E+02,4.83E+02,3.69E+01,6.22E+01,,,,,,
1988,2,4.77E+02,3.29E+02,6.70E+02,5.06E+01,8.73E+01,,,,,,
1988,3,2.76E+02,1.73E+02,4.19E+02,2.83E+01,6.30E+01,,,,,,
1988,4,2.45E+02,1.68E+02,3.46E+02,2.26E+01,4.54E+01,,,,,,
1988,5,8.56E+02,5.51E+02,1.27E+03,1.22E+02,1.85E+02,,,,,,
1988,6,1.60E+02,1.12E+02,2.21E+02,1.53E+01,2.78E+01,,,,,,
1988,7,7.22E+01,5.33E+01,9.56E+01,6.30E+00,1.08E+01,,,,,,
1988,8,8.38E+01,6.21E+01,1.11E+02,7.05E+00,1.24E+01,,,,,,
1988,9,7.45E+01,5.50E+01,9.87E+01,6.30E+00,1.12E+01,,,,,,
1988,10,7.00E+01,5.18E+01,9.25E+01,5.90E+00,1.04E+01,,,,,,
1988,11,5.85E+01,4.32E+01,7.76E+01,4.96E+00,8.79E+00,,,,,,
1988,12,5.43E+01,4.02E+01,7.17E+01,4.62E+00,8.07E+00,,,,,,
1989,1,4.80E+01,3.54E+01,6.36E+01,4.21E+00,7.21E+00,,,,,,
1989,2,4.08E+01,2.97E+01,5.47E+01,3.70E+00,6.41E+00,,,,,,
1989,3,3.04E+02,2.16E+02,4.14E+02,2.76E+01,5.07E+01,,,,,,
1989,4,3.00E+02,2.17E+02,4.05E+02,2.81E+01,4.80E+01,,,,,,
1989,5,1.21E+03,5.44E+02,2.35E+03,3.67E+02,4.69E+02,,,,,,
1989,6,8.94E+02,5.60E+02,1.36E+03,1.33E+02,2.04E+02,,,,,,
1989,7,5.24E+02,3.75E+02,7.12E+02,5.72E+01,8.64E+01,,,,,,
1989,8,6.22E+02,4.40E+02,8.54E+02,7.26E+01,1.06E+02,,,,,,
1989,9,1.99E+02,1.25E+02,3.02E+02,1.97E+01,4.54E+01,,,,,,
1989,10,1.38E+02,8.26E+01,2.16E+02,1.27E+01,3.42E+01,,,,,,
1989,11,2.93E+02,1.62E+02,4.88E+02,3.71E+01,8.38E+01,,,,,,
1989,12,1.31E+02,9.32E+01,1.78E+02,1.28E+01,2.18E+01,,,,,,
1990,1,1.09E+02,6.81E+01,1.67E+02,8.75E+00,2.53E+01,,,,,,
1990,2,2.72E+02,1.93E+02,3.72E+02,2.53E+01,4.59E+01,,,,,,
1990,3,2.52E+02,1.77E+02,3.48E+02,2.18E+01,4.36E+01,,,,,,
1990,4,4.06E+02,2.76E+02,5.77E+02,3.76E+01,7.69E+01,,,,,,
1990,5,4.20E+02,2.73E+02,6.20E+02,4.30E+01,8.90E+01,,,,,,
1990,6,2.34E+02,1.58E+02,3.36E+02,2.05E+01,4.56E+01,,,,,,
1990,7,7.45E+01,5.54E+01,9.81E+01,6.06E+00,1.09E+01,,,,,,
1990,8,2.29E+02,1.54E+02,3.28E+02,2.25E+01,4.43E+01,,,,,,
1990,9,8.13E+01,6.04E+01,1.07E+02,6.34E+00,1.19E+01,,,,,,
1990,10,5.41E+02,3.07E+02,8.85E+02,8.80E+01,1.49E+02,,,,,,
1990,11,2.01E+02,1.25E+02,3.05E+02,2.00E+01,4.61E+01,,,,,,
1990,12,2.58E+02,1.85E+02,3.52E+02,2.78E+01,4.28E+01,,,,,,
1991,1,5.91E+02,4.05E+02,8.33E+02,6.49E+01,1.09E+02,,,,,,
1991,2,1.39E+02,9.74E+01,1.91E+02,1.28E+01,2.41E+01,,,,,,
1991,3,4.00E+02,2.69E+02,5.72E+02,3.74E+01,7.78E+01,,,,,,
1991,4,2.41E+02,1.72E+02,3.30E+02,2.10E+01,4.04E+01,,,,,,
1991,5,5.89E+01,4.35E+01,7.81E+01,5.16E+00,8.85E+00,,,,,,
1991,6,6.48E+01,4.78E+01,8.58E+01,5.49E+00,9.72E+00,,,,,,
1991,7,7.47E+01,5.55E+01,9.85E+01,6.12E+00,1.10E+01,,,,,,
1991,8,7.84E+01,5.84E+01,1.03E+02,6.29E+00,1.15E+01,,,,,,
1991,9,8.01E+01,5.95E+01,1.05E+02,6.27E+00,1.17E+01,,,,,,
1991,10,7.70E+01,5.74E+01,1.01E+02,6.01E+00,1.11E+01,,,,,,
1991,11,6.54E+01,4.86E+01,8.62E+01,5.15E+00,9.61E+00,,,,,,
1991,12,5.63E+01,4.19E+01,7.42E+01,4.58E+00,8.26E+00,,,,,,
1992,1,5.06E+01,3.75E+01,6.69E+01,4.30E+00,7.52E+00,,,,,,
1992,2,4.33E+01,3.16E+01,5.78E+01,3.88E+00,6.69E+00,,,,,,
1992,3,4.86E+01,3.57E+01,6.46E+01,4.41E+00,7.39E+00,,,,,,
1992,4,6.84E+01,4.82E+01,9.41E+01,5.68E+00,1.18E+01,,,,,,
1992,5,9.23E+01,6.54E+01,1.27E+02,7.52E+00,1.57E+01,,,,,,
1992,6,1.09E+02,7.73E+01,1.51E+02,8.98E+00,1.88E+01,,,,,,
1992,7,7.61E+01,5.65E+01,1.00E+02,6.28E+00,1.12E+01,,,,,,
1992,8,8.06E+01,6.00E+01,1.06E+02,6.49E+00,1.18E+01,,,,,,
1992,9,7.71E+01,5.73E+01,1.02E+02,6.14E+00,1.14E+01,,,,,,
1992,10,7.30E+01,5.44E+01,9.59E+01,5.80E+00,1.06E+01,,,,,,
1992,11,6.63E+01,4.90E+01,8.77E+01,5.27E+00,9.89E+00,,,,,,
1992,12,1.41E+02,9.35E+01,2.04E+02,1.26E+01,2.84E+01,,,,,,
1993,1,2.87E+02,1.88E+02,4.19E+02,2.84E+01,5.93E+01,,,,,,
1993,2,4.36E+01,3.18E+01,5.84E+01,3.92E+00,6.83E+00,,,,,,
1993,3,1.39E+03,8.47E+02,2.14E+03,2.73E+02,3.33E+02,,,,,,
1993,4,1.02E+03,6.59E+02,1.51E+03,1.59E+02,2.17E+02,,,,,,
1993,5,3.10E+02,2.23E+02,4.20E+02,2.83E+01,5.04E+01,,,,,,
1993,6,6.95E+01,5.12E+01,9.23E+01,5.94E+00,1.05E+01,,,,,,
1993,7,7.65E+01,5.67E+01,1.01E+02,6.39E+00,1.13E+01,,,,,,
1993,8,8.32E+01,6.19E+01,1.10E+02,6.73E+00,1.22E+01,,,,,,
