YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,3.48E+06,3.01E+06,4.02E+06,1.23E+05,2.59E+05,,,,,,
1985,2,3.69E+06,3.16E+06,4.28E+06,1.22E+05,2.87E+05,,,,,,
1985,3,5.92E+06,5.22E+06,6.69E+06,1.88E+05,3.76E+05,,,,,,
1985,4,4.76E+06,4.14E+06,5.46E+06,1.46E+05,3.37E+05,,,,,,
1985,5,2.02E+06,1.77E+06,2.29E+06,6.30E+04,1.32E+05,,,,,,
1985,6,1.21E+06,1.06E+06,1.38E+06,3.74E+04,8.36E+04,,,,,,
1985,7,7.26E+05,6.37E+05,8.24E+05,2.28E+04,4.79E+04,,,,,,
1985,8,5.15E+05,4.51E+05,5.86E+05,1.71E+04,3.44E+04,,,,,,
1985,9,8.03E+05,6.88E+05,9.32E+05,2.50E+04,6.23E+04,,,,,,
1985,10,1.30E+06,1.13E+06,1.49E+06,4.07E+04,9.25E+04,,,,,,
1985,11,5.63E+06,4.83E+06,6.53E+06,1.89E+05,4.34E+05,,,,,,
1985,12,6.28E+06,5.47E+06,7.17E+06,1.99E+05,4.33E+05,,,,,,
1986,1,3.77E+06,3.25E+06,4.35E+06,1.11E+05,2.80E+05,,,,,,
1986,2,6.77E+06,5.89E+06,7.74E+06,1.82E+05,4.73E+05,,,,,,
1986,3,1.01E+07,8.71E+06,1.15E+07,2.72E+05,7.23E+05,,,,,,
1986,4,5.48E+06,4.79E+06,6.24E+06,1.35E+05,3.71E+05,,,,,,
1986,5,2.32E+06,2.04E+06,2.63E+06,5.97E+04,1.51E+05,,,,,,
1986,6,2.35E+06,2.06E+06,2.67E+06,6.17E+04,1.56E+05,,,,,,
1986,7,1.34E+06,1.18E+06,1.51E+06,3.50E+04,8.47E+04,,,,,,
1986,8,1.47E+06,1.29E+06,1.67E+06,3.98E+04,9.51E+04,,,,,,
1986,9,5.73E+05,4.99E+05,6.54E+05,1.60E+04,3.95E+04,,,,,,
1986,10,1.56E+06,1.37E+06,1.77E+06,4.25E+04,1.03E+05,,,,,,
1986,11,5.49E+06,4.73E+06,6.33E+06,1.60E+05,4.10E+05,,,,,,
1986,12,7.85E+06,6.94E+06,8.84E+06,2.16E+05,4.84E+05,,,,,,
1987,1,3.59E+06,3.17E+06,4.04E+06,9.65E+04,2.23E+05,,,,,,
1987,2,2.36E+06,2.07E+06,2.68E+06,6.49E+04,1.57E+05,,,,,,
1987,3,6.27E+06,5.55E+06,7.06E+06,1.37E+05,3.86E+05,,,,,,
1987,4,8.33E+06,7.32E+06,9.43E+06,1.71E+05,5.38E+05,,,,,,
1987,5,2.43E+06,2.15E+06,2.74E+06,5.48E+04,1.51E+05,,,,,,
1987,6,1.17E+06,1.04E+06,1.32E+06,2.71E+04,7.39E+04,,,,,,
1987,7,1.35E+06,1.19E+06,1.53E+06,3.12E+04,8.74E+04,,,,,,
1987,8,4.41E+05,3.85E+05,5.03E+05,1.21E+04,3.00E+04,,,,,,
1987,9,2.74E+06,2.39E+06,3.12E+06,7.58E+04,1.88E+05,,,,,,
1987,10,1.76E+06,1.55E+06,1.99E+06,4.39E+04,1.12E+05,,,,,,
1987,11,2.71E+06,2.38E+06,3.07E+06,6.86E+04,1.76E+05,,,,,,
1987,12,5.24E+06,4.63E+06,5.90E+06,1.31E+05,3.22E+05,,,,,,
1988,1,2.85E+06,2.50E+06,3.24E+06,7.18E+04,1.88E+05,,,,,,
1988,2,6.12E+06,5.36E+06,6.97E+06,1.28E+05,4.10E+05,,,,,,
1988,3,5.34E+06,4.75E+06,5.99E+06,1.10E+05,3.17E+05,,,,,,
1988,4,3.49E+06,3.09E+06,3.94E+06,7.26E+04,2.17E+05,,,,,,
1988,5,5.25E+06,4.60E+06,5.97E+06,1.02E+05,3.49E+05,,,,,,
1988,6,1.16E+06,1.01E+06,1.33E+06,2.47E+04,8.02E+04,,,,,,
1988,7,6.71E+05,5.84E+05,7.67E+05,1.48E+04,4.67E+04,,,,,,
1988,8,6.22E+05,5.45E+05,7.08E+05,1.41E+04,4.17E+04,,,,,,
1988,9,1.08E+06,9.54E+05,1.23E+06,2.41E+04,7.00E+04,,,,,,
1988,10,7.04E+05,6.10E+05,8.08E+05,1.76E+04,5.06E+04,,,,,,
1988,11,3.17E+06,2.78E+06,3.60E+06,7.80E+04,2.08E+05,,,,,,
1988,12,2.01E+06,1.75E+06,2.28E+06,4.98E+04,1.35E+05,,,,,,
1989,1,2.84E+06,2.50E+06,3.21E+06,7.07E+04,1.82E+05,,,,,,
1989,2,2.86E+06,2.51E+06,3.25E+06,6.88E+04,1.91E+05,,,,,,
1989,3,4.57E+06,4.02E+06,5.17E+06,9.10E+04,2.92E+05,,,,,,
1989,4,6.13E+06,5.35E+06,7.00E+06,1.04E+05,4.23E+05,,,,,,
1989,5,9.10E+06,8.02E+06,1.03E+07,1.82E+05,5.78E+05,,,,,,
1989,6,5.40E+06,4.74E+06,6.12E+06,1.23E+05,3.54E+05,,,,,,
1989,7,3.50E+06,3.11E+06,3.94E+06,8.63E+04,2.12E+05,,,,,,
1989,8,1.08E+06,9.58E+05,1.22E+06,2.34E+04,6.59E+04,,,,,,
1989,9,8.02E+05,6.95E+05,9.20E+05,1.78E+04,5.72E+04,,,,,,
1989,10,2.78E+06,2.38E+06,3.23E+06,6.98E+04,2.18E+05,,,,,,
1989,11,3.80E+06,3.34E+06,4.30E+06,9.42E+04,2.45E+05,,,,,,
1989,12,1.68E+06,1.47E+06,1.92E+06,4.28E+04,1.16E+05,,,,,,
1990,1,5.07E+06,4.42E+06,5.80E+06,1.11E+05,3.52E+05,,,,,,
1990,2,9.78E+06,8.68E+06,1.10E+07,1.88E+05,5.88E+05,,,,,,
1990,3,4.33E+06,3.85E+06,4.86E+06,9.66E+04,2.56E+05,,,,,,
1990,4,5.32E+06,4.72E+06,5.99E+06,1.03E+05,3.24E+05,,,,,,
1990,5,5.08E+06,4.51E+06,5.71E+06,1.03E+05,3.05E+05,,,,,,
1990,6,2.33E+06,2.05E+06,2.63E+06,5.13E+04,1.48E+05,,,,,,
1990,7,2.24E+06,1.96E+06,2.55E+06,5.30E+04,1.51E+05,,,,,,
1990,8,1.79E+06,1.58E+06,2.02E+06,4.34E+04,1.12E+05,,,,,,
1990,9,1.46E+06,1.29E+06,1.64E+06,3.44E+04,9.05E+04,,,,,,
1990,10,7.46E+06,6.46E+06,8.57E+06,2.17E+05,5.38E+05,,,,,,
1990,11,5.71E+06,5.02E+06,6.46E+06,1.48E+05,3.68E+05,,,,,,
1990,12,9.81E+06,8.65E+06,1.11E+07,2.34E+05,6.19E+05,,,,,,
1991,1,9.07E+06,8.00E+06,1.02E+07,1.99E+05,5.72E+05,,,,,,
1991,2,5.84E+06,5.16E+06,6.59E+06,1.30E+05,3.67E+05,,,,,,
1991,3,8.22E+06,7.28E+06,9.26E+06,1.57E+05,5.06E+05,,,,,,
1991,4,5.29E+06,4.69E+06,5.95E+06,1.09E+05,3.21E+05,,,,,,
1991,5,2.82E+06,2.49E+06,3.18E+06,6.37E+04,1.77E+05,,,,,,
1991,6,5.93E+05,5.21E+05,6.72E+05,1.65E+04,3.85E+04,,,,,,
1991,7,3.90E+05,3.45E+05,4.39E+05,1.22E+04,2.42E+04,,,,,,
1991,8,3.95E+05,3.47E+05,4.48E+05,1.16E+04,2.56E+04,,,,,,
1991,9,3.86E+05,3.35E+05,4.42E+05,1.16E+04,2.75E+04,,,,,,
1991,10,5.38E+05,4.71E+05,6.13E+05,1.59E+04,3.62E+04,,,,,,
1991,11,1.17E+06,9.87E+05,1.38E+06,3.00E+04,1.01E+05,,,,,,
1991,12,3.31E+06,2.92E+06,3.74E+06,8.65E+04,2.09E+05,,,,,,
1992,1,3.33E+06,2.94E+06,3.75E+06,8.97E+04,2.06E+05,,,,,,
1992,2,2.44E+06,2.13E+06,2.78E+06,6.73E+04,1.66E+05,,,,,,
1992,3,6.87E+06,6.06E+06,7.76E+06,1.43E+05,4.33E+05,,,,,,
1992,4,6.57E+06,5.83E+06,7.37E+06,1.38E+05,3.92E+05,,,,,,
1992,5,2.99E+06,2.64E+06,3.38E+06,7.11E+04,1.87E+05,,,,,,
1992,6,2.03E+06,1.77E+06,2.31E+06,4.88E+04,1.38E+05,,,,,,
1992,7,1.70E+06,1.49E+06,1.93E+06,4.29E+04,1.13E+05,,,,,,
1992,8,1.81E+06,1.59E+06,2.06E+06,4.69E+04,1.19E+05,,,,,,
1992,9,1.83E+06,1.61E+06,2.07E+06,4.81E+04,1.19E+05,,,,,,
1992,10,2.17E+06,1.93E+06,2.44E+06,5.73E+04,1.31E+05,,,,,,
1992,11,6.01E+06,5.29E+06,6.80E+06,1.64E+05,3.87E+05,,,,,,
1992,12,6.02E+06,5.33E+06,6.77E+06,1.58E+05,3.68E+05,,,,,,
1993,1,8.28E+06,7.32E+06,9.33E+06,2.00E+05,5.14E+05,,,,,,
1993,2,2.14E+06,1.86E+06,2.44E+06,6.25E+04,1.46E+05,,,,,,
1993,3,8.55E+06,7.41E+06,9.82E+06,1.73E+05,6.17E+05,,,,,,
1993,4,2.11E+07,1.87E+07,2.38E+07,5.72E+05,1.31E+06,,,,,,
1993,5,4.17E+06,3.64E+06,4.76E+06,9.48E+04,2.87E+05,,,,,,
1993,6,1.08E+06,9.49E+05,1.22E+06,2.81E+04,6.83E+04,,,,,,
1993,7,5.74E+05,5.03E+05,6.52E+05,1.57E+04,3.82E+04,,,,,,
1993,8,4.75E+05,4.20E+05,5.36E+05,1.36E+04,2.97E+04,,,,,,
1993,9,7.64E+05,6.70E+05,8.69E+05,1.94E+04,5.08E+04,,,,,,
1993,10,1.24E+06,1.09E+06,1.40E+06,3.20E+04,8.00E+04,,,,,,
1993,11,4.79E+06,4.07E+06,5.60E+06,1.25E+05,3.92E+05,,,,,,
1993,12,8.39E+06,7.37E+06,9.51E+06,2.18E+05,5.47E+05,,,,,,
1994,1,2.33E+06,2.04E+06,2.65E+06,6.78E+04,1.57E+05,,,,,,
1994,2,5.78E+06,5.01E+06,6.63E+06,1.34E+05,4.14E+05,,,,,,
1994,3,1.48E+07,1.30E+07,1.67E+07,3.29E+05,9.52E+05,,,,,,
1994,4,1.34E+07,1.18E+07,1.51E+07,2.95E+05,8.36E+05,,,,,,
1994,5,3.35E+06,2.96E+06,3.77E+06,8.46E+04,2.09E+05,,,,,,
1994,6,2.02E+06,1.77E+06,2.29E+06,5.23E+04,1.35E+05,,,,,,
1994,7,1.91E+06,1.69E+06,2.16E+06,5.12E+04,1.18E+05,,,,,,
1994,8,4.01E+06,3.43E+06,4.65E+06,1.21E+05,3.13E+05,,,,,,
1994,9,1.70E+06,1.49E+06,1.94E+06,4.56E+04,1.16E+05,,,,,,
1994,10,1.43E+06,1.25E+06,1.62E+06,3.73E+04,9.42E+04,,,,,,
1994,11,2.80E+06,2.44E+06,3.21E+06,7.55E+04,1.96E+05,,,,,,
1994,12,6.85E+06,6.04E+06,7.74E+06,1.82E+05,4.34E+05,,,,,,
1995,1,7.63E+06,6.64E+06,8.72E+06,1.82E+05,5.30E+05,,,,,,
1995,2,2.68E+06,2.35E+06,3.04E+06,7.80E+04,1.76E+05,,,,,,
1995,3,5.29E+06,4.68E+06,5.95E+06,1.34E+05,3.24E+05,,,,,,
1995,4,3.21E+06,2.83E+06,3.63E+06,8.39E+04,2.05E+05,,,,,,
1995,5,1.99E+06,1.76E+06,2.24E+06,5.38E+04,1.22E+05,,,,,,
1995,6,1.54E+06,1.36E+06,1.74E+06,4.07E+04,9.69E+04,,,,,,
1995,7,1.15E+06,1.01E+06,1.30E+06,2.99E+04,7.29E+04,,,,,,
1995,8,4.08E+05,3.57E+05,4.65E+05,1.22E+04,2.74E+04,,,,,,
1995,9,2.12E+05,1.82E+05,2.46E+05,9.02E+03,1.65E+04,,,,,,
1995,10,2.47E+06,2.07E+06,2.94E+06,6.71E+04,2.21E+05,,,,,,
1995,11,4.79E+06,4.19E+06,5.46E+06,1.32E+05,3.25E+05,,,,,,
1995,12,3.67E+06,3.24E+06,4.15E+06,9.97E+04,2.35E+05,,,,,,
1996,1,1.29E+07,1.09E+07,1.53E+07,3.94E+05,1.13E+06,,,,,,
1996,2,7.57E+06,6.62E+06,8.62E+06,1.72E+05,5.11E+05,,,,,,
1996,3,7.76E+06,6.88E+06,8.72E+06,1.77E+05,4.68E+05,,,,,,
1996,4,6.76E+06,5.98E+06,7.61E+06,1.54E+05,4.17E+05,,,,,,
1996,5,6.85E+06,6.03E+06,7.75E+06,1.60E+05,4.38E+05,,,,,,
1996,6,2.18E+06,1.93E+06,2.46E+06,5.80E+04,1.35E+05,,,,,,
1996,7,2.06E+06,1.82E+06,2.31E+06,5.59E+04,1.26E+05,,,,,,
1996,8,1.27E+06,1.12E+06,1.43E+06,3.27E+04,7.81E+04,,,,,,
1996,9,3.43E+06,2.99E+06,3.91E+06,1.02E+05,2.35E+05,,,,,,
1996,10,5.25E+06,4.50E+06,6.08E+06,1.51E+05,4.01E+05,,,,,,
1996,11,7.33E+06,6.33E+06,8.44E+06,2.02E+05,5.37E+05,,,,,,
1996,12,1.31E+07,1.15E+07,1.48E+07,3.44E+05,8.45E+05,,,,,,
1997,1,4.14E+06,3.66E+06,4.67E+06,1.11E+05,2.58E+05,,,,,,
1997,2,5.13E+06,4.49E+06,5.83E+06,1.26E+05,3.42E+05,,,,,,
1997,3,8.05E+06,7.16E+06,9.02E+06,1.82E+05,4.77E+05,,,,,,
1997,4,3.99E+06,3.51E+06,4.52E+06,9.82E+04,2.58E+05,,,,,,
1997,5,2.67E+06,2.36E+06,3.00E+06,6.92E+04,1.63E+05,,,,,,
1997,6,1.85E+06,1.62E+06,2.10E+06,4.77E+04,1.23E+05,,,,,,
1997,7,6.14E+05,5.39E+05,6.96E+05,1.64E+04,4.00E+04,,,,,,
1997,8,5.43E+05,4.74E+05,6.18E+05,1.42E+04,3.67E+04,,,,,,
1997,9,6.16E+05,5.38E+05,7.03E+05,1.57E+04,4.20E+04,,,,,,
1997,10,6.01E+05,5.27E+05,6.82E+05,1.68E+04,3.95E+04,,,,,,
1997,11,4.31E+06,3.77E+06,4.92E+06,1.15E+05,2.94E+05,,,,,,
1997,12,3.81E+06,3.37E+06,4.29E+06,1.00E+05,2.35E+05,,,,,,
1998,1,1.07E+07,9.31E+06,1.22E+07,2.47E+05,7.42E+05,,,,,,
1998,2,8.20E+06,7.21E+06,9.29E+06,1.80E+05,5.30E+05,,,,,,
1998,3,1.04E+07,9.21E+06,1.16E+07,2.19E+05,6.17E+05,,,,,,
1998,4,7.08E+06,6.28E+06,7.95E+06,1.57E+05,4.27E+05,,,,,,
1998,5,5.77E+06,5.05E+06,6.57E+06,1.33E+05,3.86E+05,,,,,,
1998,6,1.91E+06,1.69E+06,2.15E+06,4.97E+04,1.18E+05,,,,,,
1998,7,1.60E+06,1.40E+06,1.81E+06,4.13E+04,1.03E+05,,,,,,
1998,8,5.51E+05,4.88E+05,6.20E+05,1.46E+04,3.38E+04,,,,,,
1998,9,3.72E+05,3.25E+05,4.23E+05,1.14E+04,2.51E+04,,,,,,
1998,10,7.04E+05,6.16E+05,8.01E+05,1.84E+04,4.72E+04,,,,,,
1998,11,4.51E+05,3.89E+05,5.19E+05,1.56E+04,3.30E+04,,,,,,
1998,12,6.64E+05,5.70E+05,7.68E+05,2.15E+04,5.07E+04,,,,,,
1999,1,5.23E+06,4.39E+06,6.18E+06,1.17E+05,4.58E+05,,,,,,
1999,2,4.37E+06,3.85E+06,4.93E+06,1.11E+05,2.76E+05,,,,,,
1999,3,5.47E+06,4.85E+06,6.14E+06,1.30E+05,3.31E+05,,,,,,
1999,4,5.17E+06,4.59E+06,5.80E+06,1.23E+05,3.08E+05,,,,,,
1999,5,1.62E+06,1.43E+06,1.83E+06,4.33E+04,1.02E+05,,,,,,
1999,6,4.83E+05,4.23E+05,5.49E+05,1.51E+04,3.22E+04,,,,,,
1999,7,3.11E+05,2.71E+05,3.56E+05,1.06E+04,2.17E+04,,,,,,
1999,8,3.29E+05,2.85E+05,3.77E+05,1.00E+04,2.35E+04,,,,,,
1999,9,1.70E+06,1.47E+06,1.95E+06,4.49E+04,1.22E+05,,,,,,
1999,10,1.76E+06,1.55E+06,1.99E+06,4.47E+04,1.11E+05,,,,,,
1999,11,1.54E+06,1.31E+06,1.79E+06,3.82E+04,1.22E+05,,,,,,
1999,12,3.78E+06,3.34E+06,4.26E+06,9.75E+04,2.35E+05,,,,,,
2000,1,2.75E+06,2.42E+06,3.11E+06,7.42E+04,1.77E+05,,,,,,
2000,2,4.01E+06,3.43E+06,4.66E+06,9.44E+04,3.15E+05,,,,,,
2000,3,8.35E+06,7.39E+06,9.39E+06,1.85E+05,5.12E+05,,,,,,
2000,4,7.23E+06,6.41E+06,8.11E+06,1.67E+05,4.32E+05,,,,,,
2000,5,4.06E+06,3.59E+06,4.58E+06,1.03E+05,2.51E+05,,,,,,
2000,6,3.00E+06,2.66E+06,3.38E+06,8.16E+04,1.84E+05,,,,,,
2000,7,1.11E+06,9.80E+05,1.25E+06,2.89E+04,6.91E+04,,,,,,
2000,8,1.03E+06,9.12E+05,1.17E+06,2.65E+04,6.52E+04,,,,,,
2000,9,8.17E+05,7.15E+05,9.28E+05,2.05E+04,5.44E+04,,,,,,
2000,10,1.10E+06,9.59E+05,1.25E+06,2.79E+04,7.42E+04,,,,,,
2000,11,1.09E+06,9.58E+05,1.24E+06,2.94E+04,7.20E+04,,,,,,
2000,12,3.19E+06,2.75E+06,3.69E+06,8.25E+04,2.39E+05,,,,,,
2001,1,1.70E+06,1.50E+06,1.92E+06,5.16E+04,1.07E+05,,,,,,
2001,2,3.50E+06,3.08E+06,3.97E+06,9.57E+04,2.26E+05,,,,,,
2001,3,4.71E+06,4.16E+06,5.32E+06,1.22E+05,2.96E+05,,,,,,
2001,4,6.73E+06,5.95E+06,7.57E+06,1.68E+05,4.15E+05,,,,,,
2001,5,1.45E+06,1.28E+06,1.64E+06,4.16E+04,9.25E+04,,,,,,
2001,6,1.60E+06,1.39E+06,1.82E+06,4.44E+04,1.11E+05,,,,,,
2001,7,7.07E+05,6.19E+05,8.03E+05,1.99E+04,4.68E+04,,,,,,
2001,8,3.33E+05,2.93E+05,3.77E+05,1.14E+04,2.14E+04,,,,,,
2001,9,5.53E+05,4.71E+05,6.46E+05,1.54E+04,4.48E+04,,,,,,
2001,10,6.59E+05,5.72E+05,7.55E+05,1.89E+04,4.67E+04,,,,,,
2001,11,6.15E+05,5.30E+05,7.09E+05,1.99E+04,4.58E+04,,,,,,
2001,12,2.89E+06,2.52E+06,3.29E+06,8.25E+04,1.94E+05,,,,,,
2002,1,1.68E+06,1.46E+06,1.91E+06,5.29E+04,1.15E+05,,,,,,
2002,2,4.36E+06,3.82E+06,4.96E+06,1.25E+05,2.89E+05,,,,,,
2002,3,3.87E+06,3.36E+06,4.44E+06,1.10E+05,2.76E+05,,,,,,
2002,4,4.03E+06,3.55E+06,4.56E+06,1.17E+05,2.60E+05,,,,,,
2002,5,6.23E+06,5.47E+06,7.07E+06,1.87E+05,4.08E+05,,,,,,
2002,6,3.29E+06,2.87E+06,3.75E+06,1.04E+05,2.23E+05,,,,,,
2002,7,7.07E+05,6.07E+05,8.18E+05,2.19E+04,5.39E+04,,,,,,
2002,8,2.62E+05,2.28E+05,2.99E+05,1.06E+04,1.80E+04,,,,,,
2002,9,3.28E+05,2.68E+05,3.99E+05,1.10E+04,3.34E+04,,,,,,
2002,10,2.25E+06,1.96E+06,2.57E+06,7.29E+04,1.55E+05,,,,,,
2002,11,3.54E+06,3.10E+06,4.02E+06,1.15E+05,2.34E+05,,,,,,
2002,12,4.61E+06,4.04E+06,5.23E+06,1.48E+05,3.02E+05,,,,,,
2003,1,4.91E+06,4.24E+06,5.65E+06,1.55E+05,3.61E+05,,,,,,
2003,2,2.55E+06,2.21E+06,2.93E+06,8.58E+04,1.83E+05,,,,,,
2003,3,9.37E+06,8.16E+06,1.07E+07,3.05E+05,6.48E+05,,,,,,
2003,4,6.31E+06,5.53E+06,7.16E+06,2.06E+05,4.18E+05,,,,,,
2003,5,3.50E+06,3.08E+06,3.96E+06,1.21E+05,2.25E+05,,,,,,
2003,6,5.66E+06,4.94E+06,6.46E+06,2.12E+05,3.88E+05,,,,,,
2003,7,1.88E+06,1.63E+06,2.15E+06,6.88E+04,1.32E+05,,,,,,
2003,8,3.01E+06,2.61E+06,3.46E+06,1.18E+05,2.16E+05,,,,,,
2003,9,4.11E+06,3.56E+06,4.73E+06,1.67E+05,2.98E+05,,,,,,
2003,10,4.21E+06,3.65E+06,4.83E+06,1.65E+05,3.03E+05,,,,,,
2003,11,6.99E+06,6.06E+06,8.02E+06,2.74E+05,4.99E+05,,,,,,
2003,12,9.65E+06,8.41E+06,1.10E+07,3.72E+05,6.66E+05,,,,,,
2004,1,5.87E+06,5.06E+06,6.77E+06,2.18E+05,4.38E+05,,,,,,
2004,2,2.73E+06,2.37E+06,3.12E+06,1.06E+05,1.89E+05,,,,,,
2004,3,8.15E+06,7.09E+06,9.33E+06,3.09E+05,5.70E+05,,,,,,
2004,4,6.68E+06,5.84E+06,7.62E+06,2.60E+05,4.55E+05,,,,,,
2004,5,5.01E+06,4.38E+06,5.70E+06,2.03E+05,3.37E+05,,,,,,
2004,6,2.19E+06,1.91E+06,2.51E+06,9.09E+04,1.55E+05,,,,,,
2004,7,2.42E+06,2.04E+06,2.84E+06,1.06E+05,2.04E+05,,,,,,
2004,8,3.63E+06,3.13E+06,4.19E+06,1.66E+05,2.69E+05,,,,,,
2004,9,8.63E+06,7.26E+06,1.02E+07,4.57E+05,7.50E+05,,,,,,
2004,10,3.89E+06,3.37E+06,4.47E+06,1.75E+05,2.80E+05,,,,,,
2004,11,4.64E+06,3.98E+06,5.38E+06,2.06E+05,3.58E+05,,,,,,
2004,12,1.05E+07,9.11E+06,1.21E+07,4.82E+05,7.62E+05,,,,,,
