YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.99E+05,1.58E+05,2.46E+05,1.57E+04,2.24E+04,,,,,,
1985,2,3.26E+05,2.58E+05,4.05E+05,2.71E+04,3.75E+04,,,,,,
1985,3,1.78E+05,1.47E+05,2.15E+05,1.31E+04,1.75E+04,,,,,,
1985,4,1.20E+05,9.86E+04,1.44E+05,8.93E+03,1.16E+04,,,,,,
1985,5,2.22E+05,1.78E+05,2.74E+05,1.67E+04,2.46E+04,,,,,,
1985,6,7.82E+04,6.44E+04,9.41E+04,5.71E+03,7.61E+03,,,,,,
1985,7,6.17E+04,5.09E+04,7.41E+04,4.50E+03,5.92E+03,,,,,,
1985,8,2.04E+05,1.56E+05,2.61E+05,1.85E+04,2.70E+04,,,,,,
1985,9,6.34E+04,5.24E+04,7.61E+04,4.43E+03,6.06E+03,,,,,,
1985,10,5.52E+04,4.59E+04,6.58E+04,3.75E+03,5.08E+03,,,,,,
1985,11,1.97E+06,9.50E+05,3.62E+06,5.93E+05,6.91E+05,,,,,,
1985,12,2.68E+05,2.07E+05,3.41E+05,2.22E+04,3.42E+04,,,,,,
1986,1,7.89E+04,6.59E+04,9.38E+04,5.20E+03,7.14E+03,,,,,,
1986,2,2.04E+05,1.69E+05,2.43E+05,1.29E+04,1.88E+04,,,,,,
1986,3,3.77E+05,2.82E+05,4.93E+05,3.37E+04,5.38E+04,,,,,,
1986,4,9.53E+04,7.95E+04,1.13E+05,6.34E+03,8.67E+03,,,,,,
1986,5,1.62E+05,1.31E+05,1.97E+05,1.01E+04,1.67E+04,,,,,,
1986,6,7.17E+04,5.98E+04,8.53E+04,4.58E+03,6.50E+03,,,,,,
1986,7,5.89E+04,4.93E+04,6.99E+04,3.79E+03,5.24E+03,,,,,,
1986,8,5.69E+04,4.76E+04,6.74E+04,3.55E+03,5.06E+03,,,,,,
1986,9,5.81E+04,4.85E+04,6.90E+04,3.50E+03,5.24E+03,,,,,,
1986,10,3.68E+04,3.03E+04,4.43E+04,2.77E+03,3.57E+03,,,,,,
1986,11,6.32E+04,5.31E+04,7.47E+04,3.57E+03,5.52E+03,,,,,,
1986,12,3.00E+05,2.32E+05,3.81E+05,2.29E+04,3.80E+04,,,,,,
1987,1,2.08E+05,1.70E+05,2.53E+05,1.22E+04,2.13E+04,,,,,,
1987,2,2.50E+05,2.10E+05,2.96E+05,1.39E+04,2.18E+04,,,,,,
1987,3,6.33E+05,4.70E+05,8.34E+05,6.62E+04,9.32E+04,,,,,,
1987,4,2.27E+06,1.41E+06,3.47E+06,4.68E+05,5.31E+05,,,,,,
1987,5,2.99E+05,2.51E+05,3.52E+05,1.69E+04,2.57E+04,,,,,,
1987,6,1.12E+05,9.44E+04,1.32E+05,6.20E+03,9.63E+03,,,,,,
1987,7,8.25E+04,6.99E+04,9.67E+04,4.47E+03,6.86E+03,,,,,,
1987,8,4.93E+04,4.15E+04,5.81E+04,2.97E+03,4.24E+03,,,,,,
1987,9,4.75E+05,3.07E+05,7.03E+05,6.47E+04,1.01E+05,,,,,,
1987,10,5.65E+04,4.82E+04,6.59E+04,2.92E+03,4.51E+03,,,,,,
1987,11,7.93E+04,6.59E+04,9.45E+04,4.03E+03,7.31E+03,,,,,,
1987,12,1.61E+05,1.35E+05,1.91E+05,8.82E+03,1.43E+04,,,,,,
1988,1,2.07E+05,1.71E+05,2.48E+05,1.06E+04,1.98E+04,,,,,,
1988,2,1.27E+05,1.08E+05,1.49E+05,6.49E+03,1.06E+04,,,,,,
1988,3,8.95E+04,7.56E+04,1.05E+05,5.13E+03,7.60E+03,,,,,,
1988,4,1.26E+05,1.07E+05,1.48E+05,6.62E+03,1.03E+04,,,,,,
1988,5,2.32E+05,1.95E+05,2.73E+05,1.17E+04,1.98E+04,,,,,,
1988,6,7.71E+04,6.55E+04,9.02E+04,3.95E+03,6.31E+03,,,,,,
1988,7,6.77E+04,5.70E+04,7.97E+04,3.36E+03,5.79E+03,,,,,,
1988,8,5.49E+04,4.65E+04,6.43E+04,2.84E+03,4.54E+03,,,,,,
