YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,7.33E+04,6.56E+04,8.15E+04,2.17E+03,4.06E+03,,,,,,
1985,2,1.58E+05,1.37E+05,1.81E+05,4.59E+03,1.11E+04,,,,,,
1985,3,8.32E+04,7.49E+04,9.21E+04,2.36E+03,4.38E+03,,,,,,
1985,4,6.79E+04,6.11E+04,7.52E+04,1.93E+03,3.61E+03,,,,,,
1985,5,8.78E+04,7.88E+04,9.76E+04,2.37E+03,4.80E+03,,,,,,
1985,6,7.03E+04,6.31E+04,7.82E+04,1.88E+03,3.85E+03,,,,,,
1985,7,5.32E+04,4.79E+04,5.89E+04,1.42E+03,2.81E+03,,,,,,
1985,8,4.33E+04,3.91E+04,4.79E+04,1.19E+03,2.26E+03,,,,,,
1985,9,6.44E+04,5.45E+04,7.57E+04,1.72E+03,5.41E+03,,,,,,
1985,10,5.97E+04,5.38E+04,6.60E+04,1.47E+03,3.11E+03,,,,,,
1985,11,8.70E+04,7.78E+04,9.69E+04,2.13E+03,4.88E+03,,,,,,
1985,12,7.60E+04,6.85E+04,8.41E+04,1.85E+03,3.97E+03,,,,,,
1986,1,7.69E+04,6.87E+04,8.59E+04,1.89E+03,4.40E+03,,,,,,
1986,2,1.09E+05,9.82E+04,1.21E+05,2.60E+03,5.93E+03,,,,,,
1986,3,9.89E+04,8.95E+04,1.09E+05,2.33E+03,4.95E+03,,,,,,
1986,4,1.00E+05,9.00E+04,1.12E+05,2.31E+03,5.53E+03,,,,,,
1986,5,5.70E+04,5.16E+04,6.27E+04,1.37E+03,2.82E+03,,,,,,
1986,6,4.29E+04,3.86E+04,4.74E+04,1.08E+03,2.24E+03,,,,,,
1986,7,3.88E+04,3.50E+04,4.29E+04,9.88E+02,2.02E+03,,,,,,
1986,8,4.29E+04,3.87E+04,4.74E+04,9.83E+02,2.22E+03,,,,,,
1986,9,2.65E+04,2.37E+04,2.94E+04,8.74E+02,1.45E+03,,,,,,
1986,10,3.17E+04,2.85E+04,3.51E+04,9.25E+02,1.68E+03,,,,,,
1986,11,7.26E+04,6.53E+04,8.05E+04,1.52E+03,3.88E+03,,,,,,
1986,12,1.27E+05,1.12E+05,1.44E+05,2.70E+03,7.97E+03,,,,,,
1987,1,1.19E+05,1.07E+05,1.31E+05,2.46E+03,6.20E+03,,,,,,
1987,2,7.89E+04,7.13E+04,8.71E+04,1.65E+03,4.04E+03,,,,,,
1987,3,1.03E+05,9.19E+04,1.15E+05,2.05E+03,5.96E+03,,,,,,
1987,4,1.20E+05,1.08E+05,1.32E+05,2.43E+03,6.12E+03,,,,,,
1987,5,8.26E+04,7.45E+04,9.13E+04,1.67E+03,4.29E+03,,,,,,
1987,6,5.60E+04,5.05E+04,6.20E+04,1.13E+03,2.93E+03,,,,,,
1987,7,5.25E+04,4.74E+04,5.79E+04,1.05E+03,2.66E+03,,,,,,
1987,8,3.04E+04,2.75E+04,3.35E+04,7.73E+02,1.53E+03,,,,,,
1987,9,8.72E+04,7.75E+04,9.79E+04,1.89E+03,5.21E+03,,,,,,
1987,10,4.68E+04,4.19E+04,5.20E+04,8.93E+02,2.56E+03,,,,,,
1987,11,7.66E+04,6.71E+04,8.71E+04,1.42E+03,5.10E+03,,,,,,
1987,12,9.43E+04,8.55E+04,1.04E+05,1.80E+03,4.68E+03,,,,,,
1988,1,1.11E+05,9.95E+04,1.24E+05,2.03E+03,6.25E+03,,,,,,
1988,2,1.27E+05,1.15E+05,1.41E+05,2.34E+03,6.50E+03,,,,,,
1988,3,9.41E+04,8.52E+04,1.04E+05,1.72E+03,4.72E+03,,,,,,
1988,4,8.72E+04,7.90E+04,9.61E+04,1.60E+03,4.35E+03,,,,,,
1988,5,1.57E+05,1.42E+05,1.74E+05,3.16E+03,8.21E+03,,,,,,
1988,6,5.08E+04,4.61E+04,5.59E+04,9.62E+02,2.51E+03,,,,,,
1988,7,4.86E+04,4.31E+04,5.45E+04,9.00E+02,2.90E+03,,,,,,
1988,8,3.70E+04,3.35E+04,4.08E+04,7.16E+02,1.85E+03,,,,,,
1988,9,3.33E+04,3.01E+04,3.67E+04,6.65E+02,1.69E+03,,,,,,
1988,10,3.35E+04,3.03E+04,3.70E+04,7.13E+02,1.69E+03,,,,,,
1988,11,6.41E+04,5.74E+04,7.13E+04,1.12E+03,3.56E+03,,,,,,
1988,12,4.93E+04,4.48E+04,5.41E+04,9.73E+02,2.37E+03,,,,,,
1989,1,7.12E+04,6.44E+04,7.84E+04,1.31E+03,3.57E+03,,,,,,
1989,2,7.14E+04,6.42E+04,7.92E+04,1.28E+03,3.84E+03,,,,,,
1989,3,1.17E+05,1.05E+05,1.29E+05,1.98E+03,5.93E+03,,,,,,
1989,4,9.81E+04,8.90E+04,1.08E+05,1.75E+03,4.77E+03,,,,,,
1989,5,2.31E+05,2.04E+05,2.62E+05,5.50E+03,1.50E+04,,,,,,
1989,6,1.52E+05,1.36E+05,1.69E+05,3.21E+03,8.47E+03,,,,,,
1989,7,9.80E+04,8.84E+04,1.08E+05,2.13E+03,5.08E+03,,,,,,
1989,8,6.60E+04,6.00E+04,7.25E+04,1.37E+03,3.19E+03,,,,,,
1989,9,5.23E+04,4.71E+04,5.78E+04,9.71E+02,2.72E+03,,,,,,
1989,10,7.76E+04,6.90E+04,8.69E+04,1.43E+03,4.57E+03,,,,,,
1989,11,7.08E+04,6.37E+04,7.86E+04,1.27E+03,3.80E+03,,,,,,
1989,12,4.57E+04,4.16E+04,5.01E+04,9.13E+02,2.17E+03,,,,,,
1990,1,9.47E+04,8.52E+04,1.05E+05,1.62E+03,5.04E+03,,,,,,
1990,2,8.21E+04,7.44E+04,9.03E+04,1.48E+03,4.06E+03,,,,,,
1990,3,8.12E+04,7.37E+04,8.93E+04,1.44E+03,3.97E+03,,,,,,
1990,4,1.10E+05,9.99E+04,1.21E+05,1.93E+03,5.48E+03,,,,,,
1990,5,1.08E+05,9.72E+04,1.20E+05,1.97E+03,5.90E+03,,,,,,
1990,6,6.46E+04,5.83E+04,7.13E+04,1.24E+03,3.32E+03,,,,,,
1990,7,4.53E+04,4.07E+04,5.02E+04,8.45E+02,2.45E+03,,,,,,
1990,8,5.97E+04,5.37E+04,6.63E+04,1.19E+03,3.23E+03,,,,,,
1990,9,2.96E+04,2.68E+04,3.25E+04,5.97E+02,1.45E+03,,,,,,
1990,10,6.27E+04,5.60E+04,7.01E+04,1.15E+03,3.60E+03,,,,,,
1990,11,5.84E+04,5.21E+04,6.51E+04,1.04E+03,3.31E+03,,,,,,
1990,12,8.65E+04,7.81E+04,9.56E+04,1.56E+03,4.46E+03,,,,,,
