YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.43E+05,1.26E+05,1.62E+05,6.86E+03,9.33E+03,,,,,,
1985,2,3.95E+05,3.21E+05,4.82E+05,2.42E+04,4.12E+04,,,,,,
1985,3,2.06E+05,1.80E+05,2.35E+05,9.53E+03,1.41E+04,,,,,,
1985,4,1.65E+05,1.44E+05,1.88E+05,7.51E+03,1.13E+04,,,,,,
1985,5,1.36E+05,1.19E+05,1.55E+05,6.14E+03,9.05E+03,,,,,,
1985,6,6.32E+04,5.58E+04,7.13E+04,2.82E+03,3.94E+03,,,,,,
1985,7,8.08E+04,6.80E+04,9.54E+04,3.69E+03,7.02E+03,,,,,,
1985,8,5.47E+04,4.82E+04,6.19E+04,2.38E+03,3.50E+03,,,,,,
1985,9,4.33E+04,3.77E+04,4.97E+04,1.85E+03,3.06E+03,,,,,,
1985,10,6.06E+04,5.37E+04,6.82E+04,2.56E+03,3.71E+03,,,,,,
1985,11,4.14E+05,3.58E+05,4.75E+05,2.04E+04,3.00E+04,,,,,,
1985,12,3.21E+05,2.83E+05,3.64E+05,1.41E+04,2.08E+04,,,,,,
1986,1,1.17E+05,1.04E+05,1.31E+05,4.86E+03,7.04E+03,,,,,,
1986,2,4.49E+05,3.91E+05,5.13E+05,2.00E+04,3.12E+04,,,,,,
1986,3,3.92E+05,3.40E+05,4.50E+05,1.68E+04,2.81E+04,,,,,,
1986,4,2.20E+05,1.94E+05,2.50E+05,8.61E+03,1.43E+04,,,,,,
1986,5,9.60E+04,8.55E+04,1.07E+05,3.73E+03,5.57E+03,,,,,,
1986,6,5.36E+04,4.76E+04,6.02E+04,2.06E+03,3.23E+03,,,,,,
1986,7,3.52E+04,3.10E+04,3.97E+04,1.34E+03,2.21E+03,,,,,,
1986,8,3.35E+04,2.99E+04,3.73E+04,1.26E+03,1.88E+03,,,,,,
1986,9,3.18E+04,2.85E+04,3.54E+04,1.21E+03,1.77E+03,,,,,,
1986,10,2.70E+04,2.41E+04,3.03E+04,1.13E+03,1.59E+03,,,,,,
1986,11,1.33E+05,1.18E+05,1.51E+05,4.94E+03,8.52E+03,,,,,,
1986,12,4.62E+05,3.98E+05,5.34E+05,2.01E+04,3.46E+04,,,,,,
1987,1,3.39E+05,3.01E+05,3.80E+05,1.21E+04,2.02E+04,,,,,,
1987,2,2.36E+05,2.11E+05,2.64E+05,8.20E+03,1.36E+04,,,,,,
1987,3,3.21E+05,2.78E+05,3.69E+05,1.20E+04,2.32E+04,,,,,,
1987,4,3.95E+05,3.51E+05,4.44E+05,1.41E+04,2.38E+04,,,,,,
1987,5,1.97E+05,1.76E+05,2.19E+05,6.63E+03,1.10E+04,,,,,,
1987,6,9.52E+04,8.51E+04,1.06E+05,3.18E+03,5.37E+03,,,,,,
1987,7,1.27E+05,1.12E+05,1.44E+05,4.55E+03,8.19E+03,,,,,,
1987,8,2.67E+04,2.40E+04,2.97E+04,9.66E+02,1.44E+03,,,,,,
1987,9,1.61E+05,1.40E+05,1.84E+05,6.33E+03,1.10E+04,,,,,,
1987,10,7.44E+04,6.61E+04,8.34E+04,2.36E+03,4.41E+03,,,,,,
1987,11,3.29E+05,2.60E+05,4.12E+05,1.77E+04,3.89E+04,,,,,,
1987,12,3.06E+05,2.74E+05,3.41E+05,1.01E+04,1.70E+04,,,,,,
1988,1,3.00E+05,2.60E+05,3.46E+05,1.01E+04,2.19E+04,,,,,,
1988,2,3.64E+05,3.26E+05,4.05E+05,1.13E+04,2.02E+04,,,,,,
1988,3,2.10E+05,1.88E+05,2.33E+05,6.39E+03,1.16E+04,,,,,,
1988,4,1.47E+05,1.32E+05,1.63E+05,4.50E+03,7.79E+03,,,,,,
1988,5,6.05E+05,5.19E+05,7.02E+05,2.77E+04,4.65E+04,,,,,,
1988,6,1.02E+05,9.19E+04,1.13E+05,3.08E+03,5.47E+03,,,,,,
1988,7,5.94E+04,5.35E+04,6.58E+04,1.73E+03,3.14E+03,,,,,,
1988,8,4.06E+04,3.67E+04,4.48E+04,1.17E+03,2.06E+03,,,,,,
1988,9,3.85E+04,3.46E+04,4.28E+04,1.11E+03,2.07E+03,,,,,,
1988,10,3.80E+04,3.43E+04,4.20E+04,1.18E+03,1.98E+03,,,,,,
1988,11,9.41E+04,8.30E+04,1.06E+05,2.67E+03,5.93E+03,,,,,,
1988,12,7.14E+04,6.41E+04,7.93E+04,2.20E+03,3.87E+03,,,,,,
1989,1,2.31E+05,2.06E+05,2.59E+05,6.54E+03,1.36E+04,,,,,,
1989,2,1.85E+05,1.66E+05,2.06E+05,5.27E+03,1.04E+04,,,,,,
1989,3,3.90E+05,3.50E+05,4.33E+05,1.11E+04,2.12E+04,,,,,,
1989,4,1.86E+05,1.67E+05,2.05E+05,5.18E+03,9.72E+03,,,,,,
1989,5,8.45E+05,7.35E+05,9.67E+05,3.87E+04,5.92E+04,,,,,,
1989,6,3.67E+05,3.18E+05,4.21E+05,1.31E+04,2.61E+04,,,,,,
1989,7,2.05E+05,1.84E+05,2.28E+05,6.72E+03,1.13E+04,,,,,,
1989,8,9.38E+04,8.43E+04,1.04E+05,2.75E+03,5.01E+03,,,,,,
1989,9,5.46E+04,4.95E+04,6.01E+04,1.44E+03,2.70E+03,,,,,,
1989,10,1.76E+05,1.52E+05,2.04E+05,5.73E+03,1.34E+04,,,,,,
1989,11,1.40E+05,1.26E+05,1.56E+05,3.92E+03,7.44E+03,,,,,,
1989,12,8.37E+04,7.59E+04,9.21E+04,2.42E+03,4.14E+03,,,,,,
1990,1,4.22E+05,3.69E+05,4.81E+05,1.31E+04,2.86E+04,,,,,,
1990,2,3.27E+05,2.95E+05,3.61E+05,8.70E+03,1.70E+04,,,,,,
1990,3,1.85E+05,1.67E+05,2.03E+05,5.18E+03,9.19E+03,,,,,,
1990,4,2.65E+05,2.37E+05,2.94E+05,6.93E+03,1.46E+04,,,,,,
1990,5,3.95E+05,3.50E+05,4.44E+05,1.19E+04,2.39E+04,,,,,,
1990,6,1.66E+05,1.49E+05,1.84E+05,4.64E+03,8.84E+03,,,,,,
1990,7,1.07E+05,9.65E+04,1.19E+05,3.05E+03,5.76E+03,,,,,,
1990,8,1.28E+05,1.13E+05,1.45E+05,3.97E+03,8.23E+03,,,,,,
1990,9,5.99E+04,5.45E+04,6.58E+04,1.54E+03,2.88E+03,,,,,,
1990,10,3.88E+05,3.29E+05,4.56E+05,1.63E+04,3.25E+04,,,,,,
1990,11,2.37E+05,2.08E+05,2.68E+05,6.97E+03,1.53E+04,,,,,,
1990,12,5.50E+05,4.87E+05,6.19E+05,1.80E+04,3.38E+04,,,,,,
1991,1,6.99E+05,6.24E+05,7.81E+05,2.27E+04,4.02E+04,,,,,,
1991,2,2.64E+05,2.39E+05,2.92E+05,6.97E+03,1.34E+04,,,,,,
1991,3,4.21E+05,3.78E+05,4.68E+05,1.13E+04,2.27E+04,,,,,,
1991,4,2.38E+05,2.16E+05,2.62E+05,6.24E+03,1.17E+04,,,,,,
1991,5,1.29E+05,1.16E+05,1.42E+05,3.48E+03,6.49E+03,,,,,,
1991,6,5.01E+04,4.52E+04,5.54E+04,1.41E+03,2.60E+03,,,,,,
1991,7,3.24E+04,2.93E+04,3.58E+04,9.64E+02,1.67E+03,,,,,,
1991,8,4.43E+04,3.82E+04,5.11E+04,1.11E+03,3.28E+03,,,,,,
1991,9,6.95E+04,5.98E+04,8.03E+04,1.87E+03,5.23E+03,,,,,,
1991,10,4.88E+04,4.43E+04,5.37E+04,1.29E+03,2.40E+03,,,,,,
1991,11,8.08E+04,7.03E+04,9.23E+04,2.07E+03,5.63E+03,,,,,,
1991,12,2.68E+05,2.37E+05,3.01E+05,7.32E+03,1.65E+04,,,,,,
1992,1,1.53E+05,1.38E+05,1.68E+05,4.23E+03,7.71E+03,,,,,,
1992,2,1.91E+05,1.70E+05,2.13E+05,5.12E+03,1.09E+04,,,,,,
1992,3,5.13E+05,4.54E+05,5.78E+05,1.58E+04,3.16E+04,,,,,,
1992,4,3.20E+05,2.78E+05,3.67E+05,9.32E+03,2.28E+04,,,,,,
1992,5,1.67E+05,1.51E+05,1.85E+05,4.46E+03,8.64E+03,,,,,,
1992,6,1.69E+05,1.51E+05,1.88E+05,4.67E+03,9.50E+03,,,,,,
1992,7,1.99E+05,1.69E+05,2.34E+05,6.67E+03,1.65E+04,,,,,,
1992,8,8.68E+04,7.82E+04,9.60E+04,2.40E+03,4.55E+03,,,,,,
1992,9,1.18E+05,1.05E+05,1.31E+05,3.53E+03,6.64E+03,,,,,,
1992,10,1.07E+05,9.45E+04,1.21E+05,2.91E+03,6.64E+03,,,,,,
1992,11,4.74E+05,4.08E+05,5.46E+05,1.78E+04,3.52E+04,,,,,,
1992,12,6.68E+05,5.73E+05,7.74E+05,2.76E+04,5.14E+04,,,,,,
