YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.90E+06,1.02E+06,3.24E+06,3.76E+05,5.71E+05,,,,,,
1985,2,2.12E+07,7.69E+06,4.72E+07,5.25E+06,1.04E+07,,,,,,
1985,3,8.56E+06,4.45E+06,1.50E+07,1.67E+06,2.71E+06,,,,,,
1985,4,8.14E+06,3.07E+06,1.77E+07,1.67E+06,3.83E+06,,,,,,
1985,5,1.70E+07,4.89E+06,4.32E+07,3.93E+06,1.02E+07,,,,,,
1985,6,1.96E+07,4.61E+06,5.56E+07,4.93E+06,1.38E+07,,,,,,
1985,7,3.12E+06,1.28E+06,6.41E+06,6.33E+05,1.34E+06,,,,,,
1985,8,8.89E+05,5.03E+05,1.46E+06,1.65E+05,2.47E+05,,,,,,
1985,9,4.15E+05,2.34E+05,6.84E+05,7.64E+04,1.16E+05,,,,,,
1985,10,1.52E+06,6.73E+05,2.98E+06,3.00E+05,5.98E+05,,,,,,
1985,11,2.43E+09,3.02E+08,9.15E+09,1.82E+09,2.58E+09,,,,,,
1985,12,1.05E+07,5.13E+06,1.92E+07,2.10E+06,3.65E+06,,,,,,
1986,1,1.16E+06,6.64E+05,1.87E+06,2.00E+05,3.11E+05,,,,,,
1986,2,2.41E+07,7.75E+06,5.79E+07,5.77E+06,1.32E+07,,,,,,
1986,3,7.73E+07,1.51E+07,2.40E+08,2.94E+07,6.22E+07,,,,,,
1986,4,2.79E+06,1.51E+06,4.74E+06,4.68E+05,8.31E+05,,,,,,
1986,5,2.38E+06,1.22E+06,4.20E+06,3.95E+05,7.70E+05,,,,,,
1986,6,8.14E+05,4.64E+05,1.33E+06,1.36E+05,2.22E+05,,,,,,
1986,7,9.52E+05,5.20E+05,1.60E+06,1.54E+05,2.79E+05,,,,,,
1986,8,4.01E+05,2.35E+05,6.40E+05,6.68E+04,1.04E+05,,,,,,
1986,9,3.39E+05,1.96E+05,5.47E+05,5.55E+04,9.01E+04,,,,,,
1986,10,2.67E+05,1.56E+05,4.27E+05,4.52E+04,6.96E+04,,,,,,
1986,11,1.23E+06,6.72E+05,2.09E+06,2.01E+05,3.64E+05,,,,,,
1986,12,5.09E+06,2.43E+06,9.47E+06,8.41E+05,1.82E+06,,,,,,
1987,1,3.44E+06,1.42E+06,7.05E+06,5.25E+05,1.47E+06,,,,,,
1987,2,2.10E+06,1.09E+06,3.68E+06,3.11E+05,6.69E+05,,,,,,
1987,3,5.93E+06,2.65E+06,1.16E+07,9.01E+05,2.31E+06,,,,,,
1987,4,1.45E+08,4.10E+07,3.75E+08,4.91E+07,8.92E+07,,,,,,
1987,5,7.11E+06,3.46E+06,1.30E+07,1.07E+06,2.47E+06,,,,,,
1987,6,8.42E+05,4.90E+05,1.35E+06,1.24E+05,2.22E+05,,,,,,
1987,7,4.14E+05,2.46E+05,6.55E+05,6.37E+04,1.05E+05,,,,,,
1987,8,2.86E+05,1.68E+05,4.55E+05,4.77E+04,7.39E+04,,,,,,
1987,9,1.40E+06,6.78E+05,2.57E+06,2.40E+05,4.89E+05,,,,,,
1987,10,3.89E+05,2.33E+05,6.11E+05,5.35E+04,9.71E+04,,,,,,
1987,11,9.45E+05,2.64E+05,2.45E+06,1.39E+05,5.83E+05,,,,,,
1987,12,2.83E+06,1.50E+06,4.87E+06,4.12E+05,8.70E+05,,,,,,
1988,1,9.35E+06,2.99E+06,2.24E+07,1.71E+06,5.14E+06,,,,,,
1988,2,2.64E+06,1.46E+06,4.40E+06,3.52E+05,7.58E+05,,,,,,
1988,3,1.94E+06,1.08E+06,3.22E+06,2.67E+05,5.52E+05,,,,,,
1988,4,9.56E+06,3.30E+06,2.19E+07,1.56E+06,4.90E+06,,,,,,
1988,5,1.25E+08,4.12E+07,2.94E+08,3.73E+07,6.67E+07,,,,,,
1988,6,1.28E+06,7.31E+05,2.09E+06,1.75E+05,3.51E+05,,,,,,
1988,7,3.34E+05,2.01E+05,5.23E+05,5.01E+04,8.29E+04,,,,,,
1988,8,4.97E+05,2.66E+05,8.52E+05,6.47E+04,1.51E+05,,,,,,
1988,9,6.81E+05,3.84E+05,1.12E+06,9.49E+04,1.90E+05,,,,,,
1988,10,3.35E+05,2.00E+05,5.26E+05,4.27E+04,8.37E+04,,,,,,
1988,11,1.26E+06,5.97E+05,2.34E+06,1.81E+05,4.51E+05,,,,,,
1988,12,5.35E+05,2.94E+05,8.97E+05,6.82E+04,1.55E+05,,,,,,
1989,1,2.52E+06,1.34E+06,4.32E+06,3.21E+05,7.68E+05,,,,,,
1989,2,1.93E+06,1.04E+06,3.30E+06,2.45E+05,5.82E+05,,,,,,
1989,3,1.90E+07,8.53E+06,3.67E+07,3.04E+06,7.30E+06,,,,,,
1989,4,3.23E+06,1.72E+06,5.55E+06,4.08E+05,9.86E+05,,,,,,
1989,5,6.57E+07,2.93E+07,1.28E+08,1.41E+07,2.56E+07,,,,,,
1989,6,9.41E+06,4.36E+06,1.79E+07,1.51E+06,3.50E+06,,,,,,
1989,7,1.15E+07,5.52E+06,2.12E+07,2.10E+06,4.07E+06,,,,,,
1989,8,3.62E+06,1.72E+06,6.75E+06,6.55E+05,1.30E+06,,,,,,
1989,9,1.76E+06,9.68E+05,2.96E+06,2.96E+05,5.12E+05,,,,,,
1989,10,3.58E+06,1.65E+06,6.82E+06,6.42E+05,1.34E+06,,,,,,
1989,11,3.14E+06,1.36E+06,6.23E+06,5.01E+05,1.27E+06,,,,,,
1989,12,7.42E+05,4.42E+05,1.17E+06,9.53E+04,1.87E+05,,,,,,
1990,1,5.94E+06,3.40E+06,9.66E+06,7.59E+05,1.61E+06,,,,,,
1990,2,5.38E+06,3.09E+06,8.74E+06,6.65E+05,1.46E+06,,,,,,
1990,3,9.06E+05,5.51E+05,1.41E+06,1.29E+05,2.20E+05,,,,,,
1990,4,1.89E+06,1.12E+06,2.98E+06,2.48E+05,4.76E+05,,,,,,
1990,5,2.27E+07,7.49E+06,5.33E+07,4.58E+06,1.21E+07,,,,,,
1990,6,3.62E+06,1.56E+06,7.21E+06,4.94E+05,1.47E+06,,,,,,
1990,7,4.42E+06,1.83E+06,9.02E+06,7.34E+05,1.87E+06,,,,,,
1990,8,9.47E+05,4.31E+05,1.82E+06,1.39E+05,3.60E+05,,,,,,
1990,9,6.15E+05,3.66E+05,9.73E+05,8.22E+04,1.56E+05,,,,,,
1990,10,9.71E+06,2.80E+06,2.47E+07,2.11E+06,5.84E+06,,,,,,
1990,11,8.78E+05,5.22E+05,1.39E+06,1.22E+05,2.22E+05,,,,,,
1990,12,1.10E+07,2.57E+06,3.12E+07,2.21E+06,7.77E+06,,,,,,
1991,1,3.07E+07,1.14E+07,6.74E+07,6.56E+06,1.47E+07,,,,,,
1991,2,2.87E+06,1.69E+06,4.58E+06,3.56E+05,7.43E+05,,,,,,
