YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.47E+05,1.13E+05,1.88E+05,1.13E+04,1.91E+04,,,,,,
1985,2,4.89E+05,3.37E+05,6.86E+05,3.76E+04,8.91E+04,,,,,,
1985,3,1.16E+05,9.23E+04,1.44E+05,8.65E+03,1.32E+04,,,,,,
1985,4,6.71E+04,5.36E+04,8.29E+04,4.97E+03,7.47E+03,,,,,,
1985,5,4.96E+04,3.95E+04,6.14E+04,3.61E+03,5.59E+03,,,,,,
1985,6,5.60E+04,4.33E+04,7.14E+04,4.03E+03,7.18E+03,,,,,,
1985,7,1.42E+04,1.10E+04,1.81E+04,1.03E+03,1.81E+03,,,,,,
1985,8,4.38E+04,2.54E+04,7.06E+04,3.18E+03,1.16E+04,,,,,,
1985,9,5.29E+03,4.20E+03,6.57E+03,3.96E+02,6.07E+02,,,,,,
1985,10,1.11E+05,7.08E+04,1.65E+05,7.83E+03,2.41E+04,,,,,,
1985,11,1.44E+06,9.25E+05,2.13E+06,1.21E+05,3.09E+05,,,,,,
1985,12,2.60E+05,1.89E+05,3.49E+05,1.73E+04,4.10E+04,,,,,,
1986,1,9.51E+04,7.59E+04,1.18E+05,6.18E+03,1.07E+04,,,,,,
1986,2,2.14E+05,1.73E+05,2.63E+05,1.35E+04,2.31E+04,,,,,,
1986,3,2.26E+05,1.71E+05,2.92E+05,1.39E+04,3.09E+04,,,,,,
1986,4,1.50E+05,1.18E+05,1.87E+05,9.06E+03,1.75E+04,,,,,,
1986,5,5.28E+04,4.31E+04,6.41E+04,3.23E+03,5.37E+03,,,,,,
1986,6,1.44E+04,1.15E+04,1.78E+04,9.04E+02,1.62E+03,,,,,,
1986,7,1.34E+04,1.07E+04,1.66E+04,8.24E+02,1.50E+03,,,,,,
1986,8,1.03E+04,8.10E+03,1.28E+04,6.26E+02,1.20E+03,,,,,,
1986,9,7.26E+03,5.76E+03,9.02E+03,4.47E+02,8.33E+02,,,,,,
1986,10,4.06E+03,3.27E+03,4.98E+03,2.78E+02,4.35E+02,,,,,,
1986,11,2.05E+04,1.64E+04,2.53E+04,1.18E+03,2.27E+03,,,,,,
1986,12,1.67E+05,1.16E+05,2.33E+05,9.20E+03,2.99E+04,,,,,,
1987,1,1.01E+05,7.64E+04,1.31E+05,5.46E+03,1.41E+04,,,,,,
