YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,2.57E+05,2.24E+05,2.93E+05,1.27E+04,1.75E+04,,,,,,
1985,2,6.60E+05,5.55E+05,7.80E+05,3.65E+04,5.76E+04,,,,,,
1985,3,5.44E+05,4.76E+05,6.20E+05,2.56E+04,3.67E+04,,,,,,
1985,4,3.88E+05,3.32E+05,4.50E+05,1.82E+04,3.00E+04,,,,,,
1985,5,4.54E+05,3.86E+05,5.32E+05,2.21E+04,3.72E+04,,,,,,
1985,6,3.89E+05,3.25E+05,4.62E+05,1.98E+04,3.50E+04,,,,,,
1985,7,1.63E+05,1.40E+05,1.89E+05,7.80E+03,1.24E+04,,,,,,
1985,8,8.65E+04,7.60E+04,9.79E+04,3.97E+03,5.60E+03,,,,,,
1985,9,5.23E+04,4.58E+04,5.94E+04,2.49E+03,3.48E+03,,,,,,
1985,10,1.38E+05,1.18E+05,1.60E+05,6.63E+03,1.07E+04,,,,,,
1985,11,2.78E+06,1.92E+06,3.89E+06,4.10E+05,5.06E+05,,,,,,
1985,12,6.15E+05,5.36E+05,7.03E+05,3.00E+04,4.28E+04,,,,,,
1986,1,2.00E+05,1.77E+05,2.26E+05,8.67E+03,1.26E+04,,,,,,
1986,2,7.58E+05,6.46E+05,8.85E+05,3.71E+04,6.11E+04,,,,,,
1986,3,8.68E+05,6.97E+05,1.07E+06,5.66E+04,9.45E+04,,,,,,
1986,4,2.58E+05,2.27E+05,2.92E+05,1.07E+04,1.64E+04,,,,,,
1986,5,1.97E+05,1.73E+05,2.23E+05,8.05E+03,1.27E+04,,,,,,
1986,6,8.84E+04,7.80E+04,9.98E+04,3.66E+03,5.57E+03,,,,,,
1986,7,8.87E+04,7.81E+04,1.00E+05,3.53E+03,5.66E+03,,,,,,
1986,8,4.80E+04,4.24E+04,5.41E+04,2.06E+03,2.99E+03,,,,,,
1986,9,4.62E+04,4.07E+04,5.23E+04,1.99E+03,2.94E+03,,,,,,
1986,10,4.61E+04,4.06E+04,5.21E+04,2.09E+03,2.94E+03,,,,,,
1986,11,1.64E+05,1.44E+05,1.86E+05,6.72E+03,1.08E+04,,,,,,
1986,12,4.13E+05,3.62E+05,4.70E+05,1.68E+04,2.76E+04,,,,,,
1987,1,3.22E+05,2.81E+05,3.68E+05,1.19E+04,2.21E+04,,,,,,
