YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,2.96E+04,1.45E+04,5.39E+04,3.91E+03,1.02E+04,,,,,,
1985,2,2.75E+04,1.33E+04,5.09E+04,3.41E+03,9.73E+03,,,,,,
1985,3,4.39E+04,2.51E+04,7.15E+04,5.22E+03,1.19E+04,,,,,,
1985,4,3.46E+04,1.80E+04,6.05E+04,3.97E+03,1.10E+04,,,,,,
1985,5,1.20E+04,6.67E+03,2.00E+04,1.40E+03,3.44E+03,,,,,,
1985,6,7.18E+03,3.79E+03,1.24E+04,8.32E+02,2.22E+03,,,,,,
1985,7,3.96E+03,2.14E+03,6.72E+03,4.71E+02,1.18E+03,,,,,,
1985,8,2.63E+03,1.41E+03,4.52E+03,3.33E+02,8.02E+02,,,,,,
1985,9,6.03E+03,2.63E+03,1.19E+04,7.08E+02,2.42E+03,,,,,,
1985,10,1.10E+04,5.55E+03,1.98E+04,1.30E+03,3.67E+03,,,,,,
1985,11,6.74E+04,3.30E+04,1.23E+05,8.40E+03,2.33E+04,,,,,,
1985,12,6.76E+04,3.56E+04,1.17E+05,7.98E+03,2.10E+04,,,,,,
1986,1,2.94E+04,1.44E+04,5.37E+04,3.21E+03,1.02E+04,,,,,,
1986,2,5.39E+04,2.85E+04,9.31E+04,5.46E+03,1.67E+04,,,,,,
1986,3,7.80E+04,4.04E+04,1.37E+05,7.98E+03,2.49E+04,,,,,,
1986,4,3.88E+04,2.06E+04,6.69E+04,3.60E+03,1.19E+04,,,,,,
1986,5,1.42E+04,7.75E+03,2.40E+04,1.36E+03,4.19E+03,,,,,,
1986,6,1.67E+04,9.03E+03,2.84E+04,1.65E+03,4.98E+03,,,,,,
1986,7,8.99E+03,4.97E+03,1.50E+04,8.89E+02,2.59E+03,,,,,,
1986,8,1.15E+04,6.30E+03,1.92E+04,1.17E+03,3.32E+03,,,,,,
1986,9,3.32E+03,1.71E+03,5.84E+03,3.48E+02,1.07E+03,,,,,,
1986,10,1.29E+04,6.88E+03,2.22E+04,1.32E+03,3.94E+03,,,,,,
1986,11,6.19E+04,3.11E+04,1.11E+05,6.69E+03,2.06E+04,,,,,,
1986,12,8.16E+04,4.71E+04,1.32E+05,8.36E+03,2.18E+04,,,,,,
1987,1,2.54E+04,1.44E+04,4.14E+04,2.55E+03,6.94E+03,,,,,,
1987,2,1.34E+04,7.25E+03,2.26E+04,1.37E+03,3.95E+03,,,,,,
1987,3,4.30E+04,2.45E+04,7.03E+04,3.57E+03,1.18E+04,,,,,,
1987,4,6.06E+04,3.36E+04,1.01E+05,4.75E+03,1.74E+04,,,,,,
1987,5,1.40E+04,7.92E+03,2.29E+04,1.18E+03,3.85E+03,,,,,,
1987,6,6.10E+03,3.43E+03,1.01E+04,5.26E+02,1.70E+03,,,,,,
1987,7,8.68E+03,4.70E+03,1.47E+04,7.55E+02,2.59E+03,,,,,,
1987,8,1.98E+03,9.76E+02,3.61E+03,1.98E+02,6.81E+02,,,,,,
