YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,7.96E+03,7.02E+03,8.99E+03,3.36E+02,5.03E+02,,,,,,
1985,2,8.91E+03,7.56E+03,1.04E+04,3.60E+02,7.33E+02,,,,,,
1985,3,2.70E+03,2.34E+03,3.09E+03,9.86E+01,1.90E+02,,,,,,
1985,4,1.33E+03,1.19E+03,1.48E+03,6.01E+01,7.42E+01,,,,,,
1985,5,1.15E+03,1.03E+03,1.29E+03,5.78E+01,6.86E+01,,,,,,
1985,6,5.23E+03,4.70E+03,5.81E+03,2.06E+02,2.82E+02,,,,,,
1985,7,2.12E+03,1.93E+03,2.33E+03,7.54E+01,1.01E+02,,,,,,
1985,8,1.99E+03,1.82E+03,2.19E+03,6.96E+01,9.42E+01,,,,,,
1985,9,1.76E+03,1.60E+03,1.93E+03,6.05E+01,8.34E+01,,,,,,
1985,10,1.71E+03,1.56E+03,1.87E+03,5.76E+01,7.92E+01,,,,,,
1985,11,1.61E+03,1.47E+03,1.76E+03,5.35E+01,7.47E+01,,,,,,
1985,12,1.68E+03,1.54E+03,1.84E+03,5.58E+01,7.75E+01,,,,,,
1986,1,1.89E+03,1.72E+03,2.06E+03,6.25E+01,8.67E+01,,,,,,
1986,2,3.67E+03,3.24E+03,4.13E+03,1.21E+02,2.27E+02,,,,,,
1986,3,1.18E+04,1.07E+04,1.30E+04,4.42E+02,5.88E+02,,,,,,
1986,4,1.24E+04,1.09E+04,1.41E+04,4.12E+02,8.14E+02,,,,,,
1986,5,3.27E+03,2.95E+03,3.61E+03,1.02E+02,1.69E+02,,,,,,
1986,6,1.95E+03,1.78E+03,2.13E+03,6.40E+01,8.99E+01,,,,,,
1986,7,1.99E+03,1.83E+03,2.17E+03,6.24E+01,8.90E+01,,,,,,
1986,8,1.78E+03,1.63E+03,1.94E+03,5.48E+01,7.89E+01,,,,,,
1986,9,1.64E+03,1.50E+03,1.79E+03,4.91E+01,7.24E+01,,,,,,
1986,10,1.59E+03,1.46E+03,1.73E+03,4.68E+01,6.92E+01,,,,,,
1986,11,1.64E+03,1.50E+03,1.79E+03,4.70E+01,7.29E+01,,,,,,
1986,12,4.27E+03,3.60E+03,5.03E+03,1.33E+02,3.64E+02,,,,,,
1987,1,1.49E+04,1.33E+04,1.66E+04,4.94E+02,8.44E+02,,,,,,
1987,2,1.85E+03,1.69E+03,2.02E+03,5.51E+01,8.35E+01,,,,,,
1987,3,8.11E+03,7.37E+03,8.90E+03,2.63E+02,3.92E+02,,,,,,
1987,4,2.66E+04,2.35E+04,3.00E+04,8.99E+02,1.65E+03,,,,,,
1987,5,9.33E+03,8.49E+03,1.02E+04,3.01E+02,4.44E+02,,,,,,
1987,6,2.35E+03,2.16E+03,2.55E+03,6.55E+01,1.00E+02,,,,,,
1987,7,6.74E+03,6.11E+03,7.41E+03,2.17E+02,3.33E+02,,,,,,
1987,8,2.09E+03,1.92E+03,2.26E+03,5.53E+01,8.68E+01,,,,,,
1987,9,1.22E+04,1.10E+04,1.35E+04,4.42E+02,6.53E+02,,,,,,
1987,10,2.07E+03,1.89E+03,2.27E+03,5.29E+01,9.61E+01,,,,,,
1987,11,1.98E+03,1.82E+03,2.16E+03,4.98E+01,8.85E+01,,,,,,
1987,12,9.75E+03,8.77E+03,1.08E+04,3.05E+02,5.18E+02,,,,,,
1988,1,1.74E+04,1.58E+04,1.92E+04,5.23E+02,8.64E+02,,,,,,
1988,2,2.87E+04,2.60E+04,3.16E+04,8.71E+02,1.44E+03,,,,,,
1988,3,1.78E+04,1.57E+04,2.01E+04,5.33E+02,1.12E+03,,,,,,
1988,4,1.49E+04,1.35E+04,1.65E+04,4.04E+02,7.67E+02,,,,,,
1988,5,4.89E+04,4.34E+04,5.48E+04,2.01E+03,2.90E+03,,,,,,
1988,6,7.11E+03,6.46E+03,7.80E+03,2.03E+02,3.44E+02,,,,,,
1988,7,2.32E+03,2.14E+03,2.51E+03,5.75E+01,9.37E+01,,,,,,
1988,8,2.32E+03,2.15E+03,2.51E+03,5.53E+01,9.24E+01,,,,,,
1988,9,1.90E+03,1.75E+03,2.05E+03,4.50E+01,7.62E+01,,,,,,
1988,10,1.82E+03,1.68E+03,1.97E+03,4.28E+01,7.22E+01,,,,,,
1988,11,1.71E+03,1.58E+03,1.85E+03,4.03E+01,6.85E+01,,,,,,
1988,12,1.90E+03,1.76E+03,2.05E+03,4.52E+01,7.56E+01,,,,,,
1989,1,2.05E+03,1.90E+03,2.22E+03,5.08E+01,8.28E+01,,,,,,
1989,2,2.04E+03,1.88E+03,2.21E+03,5.24E+01,8.61E+01,,,,,,
1989,3,1.95E+04,1.78E+04,2.13E+04,5.14E+02,8.92E+02,,,,,,
1989,4,1.88E+04,1.73E+04,2.05E+04,5.18E+02,8.24E+02,,,,,,
1989,5,8.31E+04,6.53E+04,1.04E+05,8.00E+03,9.95E+03,,,,,,
1989,6,4.54E+04,3.99E+04,5.15E+04,1.99E+03,2.95E+03,,,,,,
1989,7,2.04E+04,1.86E+04,2.22E+04,6.39E+02,9.17E+02,,,,,,
1989,8,2.09E+04,1.91E+04,2.29E+04,6.91E+02,9.69E+02,,,,,,
1989,9,5.87E+03,5.17E+03,6.64E+03,1.65E+02,3.76E+02,,,,,,
1989,10,4.14E+03,3.59E+03,4.75E+03,1.08E+02,2.97E+02,,,,,,
1989,11,1.10E+04,9.31E+03,1.28E+04,4.08E+02,8.89E+02,,,,,,
1989,12,5.01E+03,4.59E+03,5.45E+03,1.36E+02,2.22E+02,,,,,,
1990,1,5.57E+03,4.86E+03,6.35E+03,1.27E+02,3.80E+02,,,,,,
1990,2,1.65E+04,1.51E+04,1.81E+04,4.40E+02,7.63E+02,,,,,,
1990,3,1.64E+04,1.49E+04,1.79E+04,4.08E+02,7.82E+02,,,,,,
1990,4,2.71E+04,2.45E+04,3.00E+04,7.38E+02,1.42E+03,,,,,,
1990,5,2.45E+04,2.18E+04,2.74E+04,7.34E+02,1.43E+03,,,,,,
1990,6,1.15E+04,1.03E+04,1.28E+04,2.93E+02,6.39E+02,,,,,,
1990,7,2.53E+03,2.34E+03,2.73E+03,5.81E+01,9.95E+01,,,,,,
1990,8,7.59E+03,6.82E+03,8.41E+03,2.14E+02,4.06E+02,,,,,,
1990,9,2.19E+03,2.03E+03,2.37E+03,4.77E+01,8.56E+01,,,,,,
1990,10,1.92E+04,1.65E+04,2.22E+04,9.02E+02,1.46E+03,,,,,,
1990,11,7.00E+03,6.17E+03,7.92E+03,1.95E+02,4.47E+02,,,,,,
1990,12,1.10E+04,1.01E+04,1.20E+04,3.31E+02,4.94E+02,,,,,,
1991,1,3.24E+04,2.93E+04,3.57E+04,1.01E+03,1.63E+03,,,,,,
1991,2,8.20E+03,7.47E+03,8.99E+03,2.19E+02,3.87E+02,,,,,,
1991,3,2.78E+04,2.49E+04,3.08E+04,7.67E+02,1.51E+03,,,,,,
1991,4,1.58E+04,1.44E+04,1.73E+04,4.03E+02,7.27E+02,,,,,,
1991,5,2.96E+03,2.74E+03,3.21E+03,7.34E+01,1.20E+02,,,,,,
1991,6,2.73E+03,2.52E+03,2.96E+03,6.53E+01,1.10E+02,,,,,,
1991,7,2.60E+03,2.40E+03,2.80E+03,5.99E+01,1.02E+02,,,,,,
1991,8,2.32E+03,2.15E+03,2.51E+03,5.24E+01,9.08E+01,,,,,,
1991,9,2.21E+03,2.04E+03,2.38E+03,4.81E+01,8.61E+01,,,,,,
1991,10,2.17E+03,2.01E+03,2.34E+03,4.70E+01,8.36E+01,,,,,,
1991,11,2.07E+03,1.91E+03,2.23E+03,4.53E+01,8.08E+01,,,,,,
1991,12,2.12E+03,1.97E+03,2.29E+03,4.87E+01,8.33E+01,,,,,,
1992,1,2.34E+03,2.16E+03,2.53E+03,5.63E+01,9.33E+01,,,,,,
1992,2,2.33E+03,2.14E+03,2.52E+03,5.95E+01,9.70E+01,,,,,,
1992,3,2.84E+03,2.62E+03,3.07E+03,7.34E+01,1.17E+02,,,,,,
1992,4,4.04E+03,3.69E+03,4.43E+03,9.59E+01,1.89E+02,,,,,,
1992,5,5.13E+03,4.66E+03,5.62E+03,1.20E+02,2.44E+02,,,,,,
1992,6,5.18E+03,4.71E+03,5.68E+03,1.23E+02,2.49E+02,,,,,,
1992,7,2.70E+03,2.50E+03,2.91E+03,6.27E+01,1.06E+02,,,,,,
1992,8,2.44E+03,2.26E+03,2.63E+03,5.52E+01,9.54E+01,,,,,,
1992,9,2.16E+03,2.00E+03,2.33E+03,4.81E+01,8.49E+01,,,,,,
1992,10,2.09E+03,1.93E+03,2.25E+03,4.63E+01,8.11E+01,,,,,,
1992,11,2.15E+03,1.99E+03,2.33E+03,4.77E+01,8.62E+01,,,,,,
1992,12,6.29E+03,5.62E+03,7.01E+03,1.59E+02,3.55E+02,,,,,,
1993,1,1.59E+04,1.42E+04,1.77E+04,4.49E+02,8.91E+02,,,,,,
1993,2,2.39E+03,2.20E+03,2.60E+03,6.14E+01,1.01E+02,,,,,,
1993,3,1.08E+05,9.42E+04,1.23E+05,6.14E+03,7.27E+03,,,,,,
1993,4,7.62E+04,6.76E+04,8.55E+04,3.47E+03,4.58E+03,,,,,,
1993,5,1.89E+04,1.73E+04,2.06E+04,5.02E+02,8.38E+02,,,,,,
1993,6,3.07E+03,2.84E+03,3.33E+03,7.40E+01,1.24E+02,,,,,,
1993,7,2.77E+03,2.56E+03,2.99E+03,6.50E+01,1.10E+02,,,,,,
1993,8,2.58E+03,2.38E+03,2.78E+03,5.84E+01,1.01E+02,,,,,,
1993,9,2.18E+03,2.02E+03,2.36E+03,4.91E+01,8.70E+01,,,,,,
1993,10,2.07E+03,1.92E+03,2.23E+03,4.67E+01,8.08E+01,,,,,,
1993,11,2.08E+03,1.92E+03,2.25E+03,4.71E+01,8.22E+01,,,,,,
1993,12,7.10E+03,6.30E+03,7.98E+03,1.82E+02,4.28E+02,,,,,,
1994,1,2.08E+04,1.88E+04,2.30E+04,5.84E+02,1.07E+03,,,,,,
1994,2,5.21E+04,4.53E+04,5.96E+04,2.62E+03,3.65E+03,,,,,,
1994,3,5.12E+04,4.67E+04,5.59E+04,1.57E+03,2.35E+03,,,,,,
1994,4,3.77E+04,3.45E+04,4.11E+04,1.03E+03,1.68E+03,,,,,,
1994,5,1.48E+04,1.35E+04,1.62E+04,3.87E+02,6.84E+02,,,,,,
1994,6,3.48E+03,3.21E+03,3.76E+03,8.31E+01,1.40E+02,,,,,,
1994,7,2.94E+03,2.72E+03,3.17E+03,6.87E+01,1.17E+02,,,,,,
1994,8,2.54E+03,2.35E+03,2.74E+03,5.81E+01,9.96E+01,,,,,,
1994,9,2.25E+03,2.08E+03,2.43E+03,5.06E+01,8.87E+01,,,,,,
1994,10,2.14E+03,1.98E+03,2.31E+03,4.81E+01,8.33E+01,,,,,,
1994,11,2.02E+03,1.87E+03,2.18E+03,4.64E+01,8.02E+01,,,,,,
1994,12,2.11E+03,1.95E+03,2.28E+03,5.11E+01,8.45E+01,,,,,,
1995,1,2.34E+03,2.16E+03,2.54E+03,5.95E+01,9.56E+01,,,,,,
1995,2,2.37E+03,2.17E+03,2.57E+03,6.28E+01,1.01E+02,,,,,,
1995,3,2.85E+03,2.62E+03,3.09E+03,7.77E+01,1.19E+02,,,,,,
1995,4,3.01E+03,2.77E+03,3.26E+03,8.10E+01,1.27E+02,,,,,,
1995,5,3.23E+03,2.98E+03,3.50E+03,8.35E+01,1.32E+02,,,,,,
1995,6,3.01E+03,2.78E+03,3.26E+03,7.43E+01,1.23E+02,,,,,,
1995,7,2.86E+03,2.64E+03,3.09E+03,6.73E+01,1.13E+02,,,,,,
1995,8,2.56E+03,2.37E+03,2.76E+03,5.83E+01,1.00E+02,,,,,,
1995,9,2.37E+03,2.19E+03,2.56E+03,5.25E+01,9.30E+01,,,,,,
1995,10,2.35E+03,2.18E+03,2.54E+03,5.19E+01,9.12E+01,,,,,,
1995,11,7.28E+03,6.62E+03,7.99E+03,2.05E+02,3.51E+02,,,,,,
1995,12,6.18E+03,5.64E+03,6.76E+03,1.67E+02,2.85E+02,,,,,,
1996,1,3.71E+04,3.19E+04,4.29E+04,1.89E+03,2.82E+03,,,,,,
1996,2,2.04E+05,1.86E+05,2.22E+05,5.28E+03,9.22E+03,,,,,,
1996,3,2.50E+04,2.31E+04,2.71E+04,6.54E+02,1.03E+03,,,,,,
1996,4,3.56E+04,3.24E+04,3.90E+04,9.75E+02,1.70E+03,,,,,,
1996,5,2.72E+04,2.50E+04,2.95E+04,7.22E+02,1.13E+03,,,,,,
1996,6,3.25E+04,2.84E+04,3.70E+04,1.30E+03,2.19E+03,,,,,,
1996,7,2.91E+04,2.63E+04,3.22E+04,8.92E+02,1.50E+03,,,,,,
1996,8,2.57E+04,2.35E+04,2.81E+04,7.97E+02,1.17E+03,,,,,,
1996,9,4.07E+04,3.52E+04,4.68E+04,2.10E+03,2.95E+03,,,,,,
1996,10,2.20E+04,2.00E+04,2.41E+04,6.91E+02,1.02E+03,,,,,,
1996,11,2.53E+04,2.28E+04,2.80E+04,8.27E+02,1.33E+03,,,,,,
1996,12,6.69E+04,5.87E+04,7.60E+04,3.59E+03,4.43E+03,,,,,,
1997,1,2.68E+04,2.46E+04,2.93E+04,7.24E+02,1.19E+03,,,,,,
1997,2,2.85E+04,2.61E+04,3.11E+04,7.49E+02,1.27E+03,,,,,,
1997,3,4.05E+04,3.69E+04,4.43E+04,1.15E+03,1.90E+03,,,,,,
1997,4,2.83E+04,2.61E+04,3.06E+04,7.18E+02,1.17E+03,,,,,,
1997,5,9.28E+03,8.37E+03,1.03E+04,2.21E+02,4.81E+02,,,,,,
1997,6,6.78E+03,6.09E+03,7.53E+03,1.60E+02,3.67E+02,,,,,,
1997,7,2.67E+03,2.47E+03,2.88E+03,6.26E+01,1.06E+02,,,,,,
1997,8,2.49E+03,2.31E+03,2.69E+03,5.52E+01,9.67E+01,,,,,,
1997,9,2.21E+03,2.05E+03,2.39E+03,4.77E+01,8.61E+01,,,,,,
1997,10,2.07E+03,1.92E+03,2.23E+03,4.50E+01,7.98E+01,,,,,,
1997,11,1.95E+03,1.80E+03,2.10E+03,4.36E+01,7.66E+01,,,,,,
1997,12,2.06E+03,1.90E+03,2.22E+03,4.89E+01,8.17E+01,,,,,,
1998,1,2.27E+03,2.10E+03,2.46E+03,5.75E+01,9.25E+01,,,,,,
1998,2,1.32E+04,1.19E+04,1.46E+04,3.22E+02,6.71E+02,,,,,,
1998,3,6.10E+04,5.13E+04,7.19E+04,3.87E+03,5.25E+03,,,,,,
1998,4,3.37E+04,3.11E+04,3.65E+04,8.45E+02,1.39E+03,,,,,,
1998,5,2.84E+04,2.56E+04,3.14E+04,8.00E+02,1.49E+03,,,,,,
1998,6,1.91E+04,1.67E+04,2.16E+04,6.01E+02,1.25E+03,,,,,,
1998,7,3.33E+03,3.06E+03,3.62E+03,7.33E+01,1.43E+02,,,,,,
1998,8,2.43E+03,2.25E+03,2.61E+03,5.31E+01,9.37E+01,,,,,,
1998,9,2.02E+03,1.87E+03,2.18E+03,4.38E+01,7.88E+01,,,,,,
1998,10,2.01E+03,1.87E+03,2.17E+03,4.32E+01,7.73E+01,,,,,,
1998,11,1.91E+03,1.77E+03,2.06E+03,4.24E+01,7.50E+01,,,,,,
1998,12,2.01E+03,1.86E+03,2.17E+03,4.76E+01,7.98E+01,,,,,,
1999,1,2.17E+03,2.00E+03,2.35E+03,5.54E+01,8.86E+01,,,,,,
1999,2,2.16E+03,1.98E+03,2.35E+03,5.84E+01,9.30E+01,,,,,,
1999,3,2.47E+03,2.27E+03,2.68E+03,7.03E+01,1.06E+02,,,,,,
1999,4,2.62E+03,2.41E+03,2.84E+03,7.31E+01,1.12E+02,,,,,,
1999,5,2.96E+03,2.73E+03,3.21E+03,7.70E+01,1.22E+02,,,,,,
1999,6,2.84E+03,2.62E+03,3.07E+03,6.88E+01,1.15E+02,,,,,,
1999,7,2.63E+03,2.43E+03,2.84E+03,6.05E+01,1.04E+02,,,,,,
1999,8,2.31E+03,2.14E+03,2.49E+03,5.08E+01,8.94E+01,,,,,,
1999,9,2.69E+03,2.46E+03,2.95E+03,5.63E+01,1.24E+02,,,,,,
1999,10,2.13E+03,1.97E+03,2.29E+03,4.48E+01,8.17E+01,,,,,,
1999,11,1.99E+03,1.84E+03,2.14E+03,4.35E+01,7.77E+01,,,,,,
1999,12,2.15E+03,1.98E+03,2.32E+03,4.99E+01,8.46E+01,,,,,,
2000,1,2.27E+03,2.09E+03,2.46E+03,5.73E+01,9.22E+01,,,,,,
2000,2,2.31E+03,2.12E+03,2.50E+03,6.21E+01,9.81E+01,,,,,,
2000,3,8.19E+03,7.31E+03,9.13E+03,1.89E+02,4.64E+02,,,,,,
2000,4,2.14E+04,1.96E+04,2.33E+04,5.25E+02,9.40E+02,,,,,,
2000,5,7.56E+03,6.88E+03,8.29E+03,1.87E+02,3.61E+02,,,,,,
2000,6,8.64E+03,7.82E+03,9.51E+03,2.13E+02,4.31E+02,,,,,,
2000,7,3.11E+03,2.87E+03,3.36E+03,7.04E+01,1.26E+02,,,,,,
2000,8,5.45E+03,4.96E+03,5.96E+03,1.37E+02,2.56E+02,,,,,,
2000,9,3.42E+03,3.12E+03,3.75E+03,7.86E+01,1.62E+02,,,,,,
2000,10,3.63E+03,3.30E+03,3.98E+03,8.62E+01,1.73E+02,,,,,,
2000,11,2.09E+03,1.93E+03,2.26E+03,4.71E+01,8.26E+01,,,,,,
2000,12,2.22E+03,2.05E+03,2.40E+03,5.33E+01,8.86E+01,,,,,,
2001,1,5.94E+03,5.41E+03,6.51E+03,1.60E+02,2.80E+02,,,,,,
2001,2,1.07E+04,9.72E+03,1.16E+04,2.96E+02,4.91E+02,,,,,,
2001,3,1.20E+04,1.09E+04,1.32E+04,3.08E+02,5.81E+02,,,,,,
2001,4,1.80E+04,1.65E+04,1.96E+04,4.83E+02,7.84E+02,,,,,,
2001,5,6.90E+03,6.23E+03,7.62E+03,1.74E+02,3.52E+02,,,,,,
2001,6,2.87E+04,2.53E+04,3.25E+04,9.98E+02,1.83E+03,,,,,,
2001,7,1.00E+04,9.16E+03,1.10E+04,2.86E+02,4.56E+02,,,,,,
2001,8,2.34E+03,2.17E+03,2.53E+03,5.55E+01,9.31E+01,,,,,,
2001,9,2.23E+03,2.06E+03,2.41E+03,5.17E+01,8.89E+01,,,,,,
2001,10,2.15E+03,1.99E+03,2.32E+03,5.05E+01,8.52E+01,,,,,,
2001,11,2.06E+03,1.90E+03,2.23E+03,5.02E+01,8.34E+01,,,,,,
2001,12,2.15E+03,1.99E+03,2.33E+03,5.58E+01,8.84E+01,,,,,,
2002,1,2.19E+03,2.01E+03,2.38E+03,6.15E+01,9.30E+01,,,,,,
2002,2,2.24E+03,2.05E+03,2.44E+03,6.61E+01,9.99E+01,,,,,,
2002,3,2.58E+03,2.36E+03,2.81E+03,7.93E+01,1.14E+02,,,,,,
2002,4,2.72E+03,2.49E+03,2.97E+03,8.31E+01,1.21E+02,,,,,,
2002,5,2.86E+03,2.62E+03,3.11E+03,8.48E+01,1.24E+02,,,,,,
2002,6,2.56E+03,2.35E+03,2.79E+03,7.34E+01,1.11E+02,,,,,,
2002,7,2.35E+03,2.16E+03,2.55E+03,6.49E+01,9.91E+01,,,,,,
2002,8,2.14E+03,1.97E+03,2.32E+03,5.71E+01,8.88E+01,,,,,,
2002,9,1.93E+03,1.78E+03,2.09E+03,5.09E+01,8.06E+01,,,,,,
2002,10,1.90E+03,1.75E+03,2.05E+03,5.05E+01,7.87E+01,,,,,,
2002,11,1.75E+03,1.61E+03,1.90E+03,4.87E+01,7.47E+01,,,,,,
2002,12,1.93E+03,1.77E+03,2.09E+03,5.65E+01,8.35E+01,,,,,,
2003,1,2.19E+03,2.01E+03,2.39E+03,6.80E+01,9.74E+01,,,,,,
2003,2,1.72E+04,1.49E+04,1.97E+04,6.35E+02,1.24E+03,,,,,,
2003,3,5.11E+04,4.48E+04,5.80E+04,2.41E+03,3.37E+03,,,,,,
2003,4,2.67E+04,2.42E+04,2.95E+04,8.19E+02,1.34E+03,,,,,,
2003,5,2.66E+04,2.41E+04,2.93E+04,8.39E+02,1.31E+03,,,,,,
2003,6,7.57E+04,6.59E+04,8.66E+04,4.30E+03,5.30E+03,,,,,,
2003,7,2.12E+04,1.93E+04,2.33E+04,7.28E+02,1.01E+03,,,,,,
2003,8,1.21E+04,1.10E+04,1.33E+04,4.36E+02,5.89E+02,,,,,,
2003,9,4.71E+04,3.99E+04,5.52E+04,3.10E+03,3.89E+03,,,,,,
2003,10,2.34E+04,2.06E+04,2.64E+04,1.01E+03,1.50E+03,,,,,,
2003,11,3.08E+04,2.74E+04,3.46E+04,1.33E+03,1.83E+03,,,,,,
2003,12,6.35E+04,5.32E+04,7.52E+04,4.67E+03,5.63E+03,,,,,,
2004,1,1.88E+04,1.70E+04,2.08E+04,6.52E+02,9.74E+02,,,,,,
