YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.09E+03,8.07E+02,1.45E+03,8.49E+01,1.64E+02,,,,,,
1985,2,1.89E+03,1.26E+03,2.73E+03,1.42E+02,3.76E+02,,,,,,
1985,3,1.06E+03,7.94E+02,1.39E+03,7.93E+01,1.53E+02,,,,,,
1985,4,9.90E+02,7.39E+02,1.30E+03,7.40E+01,1.43E+02,,,,,,
1985,5,1.46E+03,1.08E+03,1.92E+03,1.03E+02,2.15E+02,,,,,,
1985,6,1.47E+03,1.10E+03,1.94E+03,1.03E+02,2.15E+02,,,,,,
1985,7,1.47E+03,1.11E+03,1.93E+03,1.02E+02,2.10E+02,,,,,,
1985,8,1.43E+03,1.07E+03,1.86E+03,1.01E+02,2.01E+02,,,,,,
1985,9,1.93E+03,1.27E+03,2.81E+03,1.32E+02,3.97E+02,,,,,,
1985,10,1.60E+03,1.20E+03,2.08E+03,1.01E+02,2.24E+02,,,,,,
1985,11,1.76E+03,1.30E+03,2.33E+03,1.11E+02,2.62E+02,,,,,,
1985,12,1.31E+03,9.83E+02,1.72E+03,8.32E+01,1.88E+02,,,,,,
1986,1,1.09E+03,8.03E+02,1.44E+03,7.07E+01,1.63E+02,,,,,,
1986,2,1.28E+03,9.48E+02,1.69E+03,7.95E+01,1.90E+02,,,,,,
1986,3,1.18E+03,8.96E+02,1.53E+03,7.34E+01,1.63E+02,,,,,,
1986,4,1.33E+03,9.84E+02,1.76E+03,8.02E+01,1.98E+02,,,,,,
1986,5,1.01E+03,7.71E+02,1.31E+03,6.38E+01,1.38E+02,,,,,,
1986,6,1.01E+03,7.62E+02,1.32E+03,6.65E+01,1.43E+02,,,,,,
1986,7,1.15E+03,8.69E+02,1.50E+03,7.60E+01,1.61E+02,,,,,,
1986,8,1.36E+03,1.03E+03,1.76E+03,8.14E+01,1.88E+02,,,,,,
1986,9,1.01E+03,7.49E+02,1.33E+03,8.40E+01,1.50E+02,,,,,,
1986,10,1.02E+03,7.64E+02,1.33E+03,7.70E+01,1.46E+02,,,,,,
1986,11,1.49E+03,1.12E+03,1.95E+03,8.12E+01,2.13E+02,,,,,,
1986,12,2.00E+03,1.42E+03,2.75E+03,1.10E+02,3.40E+02,,,,,,
1987,1,1.54E+03,1.15E+03,2.02E+03,8.34E+01,2.22E+02,,,,,,
1987,2,9.54E+02,7.17E+02,1.24E+03,5.28E+01,1.35E+02,,,,,,
1987,3,1.23E+03,8.90E+02,1.65E+03,6.42E+01,1.94E+02,,,,,,
1987,4,1.50E+03,1.13E+03,1.95E+03,7.95E+01,2.09E+02,,,,,,
1987,5,1.32E+03,9.91E+02,1.72E+03,6.96E+01,1.86E+02,,,,,,
1987,6,1.18E+03,8.90E+02,1.53E+03,6.22E+01,1.64E+02,,,,,,
1987,7,1.35E+03,1.03E+03,1.74E+03,7.06E+01,1.83E+02,,,,,,
1987,8,1.05E+03,7.99E+02,1.36E+03,6.77E+01,1.44E+02,,,,,,
1987,9,2.30E+03,1.66E+03,3.10E+03,1.30E+02,3.69E+02,,,,,,
1987,10,1.26E+03,9.45E+02,1.64E+03,6.33E+01,1.77E+02,,,,,,
1987,11,1.54E+03,1.08E+03,2.13E+03,7.46E+01,2.68E+02,,,,,,
1987,12,1.49E+03,1.12E+03,1.93E+03,7.46E+01,2.06E+02,,,,,,
1988,1,1.44E+03,1.05E+03,1.92E+03,6.86E+01,2.22E+02,,,,,,
1988,2,1.44E+03,1.08E+03,1.88E+03,6.91E+01,2.04E+02,,,,,,
1988,3,1.10E+03,8.36E+02,1.43E+03,5.30E+01,1.52E+02,,,,,,
1988,4,1.13E+03,8.57E+02,1.46E+03,5.44E+01,1.55E+02,,,,,,
1988,5,2.37E+03,1.77E+03,3.12E+03,1.25E+02,3.45E+02,,,,,,
1988,6,1.06E+03,8.10E+02,1.37E+03,5.22E+01,1.42E+02,,,,,,
1988,7,1.29E+03,9.38E+02,1.72E+03,6.23E+01,2.00E+02,,,,,,
1988,8,1.15E+03,8.77E+02,1.48E+03,5.76E+01,1.55E+02,,,,,,
