YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,5.97E+06,2.39E+06,1.25E+07,1.05E+06,2.63E+06,,,,,,
1985,2,4.16E+07,1.14E+07,1.09E+08,6.78E+06,2.62E+07,,,,,,
1985,3,5.35E+07,1.45E+07,1.41E+08,8.34E+06,3.38E+07,,,,,,
1985,4,1.06E+08,2.57E+07,2.96E+08,1.71E+07,7.29E+07,,,,,,
1985,5,4.05E+07,1.24E+07,9.97E+07,6.29E+06,2.31E+07,,,,,,
1985,6,1.11E+07,4.78E+06,2.21E+07,1.79E+06,4.51E+06,,,,,,
1985,7,4.44E+06,2.02E+06,8.53E+06,7.72E+05,1.69E+06,,,,,,
1985,8,2.32E+06,1.03E+06,4.53E+06,4.51E+05,9.08E+05,,,,,,
1985,9,1.61E+06,7.05E+05,3.16E+06,3.22E+05,6.38E+05,,,,,,
1985,10,1.33E+06,5.87E+05,2.60E+06,2.63E+05,5.22E+05,,,,,,
1985,11,9.99E+07,2.86E+07,2.56E+08,1.68E+07,6.05E+07,,,,,,
1985,12,3.59E+07,1.11E+07,8.77E+07,5.63E+06,2.03E+07,,,,,,
1986,1,4.87E+06,1.67E+06,1.12E+07,7.32E+05,2.52E+06,,,,,,
1986,2,7.09E+07,2.13E+07,1.76E+08,1.02E+07,4.11E+07,,,,,,
1986,3,1.08E+08,2.38E+07,3.15E+08,1.68E+07,7.93E+07,,,,,,
1986,4,4.21E+07,1.08E+07,1.14E+08,5.53E+06,2.79E+07,,,,,,
1986,5,1.13E+07,4.17E+06,2.48E+07,1.58E+06,5.41E+06,,,,,,
1986,6,1.29E+07,5.05E+06,2.74E+07,1.83E+06,5.84E+06,,,,,,
1986,7,8.32E+06,3.37E+06,1.73E+07,1.18E+06,3.62E+06,,,,,,
1986,8,3.74E+06,1.69E+06,7.22E+06,5.56E+05,1.43E+06,,,,,,
1986,9,9.06E+05,3.93E+05,1.80E+06,1.91E+05,3.65E+05,,,,,,
1986,10,1.87E+06,6.92E+05,4.13E+06,2.78E+05,9.01E+05,,,,,,
1986,11,1.57E+07,5.33E+06,3.65E+07,2.21E+06,8.22E+06,,,,,,
1986,12,3.09E+07,1.26E+07,6.38E+07,4.28E+06,1.34E+07,,,,,,
1987,1,8.18E+06,3.64E+06,1.60E+07,1.10E+06,3.20E+06,,,,,,
1987,2,5.64E+06,2.39E+06,1.14E+07,7.45E+05,2.34E+06,,,,,,
1987,3,1.66E+07,6.47E+06,3.54E+07,2.01E+06,7.57E+06,,,,,,
1987,4,1.41E+08,4.00E+07,3.63E+08,1.91E+07,8.62E+07,,,,,,
1987,5,2.42E+07,9.50E+06,5.12E+07,3.00E+06,1.09E+07,,,,,,
1987,6,5.60E+06,2.52E+06,1.08E+07,7.44E+05,2.15E+06,,,,,,
1987,7,5.59E+06,2.09E+06,1.22E+07,7.33E+05,2.66E+06,,,,,,
1987,8,1.91E+06,8.67E+05,3.66E+06,2.94E+05,7.25E+05,,,,,,
1987,9,4.46E+06,1.70E+06,9.63E+06,5.58E+05,2.08E+06,,,,,,
1987,10,1.99E+06,9.19E+05,3.79E+06,2.66E+05,7.45E+05,,,,,,
1987,11,3.87E+06,1.31E+06,8.97E+06,4.82E+05,2.02E+06,,,,,,
1987,12,8.12E+06,3.51E+06,1.61E+07,1.03E+06,3.28E+06,,,,,,
1988,1,8.76E+06,1.91E+06,2.58E+07,1.02E+06,6.53E+06,,,,,,
1988,2,1.55E+07,4.47E+06,3.94E+07,1.74E+06,9.31E+06,,,,,,
1988,3,1.35E+07,4.54E+06,3.17E+07,1.48E+06,7.15E+06,,,,,,
1988,4,1.26E+07,3.95E+06,3.07E+07,1.38E+06,7.07E+06,,,,,,
1988,5,1.01E+08,2.55E+07,2.75E+08,1.25E+07,6.73E+07,,,,,,
1988,6,4.75E+06,1.98E+06,9.68E+06,5.97E+05,2.01E+06,,,,,,
1988,7,1.45E+06,6.49E+05,2.80E+06,2.31E+05,5.60E+05,,,,,,
1988,8,1.72E+06,6.96E+05,3.58E+06,2.41E+05,7.51E+05,,,,,,
1988,9,3.41E+06,1.51E+06,6.67E+06,4.12E+05,1.34E+06,,,,,,
1988,10,1.02E+06,4.72E+05,1.92E+06,1.50E+05,3.75E+05,,,,,,
1988,11,4.71E+06,1.51E+06,1.13E+07,5.67E+05,2.59E+06,,,,,,
1988,12,2.03E+06,8.50E+05,4.11E+06,2.50E+05,8.50E+05,,,,,,
1989,1,6.44E+06,2.38E+06,1.41E+07,7.50E+05,3.08E+06,,,,,,
1989,2,5.23E+06,2.00E+06,1.13E+07,5.97E+05,2.42E+06,,,,,,
1989,3,2.30E+07,8.30E+06,5.12E+07,2.32E+06,1.13E+07,,,,,,
1989,4,1.55E+07,4.72E+06,3.85E+07,1.59E+06,8.95E+06,,,,,,
1989,5,9.04E+07,3.09E+07,2.09E+08,1.03E+07,4.67E+07,,,,,,
1989,6,9.11E+07,2.25E+07,2.52E+08,1.20E+07,6.18E+07,,,,,,
1989,7,1.76E+08,5.60E+07,4.24E+08,2.52E+07,9.73E+07,,,,,,
1989,8,1.23E+07,4.21E+06,2.82E+07,1.61E+06,6.33E+06,,,,,,
