YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,7.69E+03,6.49E+03,9.06E+03,5.04E+02,6.56E+02,,,,,,
1985,2,1.38E+04,1.16E+04,1.63E+04,9.04E+02,1.21E+03,,,,,,
1985,3,1.02E+04,8.63E+03,1.19E+04,6.43E+02,8.41E+02,,,,,,
1985,4,7.69E+03,6.52E+03,9.00E+03,4.81E+02,6.32E+02,,,,,,
1985,5,1.03E+04,8.65E+03,1.22E+04,6.43E+02,8.95E+02,,,,,,
1985,6,5.82E+03,4.94E+03,6.81E+03,3.54E+02,4.77E+02,,,,,,
1985,7,5.38E+03,4.56E+03,6.31E+03,3.28E+02,4.46E+02,,,,,,
1985,8,1.62E+04,1.29E+04,2.02E+04,1.40E+03,1.88E+03,,,,,,
1985,9,5.06E+03,4.29E+03,5.93E+03,3.14E+02,4.20E+02,,,,,,
1985,10,4.09E+03,3.48E+03,4.77E+03,2.43E+02,3.29E+02,,,,,,
1985,11,4.35E+04,2.97E+04,6.16E+04,7.51E+03,8.17E+03,,,,,,
1985,12,1.62E+04,1.35E+04,1.92E+04,1.06E+03,1.45E+03,,,,,,
1986,1,6.19E+03,5.31E+03,7.18E+03,3.54E+02,4.77E+02,,,,,,
1986,2,7.62E+03,6.52E+03,8.85E+03,4.24E+02,5.94E+02,,,,,,
1986,3,1.05E+04,8.99E+03,1.22E+04,5.68E+02,8.23E+02,,,,,,
1986,4,7.15E+03,6.15E+03,8.27E+03,3.88E+02,5.42E+02,,,,,,
1986,5,5.24E+03,4.52E+03,6.05E+03,2.83E+02,3.93E+02,,,,,,
1986,6,3.22E+03,2.76E+03,3.73E+03,1.79E+02,2.46E+02,,,,,,
1986,7,2.90E+03,2.49E+03,3.35E+03,1.59E+02,2.18E+02,,,,,,
1986,8,3.14E+03,2.70E+03,3.63E+03,1.65E+02,2.38E+02,,,,,,
1986,9,2.78E+03,2.39E+03,3.21E+03,1.47E+02,2.08E+02,,,,,,
1986,10,2.27E+03,1.94E+03,2.62E+03,1.28E+02,1.74E+02,,,,,,
1986,11,2.47E+03,2.11E+03,2.86E+03,1.37E+02,1.90E+02,,,,,,
1986,12,1.08E+04,9.12E+03,1.27E+04,5.67E+02,9.07E+02,,,,,,
1987,1,8.02E+03,6.92E+03,9.25E+03,3.93E+02,5.96E+02,,,,,,
1987,2,9.88E+03,8.53E+03,1.14E+04,4.75E+02,7.23E+02,,,,,,
1987,3,2.00E+04,1.69E+04,2.35E+04,1.15E+03,1.68E+03,,,,,,
1987,4,4.93E+04,3.69E+04,6.45E+04,6.37E+03,7.06E+03,,,,,,
1987,5,1.98E+04,1.70E+04,2.29E+04,1.04E+03,1.51E+03,,,,,,
1987,6,6.53E+03,5.67E+03,7.49E+03,3.04E+02,4.66E+02,,,,,,
