YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,8.20E+04,5.29E+04,1.22E+05,1.26E+04,1.76E+04,,,,,,
1985,2,2.22E+06,5.36E+05,6.21E+06,1.04E+06,1.53E+06,,,,,,
1985,3,2.96E+05,1.86E+05,4.48E+05,4.36E+04,6.70E+04,,,,,,
1985,4,4.37E+05,2.78E+05,6.55E+05,6.38E+04,9.66E+04,,,,,,
1985,5,4.73E+05,3.00E+05,7.10E+05,6.88E+04,1.05E+05,,,,,,
1985,6,3.07E+05,1.97E+05,4.58E+05,4.45E+04,6.70E+04,,,,,,
1985,7,2.56E+05,1.56E+05,3.97E+05,3.69E+04,6.20E+04,,,,,,
1985,8,1.96E+05,1.23E+05,2.96E+05,2.82E+04,4.46E+04,,,,,,
1985,9,8.24E+04,5.35E+04,1.21E+05,1.16E+04,1.74E+04,,,,,,
1985,10,5.86E+04,3.83E+04,8.60E+04,8.14E+03,1.22E+04,,,,,,
1985,11,3.51E+05,1.93E+05,5.88E+05,5.77E+04,1.02E+05,,,,,,
1985,12,3.11E+05,1.97E+05,4.70E+05,4.64E+04,7.01E+04,,,,,,
1986,1,9.94E+04,6.61E+04,1.44E+05,1.32E+04,1.99E+04,,,,,,
1986,2,5.93E+05,3.44E+05,9.55E+05,8.85E+04,1.57E+05,,,,,,
1986,3,1.34E+06,7.25E+05,2.27E+06,2.33E+05,3.98E+05,,,,,,
1986,4,7.49E+05,4.89E+05,1.10E+06,9.51E+04,1.56E+05,,,,,,
1986,5,5.20E+05,3.34E+05,7.73E+05,6.51E+04,1.13E+05,,,,,,
1986,6,4.54E+05,2.67E+05,7.22E+05,5.71E+04,1.17E+05,,,,,,
1986,7,2.11E+05,1.42E+05,3.03E+05,2.62E+04,4.13E+04,,,,,,
1986,8,1.31E+05,8.81E+04,1.88E+05,1.62E+04,2.57E+04,,,,,,
1986,9,6.39E+04,4.25E+04,9.25E+04,8.19E+03,1.28E+04,,,,,,
1986,10,4.19E+04,2.79E+04,6.06E+04,5.45E+03,8.37E+03,,,,,,
1986,11,5.20E+04,3.43E+04,7.56E+04,6.10E+03,1.06E+04,,,,,,
1986,12,1.25E+05,7.60E+04,1.93E+05,1.49E+04,3.01E+04,,,,,,
1987,1,1.31E+05,8.66E+04,1.91E+05,1.51E+04,2.68E+04,,,,,,
1987,2,1.34E+05,9.02E+04,1.92E+05,1.53E+04,2.60E+04,,,,,,
1987,3,3.73E+05,2.43E+05,5.50E+05,4.11E+04,7.89E+04,,,,,,
1987,4,1.88E+06,1.00E+06,3.22E+06,3.22E+05,5.73E+05,,,,,,
1987,5,5.38E+05,3.66E+05,7.63E+05,5.94E+04,1.02E+05,,,,,,
1987,6,3.35E+05,2.26E+05,4.80E+05,3.72E+04,6.50E+04,,,,,,
1987,7,2.80E+05,1.87E+05,4.04E+05,3.10E+04,5.54E+04,,,,,,
1987,8,1.20E+05,8.14E+04,1.69E+05,1.32E+04,2.26E+04,,,,,,
1987,9,1.18E+05,7.72E+04,1.73E+05,1.29E+04,2.46E+04,,,,,,
1987,10,5.45E+04,3.71E+04,7.73E+04,5.92E+03,1.03E+04,,,,,,
1987,11,5.84E+04,3.33E+04,9.53E+04,6.11E+03,1.59E+04,,,,,,
1987,12,6.19E+04,4.23E+04,8.75E+04,6.47E+03,1.16E+04,,,,,,
