YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.10E+05,5.08E+04,2.10E+05,2.86E+04,4.13E+04,,,,,,
1985,2,3.40E+06,6.31E+05,1.08E+07,1.15E+06,2.82E+06,,,,,,
1985,3,1.68E+05,8.11E+04,3.11E+05,4.11E+04,5.95E+04,,,,,,
1985,4,6.37E+04,3.23E+04,1.13E+05,1.55E+04,2.09E+04,,,,,,
1985,5,1.55E+05,7.11E+04,2.98E+05,3.73E+04,5.87E+04,,,,,,
1985,6,1.38E+06,2.44E+05,4.48E+06,4.28E+05,1.18E+06,,,,,,
1985,7,2.72E+04,1.43E+04,4.71E+04,6.66E+03,8.45E+03,,,,,,
1985,8,2.40E+04,1.25E+04,4.19E+04,5.92E+03,7.59E+03,,,,,,
1985,9,1.55E+04,7.81E+03,2.78E+04,4.10E+03,5.17E+03,,,,,,
1985,10,8.17E+04,3.01E+04,1.80E+05,2.06E+04,3.93E+04,,,,,,
1985,11,4.18E+09,3.31E+08,1.85E+10,4.08E+09,5.71E+09,,,,,,
1985,12,2.78E+05,1.28E+05,5.28E+05,6.69E+04,1.04E+05,,,,,,
1986,1,2.43E+04,1.29E+04,4.18E+04,5.85E+03,7.44E+03,,,,,,
1986,2,4.63E+05,2.01E+05,9.18E+05,9.94E+04,1.86E+05,,,,,,
1986,3,5.65E+06,9.47E+05,1.89E+07,1.98E+06,5.03E+06,,,,,,
1986,4,1.81E+05,9.81E+04,3.08E+05,3.75E+04,5.42E+04,,,,,,
1986,5,7.84E+04,4.05E+04,1.38E+05,1.59E+04,2.51E+04,,,,,,
1986,6,2.75E+04,1.50E+04,4.64E+04,5.85E+03,8.09E+03,,,,,,
1986,7,2.00E+04,1.07E+04,3.42E+04,4.62E+03,6.05E+03,,,,,,
1986,8,1.38E+04,7.04E+03,2.46E+04,3.67E+03,4.53E+03,,,,,,
1986,9,9.45E+03,4.47E+03,1.77E+04,2.88E+03,3.42E+03,,,,,,
1986,10,8.97E+03,4.34E+03,1.65E+04,2.62E+03,3.15E+03,,,,,,
1986,11,1.42E+04,7.60E+03,2.43E+04,3.26E+03,4.30E+03,,,,,,
1986,12,1.52E+05,4.41E+04,3.84E+05,3.09E+04,9.05E+04,,,,,,
1987,1,3.65E+05,1.10E+05,9.04E+05,7.40E+04,2.11E+05,,,,,,
1987,2,2.56E+05,1.15E+05,4.95E+05,4.79E+04,9.86E+04,,,,,,
1987,3,1.71E+06,4.58E+05,4.53E+06,4.07E+05,1.09E+06,,,,,,
1987,4,2.37E+08,3.60E+07,8.26E+08,1.47E+08,2.24E+08,,,,,,
1987,5,2.26E+06,7.91E+05,5.13E+06,5.14E+05,1.14E+06,,,,,,
1987,6,1.16E+05,6.18E+04,1.99E+05,2.12E+04,3.54E+04,,,,,,
1987,7,3.17E+04,1.84E+04,5.10E+04,5.80E+03,8.40E+03,,,,,,
1987,8,1.91E+04,1.07E+04,3.16E+04,3.97E+03,5.37E+03,,,,,,
1987,9,2.76E+06,6.68E+05,7.73E+06,8.38E+05,1.91E+06,,,,,,
1987,10,3.07E+04,1.75E+04,5.01E+04,5.81E+03,8.39E+03,,,,,,
1987,11,6.74E+04,2.03E+04,1.67E+05,1.27E+04,3.90E+04,,,,,,
1987,12,3.22E+05,1.22E+05,6.97E+05,6.24E+04,1.51E+05,,,,,,
1988,1,4.99E+05,1.44E+05,1.27E+06,9.23E+04,2.99E+05,,,,,,
1988,2,1.53E+05,7.58E+04,2.76E+05,2.59E+04,5.17E+04,,,,,,
1988,3,4.81E+04,2.79E+04,7.75E+04,8.54E+03,1.28E+04,,,,,,
1988,4,1.36E+05,6.75E+04,2.44E+05,2.15E+04,4.57E+04,,,,,,
1988,5,3.44E+07,6.34E+06,1.10E+08,1.43E+07,2.88E+07,,,,,,
1988,6,9.53E+04,5.19E+04,1.61E+05,1.55E+04,2.81E+04,,,,,,
1988,7,2.20E+04,1.28E+04,3.52E+04,4.03E+03,5.76E+03,,,,,,
1988,8,1.65E+04,9.27E+03,2.72E+04,3.39E+03,4.60E+03,,,,,,
1988,9,1.61E+04,9.12E+03,2.63E+04,3.17E+03,4.43E+03,,,,,,
1988,10,1.01E+04,5.36E+03,1.73E+04,2.43E+03,3.09E+03,,,,,,
1988,11,9.16E+03,4.88E+03,1.57E+04,2.17E+03,2.80E+03,,,,,,
1988,12,6.84E+03,3.44E+03,1.23E+04,1.88E+03,2.28E+03,,,,,,
1989,1,9.69E+03,5.13E+03,1.67E+04,2.29E+03,2.99E+03,,,,,,
1989,2,1.08E+04,5.66E+03,1.87E+04,2.40E+03,3.36E+03,,,,,,
1989,3,2.91E+05,1.16E+05,6.11E+05,4.31E+04,1.29E+05,,,,,,
1989,4,5.56E+04,3.27E+04,8.88E+04,8.63E+03,1.44E+04,,,,,,
1989,5,6.59E+06,2.70E+06,1.36E+07,1.55E+06,2.83E+06,,,,,,
1989,6,3.46E+05,1.81E+05,6.02E+05,6.13E+04,1.09E+05,,,,,,
1989,7,7.18E+05,2.64E+05,1.59E+06,1.57E+05,3.47E+05,,,,,,
1989,8,1.66E+05,9.12E+04,2.77E+05,3.19E+04,4.80E+04,,,,,,
1989,9,1.67E+05,7.78E+04,3.15E+05,3.37E+04,6.14E+04,,,,,,
1989,10,5.02E+05,1.96E+05,1.07E+06,1.09E+05,2.27E+05,,,,,,
1989,11,9.18E+05,1.85E+05,2.82E+06,2.19E+05,7.24E+05,,,,,,
1989,12,3.27E+04,1.91E+04,5.26E+04,5.69E+03,8.62E+03,,,,,,
1990,1,1.32E+06,3.09E+05,3.74E+06,2.87E+05,9.31E+05,,,,,,
1990,2,2.38E+05,1.38E+05,3.85E+05,3.60E+04,6.35E+04,,,,,,
1990,3,7.83E+04,4.64E+04,1.24E+05,1.21E+04,1.99E+04,,,,,,
1990,4,3.37E+05,1.84E+05,5.68E+05,4.80E+04,9.88E+04,,,,,,
1990,5,3.24E+06,6.38E+05,1.01E+07,8.94E+05,2.60E+06,,,,,,
1990,6,2.46E+05,8.19E+04,5.77E+05,4.09E+04,1.31E+05,,,,,,
1990,7,5.82E+05,2.06E+05,1.31E+06,1.25E+05,2.91E+05,,,,,,
1990,8,1.54E+05,5.94E+04,3.30E+05,3.08E+04,7.06E+04,,,,,,
1990,9,6.44E+04,2.85E+04,1.26E+05,1.14E+04,2.54E+04,,,,,,
1990,10,1.65E+07,3.75E+06,4.79E+07,6.03E+06,1.20E+07,,,,,,
1990,11,8.04E+04,4.47E+04,1.34E+05,1.42E+04,2.29E+04,,,,,,
1990,12,2.44E+06,3.50E+05,8.70E+06,7.09E+05,2.39E+06,,,,,,
1991,1,1.17E+07,2.78E+06,3.30E+07,3.69E+06,8.19E+06,,,,,,
1991,2,9.98E+04,5.86E+04,1.59E+05,1.57E+04,2.59E+04,,,,,,
1991,3,4.12E+07,5.17E+06,1.55E+08,2.04E+07,4.36E+07,,,,,,
1991,4,4.97E+05,2.88E+05,8.03E+05,7.08E+04,1.32E+05,,,,,,
1991,5,1.03E+05,6.06E+04,1.63E+05,1.46E+04,2.64E+04,,,,,,
1991,6,4.90E+04,2.94E+04,7.69E+04,6.94E+03,1.22E+04,,,,,,
1991,7,2.01E+05,5.84E+04,5.08E+05,3.70E+04,1.20E+05,,,,,,
1991,8,2.04E+04,1.21E+04,3.22E+04,3.43E+03,5.15E+03,,,,,,
1991,9,1.67E+04,9.55E+03,2.72E+04,2.93E+03,4.54E+03,,,,,,
1991,10,9.45E+03,5.09E+03,1.61E+04,2.21E+03,2.83E+03,,,,,,
1991,11,9.24E+03,5.04E+03,1.56E+04,2.06E+03,2.72E+03,,,,,,
1991,12,4.93E+04,1.97E+04,1.03E+05,8.01E+03,2.18E+04,,,,,,
1992,1,1.24E+05,4.61E+04,2.73E+05,1.92E+04,5.96E+04,,,,,,
1992,2,3.26E+05,7.27E+04,9.51E+05,5.29E+04,2.39E+05,,,,,,
1992,3,5.56E+05,2.28E+05,1.15E+06,8.00E+04,2.39E+05,,,,,,
1992,4,2.93E+07,4.84E+06,9.85E+07,1.29E+07,2.63E+07,,,,,,
1992,5,9.59E+05,3.50E+05,2.13E+06,1.64E+05,4.66E+05,,,,,,
1992,6,3.46E+05,1.21E+05,7.86E+05,5.98E+04,1.75E+05,,,,,,
1992,7,6.39E+04,3.26E+04,1.13E+05,9.86E+03,2.08E+04,,,,,,
1992,8,7.05E+04,3.48E+04,1.28E+05,1.15E+04,2.40E+04,,,,,,
1992,9,1.18E+05,5.29E+04,2.28E+05,2.22E+04,4.55E+04,,,,,,
1992,10,1.92E+04,1.10E+04,3.11E+04,3.23E+03,5.16E+03,,,,,,
1992,11,3.18E+05,7.75E+04,8.88E+05,6.15E+04,2.19E+05,,,,,,
1992,12,4.38E+06,1.16E+06,1.17E+07,1.15E+06,2.82E+06,,,,,,
1993,1,4.91E+05,2.78E+05,8.04E+05,7.68E+04,1.35E+05,,,,,,
1993,2,1.79E+05,8.81E+04,3.26E+05,2.66E+04,6.15E+04,,,,,,
1993,3,1.77E+08,2.24E+07,6.62E+08,1.06E+08,1.86E+08,,,,,,
1993,4,3.54E+07,9.49E+06,9.37E+07,1.28E+07,2.26E+07,,,,,,
1993,5,4.14E+05,2.24E+05,7.01E+05,6.23E+04,1.23E+05,,,,,,
1993,6,7.00E+04,3.94E+04,1.15E+05,1.02E+04,1.95E+04,,,,,,
1993,7,4.78E+04,2.66E+04,7.95E+04,7.04E+03,1.36E+04,,,,,,
1993,8,3.29E+04,1.96E+04,5.19E+04,5.00E+03,8.31E+03,,,,,,
1993,9,2.17E+04,1.29E+04,3.44E+04,3.56E+03,5.51E+03,,,,,,
1993,10,1.59E+04,9.29E+03,2.54E+04,2.86E+03,4.13E+03,,,,,,
1993,11,2.13E+06,4.25E+05,6.55E+06,5.83E+05,1.69E+06,,,,,,
1993,12,4.24E+06,6.69E+05,1.45E+07,1.33E+06,3.91E+06,,,,,,
1994,1,5.13E+06,1.24E+06,1.43E+07,1.40E+06,3.53E+06,,,,,,
1994,2,1.52E+07,3.94E+06,4.12E+07,5.02E+06,1.00E+07,,,,,,
1994,3,6.36E+07,2.02E+07,1.53E+08,2.49E+07,3.52E+07,,,,,,
1994,4,1.71E+06,8.40E+05,3.13E+06,2.76E+05,5.91E+05,,,,,,
1994,5,8.79E+06,1.96E+06,2.56E+07,2.80E+06,6.45E+06,,,,,,
1994,6,8.83E+04,4.36E+04,1.60E+05,1.32E+04,3.01E+04,,,,,,
1994,7,8.18E+04,4.43E+04,1.39E+05,1.30E+04,2.43E+04,,,,,,
1994,8,4.06E+07,4.90E+06,1.55E+08,2.02E+07,4.40E+07,,,,,,
1994,9,3.48E+04,2.06E+04,5.51E+04,5.49E+03,8.87E+03,,,,,,
1994,10,2.05E+04,1.22E+04,3.23E+04,3.47E+03,5.16E+03,,,,,,
1994,11,1.38E+04,7.97E+03,2.24E+04,2.63E+03,3.70E+03,,,,,,
1994,12,1.54E+04,8.84E+03,2.51E+04,3.00E+03,4.18E+03,,,,,,
1995,1,8.20E+06,1.14E+06,2.95E+07,3.05E+06,8.16E+06,,,,,,
1995,2,4.32E+04,2.50E+04,6.97E+04,7.63E+03,1.15E+04,,,,,,
1995,3,8.49E+04,4.69E+04,1.42E+05,1.36E+04,2.44E+04,,,,,,
1995,4,4.14E+04,2.46E+04,6.56E+04,6.84E+03,1.06E+04,,,,,,
1995,5,5.02E+05,1.99E+05,1.06E+06,8.06E+04,2.24E+05,,,,,,
1995,6,1.13E+07,2.03E+06,3.68E+07,4.10E+06,9.68E+06,,,,,,
1995,7,2.30E+06,5.91E+05,6.25E+06,5.84E+05,1.52E+06,,,,,,
1995,8,1.45E+06,2.33E+05,4.91E+06,4.00E+05,1.32E+06,,,,,,
1995,9,1.73E+04,1.02E+04,2.77E+04,2.97E+03,4.49E+03,,,,,,
1995,10,2.53E+06,5.16E+05,7.72E+06,7.27E+05,1.98E+06,,,,,,
1995,11,2.56E+05,9.75E+04,5.52E+05,4.60E+04,1.19E+05,,,,,,
1995,12,1.93E+05,8.62E+04,3.74E+05,3.15E+04,7.48E+04,,,,,,
1996,1,2.88E+09,2.19E+08,1.29E+10,2.79E+09,4.02E+09,,,,,,
1996,2,7.24E+06,4.07E+06,1.19E+07,1.08E+06,2.02E+06,,,,,,
1996,3,2.59E+06,8.89E+05,5.98E+06,5.13E+05,1.34E+06,,,,,,
1996,4,2.29E+06,7.07E+05,5.59E+06,4.69E+05,1.30E+06,,,,,,
1996,5,3.36E+06,1.49E+06,6.56E+06,6.68E+05,1.32E+06,,,,,,
1996,6,1.29E+06,5.89E+05,2.48E+06,2.43E+05,4.91E+05,,,,,,
1996,7,1.02E+05,5.82E+04,1.67E+05,1.63E+04,2.80E+04,,,,,,
1996,8,2.30E+07,4.04E+06,7.53E+07,9.42E+06,1.99E+07,,,,,,
1996,9,5.99E+10,3.30E+09,2.93E+11,7.67E+10,9.84E+10,,,,,,
1996,10,5.05E+05,2.65E+05,8.77E+05,9.91E+04,1.58E+05,,,,,,
1996,11,3.11E+06,1.01E+06,7.39E+06,7.51E+05,1.69E+06,,,,,,
1996,12,6.22E+06,2.21E+06,1.40E+07,1.52E+06,3.10E+06,,,,,,
1997,1,1.95E+05,1.12E+05,3.15E+05,3.12E+04,5.21E+04,,,,,,
1997,2,2.80E+05,1.58E+05,4.59E+05,4.28E+04,7.73E+04,,,,,,
1997,3,1.43E+07,2.55E+06,4.63E+07,5.16E+06,1.22E+07,,,,,,
1997,4,1.41E+05,8.25E+04,2.25E+05,2.17E+04,3.65E+04,,,,,,
1997,5,6.69E+04,4.06E+04,1.04E+05,1.02E+04,1.63E+04,,,,,,
1997,6,1.79E+06,5.26E+05,4.52E+06,3.92E+05,1.06E+06,,,,,,
1997,7,1.35E+05,4.54E+04,3.13E+05,2.32E+04,7.06E+04,,,,,,
1997,8,2.98E+04,1.82E+04,4.60E+04,4.39E+03,7.11E+03,,,,,,
1997,9,2.11E+04,1.20E+04,3.44E+04,3.28E+03,5.75E+03,,,,,,
1997,10,1.59E+04,9.33E+03,2.53E+04,2.76E+03,4.11E+03,,,,,,
1997,11,2.03E+06,4.29E+05,6.08E+06,5.25E+05,1.55E+06,,,,,,
1997,12,1.98E+04,1.14E+04,3.20E+04,3.65E+03,5.30E+03,,,,,,
1998,1,2.95E+07,4.54E+06,1.02E+08,1.29E+07,2.77E+07,,,,,,
1998,2,3.28E+07,1.02E+07,7.98E+07,1.12E+07,1.84E+07,,,,,,
1998,3,2.11E+07,6.65E+06,5.12E+07,6.77E+06,1.18E+07,,,,,,
1998,4,2.17E+06,1.13E+06,3.79E+06,3.58E+05,6.85E+05,,,,,,
1998,5,3.18E+06,1.00E+06,7.69E+06,6.77E+05,1.77E+06,,,,,,
1998,6,1.93E+05,8.96E+04,3.64E+05,3.01E+04,7.11E+04,,,,,,
1998,7,5.01E+04,3.03E+04,7.83E+04,7.17E+03,1.23E+04,,,,,,
