YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.56E+06,1.36E+06,1.79E+06,5.21E+04,1.12E+05,,,,,,
1985,2,1.30E+06,1.08E+06,1.55E+06,4.13E+04,1.19E+05,,,,,,
1985,3,3.18E+06,2.81E+06,3.58E+06,9.56E+04,1.94E+05,,,,,,
1985,4,1.98E+06,1.75E+06,2.24E+06,5.79E+04,1.26E+05,,,,,,
1985,5,7.61E+05,6.78E+05,8.53E+05,2.26E+04,4.47E+04,,,,,,
1985,6,4.92E+05,4.35E+05,5.54E+05,1.45E+04,3.04E+04,,,,,,
1985,7,3.23E+05,2.87E+05,3.61E+05,9.77E+03,1.89E+04,,,,,,
1985,8,2.44E+05,2.16E+05,2.75E+05,7.77E+03,1.48E+04,,,,,,
1985,9,5.75E+05,4.64E+05,7.04E+05,1.70E+04,6.12E+04,,,,,,
1985,10,8.64E+05,7.62E+05,9.76E+05,2.48E+04,5.46E+04,,,,,,
1985,11,2.54E+06,2.20E+06,2.92E+06,7.71E+04,1.84E+05,,,,,,
1985,12,2.76E+06,2.43E+06,3.12E+06,8.09E+04,1.76E+05,,,,,,
1986,1,1.75E+06,1.50E+06,2.03E+06,4.91E+04,1.35E+05,,,,,,
1986,2,2.70E+06,2.33E+06,3.11E+06,7.17E+04,2.00E+05,,,,,,
1986,3,6.52E+06,5.65E+06,7.49E+06,1.88E+05,4.70E+05,,,,,,
1986,4,2.99E+06,2.63E+06,3.39E+06,7.19E+04,1.94E+05,,,,,,
1986,5,1.41E+06,1.24E+06,1.60E+06,3.43E+04,9.34E+04,,,,,,
1986,6,1.41E+06,1.25E+06,1.58E+06,3.59E+04,8.64E+04,,,,,,
1986,7,6.28E+05,5.62E+05,7.01E+05,1.58E+04,3.55E+04,,,,,,
1986,8,9.86E+05,8.71E+05,1.11E+06,2.59E+04,6.17E+04,,,,,,
1986,9,2.72E+05,2.42E+05,3.04E+05,7.46E+03,1.58E+04,,,,,,
1986,10,7.72E+05,6.88E+05,8.64E+05,1.92E+04,4.50E+04,,,,,,
1986,11,3.18E+06,2.75E+06,3.65E+06,8.71E+04,2.30E+05,,,,,,
1986,12,3.34E+06,2.98E+06,3.73E+06,8.56E+04,1.92E+05,,,,,,
1987,1,1.33E+06,1.19E+06,1.48E+06,3.45E+04,7.53E+04,,,,,,
1987,2,6.36E+05,5.66E+05,7.13E+05,1.81E+04,3.77E+04,,,,,,
1987,3,3.75E+06,3.33E+06,4.20E+06,7.98E+04,2.23E+05,,,,,,
1987,4,4.99E+06,4.40E+06,5.63E+06,1.07E+05,3.14E+05,,,,,,
1987,5,8.04E+05,7.17E+05,8.97E+05,1.83E+04,4.59E+04,,,,,,
1987,6,4.70E+05,4.20E+05,5.25E+05,1.08E+04,2.68E+04,,,,,,
1987,7,6.65E+05,5.89E+05,7.47E+05,1.51E+04,4.02E+04,,,,,,
1987,8,2.13E+05,1.90E+05,2.38E+05,5.81E+03,1.22E+04,,,,,,
1987,9,1.34E+06,1.18E+06,1.51E+06,3.32E+04,8.52E+04,,,,,,
1987,10,7.47E+05,6.67E+05,8.33E+05,1.66E+04,4.23E+04,,,,,,
1987,11,1.21E+06,1.08E+06,1.35E+06,2.78E+04,6.75E+04,,,,,,
1987,12,2.20E+06,1.96E+06,2.45E+06,5.03E+04,1.24E+05,,,,,,
1988,1,1.09E+06,9.66E+05,1.22E+06,2.61E+04,6.37E+04,,,,,,
1988,2,2.32E+06,2.04E+06,2.62E+06,4.84E+04,1.47E+05,,,,,,
1988,3,2.82E+06,2.50E+06,3.15E+06,5.35E+04,1.66E+05,,,,,,
1988,4,1.74E+06,1.55E+06,1.95E+06,3.45E+04,1.02E+05,,,,,,
1988,5,2.56E+06,2.25E+06,2.89E+06,4.97E+04,1.61E+05,,,,,,
1988,6,4.82E+05,4.27E+05,5.43E+05,1.02E+04,2.98E+04,,,,,,
1988,7,2.93E+05,2.59E+05,3.31E+05,6.45E+03,1.85E+04,,,,,,
1988,8,2.28E+05,2.03E+05,2.56E+05,5.55E+03,1.36E+04,,,,,,
1988,9,4.12E+05,3.64E+05,4.64E+05,8.52E+03,2.55E+04,,,,,,
1988,10,3.24E+05,2.83E+05,3.70E+05,7.30E+03,2.22E+04,,,,,,
1988,11,1.65E+06,1.47E+06,1.84E+06,3.59E+04,9.59E+04,,,,,,
1988,12,8.14E+05,7.26E+05,9.11E+05,1.82E+04,4.71E+04,,,,,,
1989,1,7.93E+05,7.11E+05,8.82E+05,1.93E+04,4.38E+04,,,,,,
1989,2,9.48E+05,8.38E+05,1.07E+06,2.15E+04,5.85E+04,,,,,,
1989,3,1.72E+06,1.51E+06,1.96E+06,3.14E+04,1.16E+05,,,,,,
1989,4,3.39E+06,2.98E+06,3.85E+06,5.65E+04,2.22E+05,,,,,,
1989,5,5.07E+06,4.48E+06,5.72E+06,1.03E+05,3.18E+05,,,,,,
1989,6,2.77E+06,2.45E+06,3.11E+06,6.10E+04,1.67E+05,,,,,,
1989,7,8.02E+05,7.15E+05,8.96E+05,1.74E+04,4.63E+04,,,,,,
1989,8,2.81E+05,2.52E+05,3.12E+05,6.23E+03,1.54E+04,,,,,,
1989,9,3.22E+05,2.82E+05,3.66E+05,6.60E+03,2.15E+04,,,,,,
1989,10,1.24E+06,1.06E+06,1.44E+06,2.68E+04,9.70E+04,,,,,,
1989,11,1.94E+06,1.72E+06,2.18E+06,4.13E+04,1.16E+05,,,,,,
1989,12,7.62E+05,6.79E+05,8.53E+05,1.67E+04,4.43E+04,,,,,,
1990,1,2.19E+06,1.91E+06,2.49E+06,4.19E+04,1.48E+05,,,,,,
1990,2,5.07E+06,4.54E+06,5.66E+06,9.10E+04,2.86E+05,,,,,,
1990,3,2.48E+06,2.23E+06,2.75E+06,4.63E+04,1.34E+05,,,,,,
1990,4,2.88E+06,2.57E+06,3.21E+06,4.97E+04,1.65E+05,,,,,,
1990,5,2.78E+06,2.48E+06,3.10E+06,5.32E+04,1.59E+05,,,,,,
1990,6,7.97E+05,7.08E+05,8.94E+05,1.68E+04,4.73E+04,,,,,,
1990,7,6.73E+05,5.99E+05,7.55E+05,1.46E+04,3.98E+04,,,,,,
1990,8,4.93E+05,4.42E+05,5.47E+05,1.04E+04,2.67E+04,,,,,,
1990,9,3.47E+05,3.12E+05,3.85E+05,7.27E+03,1.88E+04,,,,,,
1990,10,3.13E+06,2.69E+06,3.62E+06,7.93E+04,2.37E+05,,,,,,
1990,11,2.98E+06,2.63E+06,3.36E+06,6.55E+04,1.87E+05,,,,,,
1990,12,4.22E+06,3.75E+06,4.72E+06,8.73E+04,2.47E+05,,,,,,
1991,1,3.31E+06,2.92E+06,3.74E+06,6.37E+04,2.09E+05,,,,,,
1991,2,2.61E+06,2.32E+06,2.92E+06,4.93E+04,1.55E+05,,,,,,
1991,3,3.89E+06,3.45E+06,4.37E+06,6.51E+04,2.34E+05,,,,,,
1991,4,2.67E+06,2.38E+06,2.99E+06,4.76E+04,1.56E+05,,,,,,
1991,5,1.37E+06,1.22E+06,1.54E+06,2.82E+04,7.98E+04,,,,,,
1991,6,2.76E+05,2.46E+05,3.08E+05,6.73E+03,1.58E+04,,,,,,
1991,7,1.27E+05,1.13E+05,1.43E+05,4.38E+03,7.59E+03,,,,,,
1991,8,1.28E+05,1.14E+05,1.44E+05,4.26E+03,7.68E+03,,,,,,
1991,9,1.11E+05,9.78E+04,1.25E+05,4.08E+03,7.04E+03,,,,,,
1991,10,1.94E+05,1.73E+05,2.17E+05,5.67E+03,1.12E+04,,,,,,
1991,11,6.52E+05,5.58E+05,7.58E+05,1.34E+04,5.10E+04,,,,,,
1991,12,1.59E+06,1.42E+06,1.77E+06,3.43E+04,8.86E+04,,,,,,
1992,1,1.70E+06,1.52E+06,1.89E+06,3.72E+04,9.33E+04,,,,,,
1992,2,1.04E+06,9.25E+05,1.17E+06,2.36E+04,6.36E+04,,,,,,
1992,3,3.42E+06,3.03E+06,3.86E+06,5.88E+04,2.11E+05,,,,,,
1992,4,3.33E+06,2.99E+06,3.70E+06,6.13E+04,1.81E+05,,,,,,
1992,5,1.70E+06,1.52E+06,1.91E+06,3.55E+04,9.98E+04,,,,,,
1992,6,1.13E+06,9.87E+05,1.30E+06,2.47E+04,7.91E+04,,,,,,
1992,7,6.53E+05,5.78E+05,7.35E+05,1.51E+04,4.03E+04,,,,,,
1992,8,9.82E+05,8.69E+05,1.11E+06,2.38E+04,6.05E+04,,,,,,
1992,9,7.66E+05,6.81E+05,8.59E+05,1.74E+04,4.53E+04,,,,,,
1992,10,1.10E+06,9.85E+05,1.22E+06,2.48E+04,6.11E+04,,,,,,
1992,11,2.89E+06,2.58E+06,3.24E+06,6.52E+04,1.67E+05,,,,,,
1992,12,2.21E+06,1.98E+06,2.47E+06,4.76E+04,1.25E+05,,,,,,
1993,1,3.40E+06,3.03E+06,3.81E+06,6.83E+04,2.01E+05,,,,,,
1993,2,6.28E+05,5.58E+05,7.04E+05,1.62E+04,3.72E+04,,,,,,
1993,3,2.63E+06,2.16E+06,3.17E+06,5.23E+04,2.58E+05,,,,,,
1993,4,1.25E+07,1.11E+07,1.40E+07,3.43E+05,7.43E+05,,,,,,
1993,5,1.65E+06,1.45E+06,1.87E+06,3.40E+04,1.06E+05,,,,,,
1993,6,3.91E+05,3.50E+05,4.35E+05,9.36E+03,2.17E+04,,,,,,
1993,7,1.75E+05,1.56E+05,1.97E+05,4.99E+03,1.03E+04,,,,,,
1993,8,1.53E+05,1.36E+05,1.72E+05,4.54E+03,9.18E+03,,,,,,
1993,9,2.12E+05,1.89E+05,2.37E+05,5.35E+03,1.23E+04,,,,,,
1993,10,3.48E+05,3.12E+05,3.87E+05,7.99E+03,1.90E+04,,,,,,
1993,11,2.08E+06,1.81E+06,2.39E+06,4.55E+04,1.49E+05,,,,,,
1993,12,3.02E+06,2.69E+06,3.38E+06,6.52E+04,1.77E+05,,,,,,
1994,1,9.51E+05,8.33E+05,1.08E+06,2.20E+04,6.32E+04,,,,,,
1994,2,2.24E+06,1.96E+06,2.56E+06,4.37E+04,1.53E+05,,,,,,
1994,3,5.89E+06,5.18E+06,6.67E+06,1.16E+05,3.79E+05,,,,,,
1994,4,7.74E+06,6.89E+06,8.66E+06,1.66E+05,4.53E+05,,,,,,
1994,5,1.41E+06,1.26E+06,1.57E+06,3.20E+04,7.99E+04,,,,,,
1994,6,1.09E+06,9.49E+05,1.26E+06,2.53E+04,7.83E+04,,,,,,
1994,7,9.63E+05,8.56E+05,1.08E+06,2.40E+04,5.71E+04,,,,,,
1994,8,2.02E+06,1.75E+06,2.33E+06,5.43E+04,1.50E+05,,,,,,
1994,9,7.44E+05,6.47E+05,8.51E+05,1.72E+04,5.22E+04,,,,,,
1994,10,6.09E+05,5.40E+05,6.85E+05,1.34E+04,3.69E+04,,,,,,
1994,11,1.25E+06,1.10E+06,1.41E+06,2.76E+04,7.88E+04,,,,,,
1994,12,2.55E+06,2.27E+06,2.84E+06,5.55E+04,1.47E+05,,,,,,
1995,1,2.80E+06,2.46E+06,3.18E+06,5.66E+04,1.82E+05,,,,,,
1995,2,9.43E+05,8.41E+05,1.06E+06,2.33E+04,5.47E+04,,,,,,
1995,3,2.65E+06,2.36E+06,2.95E+06,5.32E+04,1.50E+05,,,,,,
1995,4,1.60E+06,1.42E+06,1.78E+06,3.49E+04,9.25E+04,,,,,,
1995,5,6.63E+05,5.95E+05,7.37E+05,1.61E+04,3.64E+04,,,,,,
1995,6,3.85E+05,3.43E+05,4.30E+05,9.43E+03,2.20E+04,,,,,,
1995,7,1.80E+05,1.61E+05,2.01E+05,5.14E+03,1.02E+04,,,,,,
1995,8,1.35E+05,1.20E+05,1.51E+05,4.32E+03,7.88E+03,,,,,,
1995,9,1.11E+05,9.85E+04,1.25E+05,4.04E+03,6.82E+03,,,,,,
1995,10,1.10E+06,9.12E+05,1.31E+06,2.49E+04,1.01E+05,,,,,,
1995,11,1.94E+06,1.72E+06,2.17E+06,4.35E+04,1.17E+05,,,,,,
1995,12,1.38E+06,1.23E+06,1.55E+06,3.06E+04,8.30E+04,,,,,,
1996,1,5.70E+06,4.83E+06,6.68E+06,1.59E+05,4.72E+05,,,,,,
1996,2,2.41E+07,2.13E+07,2.72E+07,4.84E+05,1.51E+06,,,,,,
1996,3,2.83E+06,2.53E+06,3.15E+06,5.55E+04,1.60E+05,,,,,,
1996,4,3.77E+06,3.34E+06,4.25E+06,7.06E+04,2.32E+05,,,,,,
1996,5,4.10E+06,3.62E+06,4.62E+06,8.53E+04,2.55E+05,,,,,,
1996,6,7.76E+05,6.93E+05,8.66E+05,1.89E+04,4.41E+04,,,,,,
1996,7,8.65E+05,7.73E+05,9.66E+05,2.16E+04,4.91E+04,,,,,,
1996,8,4.53E+05,4.05E+05,5.05E+05,1.05E+04,2.55E+04,,,,,,
1996,9,4.38E+05,3.87E+05,4.94E+05,9.63E+03,2.73E+04,,,,,,
1996,10,1.47E+06,1.27E+06,1.69E+06,3.35E+04,1.07E+05,,,,,,
1996,11,3.33E+06,2.89E+06,3.82E+06,7.84E+04,2.39E+05,,,,,,
1996,12,5.87E+06,5.21E+06,6.60E+06,1.35E+05,3.54E+05,,,,,,
1997,1,1.59E+06,1.42E+06,1.78E+06,3.56E+04,9.03E+04,,,,,,
