YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.83E+04,1.51E+04,2.19E+04,1.03E+03,1.73E+03,,,,,,
1985,2,1.31E+05,9.78E+04,1.71E+05,8.88E+03,1.88E+04,,,,,,
1985,3,1.03E+05,8.09E+04,1.30E+05,5.92E+03,1.25E+04,,,,,,
1985,4,9.01E+04,6.60E+04,1.20E+05,5.60E+03,1.39E+04,,,,,,
1985,5,5.95E+04,4.11E+04,8.33E+04,3.75E+03,1.08E+04,,,,,,
1985,6,6.64E+03,5.44E+03,8.03E+03,3.54E+02,6.63E+02,,,,,,
1985,7,1.25E+04,9.81E+03,1.57E+04,6.94E+02,1.51E+03,,,,,,
1985,8,2.84E+03,2.36E+03,3.39E+03,1.45E+02,2.64E+02,,,,,,
1985,9,1.04E+03,8.68E+02,1.24E+03,5.91E+01,9.45E+01,,,,,,
1985,10,7.37E+03,5.54E+03,9.62E+03,4.08E+02,1.04E+03,,,,,,
1985,11,3.27E+05,2.43E+05,4.31E+05,3.04E+04,4.82E+04,,,,,,
1985,12,6.38E+04,5.14E+04,7.83E+04,3.47E+03,6.88E+03,,,,,,
1986,1,2.06E+04,1.68E+04,2.50E+04,9.84E+02,2.09E+03,,,,,,
1986,2,2.07E+05,1.57E+05,2.69E+05,1.45E+04,2.87E+04,,,,,,
1986,3,1.16E+05,8.54E+04,1.55E+05,7.03E+03,1.78E+04,,,,,,
1986,4,4.03E+04,3.30E+04,4.88E+04,1.85E+03,4.02E+03,,,,,,
1986,5,1.56E+04,1.30E+04,1.87E+04,7.34E+02,1.45E+03,,,,,,
1986,6,1.07E+04,8.20E+03,1.36E+04,4.90E+02,1.39E+03,,,,,,
1986,7,3.73E+03,3.12E+03,4.42E+03,1.69E+02,3.31E+02,,,,,,
1986,8,1.19E+03,1.01E+03,1.41E+03,5.86E+01,1.02E+02,,,,,,
1986,9,1.01E+03,8.36E+02,1.22E+03,4.98E+01,9.73E+01,,,,,,
1986,10,2.78E+03,2.28E+03,3.35E+03,1.22E+02,2.75E+02,,,,,,
1986,11,2.91E+04,2.36E+04,3.55E+04,1.45E+03,3.04E+03,,,,,,
1986,12,6.32E+04,5.20E+04,7.60E+04,2.98E+03,6.13E+03,,,,,,
1987,1,3.31E+04,2.68E+04,4.03E+04,1.36E+03,3.43E+03,,,,,,
1987,2,3.25E+04,2.70E+04,3.88E+04,1.34E+03,3.02E+03,,,,,,
1987,3,7.36E+04,5.98E+04,8.97E+04,3.09E+03,7.63E+03,,,,,,
1987,4,2.31E+05,1.83E+05,2.87E+05,1.44E+04,2.65E+04,,,,,,
1987,5,3.27E+04,2.72E+04,3.89E+04,1.34E+03,3.00E+03,,,,,,
1987,6,6.96E+03,5.75E+03,8.35E+03,2.91E+02,6.64E+02,,,,,,
1987,7,1.93E+03,1.62E+03,2.28E+03,8.08E+01,1.69E+02,,,,,,
1987,8,1.00E+03,8.45E+02,1.17E+03,4.64E+01,8.42E+01,,,,,,
1987,9,2.53E+03,2.09E+03,3.03E+03,1.00E+02,2.40E+02,,,,,,
1987,10,1.61E+03,1.37E+03,1.88E+03,6.68E+01,1.32E+02,,,,,,
1987,11,8.91E+03,6.42E+03,1.21E+04,3.67E+02,1.44E+03,,,,,,
1987,12,3.78E+04,3.11E+04,4.54E+04,1.54E+03,3.66E+03,,,,,,
1988,1,4.93E+04,3.74E+04,6.37E+04,1.99E+03,6.72E+03,,,,,,
1988,2,5.05E+04,4.14E+04,6.11E+04,1.86E+03,5.03E+03,,,,,,
1988,3,5.50E+04,4.34E+04,6.88E+04,2.10E+03,6.48E+03,,,,,,
1988,4,7.79E+04,5.77E+04,1.03E+05,3.88E+03,1.16E+04,,,,,,
1988,5,1.51E+05,1.19E+05,1.89E+05,8.70E+03,1.81E+04,,,,,,
1988,6,7.95E+03,6.56E+03,9.56E+03,3.10E+02,7.66E+02,,,,,,
1988,7,1.98E+03,1.68E+03,2.31E+03,7.58E+01,1.60E+02,,,,,,
1988,8,1.73E+03,1.45E+03,2.05E+03,6.34E+01,1.54E+02,,,,,,
1988,9,2.79E+03,2.31E+03,3.33E+03,1.04E+02,2.61E+02,,,,,,
1988,10,1.71E+03,1.46E+03,1.99E+03,6.51E+01,1.37E+02,,,,,,
1988,11,1.80E+04,1.39E+04,2.30E+04,7.70E+02,2.33E+03,,,,,,
1988,12,1.51E+04,1.16E+04,1.93E+04,5.46E+02,1.97E+03,,,,,,
1989,1,6.09E+04,4.96E+04,7.39E+04,2.25E+03,6.21E+03,,,,,,
1989,2,4.79E+04,3.93E+04,5.78E+04,1.66E+03,4.71E+03,,,,,,
1989,3,1.31E+05,1.10E+05,1.54E+05,5.19E+03,1.13E+04,,,,,,
1989,4,3.84E+04,3.18E+04,4.60E+04,1.36E+03,3.63E+03,,,,,,
1989,5,1.65E+05,1.33E+05,2.03E+05,9.02E+03,1.79E+04,,,,,,
1989,6,6.33E+04,4.88E+04,8.08E+04,3.16E+03,8.19E+03,,,,,,
1989,7,7.53E+04,5.88E+04,9.49E+04,4.21E+03,9.22E+03,,,,,,
1989,8,8.87E+03,7.39E+03,1.06E+04,3.83E+02,8.08E+02,,,,,,
1989,9,8.31E+03,6.76E+03,1.01E+04,3.72E+02,8.54E+02,,,,,,
1989,10,3.06E+04,2.40E+04,3.83E+04,1.56E+03,3.65E+03,,,,,,
1989,11,2.80E+04,2.30E+04,3.37E+04,1.22E+03,2.73E+03,,,,,,
1989,12,1.03E+04,8.70E+03,1.22E+04,3.80E+02,8.90E+02,,,,,,
1990,1,8.01E+04,6.78E+04,9.38E+04,2.88E+03,6.63E+03,,,,,,
1990,2,6.92E+04,5.75E+04,8.27E+04,2.43E+03,6.42E+03,,,,,,
1990,3,1.46E+04,1.24E+04,1.70E+04,5.92E+02,1.18E+03,,,,,,
1990,4,3.16E+04,2.59E+04,3.82E+04,1.11E+03,3.15E+03,,,,,,
1990,5,6.46E+04,5.10E+04,8.06E+04,2.79E+03,7.55E+03,,,,,,
1990,6,1.81E+04,1.43E+04,2.26E+04,6.82E+02,2.12E+03,,,,,,
1990,7,6.55E+03,5.33E+03,7.96E+03,2.55E+02,6.72E+02,,,,,,
1990,8,1.57E+04,1.09E+04,2.19E+04,8.48E+02,2.82E+03,,,,,,
1990,9,1.41E+04,1.16E+04,1.70E+04,6.88E+02,1.36E+03,,,,,,
1990,10,1.17E+05,8.37E+04,1.58E+05,8.87E+03,1.91E+04,,,,,,
1990,11,1.59E+04,1.34E+04,1.88E+04,6.69E+02,1.36E+03,,,,,,
1990,12,1.38E+05,1.10E+05,1.71E+05,7.21E+03,1.56E+04,,,,,,
1991,1,1.18E+05,9.57E+04,1.45E+05,5.26E+03,1.26E+04,,,,,,
1991,2,8.72E+04,7.09E+04,1.06E+05,3.33E+03,8.95E+03,,,,,,
