YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,6.59E+04,4.58E+04,9.18E+04,7.49E+03,1.18E+04,,,,,,
1985,2,8.31E+04,5.76E+04,1.16E+05,9.18E+03,1.50E+04,,,,,,
1985,3,6.04E+04,4.29E+04,8.29E+04,6.65E+03,1.02E+04,,,,,,
1985,4,4.60E+04,3.27E+04,6.31E+04,5.04E+03,7.79E+03,,,,,,
1985,5,5.96E+04,4.20E+04,8.21E+04,6.32E+03,1.03E+04,,,,,,
1985,6,3.69E+04,2.62E+04,5.07E+04,3.96E+03,6.27E+03,,,,,,
1985,7,3.38E+04,2.39E+04,4.63E+04,3.59E+03,5.74E+03,,,,,,
1985,8,7.07E+04,4.75E+04,1.01E+05,7.44E+03,1.38E+04,,,,,,
1985,9,3.09E+04,2.20E+04,4.23E+04,3.21E+03,5.20E+03,,,,,,
1985,10,3.26E+04,2.32E+04,4.46E+04,3.33E+03,5.48E+03,,,,,,
1985,11,1.54E+05,9.70E+04,2.33E+05,1.75E+04,3.49E+04,,,,,,
1985,12,7.24E+04,5.07E+04,1.00E+05,7.05E+03,1.26E+04,,,,,,
1986,1,4.02E+04,2.90E+04,5.43E+04,3.96E+03,6.46E+03,,,,,,
1986,2,5.60E+04,4.01E+04,7.62E+04,5.24E+03,9.22E+03,,,,,,
1986,3,6.52E+04,4.63E+04,8.92E+04,5.89E+03,1.10E+04,,,,,,
1986,4,3.84E+04,2.78E+04,5.17E+04,3.56E+03,6.10E+03,,,,,,
1986,5,4.00E+04,2.89E+04,5.40E+04,3.61E+03,6.44E+03,,,,,,
1986,6,2.55E+04,1.84E+04,3.46E+04,2.44E+03,4.14E+03,,,,,,
1986,7,2.30E+04,1.66E+04,3.11E+04,2.25E+03,3.70E+03,,,,,,
1986,8,2.57E+04,1.86E+04,3.47E+04,2.34E+03,4.14E+03,,,,,,
1986,9,2.54E+04,1.84E+04,3.42E+04,2.26E+03,4.05E+03,,,,,,
1986,10,2.01E+04,1.44E+04,2.72E+04,2.03E+03,3.26E+03,,,,,,
1986,11,2.90E+04,2.11E+04,3.89E+04,2.49E+03,4.56E+03,,,,,,
1986,12,6.28E+04,4.51E+04,8.53E+04,5.12E+03,1.03E+04,,,,,,
1987,1,5.04E+04,3.67E+04,6.76E+04,4.05E+03,7.90E+03,,,,,,
1987,2,5.63E+04,4.10E+04,7.54E+04,4.38E+03,8.79E+03,,,,,,
1987,3,7.41E+04,5.29E+04,1.01E+05,5.54E+03,1.23E+04,,,,,,
1987,4,1.34E+05,9.36E+04,1.85E+05,1.11E+04,2.34E+04,,,,,,
1987,5,5.67E+04,4.18E+04,7.52E+04,4.24E+03,8.54E+03,,,,,,
1987,6,3.30E+04,2.43E+04,4.39E+04,2.51E+03,5.01E+03,,,,,,
1987,7,2.48E+04,1.83E+04,3.28E+04,1.94E+03,3.73E+03,,,,,,
1987,8,1.75E+04,1.27E+04,2.35E+04,1.62E+03,2.75E+03,,,,,,
1987,9,6.38E+04,4.23E+04,9.26E+04,4.95E+03,1.29E+04,,,,,,
1987,10,2.42E+04,1.80E+04,3.20E+04,1.82E+03,3.58E+03,,,,,,
1987,11,3.22E+04,2.30E+04,4.38E+04,2.29E+03,5.32E+03,,,,,,
1987,12,4.65E+04,3.44E+04,6.16E+04,3.30E+03,6.97E+03,,,,,,
1988,1,4.64E+04,3.41E+04,6.16E+04,3.15E+03,7.04E+03,,,,,,
1988,2,3.58E+04,2.64E+04,4.73E+04,2.46E+03,5.34E+03,,,,,,
1988,3,2.89E+04,2.14E+04,3.82E+04,2.05E+03,4.30E+03,,,,,,
1988,4,3.18E+04,2.37E+04,4.18E+04,2.14E+03,4.63E+03,,,,,,
1988,5,4.52E+04,3.35E+04,5.95E+04,2.90E+03,6.64E+03,,,,,,
1988,6,2.32E+04,1.72E+04,3.06E+04,1.59E+03,3.42E+03,,,,,,
1988,7,1.96E+04,1.45E+04,2.59E+04,1.41E+03,2.94E+03,,,,,,
1988,8,1.65E+04,1.21E+04,2.19E+04,1.31E+03,2.50E+03,,,,,,
1988,9,1.83E+04,1.35E+04,2.42E+04,1.29E+03,2.73E+03,,,,,,
1988,10,1.58E+04,1.16E+04,2.09E+04,1.28E+03,2.38E+03,,,,,,
1988,11,2.39E+04,1.77E+04,3.15E+04,1.54E+03,3.52E+03,,,,,,
1988,12,2.10E+04,1.56E+04,2.77E+04,1.46E+03,3.08E+03,,,,,,
1989,1,2.81E+04,2.09E+04,3.70E+04,1.79E+03,4.12E+03,,,,,,
1989,2,2.68E+04,1.97E+04,3.57E+04,1.66E+03,4.09E+03,,,,,,
1989,3,4.80E+04,3.56E+04,6.32E+04,2.62E+03,7.06E+03,,,,,,
1989,4,3.61E+04,2.66E+04,4.80E+04,2.01E+03,5.48E+03,,,,,,
1989,5,8.15E+04,5.86E+04,1.11E+05,4.82E+03,1.33E+04,,,,,,
1989,6,4.15E+04,3.09E+04,5.47E+04,2.48E+03,6.09E+03,,,,,,
1989,7,4.28E+04,3.17E+04,5.65E+04,2.67E+03,6.36E+03,,,,,,
1989,8,3.22E+04,2.41E+04,4.22E+04,2.01E+03,4.62E+03,,,,,,
1989,9,4.95E+04,3.56E+04,6.70E+04,3.16E+03,8.04E+03,,,,,,
1989,10,6.02E+04,4.40E+04,8.04E+04,3.81E+03,9.30E+03,,,,,,
1989,11,4.23E+04,3.12E+04,5.60E+04,2.50E+03,6.33E+03,,,,,,
