YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,3.54E+04,2.22E+04,5.35E+04,4.80E+03,8.03E+03,,,,,,
1985,2,4.87E+04,3.11E+04,7.26E+04,6.54E+03,1.06E+04,,,,,,
1985,3,1.44E+04,9.90E+03,2.03E+04,1.96E+03,2.66E+03,,,,,,
1985,4,8.00E+03,5.48E+03,1.13E+04,1.08E+03,1.49E+03,,,,,,
1985,5,6.09E+03,4.18E+03,8.58E+03,8.01E+02,1.13E+03,,,,,,
1985,6,4.11E+03,2.84E+03,5.77E+03,5.31E+02,7.50E+02,,,,,,
1985,7,2.68E+03,1.86E+03,3.72E+03,3.43E+02,4.76E+02,,,,,,
1985,8,1.34E+04,8.36E+03,2.03E+04,1.69E+03,3.07E+03,,,,,,
1985,9,3.77E+03,2.62E+03,5.26E+03,4.57E+02,6.75E+02,,,,,,
1985,10,8.56E+03,5.90E+03,1.20E+04,1.03E+03,1.56E+03,,,,,,
1985,11,1.07E+05,6.95E+04,1.58E+05,1.39E+04,2.26E+04,,,,,,
1985,12,2.73E+04,1.81E+04,3.95E+04,3.16E+03,5.47E+03,,,,,,
1986,1,1.78E+04,1.24E+04,2.48E+04,2.06E+03,3.19E+03,,,,,,
1986,2,3.27E+04,2.29E+04,4.53E+04,3.66E+03,5.72E+03,,,,,,
1986,3,2.52E+04,1.73E+04,3.54E+04,2.80E+03,4.64E+03,,,,,,
1986,4,1.04E+04,7.41E+03,1.43E+04,1.18E+03,1.76E+03,,,,,,
1986,5,8.00E+03,5.57E+03,1.11E+04,8.75E+02,1.43E+03,,,,,,
1986,6,3.40E+03,2.38E+03,4.71E+03,3.74E+02,5.95E+02,,,,,,
1986,7,1.75E+03,1.24E+03,2.41E+03,2.06E+02,2.99E+02,,,,,,
1986,8,8.65E+03,5.79E+03,1.24E+04,9.17E+02,1.71E+03,,,,,,
1986,9,2.86E+03,2.05E+03,3.89E+03,2.95E+02,4.70E+02,,,,,,
1986,10,3.24E+03,2.31E+03,4.44E+03,3.34E+02,5.46E+02,,,,,,
1986,11,7.04E+03,5.06E+03,9.55E+03,7.08E+02,1.15E+03,,,,,,
1986,12,3.11E+04,2.05E+04,4.53E+04,2.98E+03,6.36E+03,,,,,,
1987,1,4.34E+04,2.93E+04,6.19E+04,4.08E+03,8.36E+03,,,,,,
