YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,2.53E+06,1.29E+06,4.48E+06,7.96E+05,8.25E+05,,,,,,
1985,2,2.15E+06,1.09E+06,3.85E+06,6.68E+05,7.13E+05,,,,,,
1985,3,5.48E+06,2.87E+06,9.54E+06,1.68E+06,1.72E+06,,,,,,
1985,4,2.79E+06,1.47E+06,4.85E+06,8.46E+05,8.74E+05,,,,,,
1985,5,5.39E+05,2.85E+05,9.32E+05,1.63E+05,1.67E+05,,,,,,
1985,6,2.36E+05,1.26E+05,4.07E+05,7.03E+04,7.25E+04,,,,,,
1985,7,1.31E+05,7.03E+04,2.23E+05,3.84E+04,3.94E+04,,,,,,
1985,8,6.58E+04,3.53E+04,1.13E+05,1.93E+04,1.99E+04,,,,,,
1985,9,4.00E+05,2.04E+05,7.09E+05,1.10E+05,1.30E+05,,,,,,
1985,10,7.37E+05,4.09E+05,1.23E+06,2.03E+05,2.11E+05,,,,,,
1985,11,2.89E+06,1.61E+06,4.80E+06,7.85E+05,8.22E+05,,,,,,
1985,12,3.20E+06,1.79E+06,5.30E+06,8.70E+05,9.03E+05,,,,,,
1986,1,2.40E+06,1.32E+06,4.02E+06,6.49E+05,6.93E+05,,,,,,
1986,2,3.45E+06,1.94E+06,5.69E+06,9.23E+05,9.66E+05,,,,,,
1986,3,6.28E+06,3.57E+06,1.03E+07,1.65E+06,1.72E+06,,,,,,
1986,4,3.27E+06,1.88E+06,5.31E+06,8.49E+05,8.81E+05,,,,,,
1986,5,1.35E+06,7.77E+05,2.18E+06,3.43E+05,3.61E+05,,,,,,
1986,6,1.29E+06,7.53E+05,2.06E+06,3.21E+05,3.35E+05,,,,,,
1986,7,5.14E+05,3.04E+05,8.16E+05,1.26E+05,1.32E+05,,,,,,
1986,8,8.43E+05,5.01E+05,1.33E+06,2.03E+05,2.14E+05,,,,,,
1986,9,2.05E+05,1.22E+05,3.23E+05,4.92E+04,5.18E+04,,,,,,
1986,10,9.12E+05,5.51E+05,1.42E+06,2.15E+05,2.24E+05,,,,,,
1986,11,3.24E+06,1.95E+06,5.05E+06,7.53E+05,7.96E+05,,,,,,
1986,12,3.81E+06,2.32E+06,5.92E+06,8.85E+05,9.22E+05,,,,,,
1987,1,1.73E+06,1.05E+06,2.68E+06,4.03E+05,4.20E+05,,,,,,
1987,2,7.88E+05,4.76E+05,1.23E+06,1.85E+05,1.94E+05,,,,,,
1987,3,4.13E+06,2.55E+06,6.35E+06,9.30E+05,9.74E+05,,,,,,
1987,4,4.09E+06,2.54E+06,6.25E+06,9.03E+05,9.51E+05,,,,,,
1987,5,6.06E+05,3.77E+05,9.26E+05,1.34E+05,1.41E+05,,,,,,
1987,6,3.43E+05,2.15E+05,5.20E+05,7.40E+04,7.82E+04,,,,,,
1987,7,3.92E+05,2.49E+05,5.89E+05,8.21E+04,8.73E+04,,,,,,
1987,8,8.33E+04,5.29E+04,1.25E+05,1.76E+04,1.85E+04,,,,,,
1987,9,6.06E+05,3.88E+05,9.04E+05,1.21E+05,1.32E+05,,,,,,
1987,10,6.22E+05,4.01E+05,9.22E+05,1.24E+05,1.33E+05,,,,,,
1987,11,1.00E+06,6.53E+05,1.47E+06,1.99E+05,2.11E+05,,,,,,
1987,12,2.22E+06,1.45E+06,3.25E+06,4.37E+05,4.62E+05,,,,,,
1988,1,1.16E+06,7.57E+05,1.71E+06,2.31E+05,2.45E+05,,,,,,
1988,2,2.15E+06,1.40E+06,3.16E+06,4.18E+05,4.50E+05,,,,,,
1988,3,2.72E+06,1.79E+06,3.95E+06,5.14E+05,5.51E+05,,,,,,
1988,4,1.63E+06,1.08E+06,2.36E+06,3.05E+05,3.29E+05,,,,,,
1988,5,1.55E+06,1.04E+06,2.22E+06,2.80E+05,3.04E+05,,,,,,
1988,6,2.52E+05,1.68E+05,3.64E+05,4.58E+04,5.04E+04,,,,,,
1988,7,1.22E+05,8.11E+04,1.76E+05,2.14E+04,2.44E+04,,,,,,
1988,8,9.98E+04,6.42E+04,1.48E+05,1.72E+04,2.15E+04,,,,,,
1988,9,1.59E+05,1.08E+05,2.26E+05,2.70E+04,3.03E+04,,,,,,
1988,10,2.50E+05,1.68E+05,3.59E+05,4.18E+04,4.91E+04,,,,,,
1988,11,1.41E+06,9.80E+05,1.97E+06,2.33E+05,2.54E+05,,,,,,
1988,12,7.44E+05,5.15E+05,1.04E+06,1.24E+05,1.34E+05,,,,,,
1989,1,6.94E+05,4.81E+05,9.70E+05,1.16E+05,1.25E+05,,,,,,
1989,2,9.03E+05,6.23E+05,1.27E+06,1.48E+05,1.65E+05,,,,,,
1989,3,1.61E+06,1.12E+06,2.24E+06,2.53E+05,2.88E+05,,,,,,
1989,4,2.21E+06,1.55E+06,3.05E+06,3.40E+05,3.84E+05,,,,,,
1989,5,2.28E+06,1.62E+06,3.12E+06,3.42E+05,3.83E+05,,,,,,
