YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,9.43E+04,7.84E+04,1.13E+05,5.33E+03,8.71E+03,,,,,,
1985,2,1.34E+05,1.13E+05,1.59E+05,7.52E+03,1.17E+04,,,,,,
1985,3,3.78E+04,3.26E+04,4.36E+04,2.14E+03,2.80E+03,,,,,,
1985,4,2.22E+04,1.91E+04,2.56E+04,1.25E+03,1.65E+03,,,,,,
1985,5,1.93E+04,1.66E+04,2.23E+04,1.06E+03,1.45E+03,,,,,,
1985,6,1.37E+04,1.18E+04,1.58E+04,7.34E+02,1.00E+03,,,,,,
1985,7,8.40E+03,7.29E+03,9.63E+03,4.46E+02,5.96E+02,,,,,,
1985,8,6.01E+04,4.99E+04,7.19E+04,3.16E+03,5.62E+03,,,,,,
1985,9,1.17E+04,1.01E+04,1.35E+04,5.87E+02,8.50E+02,,,,,,
1985,10,2.69E+04,2.33E+04,3.10E+04,1.34E+03,1.98E+03,,,,,,
1985,11,3.71E+05,3.13E+05,4.36E+05,2.01E+04,3.12E+04,,,,,,
1985,12,7.78E+04,6.60E+04,9.11E+04,3.74E+03,6.41E+03,,,,,,
1986,1,4.39E+04,3.80E+04,5.04E+04,2.11E+03,3.17E+03,,,,,,
1986,2,8.93E+04,7.78E+04,1.02E+05,4.17E+03,6.20E+03,,,,,,
1986,3,7.31E+04,6.31E+04,8.43E+04,3.38E+03,5.41E+03,,,,,,
1986,4,3.12E+04,2.73E+04,3.55E+04,1.46E+03,2.09E+03,,,,,,
1986,5,2.76E+04,2.39E+04,3.18E+04,1.25E+03,2.01E+03,,,,,,
1986,6,1.11E+04,9.62E+03,1.27E+04,5.05E+02,7.78E+02,,,,,,
1986,7,4.88E+03,4.27E+03,5.56E+03,2.37E+02,3.30E+02,,,,,,
1986,8,3.71E+04,3.16E+04,4.33E+04,1.64E+03,2.99E+03,,,,,,
1986,9,8.42E+03,7.39E+03,9.55E+03,3.59E+02,5.53E+02,,,,,,
1986,10,8.07E+03,7.06E+03,9.19E+03,3.44E+02,5.44E+02,,,,,,
1986,11,1.82E+04,1.60E+04,2.06E+04,7.57E+02,1.17E+03,,,,,,
1986,12,8.84E+04,7.51E+04,1.03E+05,3.51E+03,7.23E+03,,,,,,
1987,1,1.21E+05,1.03E+05,1.40E+05,4.72E+03,9.26E+03,,,,,,
1987,2,1.39E+05,1.21E+05,1.60E+05,5.38E+03,1.01E+04,,,,,,
1987,3,1.18E+05,1.01E+05,1.38E+05,4.56E+03,9.32E+03,,,,,,
1987,4,2.44E+05,2.06E+05,2.86E+05,1.04E+04,2.02E+04,,,,,,
1987,5,3.64E+04,3.21E+04,4.10E+04,1.38E+03,2.27E+03,,,,,,
1987,6,1.94E+04,1.71E+04,2.20E+04,7.29E+02,1.27E+03,,,,,,
1987,7,9.88E+03,8.69E+03,1.12E+04,3.68E+02,6.36E+02,,,,,,
1987,8,4.17E+03,3.68E+03,4.71E+03,1.76E+02,2.63E+02,,,,,,
1987,9,3.70E+04,3.12E+04,4.36E+04,1.38E+03,3.17E+03,,,,,,
1987,10,1.55E+04,1.37E+04,1.75E+04,5.45E+02,9.80E+02,,,,,,
