YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,8.21E+03,5.31E+03,1.22E+04,1.21E+03,1.76E+03,,,,,,
1985,2,1.62E+04,9.85E+03,2.53E+04,2.48E+03,3.97E+03,,,,,,
1985,3,9.66E+03,6.43E+03,1.40E+04,1.31E+03,1.93E+03,,,,,,
1985,4,7.00E+03,4.71E+03,1.00E+04,9.19E+02,1.36E+03,,,,,,
1985,5,1.13E+04,7.52E+03,1.64E+04,1.52E+03,2.27E+03,,,,,,
1985,6,8.74E+03,5.83E+03,1.26E+04,1.15E+03,1.74E+03,,,,,,
1985,7,7.03E+03,4.63E+03,1.02E+04,9.10E+02,1.44E+03,,,,,,
1985,8,1.39E+04,8.30E+03,2.20E+04,2.07E+03,3.52E+03,,,,,,
1985,9,5.43E+03,3.64E+03,7.80E+03,7.00E+02,1.07E+03,,,,,,
1985,10,4.98E+03,3.29E+03,7.24E+03,6.45E+02,1.01E+03,,,,,,
1985,11,1.11E+05,4.47E+04,2.30E+05,2.67E+04,4.84E+04,,,,,,
1985,12,1.59E+04,1.00E+04,2.41E+04,2.34E+03,3.61E+03,,,,,,
1986,1,5.21E+03,3.58E+03,7.33E+03,6.29E+02,9.60E+02,,,,,,
1986,2,8.35E+03,5.64E+03,1.19E+04,9.88E+02,1.61E+03,,,,,,
1986,3,1.46E+04,9.41E+03,2.16E+04,1.77E+03,3.12E+03,,,,,,
1986,4,1.00E+04,6.89E+03,1.42E+04,1.15E+03,1.86E+03,,,,,,
1986,5,8.23E+03,5.68E+03,1.15E+04,9.30E+02,1.50E+03,,,,,,
1986,6,5.83E+03,3.99E+03,8.23E+03,6.80E+02,1.09E+03,,,,,,
1986,7,4.69E+03,3.20E+03,6.63E+03,5.82E+02,8.78E+02,,,,,,
1986,8,4.42E+03,3.03E+03,6.24E+03,5.40E+02,8.23E+02,,,,,,
1986,9,4.20E+03,2.87E+03,5.92E+03,4.98E+02,7.82E+02,,,,,,
1986,10,2.95E+03,1.99E+03,4.21E+03,3.93E+02,5.68E+02,,,,,,
1986,11,3.07E+03,2.09E+03,4.35E+03,3.80E+02,5.78E+02,,,,,,
1986,12,7.64E+03,4.93E+03,1.13E+04,8.75E+02,1.64E+03,,,,,,
1987,1,7.62E+03,5.15E+03,1.09E+04,8.23E+02,1.46E+03,,,,,,
1987,2,9.04E+03,6.19E+03,1.27E+04,9.54E+02,1.68E+03,,,,,,
1987,3,1.55E+04,1.03E+04,2.25E+04,1.67E+03,3.13E+03,,,,,,
1987,4,6.67E+04,3.73E+04,1.10E+05,1.01E+04,1.88E+04,,,,,,
1987,5,2.21E+04,1.52E+04,3.12E+04,2.54E+03,4.09E+03,,,,,,
1987,6,1.02E+04,7.06E+03,1.43E+04,1.08E+03,1.86E+03,,,,,,
1987,7,6.60E+03,4.60E+03,9.17E+03,6.96E+02,1.17E+03,,,,,,
1987,8,4.92E+03,3.43E+03,6.85E+03,5.43E+02,8.75E+02,,,,,,
1987,9,2.20E+04,1.31E+04,3.46E+04,2.97E+03,5.53E+03,,,,,,
1987,10,5.44E+03,3.80E+03,7.57E+03,5.82E+02,9.65E+02,,,,,,
1987,11,5.33E+03,3.46E+03,7.87E+03,5.66E+02,1.13E+03,,,,,,
1987,12,1.08E+04,7.21E+03,1.57E+04,1.22E+03,2.17E+03,,,,,,
1988,1,9.69E+03,6.66E+03,1.36E+04,9.99E+02,1.79E+03,,,,,,
1988,2,6.62E+03,4.64E+03,9.17E+03,6.43E+02,1.16E+03,,,,,,
1988,3,5.47E+03,3.86E+03,7.53E+03,5.47E+02,9.41E+02,,,,,,
1988,4,7.07E+03,4.93E+03,9.82E+03,6.98E+02,1.25E+03,,,,,,
1988,5,2.52E+04,1.67E+04,3.66E+04,2.85E+03,5.11E+03,,,,,,
1988,6,7.19E+03,5.00E+03,1.00E+04,7.40E+02,1.28E+03,,,,,,
1988,7,4.78E+03,3.31E+03,6.69E+03,5.46E+02,8.65E+02,,,,,,
1988,8,4.50E+03,3.12E+03,6.28E+03,5.08E+02,8.09E+02,,,,,,
1988,9,4.14E+03,2.86E+03,5.80E+03,4.56E+02,7.54E+02,,,,,,
1988,10,2.76E+03,1.87E+03,3.93E+03,3.60E+02,5.27E+02,,,,,,
1988,11,2.95E+03,2.02E+03,4.16E+03,3.50E+02,5.47E+02,,,,,,
1988,12,2.36E+03,1.60E+03,3.36E+03,3.10E+02,4.52E+02,,,,,,
1989,1,2.95E+03,2.02E+03,4.16E+03,3.45E+02,5.50E+02,,,,,,
1989,2,2.71E+03,1.82E+03,3.88E+03,3.24E+02,5.28E+02,,,,,,
1989,3,1.12E+04,7.55E+03,1.60E+04,1.08E+03,2.16E+03,,,,,,
1989,4,7.95E+03,5.55E+03,1.10E+04,7.91E+02,1.41E+03,,,,,,
1989,5,4.12E+04,2.65E+04,6.12E+04,4.84E+03,8.89E+03,,,,,,
1989,6,1.77E+04,1.21E+04,2.51E+04,1.98E+03,3.34E+03,,,,,,
1989,7,1.33E+04,9.17E+03,1.86E+04,1.46E+03,2.41E+03,,,,,,
