YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,7.96E+04,5.48E+04,1.12E+05,1.04E+04,1.46E+04,,,,,,
1985,2,1.20E+05,8.08E+04,1.71E+05,1.66E+04,2.30E+04,,,,,,
1985,3,7.15E+04,5.12E+04,9.72E+04,8.83E+03,1.18E+04,,,,,,
1985,4,5.16E+04,3.69E+04,7.01E+04,6.47E+03,8.50E+03,,,,,,
1985,5,8.00E+04,5.56E+04,1.11E+05,1.00E+04,1.43E+04,,,,,,
1985,6,3.80E+04,2.73E+04,5.16E+04,4.71E+03,6.24E+03,,,,,,
1985,7,3.38E+04,2.43E+04,4.58E+04,4.23E+03,5.52E+03,,,,,,
1985,8,7.10E+04,4.67E+04,1.04E+05,1.04E+04,1.46E+04,,,,,,
1985,9,3.33E+04,2.41E+04,4.49E+04,3.95E+03,5.33E+03,,,,,,
1985,10,3.16E+04,2.30E+04,4.23E+04,3.66E+03,4.94E+03,,,,,,
1985,11,7.51E+05,2.04E+05,1.97E+06,4.04E+05,4.74E+05,,,,,,
1985,12,9.45E+04,6.22E+04,1.38E+05,1.28E+04,1.93E+04,,,,,,
1986,1,3.84E+04,2.82E+04,5.12E+04,4.28E+03,5.88E+03,,,,,,
1986,2,7.36E+04,5.37E+04,9.86E+04,7.83E+03,1.15E+04,,,,,,
1986,3,1.28E+05,7.92E+04,1.97E+05,1.89E+04,3.02E+04,,,,,,
1986,4,4.14E+04,3.02E+04,5.52E+04,4.65E+03,6.40E+03,,,,,,
1986,5,5.84E+04,4.20E+04,7.93E+04,6.10E+03,9.55E+03,,,,,,
1986,6,3.40E+04,2.49E+04,4.52E+04,3.70E+03,5.20E+03,,,,,,
1986,7,3.11E+04,2.28E+04,4.13E+04,3.42E+03,4.71E+03,,,,,,
1986,8,3.04E+04,2.25E+04,4.04E+04,3.27E+03,4.58E+03,,,,,,
1986,9,3.00E+04,2.22E+04,3.97E+04,3.11E+03,4.49E+03,,,,,,
1986,10,2.53E+04,1.81E+04,3.46E+04,3.29E+03,4.22E+03,,,,,,
1986,11,3.12E+04,2.33E+04,4.10E+04,2.99E+03,4.52E+03,,,,,,
1986,12,9.80E+04,6.45E+04,1.43E+05,1.23E+04,2.01E+04,,,,,,
1987,1,7.20E+04,5.17E+04,9.78E+04,6.94E+03,1.18E+04,,,,,,
1987,2,8.15E+04,6.05E+04,1.07E+05,7.60E+03,1.20E+04,,,,,,
1987,3,1.96E+05,1.17E+05,3.09E+05,3.49E+04,4.95E+04,,,,,,
1987,4,7.08E+05,2.96E+05,1.44E+06,2.60E+05,2.97E+05,,,,,,
1987,5,8.85E+04,6.60E+04,1.16E+05,8.44E+03,1.29E+04,,,,,,
1987,6,4.13E+04,3.09E+04,5.41E+04,3.85E+03,5.93E+03,,,,,,
1987,7,3.45E+04,2.60E+04,4.48E+04,3.16E+03,4.82E+03,,,,,,
1987,8,2.69E+04,2.00E+04,3.54E+04,2.79E+03,3.95E+03,,,,,,
1987,9,1.33E+05,6.39E+04,2.45E+05,3.00E+04,4.70E+04,,,,,,
1987,10,2.81E+04,2.13E+04,3.63E+04,2.46E+03,3.83E+03,,,,,,
1987,11,3.32E+04,2.48E+04,4.34E+04,2.83E+03,4.77E+03,,,,,,
1987,12,5.43E+04,4.04E+04,7.14E+04,4.98E+03,7.93E+03,,,,,,
1988,1,6.66E+04,4.87E+04,8.89E+04,5.68E+03,1.03E+04,,,,,,
1988,2,4.50E+04,3.39E+04,5.86E+04,3.89E+03,6.31E+03,,,,,,
1988,3,3.57E+04,2.66E+04,4.67E+04,3.50E+03,5.14E+03,,,,,,
1988,4,4.35E+04,3.28E+04,5.65E+04,3.87E+03,6.04E+03,,,,,,
