YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,5.14E+04,3.52E+04,7.24E+04,4.81E+03,9.51E+03,,,,,,
1985,2,5.94E+04,3.56E+04,9.33E+04,5.43E+03,1.48E+04,,,,,,
1985,3,1.36E+05,9.71E+04,1.85E+05,1.21E+04,2.26E+04,,,,,,
1985,4,6.96E+04,4.93E+04,9.55E+04,6.03E+03,1.18E+04,,,,,,
1985,5,1.75E+04,1.32E+04,2.28E+04,1.55E+03,2.46E+03,,,,,,
1985,6,1.36E+04,1.02E+04,1.78E+04,1.19E+03,1.93E+03,,,,,,
1985,7,1.28E+04,9.62E+03,1.66E+04,1.13E+03,1.79E+03,,,,,,
1985,8,1.08E+04,8.07E+03,1.43E+04,1.05E+03,1.58E+03,,,,,,
1985,9,3.29E+04,1.91E+04,5.29E+04,2.68E+03,8.71E+03,,,,,,
1985,10,3.30E+04,2.47E+04,4.32E+04,2.62E+03,4.74E+03,,,,,,
1985,11,1.34E+05,9.28E+04,1.86E+05,1.11E+04,2.39E+04,,,,,,
1985,12,1.05E+05,7.47E+04,1.44E+05,8.55E+03,1.78E+04,,,,,,
1986,1,7.54E+04,4.67E+04,1.15E+05,6.03E+03,1.76E+04,,,,,,
1986,2,9.78E+04,6.53E+04,1.41E+05,7.54E+03,1.94E+04,,,,,,
1986,3,4.30E+05,2.77E+05,6.37E+05,3.70E+04,9.24E+04,,,,,,
1986,4,1.21E+05,8.33E+04,1.69E+05,8.73E+03,2.21E+04,,,,,,
1986,5,5.98E+04,4.11E+04,8.43E+04,4.27E+03,1.11E+04,,,,,,
1986,6,6.43E+04,4.75E+04,8.53E+04,4.67E+03,9.67E+03,,,,,,
1986,7,3.16E+04,2.39E+04,4.09E+04,2.24E+03,4.35E+03,,,,,,
1986,8,6.08E+04,4.38E+04,8.23E+04,4.44E+03,9.86E+03,,,,,,
1986,9,1.71E+04,1.31E+04,2.21E+04,1.17E+03,2.30E+03,,,,,,
1986,10,4.55E+04,3.42E+04,5.94E+04,3.14E+03,6.44E+03,,,,,,
1986,11,2.21E+05,1.47E+05,3.18E+05,1.66E+04,4.38E+04,,,,,,
1986,12,1.46E+05,1.09E+05,1.92E+05,1.02E+04,2.12E+04,,,,,,
1987,1,3.59E+04,2.75E+04,4.61E+04,2.46E+03,4.77E+03,,,,,,
1987,2,1.60E+04,1.22E+04,2.08E+04,1.15E+03,2.20E+03,,,,,,
1987,3,1.48E+05,1.09E+05,1.97E+05,9.23E+03,2.25E+04,,,,,,
1987,4,2.55E+05,1.81E+05,3.50E+05,1.63E+04,4.31E+04,,,,,,
1987,5,2.26E+04,1.74E+04,2.90E+04,1.42E+03,2.96E+03,,,,,,
1987,6,1.94E+04,1.49E+04,2.48E+04,1.20E+03,2.53E+03,,,,,,
1987,7,2.72E+04,2.08E+04,3.50E+04,1.66E+03,3.62E+03,,,,,,
1987,8,1.22E+04,9.43E+03,1.55E+04,8.00E+02,1.55E+03,,,,,,
1987,9,4.45E+04,3.26E+04,5.95E+04,2.74E+03,6.88E+03,,,,,,
1987,10,3.52E+04,2.65E+04,4.59E+04,2.06E+03,4.96E+03,,,,,,
1987,11,3.92E+04,3.03E+04,4.99E+04,2.31E+03,5.02E+03,,,,,,
1987,12,7.46E+04,5.66E+04,9.65E+04,4.39E+03,1.02E+04,,,,,,
1988,1,2.74E+04,2.10E+04,3.50E+04,1.63E+03,3.56E+03,,,,,,
1988,2,6.21E+04,4.34E+04,8.63E+04,3.43E+03,1.10E+04,,,,,,
1988,3,1.05E+05,7.55E+04,1.41E+05,5.40E+03,1.68E+04,,,,,,
1988,4,5.69E+04,4.29E+04,7.42E+04,2.96E+03,8.01E+03,,,,,,
1988,5,1.02E+05,7.04E+04,1.43E+05,5.37E+03,1.85E+04,,,,,,
1988,6,1.65E+04,1.27E+04,2.12E+04,8.99E+02,2.18E+03,,,,,,
1988,7,1.38E+04,1.04E+04,1.78E+04,7.54E+02,1.89E+03,,,,,,
1988,8,1.37E+04,9.98E+03,1.83E+04,7.47E+02,2.12E+03,,,,,,
1988,9,1.68E+04,1.28E+04,2.17E+04,8.56E+02,2.27E+03,,,,,,
1988,10,1.83E+04,1.37E+04,2.40E+04,9.25E+02,2.65E+03,,,,,,
1988,11,7.03E+04,5.31E+04,9.13E+04,3.77E+03,9.78E+03,,,,,,
