YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.83E+04,1.24E+04,2.62E+04,1.62E+03,3.53E+03,,,,,,
1985,2,5.49E+04,3.26E+04,8.70E+04,4.52E+03,1.40E+04,,,,,,
1985,3,6.58E+04,4.06E+04,1.01E+05,5.20E+03,1.55E+04,,,,,,
1985,4,1.00E+05,5.89E+04,1.60E+05,8.09E+03,2.59E+04,,,,,,
1985,5,5.35E+04,3.44E+04,7.97E+04,4.21E+03,1.16E+04,,,,,,
1985,6,2.41E+04,1.66E+04,3.38E+04,1.93E+03,4.40E+03,,,,,,
1985,7,1.40E+04,9.76E+03,1.94E+04,1.16E+03,2.47E+03,,,,,,
1985,8,9.68E+03,6.70E+03,1.35E+04,8.84E+02,1.75E+03,,,,,,
1985,9,7.95E+03,5.46E+03,1.12E+04,7.50E+02,1.47E+03,,,,,,
1985,10,7.36E+03,5.08E+03,1.03E+04,6.94E+02,1.34E+03,,,,,,
1985,11,1.17E+05,7.06E+04,1.82E+05,1.00E+04,2.86E+04,,,,,,
1985,12,5.95E+04,3.75E+04,8.97E+04,4.72E+03,1.34E+04,,,,,,
1986,1,1.54E+04,1.02E+04,2.24E+04,1.17E+03,3.13E+03,,,,,,
1986,2,8.63E+04,5.33E+04,1.32E+05,6.29E+03,2.03E+04,,,,,,
1986,3,1.04E+05,5.91E+04,1.71E+05,7.96E+03,2.87E+04,,,,,,
1986,4,5.35E+04,3.25E+04,8.31E+04,3.54E+03,1.30E+04,,,,,,
1986,5,2.38E+04,1.61E+04,3.40E+04,1.65E+03,4.59E+03,,,,,,
1986,6,2.62E+04,1.78E+04,3.73E+04,1.84E+03,5.00E+03,,,,,,
1986,7,2.08E+04,1.44E+04,2.92E+04,1.45E+03,3.80E+03,,,,,,
1986,8,1.31E+04,9.22E+03,1.81E+04,9.20E+02,2.29E+03,,,,,,
1986,9,5.57E+03,3.81E+03,7.86E+03,5.48E+02,1.04E+03,,,,,,
1986,10,8.82E+03,6.01E+03,1.25E+04,6.40E+02,1.66E+03,,,,,,
1986,11,3.50E+04,2.27E+04,5.16E+04,2.49E+03,7.42E+03,,,,,,
1986,12,6.01E+04,4.11E+04,8.49E+04,4.23E+03,1.12E+04,,,,,,
1987,1,2.40E+04,1.68E+04,3.32E+04,1.60E+03,4.21E+03,,,,,,
1987,2,1.72E+04,1.18E+04,2.43E+04,1.13E+03,3.19E+03,,,,,,
1987,3,3.43E+04,2.32E+04,4.88E+04,2.07E+03,6.54E+03,,,,,,
1987,4,1.34E+05,8.22E+04,2.06E+05,9.04E+03,3.18E+04,,,,,,
1987,5,4.14E+04,2.83E+04,5.85E+04,2.56E+03,7.75E+03,,,,,,
1987,6,1.58E+04,1.11E+04,2.19E+04,1.01E+03,2.76E+03,,,,,,
1987,7,1.56E+04,1.06E+04,2.22E+04,9.80E+02,2.96E+03,,,,,,
1987,8,8.66E+03,6.10E+03,1.19E+04,6.08E+02,1.49E+03,,,,,,
1987,9,1.50E+04,1.02E+04,2.13E+04,9.13E+02,2.83E+03,,,,,,
1987,10,9.68E+03,6.85E+03,1.33E+04,6.05E+02,1.65E+03,,,,,,
1987,11,1.41E+04,9.35E+03,2.04E+04,8.59E+02,2.83E+03,,,,,,
1987,12,2.47E+04,1.72E+04,3.44E+04,1.57E+03,4.41E+03,,,,,,
1988,1,2.14E+04,1.28E+04,3.37E+04,1.24E+03,5.37E+03,,,,,,
1988,2,3.22E+04,2.03E+04,4.87E+04,1.79E+03,7.29E+03,,,,,,
1988,3,2.95E+04,1.95E+04,4.28E+04,1.60E+03,5.95E+03,,,,,,
1988,4,2.62E+04,1.71E+04,3.84E+04,1.43E+03,5.46E+03,,,,,,
1988,5,9.76E+04,5.77E+04,1.55E+05,6.07E+03,2.50E+04,,,,,,
1988,6,1.40E+04,9.68E+03,1.96E+04,8.36E+02,2.54E+03,,,,,,
1988,7,6.98E+03,4.90E+03,9.65E+03,5.07E+02,1.22E+03,,,,,,
1988,8,8.04E+03,5.58E+03,1.12E+04,5.19E+02,1.44E+03,,,,,,
1988,9,1.31E+04,9.21E+03,1.81E+04,7.54E+02,2.29E+03,,,,,,
1988,10,6.38E+03,4.52E+03,8.76E+03,4.26E+02,1.08E+03,,,,,,
1988,11,1.61E+04,1.06E+04,2.36E+04,9.52E+02,3.32E+03,,,,,,
1988,12,9.84E+03,6.86E+03,1.37E+04,5.87E+02,1.74E+03,,,,,,
1989,1,1.99E+04,1.34E+04,2.85E+04,1.14E+03,3.86E+03,,,,,,
1989,2,1.62E+04,1.10E+04,2.32E+04,9.10E+02,3.14E+03,,,,,,
1989,3,4.31E+04,2.90E+04,6.17E+04,2.17E+03,8.39E+03,,,,,,
1989,4,3.05E+04,1.96E+04,4.53E+04,1.55E+03,6.58E+03,,,,,,
1989,5,1.02E+05,6.67E+04,1.50E+05,5.93E+03,2.14E+04,,,,,,
1989,6,9.22E+04,5.41E+04,1.47E+05,6.15E+03,2.39E+04,,,,,,
1989,7,1.67E+05,1.07E+05,2.50E+05,1.26E+04,3.67E+04,,,,,,
1989,8,2.77E+04,1.84E+04,4.01E+04,1.82E+03,5.57E+03,,,,,,
1989,9,9.92E+03,7.04E+03,1.36E+04,5.59E+02,1.68E+03,,,,,,
1989,10,1.99E+04,1.21E+04,3.08E+04,1.21E+03,4.79E+03,,,,,,
1989,11,1.85E+04,1.25E+04,2.64E+04,1.11E+03,3.56E+03,,,,,,
1989,12,5.66E+03,3.90E+03,7.94E+03,3.60E+02,1.03E+03,,,,,,
1990,1,2.39E+04,1.60E+04,3.42E+04,1.32E+03,4.64E+03,,,,,,
1990,2,3.35E+04,2.29E+04,4.74E+04,1.78E+03,6.27E+03,,,,,,
1990,3,1.04E+04,7.43E+03,1.43E+04,6.22E+02,1.75E+03,,,,,,
1990,4,2.22E+04,1.53E+04,3.10E+04,1.21E+03,4.00E+03,,,,,,
1990,5,4.06E+04,2.77E+04,5.73E+04,2.34E+03,7.59E+03,,,,,,
1990,6,2.87E+04,1.93E+04,4.13E+04,1.76E+03,5.65E+03,,,,,,
1990,7,1.75E+04,1.16E+04,2.54E+04,1.07E+03,3.53E+03,,,,,,
1990,8,1.46E+04,9.68E+03,2.13E+04,8.74E+02,2.97E+03,,,,,,
1990,9,1.17E+04,8.20E+03,1.63E+04,6.75E+02,2.08E+03,,,,,,
1990,10,8.16E+04,4.99E+04,1.26E+05,6.01E+03,1.96E+04,,,,,,
1990,11,2.01E+04,1.39E+04,2.81E+04,1.26E+03,3.65E+03,,,,,,
1990,12,6.60E+04,4.39E+04,9.54E+04,4.08E+03,1.32E+04,,,,,,
1991,1,5.12E+04,3.38E+04,7.44E+04,2.89E+03,1.04E+04,,,,,,
1991,2,2.35E+04,1.59E+04,3.33E+04,1.28E+03,4.45E+03,,,,,,
1991,3,4.57E+04,3.18E+04,6.37E+04,2.34E+03,8.19E+03,,,,,,
1991,4,3.29E+04,2.25E+04,4.65E+04,1.79E+03,6.15E+03,,,,,,
1991,5,1.59E+04,1.11E+04,2.20E+04,9.43E+02,2.77E+03,,,,,,
1991,6,5.69E+03,4.00E+03,7.85E+03,3.99E+02,9.86E+02,,,,,,
1991,7,5.44E+03,3.81E+03,7.53E+03,3.92E+02,9.54E+02,,,,,,
1991,8,5.58E+03,3.90E+03,7.75E+03,3.82E+02,9.86E+02,,,,,,
1991,9,4.42E+03,3.10E+03,6.12E+03,3.28E+02,7.71E+02,,,,,,
1991,10,3.80E+03,2.67E+03,5.26E+03,2.98E+02,6.63E+02,,,,,,
1991,11,4.99E+03,3.26E+03,7.32E+03,3.12E+02,1.04E+03,,,,,,
1991,12,6.79E+03,4.61E+03,9.65E+03,4.12E+02,1.29E+03,,,,,,
1992,1,5.35E+03,3.75E+03,7.42E+03,3.56E+02,9.39E+02,,,,,,
1992,2,6.48E+03,4.22E+03,9.53E+03,4.04E+02,1.36E+03,,,,,,
1992,3,2.66E+04,1.63E+04,4.10E+04,1.38E+03,6.34E+03,,,,,,
1992,4,2.81E+04,1.92E+04,3.97E+04,1.58E+03,5.25E+03,,,,,,
1992,5,1.65E+04,1.16E+04,2.28E+04,1.01E+03,2.86E+03,,,,,,
1992,6,1.16E+04,7.92E+03,1.63E+04,7.18E+02,2.15E+03,,,,,,
1992,7,7.67E+03,5.42E+03,1.05E+04,4.88E+02,1.31E+03,,,,,,
1992,8,5.77E+03,4.03E+03,8.01E+03,3.86E+02,1.02E+03,,,,,,
1992,9,5.78E+03,4.08E+03,7.95E+03,3.67E+02,9.90E+02,,,,,,
1992,10,3.69E+03,2.59E+03,5.10E+03,2.87E+02,6.43E+02,,,,,,
1992,11,1.01E+04,6.87E+03,1.43E+04,6.10E+02,1.90E+03,,,,,,
1992,12,2.48E+04,1.65E+04,3.59E+04,1.53E+03,4.98E+03,,,,,,
1993,1,2.96E+04,1.93E+04,4.33E+04,1.73E+03,6.15E+03,,,,,,
1993,2,5.39E+03,3.68E+03,7.61E+03,3.58E+02,1.01E+03,,,,,,
1993,3,9.46E+04,5.76E+04,1.47E+05,6.70E+03,2.29E+04,,,,,,
1993,4,1.83E+05,1.26E+05,2.57E+05,1.32E+04,3.34E+04,,,,,,
1993,5,2.57E+04,1.70E+04,3.73E+04,1.53E+03,5.20E+03,,,,,,
1993,6,8.16E+03,5.64E+03,1.14E+04,5.26E+02,1.48E+03,,,,,,
1993,7,5.43E+03,3.77E+03,7.58E+03,3.84E+02,9.76E+02,,,,,,
1993,8,4.86E+03,3.39E+03,6.75E+03,3.51E+02,8.62E+02,,,,,,
1993,9,5.23E+03,3.57E+03,7.41E+03,3.39E+02,9.84E+02,,,,,,
1993,10,4.04E+03,2.84E+03,5.59E+03,2.92E+02,7.05E+02,,,,,,
1993,11,3.30E+04,1.24E+04,7.19E+04,2.76E+03,1.56E+04,,,,,,
1993,12,3.92E+04,2.52E+04,5.84E+04,2.52E+03,8.51E+03,,,,,,
1994,1,8.25E+03,5.42E+03,1.21E+04,5.11E+02,1.70E+03,,,,,,
1994,2,3.69E+04,2.14E+04,5.97E+04,2.15E+03,9.85E+03,,,,,,
1994,3,1.54E+05,9.94E+04,2.28E+05,1.25E+04,3.30E+04,,,,,,
1994,4,6.14E+04,4.15E+04,8.75E+04,3.46E+03,1.18E+04,,,,,,
1994,5,2.32E+04,1.60E+04,3.25E+04,1.45E+03,4.23E+03,,,,,,
1994,6,6.95E+03,4.89E+03,9.59E+03,4.65E+02,1.20E+03,,,,,,
1994,7,6.60E+03,4.66E+03,9.09E+03,4.41E+02,1.14E+03,,,,,,
1994,8,2.13E+04,1.29E+04,3.31E+04,1.50E+03,5.19E+03,,,,,,
1994,9,7.50E+03,5.28E+03,1.03E+04,4.58E+02,1.30E+03,,,,,,
1994,10,5.04E+03,3.57E+03,6.93E+03,3.28E+02,8.61E+02,,,,,,
1994,11,1.05E+04,6.71E+03,1.57E+04,6.43E+02,2.30E+03,,,,,,
1994,12,2.27E+04,1.52E+04,3.27E+04,1.45E+03,4.50E+03,,,,,,
1995,1,3.54E+04,2.13E+04,5.56E+04,2.12E+03,8.82E+03,,,,,,
1995,2,6.33E+03,4.35E+03,8.91E+03,4.16E+02,1.17E+03,,,,,,
1995,3,1.35E+04,9.52E+03,1.85E+04,8.32E+02,2.30E+03,,,,,,
1995,4,1.04E+04,7.24E+03,1.44E+04,6.59E+02,1.83E+03,,,,,,
1995,5,1.46E+04,1.02E+04,2.03E+04,9.35E+02,2.60E+03,,,,,,
1995,6,2.95E+04,1.61E+04,4.98E+04,1.93E+03,8.68E+03,,,,,,
1995,7,1.95E+04,1.27E+04,2.88E+04,1.32E+03,4.12E+03,,,,,,
1995,8,4.22E+03,2.97E+03,5.83E+03,3.27E+02,7.33E+02,,,,,,
1995,9,3.37E+03,2.34E+03,4.71E+03,2.79E+02,6.05E+02,,,,,,
1995,10,1.81E+04,9.21E+03,3.21E+04,1.18E+03,5.91E+03,,,,,,
1995,11,2.54E+04,1.72E+04,3.63E+04,1.71E+03,4.88E+03,,,,,,
1995,12,1.66E+04,1.16E+04,2.32E+04,1.06E+03,2.97E+03,,,,,,
1996,1,1.04E+05,5.39E+04,1.83E+05,1.07E+04,3.32E+04,,,,,,
1996,2,4.17E+05,2.69E+05,6.16E+05,2.33E+04,8.89E+04,,,,,,
1996,3,4.70E+04,3.11E+04,6.83E+04,2.57E+03,9.55E+03,,,,,,
1996,4,2.86E+04,1.94E+04,4.05E+04,1.63E+03,5.39E+03,,,,,,
1996,5,3.93E+04,2.67E+04,5.57E+04,2.38E+03,7.42E+03,,,,,,
1996,6,3.29E+04,2.07E+04,4.98E+04,2.17E+03,7.48E+03,,,,,,
1996,7,3.12E+04,1.81E+04,5.01E+04,2.14E+03,8.23E+03,,,,,,
1996,8,1.50E+04,1.04E+04,2.10E+04,9.91E+02,2.71E+03,,,,,,
1996,9,1.41E+05,8.51E+04,2.21E+05,1.22E+04,3.50E+04,,,,,,
1996,10,7.12E+04,3.93E+04,1.19E+05,5.44E+03,2.05E+04,,,,,,
1996,11,3.97E+04,2.35E+04,6.30E+04,2.64E+03,1.01E+04,,,,,,
1996,12,7.70E+04,4.78E+04,1.18E+05,5.35E+03,1.79E+04,,,,,,
1997,1,1.15E+04,8.00E+03,1.59E+04,7.07E+02,2.03E+03,,,,,,
1997,2,2.81E+04,1.87E+04,4.06E+04,1.55E+03,5.60E+03,,,,,,
1997,3,3.92E+04,2.72E+04,5.46E+04,2.10E+03,7.00E+03,,,,,,
1997,4,1.02E+04,7.08E+03,1.42E+04,6.31E+02,1.83E+03,,,,,,
1997,5,2.45E+04,1.35E+04,4.11E+04,1.42E+03,7.11E+03,,,,,,
1997,6,2.71E+04,1.76E+04,3.98E+04,1.71E+03,5.69E+03,,,,,,
1997,7,6.49E+03,4.53E+03,9.01E+03,4.22E+02,1.15E+03,,,,,,
1997,8,6.17E+03,4.32E+03,8.53E+03,3.91E+02,1.08E+03,,,,,,
1997,9,7.65E+03,4.58E+03,1.20E+04,4.40E+02,1.92E+03,,,,,,
1997,10,4.88E+03,3.33E+03,6.91E+03,3.08E+02,9.17E+02,,,,,,
1997,11,8.27E+04,4.53E+04,1.39E+05,6.43E+03,2.42E+04,,,,,,
1997,12,2.01E+04,1.37E+04,2.84E+04,1.23E+03,3.75E+03,,,,,,
1998,1,4.48E+04,2.73E+04,6.94E+04,2.61E+03,1.08E+04,,,,,,
1998,2,5.54E+04,3.76E+04,7.88E+04,3.02E+03,1.05E+04,,,,,,
1998,3,5.71E+04,3.95E+04,8.01E+04,2.99E+03,1.04E+04,,,,,,
1998,4,6.05E+04,3.93E+04,8.93E+04,3.29E+03,1.28E+04,,,,,,
1998,5,7.70E+04,5.04E+04,1.13E+05,4.49E+03,1.60E+04,,,,,,
1998,6,1.52E+04,1.06E+04,2.11E+04,9.49E+02,2.70E+03,,,,,,
1998,7,1.21E+04,7.85E+03,1.78E+04,7.26E+02,2.55E+03,,,,,,
1998,8,6.81E+03,4.83E+03,9.34E+03,4.16E+02,1.15E+03,,,,,,
1998,9,5.19E+03,3.67E+03,7.13E+03,3.32E+02,8.84E+02,,,,,,
1998,10,6.76E+03,4.77E+03,9.29E+03,3.88E+02,1.16E+03,,,,,,
1998,11,4.11E+03,2.89E+03,5.68E+03,2.77E+02,7.14E+02,,,,,,
1998,12,3.41E+03,2.40E+03,4.70E+03,2.60E+02,5.89E+02,,,,,,
1999,1,1.58E+04,8.27E+03,2.76E+04,8.51E+02,4.97E+03,,,,,,
1999,2,8.94E+03,6.16E+03,1.26E+04,5.40E+02,1.64E+03,,,,,,
1999,3,3.02E+04,2.02E+04,4.36E+04,1.54E+03,6.01E+03,,,,,,
1999,4,4.28E+04,2.82E+04,6.23E+04,2.18E+03,8.74E+03,,,,,,
1999,5,1.39E+04,9.58E+03,1.96E+04,8.13E+02,2.56E+03,,,,,,
1999,6,5.31E+03,3.73E+03,7.33E+03,3.73E+02,9.21E+02,,,,,,
1999,7,4.81E+03,3.38E+03,6.65E+03,3.58E+02,8.35E+02,,,,,,
1999,8,7.91E+03,5.22E+03,1.15E+04,4.48E+02,1.61E+03,,,,,,
1999,9,8.11E+03,5.45E+03,1.16E+04,4.47E+02,1.58E+03,,,,,,
1999,10,1.11E+04,7.39E+03,1.61E+04,6.22E+02,2.24E+03,,,,,,
1999,11,9.30E+03,5.52E+03,1.47E+04,5.09E+02,2.37E+03,,,,,,
1999,12,1.50E+04,1.03E+04,2.11E+04,8.71E+02,2.76E+03,,,,,,
2000,1,6.36E+03,4.48E+03,8.79E+03,4.07E+02,1.10E+03,,,,,,
2000,2,1.66E+04,1.04E+04,2.51E+04,8.68E+02,3.77E+03,,,,,,
2000,3,3.08E+04,2.14E+04,4.28E+04,1.58E+03,5.49E+03,,,,,,
2000,4,4.50E+04,2.90E+04,6.66E+04,2.26E+03,9.65E+03,,,,,,
2000,5,2.46E+04,1.60E+04,3.60E+04,1.36E+03,5.13E+03,,,,,,
2000,6,2.21E+04,1.55E+04,3.06E+04,1.33E+03,3.87E+03,,,,,,
2000,7,9.08E+03,6.40E+03,1.25E+04,5.37E+02,1.57E+03,,,,,,
2000,8,1.00E+04,6.89E+03,1.41E+04,5.66E+02,1.85E+03,,,,,,
2000,9,4.97E+03,3.49E+03,6.86E+03,3.39E+02,8.61E+02,,,,,,
2000,10,5.72E+03,3.90E+03,8.11E+03,3.48E+02,1.08E+03,,,,,,
2000,11,5.30E+03,3.67E+03,7.40E+03,3.35E+02,9.55E+02,,,,,,
2000,12,8.13E+03,5.62E+03,1.14E+04,4.88E+02,1.47E+03,,,,,,
2001,1,5.57E+03,3.93E+03,7.66E+03,3.83E+02,9.55E+02,,,,,,
2001,2,1.36E+04,9.39E+03,1.90E+04,7.94E+02,2.45E+03,,,,,,
2001,3,3.08E+04,2.08E+04,4.40E+04,1.59E+03,5.95E+03,,,,,,
2001,4,4.48E+04,2.98E+04,6.50E+04,2.29E+03,9.02E+03,,,,,,
2001,5,1.15E+04,7.90E+03,1.62E+04,6.90E+02,2.14E+03,,,,,,
2001,6,1.40E+04,9.51E+03,1.99E+04,8.28E+02,2.65E+03,,,,,,
2001,7,7.16E+03,5.06E+03,9.84E+03,4.73E+02,1.22E+03,,,,,,
2001,8,5.61E+03,3.95E+03,7.74E+03,4.07E+02,9.68E+02,,,,,,
2001,9,3.95E+03,2.73E+03,5.54E+03,3.37E+02,7.21E+02,,,,,,
2001,10,3.53E+03,2.44E+03,4.95E+03,3.17E+02,6.41E+02,,,,,,
2001,11,3.43E+03,2.34E+03,4.84E+03,2.92E+02,6.39E+02,,,,,,
2001,12,5.17E+03,3.64E+03,7.14E+03,3.72E+02,8.96E+02,,,,,,
2002,1,4.60E+03,3.21E+03,6.40E+03,3.60E+02,8.15E+02,,,,,,
2002,2,4.52E+03,3.11E+03,6.36E+03,3.53E+02,8.33E+02,,,,,,
2002,3,1.46E+04,8.80E+03,2.27E+04,8.38E+02,3.58E+03,,,,,,
2002,4,1.71E+04,1.18E+04,2.40E+04,1.03E+03,3.12E+03,,,,,,
