YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,1.02E+04,6.98E+03,1.44E+04,1.34E+03,1.90E+03,,,,,,
1985,2,4.13E+04,2.36E+04,6.73E+04,6.27E+03,1.12E+04,,,,,,
1985,3,2.36E+04,1.61E+04,3.34E+04,2.93E+03,4.43E+03,,,,,,
1985,4,1.90E+04,1.17E+04,2.94E+04,2.39E+03,4.55E+03,,,,,,
1985,5,2.89E+04,1.60E+04,4.81E+04,3.89E+03,8.24E+03,,,,,,
1985,6,2.95E+04,1.50E+04,5.25E+04,4.24E+03,9.70E+03,,,,,,
1985,7,1.02E+04,6.62E+03,1.49E+04,1.26E+03,2.13E+03,,,,,,
1985,8,5.84E+03,4.11E+03,8.04E+03,6.95E+02,1.01E+03,,,,,,
1985,9,4.16E+03,2.91E+03,5.76E+03,5.06E+02,7.28E+02,,,,,,
1985,10,8.00E+03,5.29E+03,1.16E+04,9.96E+02,1.62E+03,,,,,,
1985,11,1.78E+06,4.38E+05,4.95E+06,9.02E+05,1.22E+06,,,,,,
1985,12,3.09E+04,2.05E+04,4.48E+04,4.03E+03,6.22E+03,,,,,,
1986,1,6.85E+03,4.84E+03,9.43E+03,8.01E+02,1.17E+03,,,,,,
1986,2,4.30E+04,2.41E+04,7.11E+04,6.12E+03,1.21E+04,,,,,,
1986,3,8.42E+04,3.32E+04,1.78E+05,1.94E+04,3.77E+04,,,,,,
1986,4,9.25E+03,6.48E+03,1.28E+04,1.01E+03,1.62E+03,,,,,,
1986,5,8.01E+03,5.59E+03,1.11E+04,8.59E+02,1.42E+03,,,,,,
1986,6,4.39E+03,3.13E+03,6.00E+03,4.78E+02,7.37E+02,,,,,,
1986,7,5.01E+03,3.57E+03,6.84E+03,5.21E+02,8.37E+02,,,,,,
1986,8,3.61E+03,2.58E+03,4.91E+03,3.97E+02,5.96E+02,,,,,,
1986,9,3.46E+03,2.46E+03,4.72E+03,3.81E+02,5.78E+02,,,,,,
1986,10,3.23E+03,2.30E+03,4.42E+03,3.71E+02,5.44E+02,,,,,,
1986,11,6.87E+03,4.81E+03,9.53E+03,7.53E+02,1.21E+03,,,,,,
1986,12,1.66E+04,1.12E+04,2.38E+04,1.82E+03,3.23E+03,,,,,,
1987,1,1.14E+04,7.45E+03,1.67E+04,1.14E+03,2.38E+03,,,,,,
1987,2,8.05E+03,5.57E+03,1.13E+04,8.02E+02,1.46E+03,,,,,,
1987,3,1.48E+04,9.81E+03,2.15E+04,1.42E+03,3.00E+03,,,,,,
1987,4,1.38E+05,6.92E+04,2.47E+05,2.82E+04,4.60E+04,,,,,,
1987,5,1.51E+04,1.03E+04,2.13E+04,1.43E+03,2.81E+03,,,,,,
1987,6,4.11E+03,2.97E+03,5.56E+03,3.99E+02,6.62E+02,,,,,,
1987,7,3.12E+03,2.26E+03,4.21E+03,3.20E+02,5.01E+02,,,,,,
