YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP,,,,,,
1985,1,5.13E+03,4.51E+03,5.81E+03,2.05E+02,3.32E+02,,,,,,
1985,2,1.21E+04,1.06E+04,1.38E+04,4.55E+02,8.30E+02,,,,,,
1985,3,6.94E+03,6.13E+03,7.84E+03,2.64E+02,4.36E+02,,,,,,
1985,4,5.49E+03,4.83E+03,6.22E+03,2.06E+02,3.56E+02,,,,,,
1985,5,4.32E+03,3.81E+03,4.89E+03,1.59E+02,2.78E+02,,,,,,
1985,6,2.20E+03,1.93E+03,2.50E+03,8.13E+01,1.44E+02,,,,,,
1985,7,1.06E+03,9.30E+02,1.20E+03,4.19E+01,6.88E+01,,,,,,
1985,8,1.68E+03,1.47E+03,1.92E+03,6.21E+01,1.15E+02,,,,,,
1985,9,4.69E+03,3.67E+03,5.89E+03,2.03E+02,5.67E+02,,,,,,
1985,10,7.64E+03,6.65E+03,8.74E+03,3.17E+02,5.36E+02,,,,,,
1985,11,4.94E+03,4.35E+03,5.59E+03,1.77E+02,3.16E+02,,,,,,
1985,12,9.12E+03,8.06E+03,1.03E+04,3.17E+02,5.68E+02,,,,,,
1986,1,1.27E+04,1.09E+04,1.47E+04,4.06E+02,9.74E+02,,,,,,
1986,2,2.12E+04,1.87E+04,2.39E+04,6.57E+02,1.32E+03,,,,,,
1986,3,1.62E+04,1.43E+04,1.83E+04,4.89E+02,1.01E+03,,,,,,
1986,4,8.42E+03,7.48E+03,9.45E+03,2.62E+02,5.02E+02,,,,,,
1986,5,3.89E+03,3.45E+03,4.37E+03,1.23E+02,2.34E+02,,,,,,
1986,6,1.48E+03,1.30E+03,1.67E+03,5.05E+01,9.20E+01,,,,,,
1986,7,8.84E+02,7.78E+02,1.00E+03,3.30E+01,5.72E+01,,,,,,
1986,8,1.12E+03,9.88E+02,1.27E+03,3.71E+01,7.23E+01,,,,,,
1986,9,7.56E+02,6.64E+02,8.57E+02,2.96E+01,4.93E+01,,,,,,
1986,10,9.93E+02,8.71E+02,1.13E+03,3.78E+01,6.53E+01,,,,,,
1986,11,2.74E+03,2.40E+03,3.11E+03,8.41E+01,1.81E+02,,,,,,
1986,12,1.64E+04,1.40E+04,1.90E+04,4.96E+02,1.26E+03,,,,,,
1987,1,2.60E+04,2.30E+04,2.93E+04,7.38E+02,1.62E+03,,,,,,
1987,2,1.97E+04,1.75E+04,2.21E+04,5.18E+02,1.18E+03,,,,,,
1987,3,1.98E+04,1.74E+04,2.25E+04,5.01E+02,1.32E+03,,,,,,
1987,4,1.14E+04,1.01E+04,1.27E+04,3.00E+02,6.55E+02,,,,,,
1987,5,8.39E+03,7.47E+03,9.40E+03,2.27E+02,4.92E+02,,,,,,
1987,6,2.96E+03,2.63E+03,3.32E+03,8.07E+01,1.77E+02,,,,,,
1987,7,1.29E+03,1.14E+03,1.45E+03,3.82E+01,8.08E+01,,,,,,
1987,8,4.58E+02,3.97E+02,5.24E+02,2.19E+01,3.24E+01,,,,,,
1987,9,7.15E+02,6.27E+02,8.12E+02,2.70E+01,4.72E+01,,,,,,
1987,10,1.01E+03,8.93E+02,1.14E+03,3.67E+01,6.33E+01,,,,,,
1987,11,1.54E+03,1.35E+03,1.74E+03,5.12E+01,9.78E+01,,,,,,
1987,12,2.51E+03,2.22E+03,2.81E+03,8.05E+01,1.51E+02,,,,,,
1988,1,6.05E+03,5.28E+03,6.89E+03,1.59E+02,4.13E+02,,,,,,
1988,2,1.66E+04,1.46E+04,1.88E+04,3.84E+02,1.07E+03,,,,,,
1988,3,1.08E+04,9.64E+03,1.20E+04,2.66E+02,6.11E+02,,,,,,
1988,4,1.03E+04,9.15E+03,1.15E+04,2.46E+02,5.99E+02,,,,,,
1988,5,1.15E+04,1.02E+04,1.29E+04,2.82E+02,6.80E+02,,,,,,
1988,6,3.23E+03,2.86E+03,3.63E+03,8.07E+01,1.95E+02,,,,,,
1988,7,1.58E+03,1.39E+03,1.78E+03,4.09E+01,9.91E+01,,,,,,
1988,8,1.48E+03,1.30E+03,1.67E+03,3.87E+01,9.28E+01,,,,,,
1988,9,1.55E+03,1.37E+03,1.73E+03,4.15E+01,9.24E+01,,,,,,
1988,10,1.62E+03,1.44E+03,1.82E+03,4.65E+01,9.79E+01,,,,,,
1988,11,6.36E+03,5.52E+03,7.30E+03,1.67E+02,4.56E+02,,,,,,
1988,12,8.15E+03,7.27E+03,9.11E+03,2.07E+02,4.68E+02,,,,,,
1989,1,1.12E+04,1.00E+04,1.25E+04,2.73E+02,6.39E+02,,,,,,
1989,2,1.44E+04,1.27E+04,1.62E+04,3.20E+02,9.11E+02,,,,,,
1989,3,2.91E+04,2.58E+04,3.28E+04,6.16E+02,1.78E+03,,,,,,
1989,4,2.21E+04,1.97E+04,2.48E+04,4.67E+02,1.30E+03,,,,,,
1989,5,2.75E+04,2.43E+04,3.09E+04,6.47E+02,1.68E+03,,,,,,
1989,6,1.81E+04,1.60E+04,2.04E+04,5.01E+02,1.14E+03,,,,,,
1989,7,1.20E+04,1.06E+04,1.35E+04,3.74E+02,7.38E+02,,,,,,
1989,8,8.04E+03,7.13E+03,9.04E+03,2.62E+02,4.86E+02,,,,,,
1989,9,9.04E+03,7.81E+03,1.04E+04,3.00E+02,6.60E+02,,,,,,
1989,10,1.24E+04,1.10E+04,1.40E+04,4.04E+02,7.65E+02,,,,,,
1989,11,1.27E+04,1.13E+04,1.42E+04,3.66E+02,7.47E+02,,,,,,
1989,12,9.80E+03,8.77E+03,1.09E+04,2.49E+02,5.48E+02,,,,,,
1990,1,2.19E+04,1.95E+04,2.45E+04,5.05E+02,1.26E+03,,,,,,
1990,2,1.41E+04,1.26E+04,1.58E+04,3.31E+02,8.17E+02,,,,,,
1990,3,1.35E+04,1.21E+04,1.51E+04,3.17E+02,7.71E+02,,,,,,
1990,4,1.80E+04,1.61E+04,2.02E+04,3.93E+02,1.04E+03,,,,,,
1990,5,1.87E+04,1.64E+04,2.12E+04,4.23E+02,1.22E+03,,,,,,
1990,6,7.78E+03,6.85E+03,8.81E+03,1.95E+02,5.02E+02,,,,,,
1990,7,4.40E+03,3.89E+03,4.96E+03,1.16E+02,2.73E+02,,,,,,
1990,8,3.38E+03,2.98E+03,3.82E+03,9.03E+01,2.14E+02,,,,,,
1990,9,1.95E+03,1.74E+03,2.18E+03,5.07E+01,1.12E+02,,,,,,
1990,10,2.67E+03,2.33E+03,3.05E+03,6.93E+01,1.81E+02,,,,,,
1990,11,2.42E+03,2.16E+03,2.71E+03,6.97E+01,1.41E+02,,,,,,
1990,12,5.26E+03,4.63E+03,5.94E+03,1.39E+02,3.33E+02,,,,,,
1991,1,2.26E+04,1.99E+04,2.55E+04,5.29E+02,1.42E+03,,,,,,
1991,2,1.09E+04,9.68E+03,1.22E+04,2.79E+02,6.37E+02,,,,,,
1991,3,1.73E+04,1.54E+04,1.93E+04,4.01E+02,1.00E+03,,,,,,
1991,4,1.62E+04,1.44E+04,1.81E+04,3.76E+02,9.28E+02,,,,,,
1991,5,7.84E+03,6.98E+03,8.79E+03,1.96E+02,4.61E+02,,,,,,
1991,6,5.17E+03,4.48E+03,5.92E+03,1.29E+02,3.67E+02,,,,,,
1991,7,5.88E+03,4.93E+03,6.97E+03,1.63E+02,5.20E+02,,,,,,
1991,8,3.75E+03,3.33E+03,4.20E+03,1.03E+02,2.23E+02,,,,,,
1991,9,2.15E+03,1.91E+03,2.41E+03,5.69E+01,1.28E+02,,,,,,
1991,10,2.52E+03,2.24E+03,2.81E+03,6.82E+01,1.47E+02,,,,,,
1991,11,2.55E+03,2.27E+03,2.85E+03,7.48E+01,1.49E+02,,,,,,
1991,12,8.54E+03,7.61E+03,9.55E+03,2.27E+02,4.94E+02,,,,,,
1992,1,9.36E+03,8.36E+03,1.04E+04,2.54E+02,5.33E+02,,,,,,
1992,2,9.02E+03,7.98E+03,1.02E+04,2.49E+02,5.54E+02,,,,,,
1992,3,1.87E+04,1.67E+04,2.10E+04,4.52E+02,1.10E+03,,,,,,
