YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.50618720E+04,   0.28292594E+04,   0.83864769E+04,   0.75947616E+03,   0.14305166E+04
1985, 2,   0.14922383E+05,   0.79099061E+04,   0.25716801E+05,   0.21980892E+04,   0.45916895E+04
1985, 3,   0.40144514E+04,   0.24439730E+04,   0.62289816E+04,   0.58140509E+03,   0.97193853E+03
1985, 4,   0.19117441E+04,   0.11757720E+04,   0.29427232E+04,   0.27532224E+03,   0.45360860E+03
1985, 5,   0.10688223E+04,   0.63982049E+03,   0.16803609E+04,   0.15130412E+03,   0.26731718E+03
1985, 6,   0.13330541E+04,   0.71161928E+03,   0.22854519E+04,   0.18685556E+03,   0.40573189E+03
1985, 7,   0.14074433E+03,   0.64036968E+02,   0.27028628E+03,   0.19833365E+02,   0.53497098E+02
1985, 8,   0.85032077E+03,   0.21738284E+03,   0.23119154E+04,   0.12318564E+03,   0.56320115E+03
1985, 9,   0.18380564E+02,   0.10345563E+02,   0.30292953E+02,   0.28378627E+01,   0.51336714E+01
1985,10,   0.25459107E+04,   0.97650027E+03,   0.54712026E+04,   0.35577396E+03,   0.11755286E+04
1985,11,   0.15574245E+05,   0.87079563E+04,   0.25796713E+05,   0.22035678E+04,   0.43988727E+04
1985,12,   0.71458084E+04,   0.39945242E+04,   0.11838062E+05,   0.92723929E+03,   0.20190444E+04
1986, 1,   0.29798291E+04,   0.17847816E+04,   0.46827522E+04,   0.37723553E+03,   0.74448392E+03
1986, 2,   0.90025074E+04,   0.56540616E+04,   0.13629691E+05,   0.11065799E+04,   0.20464078E+04
1986, 3,   0.75311368E+04,   0.43017802E+04,   0.12274470E+05,   0.90123826E+03,   0.20509433E+04
1986, 4,   0.49961021E+04,   0.29656648E+04,   0.79061852E+04,   0.58896349E+03,   0.12695248E+04
1986, 5,   0.11409150E+04,   0.72917669E+03,   0.17034390E+04,   0.13618775E+03,   0.24987324E+03
1986, 6,   0.15509231E+03,   0.86393479E+02,   0.25761090E+03,   0.19201297E+02,   0.44078745E+02
1986, 7,   0.11601057E+03,   0.63144172E+02,   0.19605704E+03,   0.14007968E+02,   0.34242753E+02
1986, 8,   0.74779722E+02,   0.35721534E+02,   0.13884957E+03,   0.89539951E+01,   0.26695311E+02
1986, 9,   0.41037739E+02,   0.21076909E+02,   0.72368744E+02,   0.50298391E+01,   0.13240714E+02
1986,10,   0.10298549E+02,   0.59853989E+01,   0.16564331E+02,   0.15260978E+01,   0.27200053E+01
1986,11,   0.29182603E+03,   0.16271026E+03,   0.48439243E+03,   0.32946713E+02,   0.82812480E+02
1986,12,   0.42866379E+04,   0.20517709E+04,   0.79482485E+04,   0.46237478E+03,   0.15262167E+04
1987, 1,   0.30244783E+04,   0.15825095E+04,   0.52620406E+04,   0.31879316E+03,   0.94922830E+03
1987, 2,   0.50468624E+04,   0.30923276E+04,   0.77915115E+04,   0.52548060E+03,   0.12064833E+04
1987, 3,   0.62488783E+04,   0.31712746E+04,   0.11115130E+05,   0.63140194E+03,   0.20515514E+04
1987, 4,   0.14023453E+05,   0.81979314E+04,   0.22454863E+05,   0.14447325E+04,   0.36650617E+04
1987, 5,   0.29809559E+04,   0.18077812E+04,   0.46393845E+04,   0.29366638E+03,   0.72719140E+03
1987, 6,   0.12480224E+04,   0.63328935E+03,   0.22200988E+04,   0.12394790E+03,   0.40980543E+03
1987, 7,   0.90101609E+02,   0.51639116E+02,   0.14647571E+03,   0.95384125E+01,   0.24393907E+02
1987, 8,   0.31559307E+02,   0.10105466E+02,   0.75699719E+02,   0.32963863E+01,   0.17342690E+02
1987, 9,   0.65377817E+04,   0.34144283E+04,   0.11389995E+05,   0.73783063E+03,   0.20576329E+04
1987,10,   0.34229787E+03,   0.21412683E+03,   0.51987633E+03,   0.33741609E+02,   0.78457736E+02
1987,11,   0.30946577E+04,   0.10093311E+04,   0.73432372E+04,   0.32995967E+03,   0.16726144E+04
1987,12,   0.49428714E+04,   0.29604392E+04,   0.77678750E+04,   0.46125328E+03,   0.12350237E+04
1988, 1,   0.54864962E+04,   0.29013231E+04,   0.94717654E+04,   0.48689031E+03,   0.16943928E+04
1988, 2,   0.43843419E+04,   0.27262822E+04,   0.66905148E+04,   0.38979203E+03,   0.10174058E+04
1988, 3,   0.23289233E+04,   0.11933008E+04,   0.41140209E+04,   0.19970767E+03,   0.75403248E+03
