YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.16335043E+04,   0.14379756E+04,   0.18480345E+04,   0.55713086E+02,   0.10465407E+03
1985, 2,   0.33828898E+04,   0.29154292E+04,   0.39036004E+04,   0.10930113E+03,   0.25223869E+03
1985, 3,   0.19132943E+04,   0.16922698E+04,   0.21549776E+04,   0.62500988E+02,   0.11808713E+03
1985, 4,   0.16359151E+04,   0.14448298E+04,   0.18450786E+04,   0.53581929E+02,   0.10214805E+03
1985, 5,   0.19183373E+04,   0.16921475E+04,   0.21661479E+04,   0.59496509E+02,   0.12097134E+03
1985, 6,   0.15808748E+04,   0.13939637E+04,   0.17857060E+04,   0.48628423E+02,   0.99978201E+02
1985, 7,   0.11570913E+04,   0.10238733E+04,   0.13027150E+04,   0.35427862E+02,   0.71162678E+02
1985, 8,   0.93947274E+03,   0.83224054E+03,   0.10565969E+04,   0.29403188E+02,   0.57257134E+02
1985, 9,   0.12443772E+04,   0.10501289E+04,   0.14640010E+04,   0.37330982E+02,   0.10566343E+03
1985,10,   0.12412727E+04,   0.11002375E+04,   0.13952535E+04,   0.34974370E+02,   0.75289614E+02
1985,11,   0.17982616E+04,   0.15828142E+04,   0.20346672E+04,   0.50416972E+02,   0.11532074E+03
1985,12,   0.16260734E+04,   0.14419366E+04,   0.18270501E+04,   0.45634584E+02,   0.98282710E+02
1986, 1,   0.16871126E+04,   0.14839914E+04,   0.19100994E+04,   0.48115009E+02,   0.10875068E+03
1986, 2,   0.25847596E+04,   0.22805050E+04,   0.29180436E+04,   0.70450124E+02,   0.16270825E+03
1986, 3,   0.22147052E+04,   0.19704630E+04,   0.24806483E+04,   0.60216525E+02,   0.13019877E+03
1986, 4,   0.22490359E+04,   0.19846923E+04,   0.25385599E+04,   0.59441495E+02,   0.14135410E+03
1986, 5,   0.13284444E+04,   0.11828785E+04,   0.14868538E+04,   0.36837410E+02,   0.77573801E+02
1986, 6,   0.10198575E+04,   0.90315512E+03,   0.11473553E+04,   0.29527673E+02,   0.62321533E+02
1986, 7,   0.87144233E+03,   0.77237986E+03,   0.97960251E+03,   0.25377166E+02,   0.52884322E+02
1986, 8,   0.92396739E+03,   0.81940780E+03,   0.10380822E+04,   0.24281519E+02,   0.55806663E+02
1986, 9,   0.61110653E+03,   0.53802314E+03,   0.69128522E+03,   0.22612713E+02,   0.39115081E+02
1986,10,   0.70453457E+03,   0.62280412E+03,   0.79393940E+03,   0.23175256E+02,   0.43675405E+02
1986,11,   0.15356313E+04,   0.13583773E+04,   0.17294382E+04,   0.37035278E+02,   0.94697950E+02
1986,12,   0.24164693E+04,   0.21124467E+04,   0.27517023E+04,   0.58044688E+02,   0.16315718E+03
1987, 1,   0.24418757E+04,   0.21675621E+04,   0.27410578E+04,   0.58265404E+02,   0.14635771E+03
1987, 2,   0.19567658E+04,   0.17361280E+04,   0.21974874E+04,   0.47463146E+02,   0.11774056E+03
1987, 3,   0.22194854E+04,   0.19574655E+04,   0.25065847E+04,   0.51065863E+02,   0.14014283E+03
1987, 4,   0.26180563E+04,   0.23259662E+04,   0.29364286E+04,   0.60827781E+02,   0.15579081E+03
1987, 5,   0.18066549E+04,   0.16049347E+04,   0.20265412E+04,   0.41722787E+02,   0.10759460E+03
1987, 6,   0.12848183E+04,   0.11399147E+04,   0.14429153E+04,   0.29655142E+02,   0.77326837E+02
1987, 7,   0.11375458E+04,   0.10116128E+04,   0.12747147E+04,   0.26050982E+02,   0.67143529E+02
1987, 8,   0.68219349E+03,   0.60687696E+03,   0.76420992E+03,   0.19400408E+02,   0.40151242E+02
1987, 9,   0.16879808E+04,   0.14788706E+04,   0.19181947E+04,   0.41260007E+02,   0.11212685E+03
1987,10,   0.98365700E+03,   0.86990862E+03,   0.11080491E+04,   0.21585669E+02,   0.60775617E+02
1987,11,   0.15515884E+04,   0.13509558E+04,   0.17734509E+04,   0.32943563E+02,   0.10783662E+03
1987,12,   0.19456157E+04,   0.17351133E+04,   0.21744360E+04,   0.43004358E+02,   0.11211302E+03
1988, 1,   0.22734558E+04,   0.20091494E+04,   0.25626390E+04,   0.47952055E+02,   0.14125626E+03
1988, 2,   0.28136692E+04,   0.25009008E+04,   0.31544683E+04,   0.59250856E+02,   0.16679081E+03
1988, 3,   0.20807353E+04,   0.18539135E+04,   0.23274574E+04,   0.43528454E+02,   0.12084680E+03
1988, 4,   0.19966442E+04,   0.17787559E+04,   0.22336713E+04,   0.41755519E+02,   0.11609298E+03
1988, 5,   0.30548449E+04,   0.27126957E+04,   0.34279115E+04,   0.69181272E+02,   0.18252461E+03
1988, 6,   0.11824811E+04,   0.10538540E+04,   0.13223672E+04,   0.25159103E+02,   0.68523552E+02
1988, 7,   0.10251221E+04,   0.90061446E+03,   0.11619249E+04,   0.21441198E+02,   0.66691846E+02
1988, 8,   0.80901155E+03,   0.72097686E+03,   0.90475510E+03,   0.17483274E+02,   0.46899521E+02
1988, 9,   0.74982222E+03,   0.66687523E+03,   0.84016383E+03,   0.16702445E+02,   0.44223179E+02
1988,10,   0.73997596E+03,   0.65873800E+03,   0.82839647E+03,   0.17578053E+02,   0.43296508E+02
1988,11,   0.13558232E+04,   0.11966462E+04,   0.15301439E+04,   0.27276437E+02,   0.85112793E+02
1988,12,   0.11118196E+04,   0.99346454E+03,   0.12402939E+04,   0.24962185E+02,   0.62988874E+02
1989, 1,   0.15723074E+04,   0.14008050E+04,   0.17588666E+04,   0.33079952E+02,   0.91376158E+02
1989, 2,   0.17595584E+04,   0.15563928E+04,   0.19817034E+04,   0.36064996E+02,   0.10854301E+03
1989, 3,   0.24678860E+04,   0.21986510E+04,   0.27607624E+04,   0.47526816E+02,   0.14344900E+03
1989, 4,   0.22022898E+04,   0.19664719E+04,   0.24583986E+04,   0.43913426E+02,   0.12553632E+03
1989, 5,   0.40136495E+04,   0.35128346E+04,   0.45654108E+04,   0.99976321E+02,   0.26864664E+03
1989, 6,   0.28879297E+04,   0.25494250E+04,   0.32585820E+04,   0.68392075E+02,   0.18098552E+03
1989, 7,   0.19192003E+04,   0.17047939E+04,   0.21529271E+04,   0.46890598E+02,   0.11436431E+03
1989, 8,   0.13529949E+04,   0.12087813E+04,   0.15095557E+04,   0.31632511E+02,   0.76755300E+02
1989, 9,   0.11067128E+04,   0.98259406E+03,   0.12420634E+04,   0.22958206E+02,   0.66217214E+02
1989,10,   0.14815493E+04,   0.13026701E+04,   0.16779779E+04,   0.30787379E+02,   0.95785782E+02
1989,11,   0.14809173E+04,   0.13124575E+04,   0.16648597E+04,   0.30169406E+02,   0.89934955E+02
1989,12,   0.10401514E+04,   0.93075067E+03,   0.11587842E+04,   0.23256118E+02,   0.58191818E+02
1990, 1,   0.19648339E+04,   0.17422012E+04,   0.22078404E+04,   0.38317842E+02,   0.11883329E+03
1990, 2,   0.19986219E+04,   0.17805768E+04,   0.22358139E+04,   0.40349999E+02,   0.11617504E+03
1990, 3,   0.18262861E+04,   0.16317721E+04,   0.20374403E+04,   0.36059993E+02,   0.10352331E+03
1990, 4,   0.24010852E+04,   0.21408701E+04,   0.26839853E+04,   0.46382654E+02,   0.13860053E+03
1990, 5,   0.21949654E+04,   0.19454730E+04,   0.24673683E+04,   0.43932488E+02,   0.13319046E+03
1990, 6,   0.14362395E+04,   0.12763095E+04,   0.16105298E+04,   0.30045764E+02,   0.85293332E+02
1990, 7,   0.97686279E+03,   0.86549201E+03,   0.10984943E+04,   0.19728481E+02,   0.59463575E+02
1990, 8,   0.12067495E+04,   0.10683186E+04,   0.13580205E+04,   0.26496967E+02,   0.73934037E+02
1990, 9,   0.67682459E+03,   0.60425999E+03,   0.75564158E+03,   0.14655168E+02,   0.38631578E+02
1990,10,   0.12318036E+04,   0.10832520E+04,   0.13949104E+04,   0.24974648E+02,   0.79541142E+02
1990,11,   0.12349435E+04,   0.10901207E+04,   0.13935273E+04,   0.24767602E+02,   0.77433094E+02
1990,12,   0.17651034E+04,   0.15691388E+04,   0.19786068E+04,   0.35969910E+02,   0.10449637E+03
