YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.32706488E+05,   0.27823636E+05,   0.38195895E+05,   0.12564991E+04,   0.26478935E+04
1985, 2,   0.42422361E+05,   0.35453634E+05,   0.50355762E+05,   0.15309701E+04,   0.38049320E+04
1985, 3,   0.61530450E+05,   0.53634715E+05,   0.70254628E+05,   0.21019442E+04,   0.42419902E+04
1985, 4,   0.53611044E+05,   0.45833497E+05,   0.62324103E+05,   0.17797004E+04,   0.42096418E+04
1985, 5,   0.18370191E+05,   0.16102863E+05,   0.20865412E+05,   0.61294267E+03,   0.12155210E+04
1985, 6,   0.16317812E+05,   0.14160678E+05,   0.18708856E+05,   0.54058867E+03,   0.11608953E+04
1985, 7,   0.83035062E+04,   0.72764985E+04,   0.94339789E+04,   0.28402997E+03,   0.55064381E+03
1985, 8,   0.62276768E+04,   0.54437113E+04,   0.70921730E+04,   0.22517997E+03,   0.42073703E+03
1985, 9,   0.81683956E+04,   0.71142072E+04,   0.93338930E+04,   0.27955773E+03,   0.56654598E+03
1985,10,   0.62782537E+04,   0.54823858E+04,   0.71565076E+04,   0.24597478E+03,   0.42728943E+03
1985,11,   0.61631243E+05,   0.52278868E+05,   0.72166926E+05,   0.22467914E+04,   0.50772749E+04
1985,12,   0.50674246E+05,   0.43706334E+05,   0.58431545E+05,   0.17363775E+04,   0.37587052E+04
1986, 1,   0.34543428E+05,   0.29257352E+05,   0.40504691E+05,   0.11202752E+04,   0.28714018E+04
1986, 2,   0.60997177E+05,   0.52605920E+05,   0.70339564E+05,   0.18639226E+04,   0.45266300E+04
1986, 3,   0.85598283E+05,   0.72409895E+05,   0.10048423E+06,   0.26689261E+04,   0.71673495E+04
1986, 4,   0.46497264E+05,   0.39933080E+05,   0.53827283E+05,   0.12736046E+04,   0.35467089E+04
1986, 5,   0.17386168E+05,   0.15239103E+05,   0.19749170E+05,   0.49709564E+03,   0.11510821E+04
1986, 6,   0.29426594E+05,   0.25545606E+05,   0.33727333E+05,   0.86208510E+03,   0.20883317E+04
1986, 7,   0.15943099E+05,   0.13913488E+05,   0.18183793E+05,   0.47293938E+03,   0.10899233E+04
1986, 8,   0.96991317E+04,   0.85508426E+04,   0.10957674E+05,   0.28369181E+03,   0.61425844E+03
1986, 9,   0.60513403E+04,   0.52840299E+04,   0.68981041E+04,   0.19918522E+03,   0.41196350E+03
1986,10,   0.16575019E+05,   0.14437762E+05,   0.18937726E+05,   0.48807483E+03,   0.11485561E+04
