YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.89196283E+02,   0.68189481E+02,   0.11464303E+03,   0.85141472E+01,   0.11873633E+02
1985, 2,   0.20560767E+03,   0.14610639E+03,   0.28136631E+03,   0.19211920E+02,   0.34613828E+02
1985, 3,   0.13441889E+03,   0.10154594E+03,   0.17456684E+03,   0.12225106E+02,   0.18667566E+02
1985, 4,   0.16903103E+03,   0.12697561E+03,   0.22059253E+03,   0.15273700E+02,   0.23934917E+02
1985, 5,   0.16193414E+03,   0.12255114E+03,   0.20997386E+03,   0.14564145E+02,   0.22348753E+02
1985, 6,   0.10828180E+03,   0.83608726E+02,   0.13796520E+03,   0.95062664E+01,   0.13891689E+02
1985, 7,   0.11442376E+03,   0.88394426E+02,   0.14572826E+03,   0.99449538E+01,   0.14652503E+02
1985, 8,   0.12517001E+03,   0.96867782E+02,   0.15916635E+03,   0.10758334E+02,   0.15920925E+02
1985, 9,   0.10977666E+03,   0.84880402E+02,   0.13969994E+03,   0.95193903E+01,   0.14009766E+02
1985,10,   0.10642556E+03,   0.82498268E+02,   0.13513387E+03,   0.91087238E+01,   0.13451168E+02
1985,11,   0.48190068E+03,   0.35680970E+03,   0.63678951E+03,   0.44247538E+02,   0.71598246E+02
1985,12,   0.24591876E+03,   0.18660322E+03,   0.31814104E+03,   0.21347848E+02,   0.33625022E+02
1986, 1,   0.87999373E+02,   0.68409062E+02,   0.11145794E+03,   0.72212353E+01,   0.11000832E+02
1986, 2,   0.28693261E+03,   0.21390846E+03,   0.37693056E+03,   0.23207588E+02,   0.41684555E+02
1986, 3,   0.32626091E+03,   0.22785656E+03,   0.45302339E+03,   0.26397162E+02,   0.57640133E+02
1986, 4,   0.16120843E+03,   0.12380870E+03,   0.20636989E+03,   0.12612408E+02,   0.21101451E+02
1986, 5,   0.13009579E+03,   0.10012418E+03,   0.16623514E+03,   0.10100433E+02,   0.16896509E+02
1986, 6,   0.99417277E+02,   0.77977937E+02,   0.12493182E+03,   0.75719196E+01,   0.11997307E+02
1986, 7,   0.10216996E+03,   0.80363486E+02,   0.12807067E+03,   0.77068119E+01,   0.12189339E+02
1986, 8,   0.10659724E+03,   0.83992739E+02,   0.13341321E+03,   0.79659757E+01,   0.12626805E+02
1986, 9,   0.94044349E+02,   0.73664894E+02,   0.11832008E+03,   0.72963603E+01,   0.11410161E+02
1986,10,   0.84929149E+02,   0.66619905E+02,   0.10671733E+03,   0.66362081E+01,   0.10245383E+02
1986,11,   0.11367167E+03,   0.88475959E+02,   0.14381657E+03,   0.81982354E+01,   0.14141659E+02
1986,12,   0.18609832E+03,   0.14396140E+03,   0.23672688E+03,   0.13702016E+02,   0.23707135E+02
1987, 1,   0.12678029E+03,   0.99190713E+02,   0.15967130E+03,   0.89414244E+01,   0.15454057E+02
1987, 2,   0.99189734E+02,   0.77678272E+02,   0.12481779E+03,   0.68510721E+01,   0.12044983E+02
1987, 3,   0.11794352E+03,   0.91602160E+02,   0.14950641E+03,   0.79665075E+01,   0.14797198E+02
1987, 4,   0.29875473E+03,   0.22369397E+03,   0.39098747E+03,   0.20561092E+02,   0.42773848E+02
1987, 5,   0.11733659E+03,   0.93059725E+02,   0.14600630E+03,   0.79594168E+01,   0.13526603E+02
1987, 6,   0.10559127E+03,   0.83660992E+02,   0.13150777E+03,   0.70542325E+01,   0.12223875E+02
1987, 7,   0.10475382E+03,   0.83166711E+02,   0.13022864E+03,   0.68620093E+01,   0.12023059E+02
1987, 8,   0.87931672E+02,   0.69864068E+02,   0.10924192E+03,   0.60132647E+01,   0.10059889E+02
1987, 9,   0.13147349E+03,   0.10341953E+03,   0.16479314E+03,   0.83791338E+01,   0.15681143E+02
1987,10,   0.94361018E+02,   0.75355475E+02,   0.11669813E+03,   0.59522639E+01,   0.10561181E+02
1987,11,   0.12014721E+03,   0.91746226E+02,   0.15457802E+03,   0.74828239E+01,   0.16060216E+02
1987,12,   0.12623520E+03,   0.99932271E+02,   0.15733754E+03,   0.79138490E+01,   0.14666032E+02
1988, 1,   0.12433202E+03,   0.93200015E+02,   0.16255649E+03,   0.74789723E+01,   0.17732855E+02
1988, 2,   0.12391956E+03,   0.97668421E+02,   0.15505569E+03,   0.73912875E+01,   0.14662252E+02
1988, 3,   0.87350195E+02,   0.69478002E+02,   0.10841393E+03,   0.51577610E+01,   0.99468563E+01
1988, 4,   0.82400474E+02,   0.65450440E+02,   0.10239660E+03,   0.48696359E+01,   0.94386981E+01
1988, 5,   0.44111815E+03,   0.31775318E+03,   0.59675272E+03,   0.29144297E+02,   0.71380391E+02
1988, 6,   0.11972279E+03,   0.95245511E+02,   0.14856723E+03,   0.72310109E+01,   0.13621923E+02
1988, 7,   0.86236543E+02,   0.69262344E+02,   0.10610684E+03,   0.50384316E+01,   0.94114606E+01
1988, 8,   0.91567406E+02,   0.73606767E+02,   0.11257991E+03,   0.52466214E+01,   0.99550983E+01
1988, 9,   0.10839267E+03,   0.86079568E+02,   0.13471915E+03,   0.59461761E+01,   0.12426064E+02
1988,10,   0.73779764E+02,   0.59109923E+02,   0.90982428E+02,   0.45161353E+01,   0.81416696E+01
1988,11,   0.10409382E+03,   0.80638257E+02,   0.13224881E+03,   0.55967208E+01,   0.13189331E+02
1988,12,   0.63257378E+02,   0.50831063E+02,   0.77798883E+02,   0.36005789E+01,   0.68885493E+01
1989, 1,   0.90638937E+02,   0.71960289E+02,   0.11268156E+03,   0.47992791E+01,   0.10403192E+02
1989, 2,   0.69601873E+02,   0.55372455E+02,   0.86369918E+02,   0.37130347E+01,   0.79188180E+01
