YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.66385933E+02,   0.44714109E+02,   0.94986807E+02,   0.77935745E+01,   0.12878557E+02
1985, 2,   0.20593672E+03,   0.12040638E+03,   0.32971462E+03,   0.23897587E+02,   0.53807110E+02
1985, 3,   0.45574706E+02,   0.32292400E+02,   0.62519049E+02,   0.52080192E+01,   0.77355878E+01
1985, 4,   0.28629328E+02,   0.20449031E+02,   0.39008631E+02,   0.32427263E+01,   0.47490736E+01
1985, 5,   0.23219164E+02,   0.16505714E+02,   0.31764816E+02,   0.25708262E+01,   0.39048702E+01
1985, 6,   0.30220957E+02,   0.20648724E+02,   0.42733824E+02,   0.32798866E+01,   0.56559628E+01
1985, 7,   0.90378253E+01,   0.61735738E+01,   0.12782634E+02,   0.98814434E+00,   0.16925797E+01
1985, 8,   0.29657076E+02,   0.13509849E+02,   0.56906764E+02,   0.31842266E+01,   0.11255741E+02
1985, 9,   0.40391151E+01,   0.28545613E+01,   0.55528963E+01,   0.45935373E+00,   0.69058923E+00
1985,10,   0.70043048E+02,   0.36529718E+02,   0.12215182E+03,   0.73509179E+01,   0.22090900E+02
1985,11,   0.80325920E+03,   0.42451747E+03,   0.13873403E+04,   0.98185291E+02,   0.24829889E+03
1985,12,   0.13484225E+03,   0.84002259E+02,   0.20547045E+03,   0.13488312E+02,   0.31172926E+02
1986, 1,   0.42307964E+02,   0.30298785E+02,   0.57518373E+02,   0.42172197E+01,   0.69646853E+01
1986, 2,   0.94238867E+02,   0.68082173E+02,   0.12717235E+03,   0.90875529E+01,   0.15117108E+02
1986, 3,   0.85939005E+02,   0.57384886E+02,   0.12383991E+03,   0.80648593E+01,   0.17027171E+02
1986, 4,   0.62768527E+02,   0.44239827E+02,   0.86490402E+02,   0.57907467E+01,   0.10813802E+02
1986, 5,   0.24548868E+02,   0.18079549E+02,   0.32588511E+02,   0.22849795E+01,   0.37106461E+01
1986, 6,   0.79765506E+01,   0.57056142E+01,   0.10855150E+02,   0.76228391E+00,   0.13176414E+01
1986, 7,   0.86285273E+01,   0.61512403E+01,   0.11775840E+02,   0.79984499E+00,   0.14392852E+01
1986, 8,   0.73204272E+01,   0.51436773E+01,   0.10113038E+02,   0.67480478E+00,   0.12719533E+01
1986, 9,   0.55259191E+01,   0.39140574E+01,   0.75826748E+01,   0.51689607E+00,   0.93887668E+00
1986,10,   0.28572104E+01,   0.20693388E+01,   0.38475267E+01,   0.29723124E+00,   0.45489626E+00
1986,11,   0.12971448E+02,   0.93377086E+01,   0.17557720E+02,   0.11419225E+01,   0.21030654E+01
1986,12,   0.82455988E+02,   0.49219025E+02,   0.12992214E+03,   0.68357004E+01,   0.20734432E+02
1987, 1,   0.44392125E+02,   0.29546608E+02,   0.64139424E+02,   0.36690318E+01,   0.88640207E+01
1987, 2,   0.59391979E+02,   0.42715170E+02,   0.80453417E+02,   0.48488471E+01,   0.96553727E+01
1987, 3,   0.83378735E+02,   0.50732165E+02,   0.12943021E+03,   0.65761307E+01,   0.20208881E+02
1987, 4,   0.29835338E+03,   0.17007841E+03,   0.48700508E+03,   0.25973144E+02,   0.81533021E+02
1987, 5,   0.49701365E+02,   0.36143138E+02,   0.66696372E+02,   0.37822390E+01,   0.78155895E+01
1987, 6,   0.30447668E+02,   0.20930383E+02,   0.42838331E+02,   0.23156767E+01,   0.56099117E+01
1987, 7,   0.71806757E+01,   0.52291240E+01,   0.96245954E+01,   0.57662632E+00,   0.11243454E+01
1987, 8,   0.40732596E+01,   0.27784175E+01,   0.57677811E+01,   0.34055106E+00,   0.76559780E+00
1987, 9,   0.28834013E+03,   0.17235304E+03,   0.45383516E+03,   0.24620054E+02,   0.72316291E+02
1987,10,   0.18375799E+02,   0.13712258E+02,   0.24119586E+02,   0.13823286E+01,   0.26611013E+01
1987,11,   0.14054677E+03,   0.54616339E+02,   0.29954072E+03,   0.12046893E+02,   0.64011858E+02
1987,12,   0.91013689E+02,   0.63445005E+02,   0.12657137E+03,   0.64340663E+01,   0.16160200E+02
1988, 1,   0.86985735E+02,   0.54121232E+02,   0.13267921E+03,   0.59625594E+01,   0.20161322E+02
1988, 2,   0.54625964E+02,   0.39722514E+02,   0.73307771E+02,   0.37818861E+01,   0.85911950E+01
1988, 3,   0.32629923E+02,   0.21753101E+02,   0.47082600E+02,   0.22009084E+01,   0.64901736E+01
1988, 4,   0.32430637E+02,   0.24045411E+02,   0.42803556E+02,   0.21782858E+01,   0.47968486E+01
1988, 5,   0.19179236E+03,   0.13340575E+03,   0.26720885E+03,   0.12394869E+02,   0.34254713E+02
1988, 6,   0.25477553E+02,   0.18880057E+02,   0.33641932E+02,   0.16706894E+01,   0.37749514E+01
1988, 7,   0.12717855E+02,   0.90117065E+01,   0.17445695E+02,   0.84555320E+00,   0.21584203E+01
1988, 8,   0.44949199E+01,   0.33508955E+01,   0.59048824E+01,   0.33449520E+00,   0.65305156E+00
1988, 9,   0.46147529E+01,   0.34103570E+01,   0.61079875E+01,   0.33821076E+00,   0.68987662E+00
1988,10,   0.36293416E+01,   0.26495215E+01,   0.48543020E+01,   0.27956784E+00,   0.56395125E+00
1988,11,   0.15862009E+02,   0.11101021E+02,   0.21986408E+02,   0.10157544E+01,   0.27864239E+01
1988,12,   0.84531382E+01,   0.63731847E+01,   0.10996867E+02,   0.59433782E+00,   0.11820654E+01
1989, 1,   0.18287795E+02,   0.12831642E+02,   0.25294323E+02,   0.11788282E+01,   0.31900223E+01
1989, 2,   0.19669382E+02,   0.13149597E+02,   0.28316532E+02,   0.12376575E+01,   0.38859882E+01
1989, 3,   0.73313165E+02,   0.49714125E+02,   0.10431799E+03,   0.41169668E+01,   0.13986130E+02
1989, 4,   0.34691694E+02,   0.25971834E+02,   0.45407487E+02,   0.20129676E+01,   0.49693473E+01
1989, 5,   0.37090599E+03,   0.20913934E+03,   0.61046437E+03,   0.28639462E+02,   0.10327958E+03
1989, 6,   0.13113202E+03,   0.82593088E+02,   0.19808295E+03,   0.76114827E+01,   0.29630613E+02
1989, 7,   0.11432801E+03,   0.77837838E+02,   0.16214159E+03,   0.70969634E+01,   0.21591631E+02
1989, 8,   0.48950054E+02,   0.34442888E+02,   0.67544133E+02,   0.30238041E+01,   0.84723451E+01
1989, 9,   0.47759826E+02,   0.32231201E+02,   0.68226857E+02,   0.29527830E+01,   0.92207759E+01
1989,10,   0.15933320E+03,   0.10439027E+03,   0.23318323E+03,   0.10011768E+02,   0.33013191E+02
1989,11,   0.63046913E+02,   0.46710059E+02,   0.83266858E+02,   0.36460003E+01,   0.93484489E+01
1989,12,   0.30130101E+02,   0.23196746E+02,   0.38488244E+02,   0.17321314E+01,   0.39081521E+01
1990, 1,   0.11172019E+03,   0.78102465E+02,   0.15499664E+03,   0.58757680E+01,   0.19683653E+02
1990, 2,   0.70162675E+02,   0.52578115E+02,   0.91757893E+02,   0.37254699E+01,   0.10017416E+02
1990, 3,   0.44905406E+02,   0.33886248E+02,   0.58373331E+02,   0.23804701E+01,   0.62601503E+01
1990, 4,   0.90336570E+02,   0.66730686E+02,   0.11961233E+03,   0.44372336E+01,   0.13523746E+02
1990, 5,   0.12626596E+03,   0.81301353E+02,   0.18739842E+03,   0.64876243E+01,   0.27206407E+02
1990, 6,   0.36813710E+02,   0.27228740E+02,   0.48690512E+02,   0.19268342E+01,   0.54884365E+01
1990, 7,   0.53822567E+02,   0.32722838E+02,   0.83601110E+02,   0.30093064E+01,   0.13065308E+02
1990, 8,   0.25561392E+02,   0.18758357E+02,   0.34036277E+02,   0.14591738E+01,   0.39075338E+01
1990, 9,   0.18039563E+02,   0.13263662E+02,   0.23981432E+02,   0.10141902E+01,   0.27411283E+01
1990,10,   0.28091306E+03,   0.17012209E+03,   0.43766992E+03,   0.18744657E+02,   0.68712183E+02
1990,11,   0.68541212E+02,   0.44420630E+02,   0.10119513E+03,   0.36737213E+01,   0.14556462E+02
1990,12,   0.83615917E+02,   0.58000059E+02,   0.11676481E+03,   0.42116072E+01,   0.15045073E+02
1991, 1,   0.19546827E+03,   0.12718300E+03,   0.28767086E+03,   0.10457271E+02,   0.41143889E+02
1991, 2,   0.31260829E+02,   0.23823996E+02,   0.40288877E+02,   0.16905152E+01,   0.42086513E+01
1991, 3,   0.91521862E+02,   0.65370789E+02,   0.12470294E+03,   0.43206152E+01,   0.15182049E+02
1991, 4,   0.54968837E+02,   0.42022611E+02,   0.70651447E+02,   0.26482601E+01,   0.73175973E+01
1991, 5,   0.27885889E+02,   0.21380991E+02,   0.35749758E+02,   0.13996441E+01,   0.36725361E+01
1991, 6,   0.24167065E+02,   0.16758063E+02,   0.33756949E+02,   0.12182518E+01,   0.43521175E+01
1991, 7,   0.23984097E+02,   0.16041015E+02,   0.34515949E+02,   0.12595889E+01,   0.47335021E+01
1991, 8,   0.70684292E+01,   0.51347595E+01,   0.94939965E+01,   0.39462588E+00,   0.11151232E+01
1991, 9,   0.31603766E+01,   0.23865908E+01,   0.41056500E+01,   0.21550907E+00,   0.43947465E+00
1991,10,   0.26461192E+01,   0.19894963E+01,   0.34506807E+01,   0.19264855E+00,   0.37357413E+00
1991,11,   0.65081110E+01,   0.45971641E+01,   0.89510007E+01,   0.37446502E+00,   0.11142948E+01
1991,12,   0.46049539E+02,   0.31339457E+02,   0.65329452E+02,   0.22881781E+01,   0.87054887E+01
1992, 1,   0.44496028E+02,   0.29743808E+02,   0.64063187E+02,   0.21923123E+01,   0.87931415E+01
1992, 2,   0.37465942E+02,   0.22630900E+02,   0.58490908E+02,   0.18147342E+01,   0.92102764E+01
1992, 3,   0.71430696E+02,   0.50429360E+02,   0.98287938E+02,   0.33583450E+01,   0.12248760E+02
1992, 4,   0.10351663E+03,   0.57082084E+02,   0.17325328E+03,   0.55231881E+01,   0.29917020E+02
1992, 5,   0.45599217E+02,   0.33646504E+02,   0.60434008E+02,   0.21789682E+01,   0.68506538E+01
1992, 6,   0.96241849E+02,   0.55945889E+02,   0.15477294E+03,   0.49822353E+01,   0.25409798E+02
1992, 7,   0.37657580E+02,   0.22051982E+02,   0.60219156E+02,   0.20442788E+01,   0.98112423E+01
1992, 8,   0.24105308E+02,   0.17841887E+02,   0.31862576E+02,   0.13405498E+01,   0.35854813E+01
1992, 9,   0.69539307E+02,   0.48547977E+02,   0.96586425E+02,   0.41312974E+01,   0.12297377E+02
1992,10,   0.31562309E+02,   0.22657677E+02,   0.42822293E+02,   0.17392896E+01,   0.51593082E+01
1992,11,   0.21482109E+03,   0.14014800E+03,   0.31547213E+03,   0.12116939E+02,   0.44944711E+02
1992,12,   0.27674813E+03,   0.15869156E+03,   0.44972612E+03,   0.17944004E+02,   0.74858891E+02
1993, 1,   0.13582127E+03,   0.10018644E+03,   0.18005831E+03,   0.66704707E+01,   0.20426593E+02
1993, 2,   0.63677360E+02,   0.46817203E+02,   0.84654247E+02,   0.31294911E+01,   0.96770371E+01
1993, 3,   0.44624998E+03,   0.27842448E+03,   0.67916560E+03,   0.32626586E+02,   0.10284005E+03
1993, 4,   0.22957384E+03,   0.16381726E+03,   0.31306202E+03,   0.11683533E+02,   0.38189763E+02
1993, 5,   0.75249215E+02,   0.56182896E+02,   0.98723138E+02,   0.36084823E+01,   0.10877232E+02
1993, 6,   0.25141143E+02,   0.19023513E+02,   0.32604343E+02,   0.13019859E+01,   0.34718133E+01
1993, 7,   0.14314975E+02,   0.10679386E+02,   0.18793454E+02,   0.77037637E+00,   0.20747345E+01
