YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.84391671E+01,   0.63623715E+01,   0.10979111E+02,   0.87938676E+00,   0.11802911E+01
1985, 2,   0.15581090E+02,   0.11691543E+02,   0.20353428E+02,   0.15899871E+01,   0.22146101E+01
1985, 3,   0.81376259E+01,   0.61864098E+01,   0.10510360E+02,   0.83015354E+00,   0.11053013E+01
1985, 4,   0.65088293E+01,   0.49525905E+01,   0.84000963E+01,   0.65634078E+00,   0.88125037E+00
1985, 5,   0.48584585E+01,   0.36889878E+01,   0.62817664E+01,   0.47652551E+00,   0.66278586E+00
1985, 6,   0.76889896E+01,   0.57280842E+01,   0.10106861E+02,   0.72104920E+00,   0.11196605E+01
1985, 7,   0.26461215E+01,   0.19980135E+01,   0.34379273E+01,   0.24538697E+00,   0.36811222E+00
1985, 8,   0.14228482E+02,   0.10202936E+02,   0.19322626E+02,   0.13445430E+01,   0.23334047E+01
1985, 9,   0.46523646E+01,   0.33511722E+01,   0.62939513E+01,   0.41753772E+00,   0.75289306E+00
1985,10,   0.13885079E+02,   0.10232366E+02,   0.18422495E+02,   0.12767950E+01,   0.20945923E+01
1985,11,   0.23235317E+02,   0.17519751E+02,   0.30224855E+02,   0.21547323E+01,   0.32481130E+01
1985,12,   0.15305723E+02,   0.11582261E+02,   0.19847915E+02,   0.13621444E+01,   0.21130355E+01
1986, 1,   0.84646966E+01,   0.65406057E+01,   0.10778367E+02,   0.74527680E+00,   0.10830188E+01
1986, 2,   0.13529891E+02,   0.10480201E+02,   0.17190837E+02,   0.11629891E+01,   0.17149382E+01
1986, 3,   0.11337496E+02,   0.88159054E+01,   0.14356437E+02,   0.96364130E+00,   0.14158379E+01
1986, 4,   0.10667695E+02,   0.83017385E+01,   0.13498733E+02,   0.88795762E+00,   0.13280353E+01
1986, 5,   0.98238362E+01,   0.74747705E+01,   0.12678668E+02,   0.78665136E+00,   0.13302193E+01
1986, 6,   0.26592050E+01,   0.20445228E+01,   0.34008932E+01,   0.21922565E+00,   0.34666340E+00
1986, 7,   0.37009497E+01,   0.28816040E+01,   0.46810086E+01,   0.28800470E+00,   0.45981509E+00
1986, 8,   0.53916750E+01,   0.41095216E+01,   0.69480312E+01,   0.40940986E+00,   0.72556100E+00
1986, 9,   0.22258791E+01,   0.17236188E+01,   0.28289390E+01,   0.17042932E+00,   0.28247158E+00
1986,10,   0.20103254E+01,   0.15310028E+01,   0.25924864E+01,   0.15406645E+00,   0.27133266E+00
1986,11,   0.40094511E+01,   0.31473742E+01,   0.50348131E+01,   0.30628061E+00,   0.48225924E+00
1986,12,   0.13751792E+02,   0.10543472E+02,   0.17630496E+02,   0.10141663E+01,   0.18113851E+01
1987, 1,   0.13400330E+02,   0.10583674E+02,   0.16736288E+02,   0.97369574E+00,   0.15719299E+01
1987, 2,   0.16786137E+02,   0.13208715E+02,   0.21034049E+02,   0.11956788E+01,   0.19993876E+01
1987, 3,   0.16275512E+02,   0.12816063E+02,   0.20381305E+02,   0.11379446E+01,   0.19329161E+01
1987, 4,   0.35886933E+02,   0.27689942E+02,   0.45753341E+02,   0.25248180E+01,   0.46164439E+01
1987, 5,   0.30789514E+02,   0.24325194E+02,   0.38444027E+02,   0.20649565E+01,   0.36072037E+01
1987, 6,   0.21153150E+02,   0.16442987E+02,   0.26793627E+02,   0.13929144E+01,   0.26450336E+01
1987, 7,   0.68336868E+01,   0.53969553E+01,   0.85353803E+01,   0.44425784E+00,   0.80183620E+00
1987, 8,   0.28126733E+01,   0.22285512E+01,   0.35029606E+01,   0.18311645E+00,   0.32558555E+00
1987, 9,   0.73520272E+01,   0.56538297E+01,   0.94007971E+01,   0.47014911E+00,   0.95765314E+00
1987,10,   0.37750741E+01,   0.29771098E+01,   0.47211430E+01,   0.24099214E+00,   0.44559118E+00
1987,11,   0.93994569E+01,   0.74475391E+01,   0.11706114E+02,   0.58994077E+00,   0.10879787E+01
1987,12,   0.17330414E+02,   0.13805932E+02,   0.21479804E+02,   0.10708227E+01,   0.19603861E+01
1988, 1,   0.17278828E+02,   0.13602717E+02,   0.21642522E+02,   0.10397021E+01,   0.20541730E+01
1988, 2,   0.16838023E+02,   0.13486334E+02,   0.20769157E+02,   0.99862552E+00,   0.18603663E+01
1988, 3,   0.11696834E+02,   0.93457394E+01,   0.14459073E+02,   0.70158062E+00,   0.13062176E+01
1988, 4,   0.15163928E+02,   0.12198065E+02,   0.18632064E+02,   0.87378654E+00,   0.16434537E+01
1988, 5,   0.24160903E+02,   0.19340050E+02,   0.29817538E+02,   0.13353269E+01,   0.26764492E+01
1988, 6,   0.79691871E+01,   0.63452748E+01,   0.98817019E+01,   0.45011155E+00,   0.90342992E+00
1988, 7,   0.50965230E+01,   0.39159359E+01,   0.65216740E+01,   0.27740431E+00,   0.66598487E+00
1988, 8,   0.40951579E+01,   0.32241658E+01,   0.51290023E+01,   0.22308606E+00,   0.48668591E+00
1988, 9,   0.25565160E+01,   0.20235446E+01,   0.31867985E+01,   0.14177815E+00,   0.29719137E+00
1988,10,   0.21484983E+01,   0.17153998E+01,   0.26575916E+01,   0.12247149E+00,   0.24068806E+00
1988,11,   0.54943405E+01,   0.43841826E+01,   0.67998341E+01,   0.29857640E+00,   0.61709582E+00
1988,12,   0.67803334E+01,   0.53493534E+01,   0.84764173E+01,   0.36231607E+00,   0.79894388E+00
1989, 1,   0.63608996E+01,   0.51383971E+01,   0.77862337E+01,   0.35740968E+00,   0.67631102E+00
1989, 2,   0.10145895E+02,   0.79325902E+01,   0.12785735E+02,   0.52359525E+00,   0.12400913E+01
1989, 3,   0.25875411E+02,   0.20888972E+02,   0.31691789E+02,   0.12379587E+01,   0.27592783E+01
1989, 4,   0.21597787E+02,   0.17498680E+02,   0.26367106E+02,   0.10225105E+01,   0.22650985E+01
1989, 5,   0.42585864E+02,   0.34158605E+02,   0.52460019E+02,   0.21158423E+01,   0.46749379E+01
1989, 6,   0.23694732E+02,   0.18979515E+02,   0.29224852E+02,   0.11326726E+01,   0.26171259E+01
1989, 7,   0.19693344E+02,   0.15796425E+02,   0.24259299E+02,   0.96609520E+00,   0.21617677E+01
1989, 8,   0.16301534E+02,   0.13012792E+02,   0.20167894E+02,   0.80619281E+00,   0.18278146E+01
1989, 9,   0.21963860E+02,   0.17044096E+02,   0.27862284E+02,   0.11800586E+01,   0.27645761E+01
1989,10,   0.19486140E+02,   0.15573904E+02,   0.24081593E+02,   0.97194691E+00,   0.21733090E+01
1989,11,   0.16121538E+02,   0.13136827E+02,   0.19580358E+02,   0.74911182E+00,   0.16456467E+01
1989,12,   0.11442347E+02,   0.93626610E+01,   0.13845390E+02,   0.52006391E+00,   0.11448156E+01
1990, 1,   0.24599043E+02,   0.20022858E+02,   0.29906208E+02,   0.10632048E+01,   0.25241909E+01
1990, 2,   0.24598130E+02,   0.19987235E+02,   0.29952081E+02,   0.10270179E+01,   0.25450543E+01
1990, 3,   0.18743810E+02,   0.15278967E+02,   0.22758042E+02,   0.78573435E+00,   0.19101122E+01
1990, 4,   0.31401459E+02,   0.25617892E+02,   0.38098212E+02,   0.12741802E+01,   0.31873724E+01
1990, 5,   0.38641012E+02,   0.30299738E+02,   0.48569696E+02,   0.17168760E+01,   0.46682204E+01
1990, 6,   0.35001691E+02,   0.26650452E+02,   0.45146197E+02,   0.16568759E+01,   0.47278312E+01
1990, 7,   0.12515002E+02,   0.10106323E+02,   0.15323982E+02,   0.54524785E+00,   0.13327007E+01
1990, 8,   0.12528858E+02,   0.97603145E+01,   0.15839227E+02,   0.55882194E+00,   0.15533781E+01
1990, 9,   0.42076333E+01,   0.34299811E+01,   0.51085652E+01,   0.18467093E+00,   0.42870047E+00
1990,10,   0.65406812E+01,   0.51225057E+01,   0.82301772E+01,   0.27721702E+00,   0.79406460E+00
1990,11,   0.73563397E+01,   0.59079408E+01,   0.90519465E+01,   0.31229975E+00,   0.80309723E+00
