YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.81618217E+05,   0.41628729E+05,   0.14465511E+06,   0.25667512E+05,   0.26602371E+05
1985, 2,   0.76877121E+05,   0.38757252E+05,   0.13739636E+06,   0.23849270E+05,   0.25480375E+05
1985, 3,   0.17689229E+06,   0.92571483E+05,   0.30772286E+06,   0.54155065E+05,   0.55503427E+05
1985, 4,   0.93152738E+05,   0.48843016E+05,   0.16182083E+06,   0.28204120E+05,   0.29143368E+05
1985, 5,   0.17403136E+05,   0.91947585E+04,   0.30064079E+05,   0.52520359E+04,   0.53819674E+04
1985, 6,   0.78757567E+04,   0.41835951E+04,   0.13551658E+05,   0.23435196E+04,   0.24154760E+04
1985, 7,   0.42201679E+04,   0.22665184E+04,   0.72030281E+04,   0.12382385E+04,   0.12723677E+04
1985, 8,   0.21236197E+04,   0.11385289E+04,   0.36293152E+04,   0.62154075E+03,   0.64202881E+03
1985, 9,   0.13343323E+05,   0.68099799E+04,   0.23638057E+05,   0.36775258E+04,   0.43450664E+04
1985,10,   0.23763911E+05,   0.13193328E+05,   0.39571560E+05,   0.65599144E+04,   0.67916062E+04
1985,11,   0.96227604E+05,   0.53555032E+05,   0.15994347E+06,   0.26179593E+05,   0.27389739E+05
1985,12,   0.10329830E+06,   0.57799486E+05,   0.17100490E+06,   0.28077743E+05,   0.29139907E+05
1986, 1,   0.77431305E+05,   0.42714131E+05,   0.12955804E+06,   0.20925779E+05,   0.22364233E+05
1986, 2,   0.12316567E+06,   0.69209868E+05,   0.20324192E+06,   0.32975700E+05,   0.34496312E+05
1986, 3,   0.20243754E+06,   0.11527678E+06,   0.33071078E+06,   0.53383361E+05,   0.55424656E+05
1986, 4,   0.10912119E+06,   0.62746440E+05,   0.17694983E+06,   0.28309330E+05,   0.29372580E+05
1986, 5,   0.43491971E+05,   0.25075936E+05,   0.70381628E+05,   0.11065189E+05,   0.11651492E+05
1986, 6,   0.42858894E+05,   0.25087743E+05,   0.68557883E+05,   0.10700764E+05,   0.11174549E+05
1986, 7,   0.16581060E+05,   0.97999252E+04,   0.26326987E+05,   0.40735069E+04,   0.42473343E+04
1986, 8,   0.27184638E+05,   0.16153172E+05,   0.42984914E+05,   0.65418846E+04,   0.68945369E+04
1986, 9,   0.68197720E+04,   0.40544926E+04,   0.10779099E+05,   0.16406541E+04,   0.17278922E+04
1986,10,   0.29421041E+05,   0.17763356E+05,   0.45947758E+05,   0.69316516E+04,   0.72389641E+04
1986,11,   0.10789958E+06,   0.65166400E+05,   0.16846870E+06,   0.25111819E+05,   0.26532239E+05
1986,12,   0.12305423E+06,   0.74971949E+05,   0.19082153E+06,   0.28541760E+05,   0.29747994E+05
1987, 1,   0.55674955E+05,   0.33815174E+05,   0.86546121E+05,   0.13009601E+05,   0.13541425E+05
1987, 2,   0.28153149E+05,   0.17014296E+05,   0.43934495E+05,   0.66137721E+04,   0.69140838E+04
1987, 3,   0.13335521E+06,   0.82318663E+05,   0.20467926E+06,   0.30003281E+05,   0.31409234E+05
1987, 4,   0.13626668E+06,   0.84611231E+05,   0.20818108E+06,   0.30092636E+05,   0.31714908E+05
1987, 5,   0.19552410E+05,   0.12146565E+05,   0.29859470E+05,   0.43125853E+04,   0.45460616E+04
1987, 6,   0.11438085E+05,   0.71731825E+04,   0.17337360E+05,   0.24651374E+04,   0.26080455E+04
1987, 7,   0.12652608E+05,   0.80243225E+04,   0.19007855E+05,   0.26486270E+04,   0.28175137E+04
1987, 8,   0.26870280E+04,   0.17049372E+04,   0.40351464E+04,   0.56690017E+03,   0.59774216E+03
1987, 9,   0.20204211E+05,   0.12934538E+05,   0.30125243E+05,   0.40460208E+04,   0.44087985E+04
1987,10,   0.20070134E+05,   0.12947829E+05,   0.29741177E+05,   0.40016113E+04,   0.43061154E+04
1987,11,   0.33431176E+05,   0.21775899E+05,   0.49157538E+05,   0.66386151E+04,   0.70195922E+04
1987,12,   0.71615182E+05,   0.46845206E+05,   0.10494415E+06,   0.14094200E+05,   0.14892897E+05
1988, 1,   0.37511867E+05,   0.24414575E+05,   0.55193144E+05,   0.74441197E+04,   0.78905755E+04
1988, 2,   0.74158176E+05,   0.48383913E+05,   0.10889734E+06,   0.14399277E+05,   0.15512718E+05
1988, 3,   0.87586239E+05,   0.57888755E+05,   0.12727305E+06,   0.16590548E+05,   0.17781656E+05
1988, 4,   0.54365372E+05,   0.36045197E+05,   0.78796983E+05,   0.10171732E+05,   0.10955582E+05
1988, 5,   0.49856965E+05,   0.33406827E+05,   0.71641780E+05,   0.90289061E+04,   0.97958745E+04
1988, 6,   0.84061664E+04,   0.55936286E+04,   0.12147970E+05,   0.15271527E+04,   0.16794853E+04
1988, 7,   0.39322555E+04,   0.26156714E+04,   0.56842526E+04,   0.69095498E+03,   0.78629967E+03
1988, 8,   0.32184049E+04,   0.20701014E+04,   0.47806885E+04,   0.55350130E+03,   0.69509142E+03
1988, 9,   0.52919307E+04,   0.35869224E+04,   0.75326525E+04,   0.90086109E+03,   0.10106609E+04
1988,10,   0.80758273E+04,   0.54163136E+04,   0.11595612E+05,   0.13491567E+04,   0.15831177E+04
1988,11,   0.47057207E+05,   0.32660307E+05,   0.65680584E+05,   0.77505236E+04,   0.84538238E+04
1988,12,   0.23990750E+05,   0.16612677E+05,   0.33549506E+05,   0.39975956E+04,   0.43363465E+04
