YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.16572569E+04,   0.11370166E+04,   0.23354463E+04,   0.15512524E+03,   0.30689073E+03
1985, 2,   0.21215644E+04,   0.12708013E+04,   0.33338381E+04,   0.19409232E+03,   0.52998988E+03
1985, 3,   0.43868993E+04,   0.31310727E+04,   0.59811223E+04,   0.38949819E+03,   0.72928712E+03
1985, 4,   0.23209414E+04,   0.16444943E+04,   0.31839015E+04,   0.20105489E+03,   0.39396438E+03
1985, 5,   0.56571361E+03,   0.42637277E+03,   0.73616304E+03,   0.49873459E+02,   0.79199692E+02
1985, 6,   0.45304699E+03,   0.33993079E+03,   0.59184247E+03,   0.39794571E+02,   0.64407079E+02
1985, 7,   0.41180078E+03,   0.31018395E+03,   0.53615529E+03,   0.36443832E+02,   0.57771418E+02
1985, 8,   0.34969696E+03,   0.26046486E+03,   0.45973793E+03,   0.33776111E+02,   0.50954601E+02
1985, 9,   0.10950765E+04,   0.63512305E+03,   0.17641446E+04,   0.89396151E+02,   0.29030618E+03
1985,10,   0.10631983E+04,   0.79525164E+03,   0.13926775E+04,   0.84479821E+02,   0.15275316E+03
1985,11,   0.44518337E+04,   0.30942503E+04,   0.62062744E+04,   0.37065219E+03,   0.79671575E+03
1985,12,   0.33984189E+04,   0.24099911E+04,   0.46586556E+04,   0.27576734E+03,   0.57546824E+03
1986, 1,   0.24319160E+04,   0.15074136E+04,   0.37204555E+04,   0.19440623E+03,   0.56801482E+03
1986, 2,   0.34929652E+04,   0.23327126E+04,   0.50328697E+04,   0.26925571E+03,   0.69183480E+03
1986, 3,   0.13871284E+05,   0.89443988E+04,   0.20563416E+05,   0.11937115E+04,   0.29793579E+04
1986, 4,   0.40242813E+04,   0.27751389E+04,   0.56471185E+04,   0.29111130E+03,   0.73537437E+03
1986, 5,   0.19299934E+04,   0.13242598E+04,   0.27195833E+04,   0.13773878E+03,   0.35731010E+03
1986, 6,   0.21443750E+04,   0.15818879E+04,   0.28426087E+04,   0.15561700E+03,   0.32241885E+03
1986, 7,   0.10178663E+04,   0.77068408E+03,   0.13192826E+04,   0.72125031E+02,   0.14024279E+03
1986, 8,   0.19627135E+04,   0.14130826E+04,   0.26563585E+04,   0.14314005E+03,   0.31808768E+03
1986, 9,   0.57132991E+03,   0.43584091E+03,   0.73569748E+03,   0.39054082E+02,   0.76646393E+02
1986,10,   0.14682690E+04,   0.11032043E+04,   0.19157837E+04,   0.10123429E+03,   0.20775044E+03
1986,11,   0.73509749E+04,   0.49038260E+04,   0.10601233E+05,   0.55388730E+03,   0.14598250E+04
1986,12,   0.47134794E+04,   0.35132234E+04,   0.61929195E+04,   0.32821524E+03,   0.68519711E+03
1987, 1,   0.11585334E+04,   0.88641486E+03,   0.14879792E+04,   0.79267144E+02,   0.15375942E+03
1987, 2,   0.57308807E+03,   0.43464389E+03,   0.74171438E+03,   0.40920975E+02,   0.78497026E+02
1987, 3,   0.47740484E+04,   0.35096241E+04,   0.63473211E+04,   0.29772942E+03,   0.72575826E+03
1987, 4,   0.85151900E+04,   0.60471465E+04,   0.11658907E+05,   0.54477175E+03,   0.14360996E+04
1987, 5,   0.72984179E+03,   0.56055595E+03,   0.93425155E+03,   0.45937545E+02,   0.95511130E+02
1987, 6,   0.64515601E+03,   0.49560230E+03,   0.82571710E+03,   0.39838128E+02,   0.84372300E+02
1987, 7,   0.87860458E+03,   0.67185987E+03,   0.11290008E+04,   0.53581106E+02,   0.11684583E+03
1987, 8,   0.39315682E+03,   0.30411982E+03,   0.50014117E+03,   0.25800451E+02,   0.50095227E+02
1987, 9,   0.14841783E+04,   0.10856292E+04,   0.19817728E+04,   0.91188860E+02,   0.22921317E+03
1987,10,   0.11347872E+04,   0.85341797E+03,   0.14794876E+04,   0.66337726E+02,   0.16006364E+03
1987,11,   0.13074491E+04,   0.10103570E+04,   0.16646702E+04,   0.76895651E+02,   0.16721860E+03
1987,12,   0.24072585E+04,   0.18273120E+04,   0.31132168E+04,   0.14170646E+03,   0.32871414E+03
1988, 1,   0.88238557E+03,   0.67863839E+03,   0.11281766E+04,   0.52682689E+02,   0.11489319E+03
1988, 2,   0.21427097E+04,   0.14968253E+04,   0.29745819E+04,   0.11820761E+03,   0.37828697E+03
1988, 3,   0.33727441E+04,   0.24366980E+04,   0.45512776E+04,   0.17434651E+03,   0.54097498E+03
1988, 4,   0.18982207E+04,   0.14287443E+04,   0.24730408E+04,   0.98766447E+02,   0.26698592E+03
1988, 5,   0.32835978E+04,   0.22704011E+04,   0.45975600E+04,   0.17319860E+03,   0.59584115E+03
1988, 6,   0.55156368E+03,   0.42262614E+03,   0.70750808E+03,   0.29961821E+02,   0.72814105E+02
1988, 7,   0.44439230E+03,   0.33671169E+03,   0.57563557E+03,   0.24309303E+02,   0.61077448E+02
1988, 8,   0.44078766E+03,   0.32194333E+03,   0.58931660E+03,   0.24108766E+02,   0.68389698E+02
1988, 9,   0.56080876E+03,   0.42727171E+03,   0.72294995E+03,   0.28523998E+02,   0.75579763E+02
