YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.31161868E+04,   0.27996062E+04,   0.34584978E+04,   0.12452398E+03,   0.16813837E+03
1985, 2,   0.88016503E+04,   0.77582574E+04,   0.99453683E+04,   0.34593858E+03,   0.55818315E+03
1985, 3,   0.57732521E+04,   0.51650500E+04,   0.64328695E+04,   0.21977513E+03,   0.32353496E+03
1985, 4,   0.66711611E+04,   0.59487252E+04,   0.74565258E+04,   0.25267906E+03,   0.38478366E+03
1985, 5,   0.51776228E+04,   0.46251990E+04,   0.57773948E+04,   0.19468262E+03,   0.29403169E+03
1985, 6,   0.22043914E+04,   0.19877512E+04,   0.24380192E+04,   0.80354590E+02,   0.11489859E+03
1985, 7,   0.17435286E+04,   0.15699639E+04,   0.19308934E+04,   0.62732617E+02,   0.92102063E+02
1985, 8,   0.17374680E+04,   0.15644960E+04,   0.19241937E+04,   0.61846042E+02,   0.91787748E+02
1985, 9,   0.13308085E+04,   0.12006482E+04,   0.14711224E+04,   0.47831879E+02,   0.69018919E+02
1985,10,   0.16571087E+04,   0.14926492E+04,   0.18346014E+04,   0.58751590E+02,   0.87259294E+02
1985,11,   0.14795282E+05,   0.13176969E+05,   0.16556102E+05,   0.57333442E+03,   0.86234574E+03
1985,12,   0.94507063E+04,   0.84849470E+04,   0.10495458E+05,   0.34476713E+03,   0.51305147E+03
1986, 1,   0.34061078E+04,   0.30770253E+04,   0.37605249E+04,   0.11663776E+03,   0.17441239E+03
1986, 2,   0.13095105E+05,   0.11711713E+05,   0.14595797E+05,   0.44583457E+03,   0.73599091E+03
1986, 3,   0.12932855E+05,   0.11518782E+05,   0.14471399E+05,   0.43407854E+03,   0.75349941E+03
1986, 4,   0.67081227E+04,   0.60467938E+04,   0.74214853E+04,   0.21937239E+03,   0.35079198E+03
1986, 5,   0.41906106E+04,   0.37745899E+04,   0.46396108E+04,   0.13561838E+03,   0.22073587E+03
1986, 6,   0.21385637E+04,   0.19409760E+04,   0.23506488E+04,   0.67553926E+02,   0.10453579E+03
1986, 7,   0.15982554E+04,   0.14527870E+04,   0.17542267E+04,   0.49822633E+02,   0.76917435E+02
1986, 8,   0.14242756E+04,   0.12962551E+04,   0.15614160E+04,   0.43968045E+02,   0.67659863E+02
1986, 9,   0.10666572E+04,   0.96857665E+03,   0.11718973E+04,   0.34378972E+02,   0.51880991E+02
1986,10,   0.11120203E+04,   0.10100948E+04,   0.12213606E+04,   0.36252138E+02,   0.53908249E+02
1986,11,   0.31300717E+04,   0.28086152E+04,   0.34779632E+04,   0.94638757E+02,   0.17080792E+03
1986,12,   0.76775539E+04,   0.69352685E+04,   0.84770273E+04,   0.23703698E+03,   0.39341928E+03
1987, 1,   0.60059021E+04,   0.54470514E+04,   0.66060705E+04,   0.17697786E+03,   0.29574692E+03
1987, 2,   0.49261289E+04,   0.44711780E+04,   0.54144457E+04,   0.14183854E+03,   0.24069261E+03
1987, 3,   0.58019665E+04,   0.52449126E+04,   0.64016166E+04,   0.16364163E+03,   0.29516145E+03
1987, 4,   0.12314450E+05,   0.11084955E+05,   0.13642013E+05,   0.35486274E+03,   0.65251190E+03
1987, 5,   0.41395573E+04,   0.37738566E+04,   0.45308315E+04,   0.11706076E+03,   0.19315203E+03
1987, 6,   0.26440047E+04,   0.24085596E+04,   0.28960554E+04,   0.73432406E+02,   0.12439141E+03
1987, 7,   0.19359007E+04,   0.17606149E+04,   0.21237717E+04,   0.52512300E+02,   0.92665364E+02
1987, 8,   0.10467419E+04,   0.95611309E+03,   0.11435733E+04,   0.29623187E+02,   0.47832437E+02
1987, 9,   0.25521845E+04,   0.23042763E+04,   0.28192889E+04,   0.68065465E+02,   0.13141905E+03
1987,10,   0.16971695E+04,   0.15519129E+04,   0.18522455E+04,   0.44215005E+02,   0.76632617E+02
1987,11,   0.36132404E+04,   0.32113076E+04,   0.40512228E+04,   0.94469082E+02,   0.21434696E+03
1987,12,   0.52327340E+04,   0.47704784E+04,   0.57273136E+04,   0.13682127E+03,   0.24414898E+03
1988, 1,   0.58758620E+04,   0.52669631E+04,   0.65353239E+04,   0.14761490E+03,   0.32366932E+03
1988, 2,   0.68189491E+04,   0.62110244E+04,   0.74698031E+04,   0.16958542E+03,   0.32119527E+03
1988, 3,   0.44040578E+04,   0.40179786E+04,   0.48169137E+04,   0.10815498E+03,   0.20385793E+03
