YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.50285322E+01,   0.38302632E+01,   0.64837101E+01,   0.39450813E+00,   0.67826286E+00
1985, 2,   0.23285997E+02,   0.16857008E+02,   0.31369496E+02,   0.17162670E+01,   0.37126164E+01
1985, 3,   0.86301687E+01,   0.66541007E+01,   0.11009880E+02,   0.65020351E+00,   0.11132131E+01
1985, 4,   0.85323480E+01,   0.65085564E+01,   0.10987594E+02,   0.63358389E+00,   0.11448886E+01
1985, 5,   0.88118139E+01,   0.66417464E+01,   0.11466260E+02,   0.64232693E+00,   0.12334139E+01
1985, 6,   0.46075004E+01,   0.35000439E+01,   0.59549085E+01,   0.33779701E+00,   0.62752699E+00
1985, 7,   0.20354476E+01,   0.15500969E+01,   0.26249402E+01,   0.15961177E+00,   0.27474771E+00
1985, 8,   0.41772798E+01,   0.30500979E+01,   0.55862925E+01,   0.30286431E+00,   0.64872024E+00
1985, 9,   0.39230774E+02,   0.18453338E+02,   0.73630477E+02,   0.36722415E+01,   0.14291876E+02
1985,10,   0.27052329E+02,   0.18910986E+02,   0.37533147E+02,   0.22500692E+01,   0.47669740E+01
1985,11,   0.79062915E+01,   0.60479575E+01,   0.10156451E+02,   0.55248388E+00,   0.10501313E+01
1985,12,   0.14617260E+02,   0.11051877E+02,   0.18969154E+02,   0.10032517E+01,   0.20240015E+01
1986, 1,   0.28167974E+02,   0.17344650E+02,   0.43318037E+02,   0.18105984E+01,   0.66676375E+01
1986, 2,   0.51414415E+02,   0.38938473E+02,   0.66625093E+02,   0.31468725E+01,   0.70777335E+01
1986, 3,   0.34311770E+02,   0.25144451E+02,   0.45742907E+02,   0.20418745E+01,   0.52684548E+01
1986, 4,   0.15197722E+02,   0.11853864E+02,   0.19192627E+02,   0.93764984E+00,   0.18752839E+01
1986, 5,   0.64515002E+01,   0.50248159E+01,   0.81576499E+01,   0.40624401E+00,   0.80055268E+00
1986, 6,   0.24586079E+01,   0.18947882E+01,   0.31378112E+01,   0.16846073E+00,   0.31768328E+00
1986, 7,   0.15047659E+01,   0.11459845E+01,   0.19405236E+01,   0.11156409E+00,   0.20309722E+00
1986, 8,   0.21699441E+01,   0.16435099E+01,   0.28117429E+01,   0.14042935E+00,   0.29864365E+00
1986, 9,   0.11318083E+01,   0.86078457E+00,   0.14612867E+01,   0.87569026E-01,   0.15350124E+00
1986,10,   0.11275700E+01,   0.85297025E+00,   0.14626290E+01,   0.84576507E-01,   0.15585422E+00
1986,11,   0.32576107E+01,   0.24161772E+01,   0.42982532E+01,   0.19584496E+00,   0.48128336E+00
1986,12,   0.52197144E+02,   0.31004216E+02,   0.82558779E+02,   0.34329165E+01,   0.13247312E+02
1987, 1,   0.68211470E+02,   0.49110058E+02,   0.92317737E+02,   0.39427293E+01,   0.11054529E+02
1987, 2,   0.41105607E+02,   0.31582021E+02,   0.52602462E+02,   0.21461460E+01,   0.53724914E+01
1987, 3,   0.51621660E+02,   0.34412697E+02,   0.74488870E+02,   0.26962321E+01,   0.10268721E+02
1987, 4,   0.22388782E+02,   0.17609271E+02,   0.28065887E+02,   0.11767556E+01,   0.26717009E+01
1987, 5,   0.19495610E+02,   0.15162645E+02,   0.24682467E+02,   0.10501076E+01,   0.24327065E+01
1987, 6,   0.60256314E+01,   0.46764995E+01,   0.76430021E+01,   0.32772069E+00,   0.75808526E+00
1987, 7,   0.23357471E+01,   0.17746768E+01,   0.30182918E+01,   0.13678639E+00,   0.31789929E+00
1987, 8,   0.63337508E+00,   0.47103063E+00,   0.83378902E+00,   0.60741653E-01,   0.92760437E-01
1987, 9,   0.97275384E+00,   0.73825576E+00,   0.12582430E+01,   0.73142157E-01,   0.13292402E+00
1987,10,   0.10899940E+01,   0.83735570E+00,   0.13950042E+01,   0.78210503E-01,   0.14252635E+00
1987,11,   0.13716545E+01,   0.10421497E+01,   0.17725040E+01,   0.89927461E-01,   0.18669700E+00
1987,12,   0.17714637E+01,   0.13797961E+01,   0.22398355E+01,   0.11367611E+00,   0.21977109E+00
1988, 1,   0.60648881E+01,   0.43022131E+01,   0.83118273E+01,   0.30861376E+00,   0.10261170E+01
1988, 2,   0.32538177E+02,   0.22293870E+02,   0.45904751E+02,   0.14967768E+01,   0.60463752E+01
1988, 3,   0.13972547E+02,   0.10930617E+02,   0.17599286E+02,   0.68431904E+00,   0.17039871E+01
1988, 4,   0.18545590E+02,   0.14331687E+02,   0.23612298E+02,   0.88328247E+00,   0.23717852E+01
1988, 5,   0.33374515E+02,   0.25384948E+02,   0.43086666E+02,   0.16403550E+01,   0.45249332E+01
1988, 6,   0.65159809E+01,   0.50302818E+01,   0.83036160E+01,   0.32533332E+00,   0.83655652E+00
1988, 7,   0.30758659E+01,   0.23127048E+01,   0.40109407E+01,   0.15671316E+00,   0.43417967E+00
1988, 8,   0.27944748E+01,   0.21133256E+01,   0.36257569E+01,   0.14425348E+00,   0.38664220E+00
1988, 9,   0.25867954E+01,   0.19920572E+01,   0.33036219E+01,   0.13679105E+00,   0.33520430E+00
1988,10,   0.19018538E+01,   0.14681318E+01,   0.24237407E+01,   0.10740745E+00,   0.24422238E+00
1988,11,   0.11294154E+02,   0.76023386E+01,   0.16168389E+02,   0.59749276E+00,   0.21944285E+01
1988,12,   0.98049030E+01,   0.75499762E+01,   0.12522885E+02,   0.49837598E+00,   0.12709571E+01
1989, 1,   0.12330741E+02,   0.96233376E+01,   0.15563960E+02,   0.59765745E+00,   0.15180036E+01
1989, 2,   0.24260459E+02,   0.17346559E+02,   0.33026757E+02,   0.10593859E+01,   0.40122107E+01
1989, 3,   0.91254291E+02,   0.59769713E+02,   0.13358151E+03,   0.44037806E+01,   0.18920124E+02
1989, 4,   0.66670954E+02,   0.49714901E+02,   0.87564937E+02,   0.28153240E+01,   0.96781726E+01
1989, 5,   0.14888715E+03,   0.10885559E+03,   0.19888295E+03,   0.73001721E+01,   0.23027132E+02
1989, 6,   0.11412546E+03,   0.82362354E+02,   0.15414643E+03,   0.65081991E+01,   0.18364936E+02
1989, 7,   0.59011023E+02,   0.43839743E+02,   0.77753303E+02,   0.37144908E+01,   0.86721320E+01
1989, 8,   0.29716032E+02,   0.22978243E+02,   0.37813938E+02,   0.19271935E+01,   0.37914294E+01
1989, 9,   0.40270920E+02,   0.27655429E+02,   0.56706155E+02,   0.27637735E+01,   0.74390924E+01
1989,10,   0.38845693E+02,   0.29225989E+02,   0.50627295E+02,   0.25428530E+01,   0.54715152E+01
1989,11,   0.26726370E+02,   0.20692619E+02,   0.33971784E+02,   0.15416535E+01,   0.33935817E+01
1989,12,   0.11691419E+02,   0.92315503E+01,   0.14605340E+02,   0.59422477E+00,   0.13729529E+01
1990, 1,   0.37361352E+02,   0.28390312E+02,   0.48273731E+02,   0.17267572E+01,   0.50826929E+01
1990, 2,   0.18730695E+02,   0.14678667E+02,   0.23555839E+02,   0.87891239E+00,   0.22682547E+01
1990, 3,   0.18470054E+02,   0.14281800E+02,   0.23503855E+02,   0.85009919E+00,   0.23568011E+01
1990, 4,   0.41286294E+02,   0.31928413E+02,   0.52532383E+02,   0.17852973E+01,   0.52655697E+01
