YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.95420714E+03,   0.46791657E+03,   0.17393767E+04,   0.12603175E+03,   0.32878604E+03
1985, 2,   0.98388947E+03,   0.47368038E+03,   0.18168912E+04,   0.12186236E+03,   0.34758987E+03
1985, 3,   0.14155275E+04,   0.80928107E+03,   0.23054808E+04,   0.16828128E+03,   0.38488115E+03
1985, 4,   0.11533823E+04,   0.59980318E+03,   0.20156497E+04,   0.13234943E+03,   0.36533168E+03
1985, 5,   0.38797625E+03,   0.21511783E+03,   0.64668689E+03,   0.45209422E+02,   0.11112068E+03
1985, 6,   0.23938605E+03,   0.12632592E+03,   0.41390399E+03,   0.27735735E+02,   0.74166247E+02
1985, 7,   0.12764118E+03,   0.69021938E+02,   0.21676145E+03,   0.15183831E+02,   0.38070727E+02
1985, 8,   0.84993124E+02,   0.45364801E+02,   0.14573228E+03,   0.10743576E+02,   0.25874727E+02
1985, 9,   0.20104582E+03,   0.87592914E+02,   0.39759889E+03,   0.23599523E+02,   0.80564533E+02
1985,10,   0.35600180E+03,   0.17913728E+03,   0.63711762E+03,   0.41936654E+02,   0.11831339E+03
1985,11,   0.22471776E+04,   0.10994654E+04,   0.41028257E+04,   0.28010316E+03,   0.77670480E+03
1985,12,   0.21816439E+04,   0.11483846E+04,   0.37790493E+04,   0.25750326E+03,   0.67850567E+03
1986, 1,   0.94899854E+03,   0.46446234E+03,   0.17322542E+04,   0.10367090E+03,   0.32786199E+03
1986, 2,   0.19254175E+04,   0.10178151E+04,   0.33248792E+04,   0.19503044E+03,   0.59495554E+03
1986, 3,   0.25148332E+04,   0.13018358E+04,   0.44095677E+04,   0.25730593E+03,   0.80201926E+03
1986, 4,   0.12933809E+04,   0.68553501E+03,   0.22290879E+04,   0.12008971E+03,   0.39802178E+03
1986, 5,   0.45867408E+03,   0.24990272E+03,   0.77458432E+03,   0.44026102E+02,   0.13517099E+03
1986, 6,   0.55678882E+03,   0.30099444E+03,   0.94575105E+03,   0.54862880E+02,   0.16614778E+03
1986, 7,   0.29012157E+03,   0.16028891E+03,   0.48487288E+03,   0.28684853E+02,   0.83583492E+02
1986, 8,   0.36948671E+03,   0.20322149E+03,   0.61959232E+03,   0.37593150E+02,   0.10723482E+03
1986, 9,   0.11051221E+03,   0.56868880E+02,   0.19461190E+03,   0.11583694E+02,   0.35555163E+02
1986,10,   0.41642533E+03,   0.22203082E+03,   0.71457370E+03,   0.42524571E+02,   0.12698203E+03
1986,11,   0.20631168E+04,   0.10354365E+04,   0.36991625E+04,   0.22312494E+03,   0.68820639E+03
1986,12,   0.26307062E+04,   0.15183233E+04,   0.42538654E+04,   0.26965712E+03,   0.70349206E+03
1987, 1,   0.81805425E+03,   0.46585902E+03,   0.13363586E+04,   0.82305133E+02,   0.22395289E+03
1987, 2,   0.47698312E+03,   0.25910575E+03,   0.80728664E+03,   0.48780592E+02,   0.14123867E+03
1987, 3,   0.13887072E+04,   0.79179802E+03,   0.22664614E+04,   0.11509184E+03,   0.37937184E+03
1987, 4,   0.20209794E+04,   0.11209426E+04,   0.33677376E+04,   0.15819009E+03,   0.57849991E+03
1987, 5,   0.45046394E+03,   0.25539702E+03,   0.73833542E+03,   0.37924062E+02,   0.12426177E+03
1987, 6,   0.20329380E+03,   0.11443176E+03,   0.33503210E+03,   0.17541522E+02,   0.56773717E+02
1987, 7,   0.27997205E+03,   0.15149601E+03,   0.47521589E+03,   0.24365438E+02,   0.83416958E+02
1987, 8,   0.64015972E+02,   0.31488493E+02,   0.11643710E+03,   0.64014270E+01,   0.21964202E+02
1987, 9,   0.93768073E+03,   0.49643119E+03,   0.16174168E+04,   0.97186781E+02,   0.28906956E+03
1987,10,   0.47043379E+03,   0.26442542E+03,   0.77611634E+03,   0.43793082E+02,   0.13169455E+03
1987,11,   0.77520783E+03,   0.42562399E+03,   0.13016513E+04,   0.73100289E+02,   0.22563038E+03
1987,12,   0.15265932E+04,   0.86773831E+03,   0.24973318E+04,   0.14174335E+03,   0.41926791E+03
1988, 1,   0.59196824E+03,   0.32261414E+03,   0.99948214E+03,   0.55480300E+02,   0.17437644E+03
1988, 2,   0.15322800E+04,   0.80793163E+03,   0.26509431E+04,   0.12097564E+03,   0.47532518E+03
1988, 3,   0.10818131E+04,   0.63384989E+03,   0.17292221E+04,   0.83937608E+02,   0.28157165E+03
1988, 4,   0.66968662E+03,   0.38080908E+03,   0.10952052E+04,   0.52125360E+02,   0.18380033E+03
1988, 5,   0.12070451E+04,   0.63936300E+03,   0.20812733E+04,   0.89832116E+02,   0.37182029E+03
1988, 6,   0.20138240E+03,   0.10348300E+03,   0.35499896E+03,   0.15943296E+02,   0.64926303E+02
1988, 7,   0.11031114E+03,   0.53082694E+02,   0.20377284E+03,   0.89600654E+01,   0.38995629E+02
1988, 8,   0.10419264E+03,   0.51769456E+02,   0.18816202E+03,   0.87391455E+01,   0.35251970E+02
1988, 9,   0.24870794E+03,   0.13437664E+03,   0.42261911E+03,   0.20903672E+02,   0.74278717E+02
1988,10,   0.12881895E+03,   0.60170525E+02,   0.24295284E+03,   0.11686491E+02,   0.47357614E+02
1988,11,   0.93653676E+03,   0.51308261E+03,   0.15750934E+04,   0.85831128E+02,   0.27355155E+03
1988,12,   0.43143370E+03,   0.22759075E+03,   0.74615135E+03,   0.39560210E+02,   0.13373815E+03
1989, 1,   0.56918357E+03,   0.31705688E+03,   0.94543290E+03,   0.52685139E+02,   0.16177115E+03
1989, 2,   0.57325101E+03,   0.30933657E+03,   0.97501150E+03,   0.50911289E+02,   0.17154840E+03
1989, 3,   0.87605321E+03,   0.47997850E+03,   0.14732975E+04,   0.64816157E+02,   0.25585747E+03
1989, 4,   0.13429551E+04,   0.69958172E+03,   0.23440327E+04,   0.86816860E+02,   0.42429320E+03
1989, 5,   0.22005281E+04,   0.12377865E+04,   0.36284263E+04,   0.16756259E+03,   0.61526839E+03
1989, 6,   0.14605906E+04,   0.79371817E+03,   0.24713354E+04,   0.12670702E+03,   0.43223234E+03
1989, 7,   0.91756713E+03,   0.53679634E+03,   0.14684041E+04,   0.84219390E+02,   0.23948546E+03
1989, 8,   0.21200227E+03,   0.12054016E+03,   0.34673530E+03,   0.17189956E+02,   0.58195824E+02
1989, 9,   0.16806067E+03,   0.80138079E+02,   0.31244077E+03,   0.13975704E+02,   0.60137247E+02
1989,10,   0.89096077E+03,   0.41088677E+03,   0.16952224E+04,   0.85502090E+02,   0.33294010E+03
1989,11,   0.11431175E+04,   0.62921234E+03,   0.19157883E+04,   0.10510254E+03,   0.33134487E+03
1989,12,   0.33735161E+03,   0.16900070E+03,   0.60566203E+03,   0.31255664E+02,   0.11282451E+03
1990, 1,   0.11796917E+04,   0.61189502E+03,   0.20655216E+04,   0.96087665E+02,   0.37511434E+03
1990, 2,   0.26338080E+04,   0.15406598E+04,   0.42153105E+04,   0.19434276E+03,   0.68756618E+03
1990, 3,   0.78539704E+03,   0.46374040E+03,   0.12479755E+04,   0.65350389E+02,   0.20154821E+03
1990, 4,   0.10884647E+04,   0.62744722E+03,   0.17616904E+04,   0.79409706E+02,   0.29170068E+03
1990, 5,   0.10908756E+04,   0.63319959E+03,   0.17562870E+04,   0.83506857E+02,   0.28877355E+03
1990, 6,   0.47098340E+03,   0.26202559E+03,   0.78305889E+03,   0.38554000E+02,   0.13414177E+03
1990, 7,   0.53172161E+03,   0.27701754E+03,   0.92801075E+03,   0.47829048E+02,   0.16796547E+03
1990, 8,   0.43509264E+03,   0.24465236E+03,   0.71760778E+03,   0.39420577E+02,   0.12172374E+03
1990, 9,   0.35250005E+03,   0.20012903E+03,   0.57716778E+03,   0.30939583E+02,   0.97009403E+02
1990,10,   0.28615514E+04,   0.14861514E+04,   0.50056533E+04,   0.30902921E+03,   0.90818125E+03
1990,11,   0.19144408E+04,   0.10601581E+04,   0.31940178E+04,   0.18428713E+03,   0.54944919E+03
1990,12,   0.30677721E+04,   0.17429952E+04,   0.50202095E+04,   0.27353538E+03,   0.84318521E+03
1991, 1,   0.24354550E+04,   0.13551558E+04,   0.40487002E+04,   0.20095217E+03,   0.69345846E+03
1991, 2,   0.13835059E+04,   0.78476319E+03,   0.22668452E+04,   0.11615206E+03,   0.38133964E+03
1991, 3,   0.17475512E+04,   0.99221831E+03,   0.28612300E+04,   0.12662335E+03,   0.48088261E+03
1991, 4,   0.10688327E+04,   0.61555065E+03,   0.17311585E+04,   0.82364437E+02,   0.28691604E+03
1991, 5,   0.49964366E+03,   0.28229113E+03,   0.82111363E+03,   0.41789451E+02,   0.13865566E+03
1991, 6,   0.67790132E+02,   0.36887241E+02,   0.11458954E+03,   0.68267094E+01,   0.20018872E+02
1991, 7,   0.38993096E+02,   0.22553519E+02,   0.62948457E+02,   0.45988457E+01,   0.10387606E+02
1991, 8,   0.47489126E+02,   0.24710730E+02,   0.82956377E+02,   0.51158349E+01,   0.15028846E+02
1991, 9,   0.52617202E+02,   0.23589068E+02,   0.10206980E+03,   0.55795523E+01,   0.20369487E+02
1991,10,   0.77201099E+02,   0.39602625E+02,   0.13626028E+03,   0.82457475E+01,   0.24952736E+02
1991,11,   0.25983644E+03,   0.10099697E+03,   0.55369059E+03,   0.24259055E+02,   0.11831154E+03
1991,12,   0.78968361E+03,   0.44426866E+03,   0.13019337E+04,   0.76432866E+02,   0.22073231E+03
1992, 1,   0.65661361E+03,   0.37855782E+03,   0.10626243E+04,   0.65440643E+02,   0.17592510E+03
1992, 2,   0.42579386E+03,   0.22658338E+03,   0.73169936E+03,   0.42735606E+02,   0.13023206E+03
1992, 3,   0.13997515E+04,   0.78282692E+03,   0.23180822E+04,   0.10917714E+03,   0.39519211E+03
1992, 4,   0.13900754E+04,   0.81686153E+03,   0.22169461E+04,   0.11069771E+03,   0.35986973E+03
1992, 5,   0.53924552E+03,   0.30665611E+03,   0.88183657E+03,   0.47459591E+02,   0.14798254E+03
1992, 6,   0.39866755E+03,   0.20924113E+03,   0.69204779E+03,   0.35651564E+02,   0.12453888E+03
1992, 7,   0.37389056E+03,   0.19849830E+03,   0.64361277E+03,   0.35651063E+02,   0.11477121E+03
1992, 8,   0.43483130E+03,   0.23337481E+03,   0.74254873E+03,   0.42042531E+02,   0.13124074E+03
1992, 9,   0.49126645E+03,   0.26967268E+03,   0.82501025E+03,   0.48137075E+02,   0.14303417E+03
1992,10,   0.55347006E+03,   0.32344066E+03,   0.88646962E+03,   0.53651489E+02,   0.14474055E+03
1992,11,   0.20111134E+04,   0.11315663E+04,   0.33153848E+04,   0.20334232E+03,   0.56203478E+03
1992,12,   0.16684073E+04,   0.97081216E+03,   0.26810473E+04,   0.16280542E+03,   0.43971254E+03
1993, 1,   0.21834986E+04,   0.12363552E+04,   0.35824045E+04,   0.19748290E+03,   0.60367065E+03
1993, 2,   0.37965428E+03,   0.20087711E+03,   0.65515995E+03,   0.40470905E+02,   0.11714873E+03
1993, 3,   0.18187562E+04,   0.92390952E+03,   0.32328276E+04,   0.13938528E+03,   0.59627158E+03
1993, 4,   0.51143212E+04,   0.29953754E+04,   0.81774507E+04,   0.50203199E+03,   0.13320968E+04
1993, 5,   0.84710416E+03,   0.44408442E+03,   0.14717453E+04,   0.71967587E+02,   0.26509352E+03
1993, 6,   0.16342927E+03,   0.92007049E+02,   0.26930238E+03,   0.15541441E+02,   0.45628515E+02
1993, 7,   0.74718782E+02,   0.38365774E+02,   0.13178818E+03,   0.73730760E+01,   0.24116714E+02
1993, 8,   0.62036353E+02,   0.34582663E+02,   0.10298613E+03,   0.65775763E+01,   0.17609595E+02
1993, 9,   0.14678023E+03,   0.77537956E+02,   0.25359248E+03,   0.13742071E+02,   0.45402755E+02
1993,10,   0.26789824E+03,   0.14689071E+03,   0.45027881E+03,   0.25611761E+02,   0.78144277E+02
1993,11,   0.15545290E+04,   0.68584534E+03,   0.30484515E+04,   0.15128208E+03,   0.61364577E+03
1993,12,   0.26750989E+04,   0.14639182E+04,   0.45028037E+04,   0.26017688E+03,   0.78278090E+03
1994, 1,   0.42144222E+03,   0.22488823E+03,   0.72275057E+03,   0.44769391E+02,   0.12834993E+03
1994, 2,   0.14084947E+04,   0.71645644E+03,   0.25011861E+04,   0.12203665E+03,   0.46087899E+03
1994, 3,   0.34230799E+04,   0.19291017E+04,   0.56362477E+04,   0.28548210E+03,   0.95403665E+03
1994, 4,   0.32325553E+04,   0.18584512E+04,   0.52425678E+04,   0.26773863E+03,   0.87038343E+03
1994, 5,   0.63601252E+03,   0.36365425E+03,   0.10358027E+04,   0.59589112E+02,   0.17290239E+03
1994, 6,   0.41509901E+03,   0.22010541E+03,   0.71519323E+03,   0.39960883E+02,   0.12766198E+03
1994, 7,   0.41106945E+03,   0.23794959E+03,   0.66320875E+03,   0.40583623E+02,   0.10935338E+03
1994, 8,   0.13613154E+04,   0.64398783E+03,   0.25448995E+04,   0.15620992E+03,   0.49225598E+03
1994, 9,   0.46432203E+03,   0.23785470E+03,   0.82036006E+03,   0.46490491E+02,   0.15038472E+03
1994,10,   0.34161775E+03,   0.18154384E+03,   0.58763218E+03,   0.33162515E+02,   0.10470495E+03
1994,11,   0.78420429E+03,   0.39414587E+03,   0.14046209E+04,   0.77890150E+02,   0.26105464E+03
1994,12,   0.21093966E+04,   0.11830792E+04,   0.34857962E+04,   0.20876153E+03,   0.59269309E+03
1995, 1,   0.20102639E+04,   0.10493215E+04,   0.35036067E+04,   0.17898884E+03,   0.63319789E+03
1995, 2,   0.52087516E+03,   0.28697242E+03,   0.87235122E+03,   0.55785304E+02,   0.15075408E+03
1995, 3,   0.10558192E+04,   0.61053877E+03,   0.17047691E+04,   0.99668699E+02,   0.28138454E+03
