YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.60473375E+04,   0.49165119E+04,   0.73598859E+04,   0.45475185E+03,   0.62404180E+03
1985, 2,   0.14657442E+05,   0.11663100E+05,   0.18185526E+05,   0.11282515E+04,   0.16662584E+04
1985, 3,   0.64842369E+04,   0.53304135E+04,   0.78131208E+04,   0.46982956E+03,   0.63401118E+03
1985, 4,   0.36646334E+04,   0.30241094E+04,   0.44003548E+04,   0.25984441E+03,   0.35143889E+03
1985, 5,   0.52977144E+04,   0.43489453E+04,   0.63915048E+04,   0.37772286E+03,   0.52161800E+03
1985, 6,   0.33219166E+04,   0.27304887E+04,   0.40031327E+04,   0.23163168E+03,   0.32499667E+03
1985, 7,   0.20945903E+04,   0.16944937E+04,   0.25605949E+04,   0.14270308E+03,   0.22121607E+03
1985, 8,   0.58373988E+04,   0.45331062E+04,   0.74003724E+04,   0.43155448E+03,   0.73271963E+03
1985, 9,   0.17187951E+04,   0.14246182E+04,   0.20556517E+04,   0.11318892E+03,   0.16113384E+03
1985,10,   0.19638634E+04,   0.15971724E+04,   0.23893801E+04,   0.12783885E+03,   0.20233041E+03
1985,11,   0.50134593E+05,   0.36679182E+05,   0.66931594E+05,   0.49151797E+04,   0.77378533E+04
1985,12,   0.12618331E+05,   0.10252518E+05,   0.15365499E+05,   0.87967987E+03,   0.13058726E+04
1986, 1,   0.34399072E+04,   0.28916018E+04,   0.40615566E+04,   0.21470143E+03,   0.29870571E+03
1986, 2,   0.72069451E+04,   0.59989691E+04,   0.85860307E+04,   0.44973350E+03,   0.66057558E+03
1986, 3,   0.10984993E+05,   0.89518038E+04,   0.13341044E+05,   0.69873495E+03,   0.11209901E+04
1986, 4,   0.61303060E+04,   0.51354282E+04,   0.72610127E+04,   0.37364342E+03,   0.54270906E+03
1986, 5,   0.36270623E+04,   0.30492694E+04,   0.42820912E+04,   0.21677399E+03,   0.31475618E+03
1986, 6,   0.19418126E+04,   0.16252600E+04,   0.23018053E+04,   0.11559091E+03,   0.17273852E+03
1986, 7,   0.11614693E+04,   0.97651052E+03,   0.13711426E+04,   0.70495784E+02,   0.10075489E+03
1986, 8,   0.10893508E+04,   0.91724408E+03,   0.12842492E+04,   0.64443316E+02,   0.93700032E+02
1986, 9,   0.12202620E+04,   0.10286553E+04,   0.14370664E+04,   0.70282995E+02,   0.10427026E+03
1986,10,   0.84691363E+03,   0.71344647E+03,   0.99800507E+03,   0.51881590E+02,   0.72650305E+02
