YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.30959871E+02,   0.23067528E+02,   0.40690486E+02,   0.31075190E+01,   0.45062091E+01
1985, 2,   0.51772346E+02,   0.38066267E+02,   0.68824437E+02,   0.51007572E+01,   0.78665687E+01
1985, 3,   0.24926178E+02,   0.18828379E+02,   0.32373990E+02,   0.24346963E+01,   0.34628989E+01
1985, 4,   0.19952473E+02,   0.15104308E+02,   0.25865136E+02,   0.19263352E+01,   0.27508871E+01
1985, 5,   0.20432743E+02,   0.15442479E+02,   0.26525574E+02,   0.19079068E+01,   0.28333405E+01
1985, 6,   0.21172857E+02,   0.15919454E+02,   0.27609711E+02,   0.19335352E+01,   0.29887912E+01
1985, 7,   0.17769557E+02,   0.13308853E+02,   0.23249681E+02,   0.15992674E+01,   0.25416744E+01
1985, 8,   0.67865121E+02,   0.45834051E+02,   0.96887927E+02,   0.66953666E+01,   0.13077938E+02
1985, 9,   0.18617878E+02,   0.14040387E+02,   0.24215055E+02,   0.16356824E+01,   0.26011900E+01
1985,10,   0.32270312E+02,   0.23531402E+02,   0.43204068E+02,   0.28272138E+01,   0.50320825E+01
1985,11,   0.97115744E+02,   0.70217367E+02,   0.13096449E+03,   0.90464474E+01,   0.15540789E+02
1985,12,   0.46714097E+02,   0.34575451E+02,   0.61748044E+02,   0.40022221E+01,   0.69487918E+01
1986, 1,   0.28488692E+02,   0.21850191E+02,   0.36512301E+02,   0.24172289E+01,   0.37474953E+01
1986, 2,   0.41864232E+02,   0.32166939E+02,   0.53570269E+02,   0.34532713E+01,   0.54703469E+01
1986, 3,   0.35148198E+02,   0.27186274E+02,   0.44715512E+02,   0.28519560E+01,   0.44797778E+01
1986, 4,   0.27314975E+02,   0.20994527E+02,   0.34942990E+02,   0.21830505E+01,   0.35649868E+01
1986, 5,   0.25550141E+02,   0.19530779E+02,   0.32842251E+02,   0.19902236E+01,   0.34024480E+01
1986, 6,   0.13783708E+02,   0.10641351E+02,   0.17564571E+02,   0.11159631E+01,   0.17693462E+01
1986, 7,   0.18822941E+02,   0.14538008E+02,   0.23977014E+02,   0.14261723E+01,   0.24122836E+01
1986, 8,   0.25287264E+02,   0.18882336E+02,   0.33172191E+02,   0.18965783E+01,   0.36538059E+01
1986, 9,   0.14556037E+02,   0.11342286E+02,   0.18398099E+02,   0.11041174E+01,   0.18030051E+01
1986,10,   0.13472285E+02,   0.10497216E+02,   0.17029141E+02,   0.10319800E+01,   0.16691347E+01
1986,11,   0.17610291E+02,   0.13748362E+02,   0.22221174E+02,   0.13103987E+01,   0.21650426E+01
1986,12,   0.40363533E+02,   0.30565615E+02,   0.52310107E+02,   0.28741177E+01,   0.55587131E+01
1987, 1,   0.34913874E+02,   0.27274407E+02,   0.44030915E+02,   0.24704098E+01,   0.42817249E+01
1987, 2,   0.48555917E+02,   0.37457333E+02,   0.61916794E+02,   0.33130634E+01,   0.62510967E+01
1987, 3,   0.40592350E+02,   0.31088157E+02,   0.52091091E+02,   0.27264393E+01,   0.53682604E+01
1987, 4,   0.93231649E+02,   0.70192511E+02,   0.12143512E+03,   0.66343574E+01,   0.13100683E+02
1987, 5,   0.55365781E+02,   0.42843360E+02,   0.70408466E+02,   0.36085771E+01,   0.70445036E+01
1987, 6,   0.38083007E+02,   0.28753427E+02,   0.49481676E+02,   0.24632502E+01,   0.52991573E+01
1987, 7,   0.17820300E+02,   0.13832057E+02,   0.22601093E+02,   0.11518104E+01,   0.22409101E+01
1987, 8,   0.11554647E+02,   0.90778046E+01,   0.14498930E+02,   0.84123192E+00,   0.13851360E+01
1987, 9,   0.32596635E+02,   0.24745513E+02,   0.42153152E+02,   0.21066971E+01,   0.44498862E+01
1987,10,   0.16532582E+02,   0.13010158E+02,   0.20714973E+02,   0.10473367E+01,   0.19685930E+01
1987,11,   0.30624096E+02,   0.23765922E+02,   0.38846186E+02,   0.19004577E+01,   0.38537421E+01
1987,12,   0.55920771E+02,   0.43209473E+02,   0.71205805E+02,   0.33772950E+01,   0.71548515E+01
1988, 1,   0.48395364E+02,   0.37078510E+02,   0.62083528E+02,   0.28088807E+01,   0.63911406E+01
1988, 2,   0.42886111E+02,   0.33662080E+02,   0.53857944E+02,   0.24572987E+01,   0.51602481E+01
1988, 3,   0.29900243E+02,   0.23454488E+02,   0.37570705E+02,   0.17155318E+01,   0.36068662E+01
1988, 4,   0.31319712E+02,   0.24899619E+02,   0.38888805E+02,   0.17740131E+01,   0.35738007E+01
1988, 5,   0.51908223E+02,   0.40342926E+02,   0.65759447E+02,   0.28596121E+01,   0.64950295E+01
1988, 6,   0.20750716E+02,   0.16489695E+02,   0.25775903E+02,   0.11653175E+01,   0.23723495E+01
1988, 7,   0.17366867E+02,   0.13758477E+02,   0.21631460E+02,   0.97062109E+00,   0.20113895E+01
1988, 8,   0.14550996E+02,   0.11518821E+02,   0.18136499E+02,   0.84070048E+00,   0.16907004E+01
1988, 9,   0.12182022E+02,   0.96553094E+01,   0.15167283E+02,   0.76075295E+00,   0.14081908E+01
1988,10,   0.12057827E+02,   0.95824727E+01,   0.14976972E+02,   0.74756320E+00,   0.13781330E+01
1988,11,   0.20427212E+02,   0.15900474E+02,   0.25842897E+02,   0.10932829E+01,   0.25406697E+01
1988,12,   0.17790427E+02,   0.14157750E+02,   0.22070273E+02,   0.98795902E+00,   0.20213781E+01
1989, 1,   0.18164059E+02,   0.14509358E+02,   0.22458631E+02,   0.10201419E+01,   0.20306736E+01
1989, 2,   0.31476358E+02,   0.24235009E+02,   0.40205342E+02,   0.15499506E+01,   0.40816425E+01
1989, 3,   0.63407345E+02,   0.49961782E+02,   0.79357903E+02,   0.29674655E+01,   0.75106338E+01
1989, 4,   0.43605551E+02,   0.34565028E+02,   0.54285923E+02,   0.20487770E+01,   0.50382578E+01
1989, 5,   0.81784044E+02,   0.63383834E+02,   0.10386401E+03,   0.41055296E+01,   0.10344846E+02
1989, 6,   0.49183493E+02,   0.38464948E+02,   0.61965185E+02,   0.24560760E+01,   0.60048345E+01
1989, 7,   0.61924809E+02,   0.46780744E+02,   0.80420349E+02,   0.33288105E+01,   0.85998609E+01
1989, 8,   0.32035782E+02,   0.25266309E+02,   0.40061215E+02,   0.16441378E+01,   0.37800154E+01
1989, 9,   0.37323926E+02,   0.29156992E+02,   0.47070481E+02,   0.19380274E+01,   0.45773639E+01
1989,10,   0.38888205E+02,   0.30441587E+02,   0.48954174E+02,   0.19595982E+01,   0.47303209E+01
1989,11,   0.46049844E+02,   0.36620990E+02,   0.57163914E+02,   0.22579672E+01,   0.52480572E+01
1989,12,   0.32327286E+02,   0.26073946E+02,   0.39626031E+02,   0.15389861E+01,   0.34615384E+01
1990, 1,   0.69111376E+02,   0.54829387E+02,   0.85973998E+02,   0.29426671E+01,   0.79566834E+01
1990, 2,   0.53973705E+02,   0.42852303E+02,   0.67097753E+02,   0.22333480E+01,   0.61940591E+01
1990, 3,   0.42671876E+02,   0.34047760E+02,   0.52813859E+02,   0.17758034E+01,   0.47939409E+01
1990, 4,   0.62740888E+02,   0.50025075E+02,   0.77702147E+02,   0.25626577E+01,   0.70703768E+01
1990, 5,   0.77284081E+02,   0.57542565E+02,   0.10163536E+03,   0.36625839E+01,   0.11274698E+02
1990, 6,   0.56164694E+02,   0.40752705E+02,   0.75512509E+02,   0.26119050E+01,   0.88919758E+01
1990, 7,   0.19411357E+02,   0.15653474E+02,   0.23798051E+02,   0.89245729E+00,   0.20803315E+01
1990, 8,   0.20418096E+02,   0.16322897E+02,   0.25227612E+02,   0.92595054E+00,   0.22747233E+01
1990, 9,   0.14278458E+02,   0.11460563E+02,   0.17578625E+02,   0.71214557E+00,   0.15627936E+01
1990,10,   0.24821246E+02,   0.18757106E+02,   0.32225781E+02,   0.10703829E+01,   0.34432084E+01
1990,11,   0.26622650E+02,   0.20659073E+02,   0.33772593E+02,   0.11538798E+01,   0.33511462E+01
1990,12,   0.35097257E+02,   0.27751425E+02,   0.43790597E+02,   0.14611478E+01,   0.40977861E+01
1991, 1,   0.63370068E+02,   0.49631097E+02,   0.79737266E+02,   0.24369272E+01,   0.76926523E+01
1991, 2,   0.26256897E+02,   0.21066927E+02,   0.32336740E+02,   0.11623533E+01,   0.28787666E+01
1991, 3,   0.40265037E+02,   0.31941191E+02,   0.50093575E+02,   0.15493628E+01,   0.46374938E+01
1991, 4,   0.37590762E+02,   0.29730452E+02,   0.46891341E+02,   0.14817521E+01,   0.43843553E+01
1991, 5,   0.18528373E+02,   0.14929768E+02,   0.22731426E+02,   0.85349337E+00,   0.19927592E+01
1991, 6,   0.14240646E+02,   0.11333445E+02,   0.17665636E+02,   0.73186534E+00,   0.16176562E+01
1991, 7,   0.37402905E+02,   0.28701588E+02,   0.47916095E+02,   0.16777488E+01,   0.49110094E+01
1991, 8,   0.18565190E+02,   0.14845161E+02,   0.22933370E+02,   0.82318212E+00,   0.20661395E+01
1991, 9,   0.12251943E+02,   0.97593640E+01,   0.15186656E+02,   0.69740666E+00,   0.13864709E+01
1991,10,   0.11537737E+02,   0.91899272E+01,   0.14302112E+02,   0.68015228E+00,   0.13059737E+01
1991,11,   0.12147046E+02,   0.97005588E+01,   0.15022370E+02,   0.67297217E+00,   0.13594823E+01
1991,12,   0.23990792E+02,   0.18935613E+02,   0.29980727E+02,   0.99959611E+00,   0.28219374E+01
1992, 1,   0.24857688E+02,   0.19993579E+02,   0.30545994E+02,   0.10678362E+01,   0.26954356E+01
1992, 2,   0.27494717E+02,   0.20921232E+02,   0.35483239E+02,   0.10742210E+01,   0.37223348E+01
1992, 3,   0.47076491E+02,   0.37921160E+02,   0.57771997E+02,   0.17396484E+01,   0.50704715E+01
1992, 4,   0.32842613E+02,   0.26081140E+02,   0.40820393E+02,   0.13064031E+01,   0.37654715E+01
1992, 5,   0.31896909E+02,   0.25615308E+02,   0.39250909E+02,   0.13322866E+01,   0.34830471E+01
1992, 6,   0.35353217E+02,   0.28011998E+02,   0.44028551E+02,   0.15240352E+01,   0.40919004E+01
1992, 7,   0.23974807E+02,   0.19050112E+02,   0.29783036E+02,   0.10399933E+01,   0.27419454E+01
1992, 8,   0.19618496E+02,   0.15781001E+02,   0.24105950E+02,   0.86479825E+00,   0.21264647E+01
1992, 9,   0.22214880E+02,   0.17072962E+02,   0.28420952E+02,   0.94614301E+00,   0.29003544E+01
1992,10,   0.17008866E+02,   0.13689031E+02,   0.20889560E+02,   0.76185785E+00,   0.18392400E+01
1992,11,   0.25964462E+02,   0.20820645E+02,   0.31992592E+02,   0.11187766E+01,   0.28537865E+01
1992,12,   0.62681250E+02,   0.48066095E+02,   0.80348107E+02,   0.24020492E+01,   0.82509954E+01
1993, 1,   0.69936763E+02,   0.55524726E+02,   0.86944294E+02,   0.25150414E+01,   0.80268553E+01
1993, 2,   0.47668720E+02,   0.37889956E+02,   0.59199143E+02,   0.17480407E+01,   0.54438457E+01
1993, 3,   0.13889752E+03,   0.10991604E+03,   0.17317586E+03,   0.61048175E+01,   0.16161840E+02
