YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.18016300E+04,   0.10387280E+04,   0.29155791E+04,   0.17545854E+03,   0.48267959E+03
1985, 2,   0.25290857E+04,   0.13318084E+04,   0.43795999E+04,   0.23323486E+03,   0.78608086E+03
1985, 3,   0.36109121E+04,   0.23272364E+04,   0.53550699E+04,   0.31631781E+03,   0.77640836E+03
1985, 4,   0.35762864E+04,   0.20875794E+04,   0.57329489E+04,   0.30845365E+03,   0.93716282E+03
1985, 5,   0.96620415E+03,   0.64874691E+03,   0.13860347E+04,   0.82926973E+02,   0.18888641E+03
1985, 6,   0.98809252E+03,   0.63684565E+03,   0.14653299E+04,   0.83955455E+02,   0.21244287E+03
1985, 7,   0.53104729E+03,   0.35774866E+03,   0.75972733E+03,   0.45931132E+02,   0.10297610E+03
1985, 8,   0.42840468E+03,   0.28765944E+03,   0.61453216E+03,   0.38577226E+02,   0.83741737E+02
1985, 9,   0.54534036E+03,   0.35995269E+03,   0.79330577E+03,   0.47071124E+02,   0.11106205E+03
1985,10,   0.39404674E+03,   0.26461363E+03,   0.56520411E+03,   0.37929433E+02,   0.77008322E+02
1985,11,   0.52289177E+04,   0.29572836E+04,   0.85865504E+04,   0.49503212E+03,   0.14485390E+04
1985,12,   0.33591515E+04,   0.20382301E+04,   0.52257913E+04,   0.29519273E+03,   0.81859423E+03
1986, 1,   0.18986554E+04,   0.10661076E+04,   0.31348272E+04,   0.15620159E+03,   0.53244600E+03
1986, 2,   0.35119978E+04,   0.21382626E+04,   0.54489950E+04,   0.27509705E+03,   0.85014898E+03
1986, 3,   0.68767222E+04,   0.35446891E+04,   0.12095122E+05,   0.59955271E+03,   0.22069630E+04
1986, 4,   0.29866594E+04,   0.17095626E+04,   0.48599845E+04,   0.21433543E+03,   0.81038312E+03
1986, 5,   0.90672183E+03,   0.59847709E+03,   0.13190175E+04,   0.66478462E+02,   0.18466401E+03
1986, 6,   0.20302805E+04,   0.12909372E+04,   0.30437850E+04,   0.15285533E+03,   0.44961545E+03
1986, 7,   0.10627624E+04,   0.68751682E+03,   0.15713663E+04,   0.80740899E+02,   0.22662035E+03
1986, 8,   0.62744810E+03,   0.42859417E+03,   0.88743740E+03,   0.46470221E+02,   0.11750974E+03
1986, 9,   0.39893505E+03,   0.26713446E+03,   0.57355290E+03,   0.32341126E+02,   0.78506122E+02
1986,10,   0.10405155E+04,   0.66690417E+03,   0.15499994E+04,   0.78560539E+02,   0.22647599E+03
1986,11,   0.53296261E+04,   0.29334531E+04,   0.89324639E+04,   0.45371168E+03,   0.15449884E+04
1986,12,   0.37414387E+04,   0.24604079E+04,   0.54590815E+04,   0.28645112E+03,   0.76857912E+03
1987, 1,   0.11083747E+04,   0.75206263E+03,   0.15763102E+04,   0.83177835E+02,   0.21111851E+03
1987, 2,   0.62820300E+03,   0.42077715E+03,   0.90296177E+03,   0.48998784E+02,   0.12353765E+03
1987, 3,   0.24705351E+04,   0.15638203E+04,   0.37171344E+04,   0.15708009E+03,   0.55239727E+03
1987, 4,   0.48304285E+04,   0.29928186E+04,   0.73923501E+04,   0.30622110E+03,   0.11292270E+04
1987, 5,   0.12420315E+04,   0.83232097E+03,   0.17845682E+04,   0.79386666E+02,   0.24396714E+03
1987, 6,   0.77243351E+03,   0.52392978E+03,   0.10988648E+04,   0.51017108E+02,   0.14726197E+03
1987, 7,   0.12404361E+04,   0.76434722E+03,   0.19065420E+04,   0.85018555E+02,   0.29320792E+03
1987, 8,   0.40550361E+03,   0.27343549E+03,   0.57966624E+03,   0.28280091E+02,   0.78446496E+02
1987, 9,   0.17728125E+04,   0.10781560E+04,   0.27530048E+04,   0.13027719E+03,   0.43009010E+03
1987,10,   0.11256324E+04,   0.76651517E+03,   0.15961264E+04,   0.77623828E+02,   0.21247676E+03
1987,11,   0.10635304E+04,   0.67597959E+03,   0.15949241E+04,   0.71683587E+02,   0.23571665E+03
1987,12,   0.20252515E+04,   0.13194563E+04,   0.29774422E+04,   0.13664510E+03,   0.42504137E+03
1988, 1,   0.87495214E+03,   0.58600564E+03,   0.12577144E+04,   0.59703985E+02,   0.17209480E+03
1988, 2,   0.32291521E+04,   0.17353622E+04,   0.55090020E+04,   0.20235858E+03,   0.97262188E+03
1988, 3,   0.22528614E+04,   0.14832304E+04,   0.32840118E+04,   0.12566373E+03,   0.46153979E+03
1988, 4,   0.10936437E+04,   0.73941507E+03,   0.15599531E+04,   0.64375492E+02,   0.21018392E+03
1988, 5,   0.35672636E+04,   0.17608527E+04,   0.64722680E+04,   0.22871443E+03,   0.12180139E+04
1988, 6,   0.44632537E+03,   0.29734912E+03,   0.64436655E+03,   0.27975733E+02,   0.88917498E+02
1988, 7,   0.27739407E+03,   0.18710253E+03,   0.39644221E+03,   0.22330978E+02,   0.53625795E+02
1988, 8,   0.11321735E+04,   0.34986232E+03,   0.27722935E+04,   0.86934809E+02,   0.64202157E+03
1988, 9,   0.62654014E+03,   0.41801312E+03,   0.90348033E+03,   0.38090321E+02,   0.12438912E+03
1988,10,   0.41803067E+03,   0.28416291E+03,   0.59362232E+03,   0.27446097E+02,   0.79260373E+02
1988,11,   0.14106379E+04,   0.93089256E+03,   0.20524131E+04,   0.90133923E+02,   0.28743068E+03
1988,12,   0.70698524E+03,   0.46622921E+03,   0.10291991E+04,   0.45246994E+02,   0.14428380E+03
1989, 1,   0.87371655E+03,   0.60116507E+03,   0.12283360E+04,   0.56299934E+02,   0.16059510E+03
1989, 2,   0.12644609E+04,   0.81078621E+03,   0.18829515E+04,   0.73365246E+02,   0.27496155E+03
1989, 3,   0.24824675E+04,   0.12998740E+04,   0.43167060E+04,   0.12693250E+03,   0.77824823E+03
1989, 4,   0.40247055E+04,   0.20832754E+04,   0.70574197E+04,   0.22792108E+03,   0.12836921E+04
1989, 5,   0.60099911E+04,   0.36752674E+04,   0.92926676E+04,   0.36818487E+03,   0.14423024E+04
1989, 6,   0.51458794E+04,   0.30080709E+04,   0.82400727E+04,   0.35558895E+03,   0.13450045E+04
1989, 7,   0.11720953E+04,   0.78135151E+03,   0.16913167E+04,   0.74817120E+02,   0.23316048E+03
1989, 8,   0.34863686E+03,   0.24018855E+03,   0.48961930E+03,   0.22410594E+02,   0.63868303E+02
1989, 9,   0.37650978E+03,   0.25393068E+03,   0.53813943E+03,   0.23628289E+02,   0.72804888E+02
1989,10,   0.87398493E+03,   0.48600242E+03,   0.14536023E+04,   0.51624140E+02,   0.24911547E+03
1989,11,   0.10758117E+04,   0.69677652E+03,   0.15891555E+04,   0.65154741E+02,   0.22880113E+03
1989,12,   0.48674657E+03,   0.33344781E+03,   0.68678854E+03,   0.31971811E+02,   0.90485280E+02
1990, 1,   0.16205649E+04,   0.10425728E+04,   0.24068259E+04,   0.91635191E+02,   0.34984159E+03
1990, 2,   0.42186982E+04,   0.27278383E+04,   0.62400270E+04,   0.22448305E+03,   0.90054042E+03
1990, 3,   0.10040010E+04,   0.69293829E+03,   0.14078949E+04,   0.57473590E+02,   0.18306261E+03
1990, 4,   0.20263600E+04,   0.12956973E+04,   0.30242919E+04,   0.10100646E+03,   0.44333502E+03
1990, 5,   0.19523650E+04,   0.12486388E+04,   0.29133785E+04,   0.10678136E+03,   0.42695599E+03
1990, 6,   0.10427334E+04,   0.70515535E+03,   0.14870563E+04,   0.63195268E+02,   0.20028594E+03
1990, 7,   0.22571457E+04,   0.13409893E+04,   0.35694815E+04,   0.15377393E+03,   0.57262360E+03
1990, 8,   0.10739790E+04,   0.71478161E+03,   0.15517958E+04,   0.70233419E+02,   0.21447576E+03
1990, 9,   0.10328815E+04,   0.70770614E+03,   0.14571574E+04,   0.66351823E+02,   0.19192257E+03
1990,10,   0.68135435E+04,   0.38639826E+04,   0.11165706E+05,   0.54532336E+03,   0.18787455E+04
