YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.11086160E+04,   0.79419711E+03,   0.15067587E+04,   0.75936199E+02,   0.18232232E+03
1985, 2,   0.79751442E+04,   0.43947719E+04,   0.13354513E+05,   0.55117236E+03,   0.23074093E+04
1985, 3,   0.26856229E+04,   0.19011411E+04,   0.36870252E+04,   0.17330344E+03,   0.45705035E+03
1985, 4,   0.27574620E+04,   0.18307026E+04,   0.39922816E+04,   0.17435000E+03,   0.55391052E+03
1985, 5,   0.26592620E+04,   0.17896578E+04,   0.38075331E+04,   0.16449176E+03,   0.51693612E+03
1985, 6,   0.24257080E+04,   0.15841333E+04,   0.35592949E+04,   0.15001711E+03,   0.50632519E+03
1985, 7,   0.10338019E+04,   0.71857850E+03,   0.14411606E+04,   0.61050053E+02,   0.18498956E+03
1985, 8,   0.70692526E+03,   0.52288059E+03,   0.93497231E+03,   0.39918724E+02,   0.10538451E+03
1985, 9,   0.36642625E+03,   0.26887689E+03,   0.48795666E+03,   0.20275667E+02,   0.56032693E+02
1985,10,   0.80405172E+03,   0.51283843E+03,   0.12024424E+04,   0.46712142E+02,   0.17687423E+03
1985,11,   0.91482402E+05,   0.36557342E+05,   0.19150930E+06,   0.90613052E+04,   0.40438203E+05
1985,12,   0.55942691E+04,   0.36291505E+04,   0.82528779E+04,   0.33960975E+03,   0.11854545E+04
1986, 1,   0.63978688E+03,   0.47155537E+03,   0.84874198E+03,   0.38386657E+02,   0.96463697E+02
1986, 2,   0.85332471E+04,   0.54202426E+04,   0.12803466E+05,   0.50206530E+03,   0.18938854E+04
1986, 3,   0.12275345E+05,   0.62362082E+04,   0.21818192E+05,   0.81954334E+03,   0.40239926E+04
1986, 4,   0.25383296E+04,   0.17945906E+04,   0.34885365E+04,   0.13655798E+03,   0.43353130E+03
1986, 5,   0.13813501E+04,   0.97811122E+03,   0.18959984E+04,   0.72351565E+02,   0.23490808E+03
1986, 6,   0.49168207E+03,   0.36308254E+03,   0.65120513E+03,   0.25142468E+02,   0.73683731E+02
1986, 7,   0.35603512E+03,   0.26539905E+03,   0.46774602E+03,   0.17872722E+02,   0.51739950E+02
1986, 8,   0.28272473E+03,   0.21137243E+03,   0.37049113E+03,   0.14120477E+02,   0.40684653E+02
1986, 9,   0.16673328E+03,   0.12349416E+03,   0.22026016E+03,   0.95496835E+01,   0.24745496E+02
1986,10,   0.14770089E+03,   0.11051267E+03,   0.19341919E+03,   0.86025149E+01,   0.21197893E+02
1986,11,   0.55540998E+03,   0.40528658E+03,   0.74314874E+03,   0.28159229E+02,   0.86420936E+02
1986,12,   0.26882148E+04,   0.18318655E+04,   0.38096269E+04,   0.13984889E+03,   0.50652920E+03
1987, 1,   0.20140413E+04,   0.13208177E+04,   0.29452237E+04,   0.10196800E+03,   0.41637109E+03
1987, 2,   0.20921350E+04,   0.14498116E+04,   0.29238868E+04,   0.10507531E+03,   0.37740283E+03
1987, 3,   0.37441251E+04,   0.24030848E+04,   0.55712004E+04,   0.18465674E+03,   0.81245898E+03
