YEAR,MONTH,LOAD,LOWER 95% CI,UPPER 95% CI,SE,SEP
1985, 1,   0.44752746E+03,   0.35617620E+03,   0.55514667E+03,   0.33590878E+02,   0.50830073E+02
1985, 2,   0.89377825E+03,   0.70490330E+03,   0.11176981E+04,   0.65897667E+02,   0.10546677E+03
1985, 3,   0.36450981E+03,   0.29403029E+03,   0.44676578E+03,   0.26637878E+02,   0.39012381E+02
1985, 4,   0.25522667E+03,   0.20628779E+03,   0.31226336E+03,   0.18491584E+02,   0.27068133E+02
1985, 5,   0.24299251E+03,   0.19477087E+03,   0.29952097E+03,   0.17020866E+02,   0.26757728E+02
1985, 6,   0.23553708E+03,   0.18671969E+03,   0.29320611E+03,   0.16201881E+02,   0.27204926E+02
1985, 7,   0.16080672E+03,   0.12500428E+03,   0.20367953E+03,   0.10887348E+02,   0.20104901E+02
1985, 8,   0.90458340E+03,   0.65781091E+03,   0.12139110E+04,   0.68989454E+02,   0.14225175E+03
1985, 9,   0.15671170E+03,   0.12326877E+03,   0.19643264E+03,   0.10379330E+02,   0.18693595E+02
1985,10,   0.37757558E+03,   0.28833625E+03,   0.48575775E+03,   0.25083967E+02,   0.50462183E+02
1985,11,   0.14241104E+04,   0.11097922E+04,   0.17998558E+04,   0.10013741E+03,   0.17633498E+03
1985,12,   0.68046304E+03,   0.53616893E+03,   0.85164042E+03,   0.43730877E+02,   0.80602162E+02
1986, 1,   0.40859427E+03,   0.33243939E+03,   0.49694055E+03,   0.25869403E+02,   0.42013516E+02
1986, 2,   0.70456257E+03,   0.57717848E+03,   0.85163245E+03,   0.43410109E+02,   0.70090163E+02
1986, 3,   0.57685981E+03,   0.47404334E+03,   0.69530533E+03,   0.34995221E+02,   0.56504086E+02
1986, 4,   0.40050458E+03,   0.32586111E+03,   0.48709680E+03,   0.23969540E+02,   0.41179512E+02
1986, 5,   0.33989163E+03,   0.27308297E+03,   0.41808039E+03,   0.19875075E+02,   0.37037611E+02
1986, 6,   0.11431337E+03,   0.93057907E+02,   0.13896216E+03,   0.69474396E+01,   0.11723854E+02
1986, 7,   0.17187807E+03,   0.13921141E+03,   0.20989446E+03,   0.98422841E+01,   0.18053335E+02
1986, 8,   0.26000894E+03,   0.20013823E+03,   0.33219266E+03,   0.14953818E+02,   0.33750141E+02
1986, 9,   0.99259270E+02,   0.81879036E+02,   0.11922797E+03,   0.56998286E+01,   0.95374854E+01
1986,10,   0.93059300E+02,   0.76496063E+02,   0.11213625E+03,   0.53634966E+01,   0.91014710E+01
1986,11,   0.16227446E+03,   0.13416900E+03,   0.19451345E+03,   0.90859529E+01,   0.15409291E+02
1986,12,   0.58761720E+03,   0.46823818E+03,   0.72813663E+03,   0.31270846E+02,   0.66394077E+02
1987, 1,   0.53055704E+03,   0.43851940E+03,   0.63615572E+03,   0.28019780E+02,   0.50467708E+02
1987, 2,   0.84793506E+03,   0.69330654E+03,   0.10266985E+04,   0.43100346E+02,   0.85143539E+02
1987, 3,   0.69302473E+03,   0.55972897E+03,   0.84845629E+03,   0.34728004E+02,   0.73746953E+02
1987, 4,   0.17350256E+04,   0.13926438E+04,   0.21359988E+04,   0.93404595E+02,   0.18988205E+03
1987, 5,   0.92136753E+03,   0.75267495E+03,   0.11165125E+04,   0.45357674E+02,   0.92919790E+02
1987, 6,   0.53866353E+03,   0.42422817E+03,   0.67446591E+03,   0.26535480E+02,   0.63935514E+02
1987, 7,   0.16167316E+03,   0.12915232E+03,   0.19988601E+03,   0.78796603E+01,   0.18069191E+02
1987, 8,   0.63359452E+02,   0.52672030E+02,   0.75571771E+02,   0.35502373E+01,   0.58472526E+01
1987, 9,   0.36687503E+03,   0.29029284E+03,   0.45746094E+03,   0.18404147E+02,   0.42708752E+02
1987,10,   0.13274338E+03,   0.10875684E+03,   0.16043441E+03,   0.63385203E+01,   0.13197420E+02
1987,11,   0.37305426E+03,   0.30310081E+03,   0.45428553E+03,   0.17473670E+02,   0.38613105E+02
1987,12,   0.85688297E+03,   0.69997486E+03,   0.10383995E+04,   0.38838199E+02,   0.86429678E+02
1988, 1,   0.79875017E+03,   0.64421191E+03,   0.97912917E+03,   0.34592042E+02,   0.85546213E+02
1988, 2,   0.72782620E+03,   0.60309341E+03,   0.87068260E+03,   0.31086041E+02,   0.68328850E+02
1988, 3,   0.46870380E+03,   0.38544666E+03,   0.56456751E+03,   0.20021521E+02,   0.45742070E+02
1988, 4,   0.47979895E+03,   0.40190293E+03,   0.56833468E+03,   0.20443358E+02,   0.42493762E+02
1988, 5,   0.84702709E+03,   0.69272787E+03,   0.10253803E+04,   0.35461445E+02,   0.84954444E+02
1988, 6,   0.21852011E+03,   0.18208269E+03,   0.26008838E+03,   0.93393895E+01,   0.19917625E+02
1988, 7,   0.14587906E+03,   0.12056326E+03,   0.17492657E+03,   0.61951609E+01,   0.13882032E+02
1988, 8,   0.99887109E+02,   0.81988058E+02,   0.12052388E+03,   0.43297308E+01,   0.98410857E+01
1988, 9,   0.68569013E+02,   0.57291560E+02,   0.81409745E+02,   0.33002140E+01,   0.61580649E+01
1988,10,   0.72621028E+02,   0.60712370E+02,   0.86174911E+02,   0.34439737E+01,   0.65012808E+01
1988,11,   0.20828667E+03,   0.16625021E+03,   0.25770946E+03,   0.83627112E+01,   0.23363850E+02
1988,12,   0.18168542E+03,   0.15158507E+03,   0.21599315E+03,   0.76100832E+01,   0.16445462E+02
1989, 1,   0.20941790E+03,   0.17601773E+03,   0.24728886E+03,   0.88810219E+01,   0.18196529E+02
1989, 2,   0.49828257E+03,   0.40080143E+03,   0.61227698E+03,   0.18144809E+02,   0.54017811E+02
1989, 3,   0.11757380E+04,   0.97556013E+03,   0.14047837E+04,   0.41236057E+02,   0.10960065E+03
1989, 4,   0.73503517E+03,   0.61155527E+03,   0.87605123E+03,   0.25997159E+02,   0.67536222E+02
1989, 5,   0.14491752E+04,   0.11842740E+04,   0.17555377E+04,   0.55865465E+02,   0.14589340E+03
1989, 6,   0.72383945E+03,   0.59283468E+03,   0.87511379E+03,   0.27871985E+02,   0.72088727E+02
1989, 7,   0.87496618E+03,   0.69396123E+03,   0.10887182E+04,   0.36921419E+02,   0.10085107E+03
1989, 8,   0.34933419E+03,   0.28629944E+03,   0.42208806E+03,   0.14030167E+02,   0.34677590E+02
1989, 9,   0.42664139E+03,   0.34777721E+03,   0.51801007E+03,   0.17417489E+02,   0.43476484E+02
1989,10,   0.46442868E+03,   0.37900149E+03,   0.56332377E+03,   0.18125141E+02,   0.47074264E+02
1989,11,   0.61661829E+03,   0.51507624E+03,   0.73225627E+03,   0.23099462E+02,   0.55452430E+02
1989,12,   0.42531965E+03,   0.36080343E+03,   0.49799522E+03,   0.15425563E+02,   0.35024032E+02
1990, 1,   0.11908870E+04,   0.99457510E+03,   0.14144826E+04,   0.38093188E+02,   0.10721491E+03
1990, 2,   0.94888696E+03,   0.79332604E+03,   0.11259327E+04,   0.29465566E+02,   0.84923512E+02
1990, 3,   0.72792172E+03,   0.60872658E+03,   0.86355706E+03,   0.22768405E+02,   0.65064990E+02
1990, 4,   0.11321781E+04,   0.94816582E+03,   0.13413558E+04,   0.35045208E+02,   0.10039042E+03
1990, 5,   0.13030846E+04,   0.10312198E+04,   0.16246312E+04,   0.48066347E+02,   0.15160678E+03
1990, 6,   0.85262972E+03,   0.64654687E+03,   0.11036694E+04,   0.31699000E+02,   0.11685542E+03
1990, 7,   0.16603630E+03,   0.14018715E+03,   0.19525203E+03,   0.59391823E+01,   0.14058253E+02
1990, 8,   0.17054921E+03,   0.14149113E+03,   0.20380124E+03,   0.60658002E+01,   0.15910681E+02
1990, 9,   0.87357070E+02,   0.73611953E+02,   0.10291398E+03,   0.34052660E+01,   0.74810441E+01
1990,10,   0.25604492E+03,   0.19527966E+03,   0.32977357E+03,   0.87328479E+01,   0.34378127E+02
1990,11,   0.29568944E+03,   0.23611658E+03,   0.36570864E+03,   0.98857180E+01,   0.33104948E+02
1990,12,   0.48062638E+03,   0.39519086E+03,   0.57900888E+03,   0.15163637E+02,   0.46941662E+02
1991, 1,   0.10633756E+04,   0.87545332E+03,   0.12795845E+04,   0.31043550E+02,   0.10320172E+03
1991, 2,   0.36806913E+03,   0.31109548E+03,   0.43241486E+03,   0.12473639E+02,   0.30972951E+02
1991, 3,   0.66664569E+03,   0.55269509E+03,   0.79710385E+03,   0.19355388E+02,   0.62409390E+02
1991, 4,   0.59122621E+03,   0.48742594E+03,   0.71053323E+03,   0.17648538E+02,   0.56973382E+02
1991, 5,   0.19346928E+03,   0.16310380E+03,   0.22782606E+03,   0.68424145E+01,   0.16524045E+02
1991, 6,   0.10715606E+03,   0.88770084E+02,   0.12821716E+03,   0.41432907E+01,   0.10072828E+02
1991, 7,   0.46156199E+03,   0.36534125E+03,   0.57535014E+03,   0.16706649E+02,   0.53653650E+02
1991, 8,   0.14234038E+03,   0.11743116E+03,   0.17095689E+03,   0.49092586E+01,   0.13668400E+02
1991, 9,   0.62731707E+02,   0.52460206E+02,   0.74419821E+02,   0.27616019E+01,   0.56068724E+01
1991,10,   0.60084572E+02,   0.50133113E+02,   0.71426562E+02,   0.27209503E+01,   0.54369023E+01
1991,11,   0.75322526E+02,   0.63234530E+02,   0.89040010E+02,   0.32529015E+01,   0.65885781E+01
1991,12,   0.27564567E+03,   0.22481377E+03,   0.33451514E+03,   0.87509980E+01,   0.28016927E+02
1992, 1,   0.31288600E+03,   0.26346054E+03,   0.36885562E+03,   0.10312521E+02,   0.26908398E+02
1992, 2,   0.39916267E+03,   0.31199063E+03,   0.50315606E+03,   0.11438699E+02,   0.48847407E+02
1992, 3,   0.79601932E+03,   0.67191059E+03,   0.93631869E+03,   0.22469146E+02,   0.67504460E+02
1992, 4,   0.48198821E+03,   0.39927984E+03,   0.57673187E+03,   0.14652192E+02,   0.45312464E+02
1992, 5,   0.42419150E+03,   0.35582482E+03,   0.50181896E+03,   0.13720516E+02,   0.37275079E+02
1992, 6,   0.44703086E+03,   0.36810087E+03,   0.53782940E+03,   0.15050598E+02,   0.43342962E+02
1992, 7,   0.22613531E+03,   0.18593273E+03,   0.27243111E+03,   0.77948011E+01,   0.22089124E+02
1992, 8,   0.14734574E+03,   0.12337433E+03,   0.17459910E+03,   0.50984386E+01,   0.13078884E+02
1992, 9,   0.18909591E+03,   0.14525712E+03,   0.24202503E+03,   0.64268825E+01,   0.24732410E+02
1992,10,   0.11932474E+03,   0.10010183E+03,   0.14115022E+03,   0.41656231E+01,   0.10480426E+02
1992,11,   0.26473633E+03,   0.22160658E+03,   0.31378044E+03,   0.89110663E+01,   0.23534207E+02
1992,12,   0.93881351E+03,   0.75604363E+03,   0.11523680E+04,   0.28005293E+02,   0.10123289E+03
1993, 1,   0.11531876E+04,   0.96179755E+03,   0.13713838E+04,   0.31866934E+02,   0.10458096E+03
1993, 2,   0.78051494E+03,   0.65087816E+03,   0.92832440E+03,   0.21904871E+02,   0.70841337E+02
1993, 3,   0.26261417E+04,   0.21956182E+04,   0.31161246E+04,   0.88114188E+02,   0.23503025E+03
1993, 4,   0.20293794E+04,   0.16947653E+04,   0.24105116E+04,   0.62867307E+02,   0.18275146E+03
1993, 5,   0.10182674E+04,   0.84459737E+03,   0.12170326E+04,   0.32165875E+02,   0.95100313E+02
1993, 6,   0.38338184E+03,   0.31889405E+03,   0.45704141E+03,   0.13084806E+02,   0.35274548E+02
1993, 7,   0.11528528E+03,   0.97331244E+02,   0.13557852E+03,   0.43063969E+01,   0.97646647E+01
1993, 8,   0.91429244E+02,   0.75321102E+02,   0.10995348E+03,   0.34545245E+01,   0.88439015E+01
1993, 9,   0.59418931E+02,   0.49781504E+02,   0.70371271E+02,   0.27691745E+01,   0.52570202E+01
1993,10,   0.76884436E+02,   0.64913249E+02,   0.90414968E+02,   0.31713347E+01,   0.65106776E+01
1993,11,   0.41557436E+03,   0.27704098E+03,   0.59965463E+03,   0.14594321E+02,   0.82663282E+02
1993,12,   0.13606463E+04,   0.10859083E+04,   0.16836866E+04,   0.46092801E+02,   0.15270651E+03
1994, 1,   0.10202190E+04,   0.85892461E+03,   0.12028898E+04,   0.28751693E+02,   0.87817814E+02
1994, 2,   0.20840296E+04,   0.17134383E+04,   0.25108046E+04,   0.64891469E+02,   0.20362385E+03
1994, 3,   0.28480477E+04,   0.23176402E+04,   0.34632884E+04,   0.11455452E+03,   0.29259741E+03
1994, 4,   0.16258199E+04,   0.12989051E+04,   0.20099285E+04,   0.52695565E+02,   0.18163342E+03
1994, 5,   0.75077889E+03,   0.62737812E+03,   0.89127299E+03,   0.24017315E+02,   0.67379852E+02
1994, 6,   0.28076814E+03,   0.23796854E+03,   0.32901076E+03,   0.97873409E+01,   0.23242580E+02
1994, 7,   0.49842442E+03,   0.39623392E+03,   0.61890827E+03,   0.18620685E+02,   0.56886386E+02
1994, 8,   0.74943699E+03,   0.58762673E+03,   0.94204836E+03,   0.30378845E+02,   0.90559566E+02
1994, 9,   0.33501405E+03,   0.26449097E+03,   0.41856250E+03,   0.12332237E+02,   0.39363903E+02
1994,10,   0.20070870E+03,   0.16948103E+03,   0.23600058E+03,   0.69828226E+01,   0.16982651E+02
1994,11,   0.24413333E+03,   0.20418807E+03,   0.28958326E+03,   0.83183698E+01,   0.21803629E+02
1994,12,   0.30052376E+03,   0.25495478E+03,   0.35185339E+03,   0.10235165E+02,   0.24737471E+02
1995, 1,   0.78664896E+03,   0.64499977E+03,   0.95008597E+03,   0.22285597E+02,   0.77912287E+02
1995, 2,   0.50153188E+03,   0.42192443E+03,   0.59173744E+03,   0.16036423E+02,   0.43355298E+02
1995, 3,   0.93520840E+03,   0.74034075E+03,   0.11656337E+04,   0.26497025E+02,   0.10865484E+03
1995, 4,   0.37224373E+03,   0.31384052E+03,   0.43832040E+03,   0.12449249E+02,   0.31780560E+02
1995, 5,   0.55107364E+03,   0.46204145E+03,   0.65219928E+03,   0.18211265E+02,   0.48551126E+02
1995, 6,   0.75398114E+03,   0.57131704E+03,   0.97660697E+03,   0.27329421E+02,   0.10360645E+03
1995, 7,   0.83728830E+03,   0.64290646E+03,   0.10720448E+04,   0.32418030E+02,   0.10968190E+03
1995, 8,   0.13901114E+03,   0.11742840E+03,   0.16339613E+03,   0.49425780E+01,   0.11735665E+02
1995, 9,   0.65307347E+02,   0.54761356E+02,   0.77285029E+02,   0.29240660E+01,   0.57507423E+01
1995,10,   0.55219928E+03,   0.43566370E+03,   0.69032311E+03,   0.19936475E+02,   0.65063764E+02
1995,11,   0.57796263E+03,   0.47898643E+03,   0.69130779E+03,   0.20126033E+02,   0.54216136E+02
1995,12,   0.63981329E+03,   0.52858577E+03,   0.76746953E+03,   0.20011110E+02,   0.61000787E+02
1996, 1,   0.17625000E+04,   0.14335037E+04,   0.21442569E+04,   0.56891661E+02,   0.18152672E+03
1996, 2,   0.13806876E+04,   0.11593968E+04,   0.16317650E+04,   0.38293394E+02,   0.12060335E+03
1996, 3,   0.96420919E+03,   0.80435555E+03,   0.11464245E+04,   0.27562040E+02,   0.87341380E+02
1996, 4,   0.11344098E+04,   0.94522815E+03,   0.13502345E+04,   0.33493276E+02,   0.10341253E+03
1996, 5,   0.80055320E+03,   0.67758280E+03,   0.93929779E+03,   0.26856614E+02,   0.66815234E+02
1996, 6,   0.57708548E+03,   0.48153877E+03,   0.68597786E+03,   0.20827285E+02,   0.52199839E+02
1996, 7,   0.49547585E+03,   0.41002270E+03,   0.59343594E+03,   0.18875921E+02,   0.46835164E+02
1996, 8,   0.44694463E+03,   0.37224110E+03,   0.53219598E+03,   0.17533419E+02,   0.40842356E+02
1996, 9,   0.15082449E+04,   0.11517620E+04,   0.19404015E+04,   0.72626858E+02,   0.20158126E+03
1996,10,   0.11183196E+04,   0.90012150E+03,   0.13733649E+04,   0.43416925E+02,   0.12088101E+03
1996,11,   0.92055412E+03,   0.75442292E+03,   0.11123048E+04,   0.31438673E+02,   0.91395631E+02
1996,12,   0.19046846E+04,   0.15919306E+04,   0.22607125E+04,   0.63184824E+02,   0.17075868E+03
1997, 1,   0.94545825E+03,   0.80297018E+03,   0.11058354E+04,   0.28199227E+02,   0.77318430E+02
