TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.003729,0.186257,0,0.000373,0.003729,0.500000,0.000186,0.018470
A10003,1,0,0,1,0,1,0,1,0,0.012928,0.306126,0,0.001293,0.012928,0.500000,0.000306,0.026856
A10005,1,0,0,1,0,1,0,1,0,0.008122,0.265388,0,0.000812,0.008122,0.500000,0.000265,0.017648
A11001,1,0,0,1,0,1,0,1,0,0.003444,0.175510,0,0.000344,0.003444,0.500000,0.000176,0.028653
A24001,1,0,0,1,0,1,0,1,0,0.003727,0.173656,0,0.000372,0.003727,0.500000,0.000174,0.037060
A24003,1,0,0,1,0,1,0,1,0,0.011443,0.286028,0,0.001144,0.011443,0.500000,0.000286,0.029301
A24005,1,0,0,1,0,1,0,1,0,0.005710,0.226016,0,0.000571,0.005710,0.500000,0.000226,0.018461
A24009,1,0,0,1,0,1,0,1,0,0.005494,0.220250,0,0.000550,0.005494,0.500000,0.000220,0.022106
A24011,1,0,0,1,0,1,0,1,0,0.012918,0.307071,0,0.001291,0.012918,0.500000,0.000307,0.028896
A24013,1,0,0,1,0,1,0,1,0,0.005718,0.219284,0,0.000571,0.005718,0.500000,0.000219,0.025623
A24015,1,0,0,1,0,1,0,1,0,0.005287,0.213672,0,0.000529,0.005287,0.500000,0.000214,0.023680
A24017,1,0,0,1,0,1,0,1,0,0.006415,0.232138,0,0.000642,0.006415,0.500000,0.000232,0.035628
A24019,1,0,0,1,0,1,0,1,0,0.010854,0.281291,0,0.001086,0.010854,0.500000,0.000281,0.032809
A24021,1,0,0,1,0,1,0,1,0,0.005118,0.208054,0,0.000512,0.005118,0.500000,0.000208,0.024786
A24023,1,0,0,1,0,1,0,1,0,0.014415,0.299528,0,0.001441,0.014415,0.500000,0.000300,0.031498
A24025,1,0,0,1,0,1,0,1,0,0.009404,0.280667,0,0.000940,0.009404,0.500000,0.000281,0.020672
A24027,1,0,0,1,0,1,0,1,0,0.006109,0.227849,0,0.000611,0.006109,0.500000,0.000228,0.023013
A24029,1,0,0,1,0,1,0,1,0,0.012163,0.307772,0,0.001216,0.012163,0.500000,0.000308,0.024352
A24031,1,0,0,1,0,1,0,1,0,0.003864,0.186003,0,0.000386,0.003864,0.500000,0.000186,0.020488
A24033,1,0,0,1,0,1,0,1,0,0.004675,0.198584,0,0.000468,0.004675,0.500000,0.000199,0.028252
A24035,1,0,0,1,0,1,0,1,0,0.007658,0.260709,0,0.000766,0.007658,0.500000,0.000261,0.019697
A24037,1,0,0,1,0,1,0,1,0,0.004999,0.203731,0,0.000500,0.004999,0.500000,0.000204,0.030636
A24039,1,0,0,1,0,1,0,1,0,0.012378,0.293377,0,0.001238,0.012378,0.500000,0.000293,0.036261
A24041,1,0,0,1,0,1,0,1,0,0.012050,0.302531,0,0.001206,0.012050,0.500000,0.000303,0.026775
A24043,1,0,0,1,0,1,0,1,0,0.002672,0.159531,0,0.000267,0.002672,0.500000,0.000160,0.011493
A24045,1,0,0,1,0,1,0,1,0,0.007593,0.247009,0,0.000760,0.007593,0.500000,0.000247,0.034732
A24047,1,0,0,1,0,1,0,1,0,0.007057,0.238945,0,0.000706,0.007057,0.500000,0.000239,0.031730
A24510,1,0,0,1,0,1,0,1,0,0.011763,0.300769,0,0.001176,0.011763,0.500000,0.000301,0.024557
A36003,1,0,0,1,0,1,0,1,0,0.005841,0.207317,0,0.000585,0.005841,0.500000,0.000207,0.038587
A36007,1,0,0,1,0,1,0,1,0,0.008633,0.254206,0,0.000863,0.008633,0.500000,0.000254,0.026570
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A36015,1,0,0,1,0,1,0,1,0,0.005075,0.200256,0,0.000508,0.005075,0.500000,0.000200,0.036219
A36017,1,0,0,1,0,1,0,1,0,0.011434,0.284156,0,0.001144,0.011434,0.500000,0.000284,0.024992
A36023,1,0,0,1,0,1,0,1,0,0.012141,0.299812,0,0.001214,0.012141,0.500000,0.000300,0.022221
A36025,1,0,0,1,0,1,0,1,0,0.009045,0.265406,0,0.000905,0.009045,0.500000,0.000265,0.024346
A36043,1,0,0,1,0,1,0,1,0,0.010899,0.286854,0,0.001090,0.010899,0.500000,0.000287,0.023907
A36051,1,0,0,1,0,1,0,1,0,0.007749,0.254347,0,0.000774,0.007749,0.500000,0.000254,0.026863
A36053,1,0,0,1,0,1,0,1,0,0.010892,0.301497,0,0.001090,0.010892,0.500000,0.000301,0.020492
A36065,1,0,0,1,0,1,0,1,0,0.011533,0.307101,0,0.001153,0.011533,0.500000,0.000307,0.021759
A36067,1,0,0,1,0,1,0,1,0,0.012693,0.317016,0,0.001270,0.012693,0.500000,0.000317,0.021468
A36069,1,0,0,1,0,1,0,1,0,0.006581,0.238314,0,0.000658,0.006581,0.500000,0.000238,0.025958
A36077,1,0,0,1,0,1,0,1,0,0.010033,0.278342,0,0.001003,0.010033,0.500000,0.000278,0.023003
A36095,1,0,0,1,0,1,0,1,0,0.010050,0.281826,0,0.001005,0.010050,0.500000,0.000282,0.023052
A36097,1,0,0,1,0,1,0,1,0,0.006801,0.236035,0,0.000680,0.006801,0.500000,0.000236,0.029186
A36101,1,0,0,1,0,1,0,1,0,0.004191,0.191499,0,0.000419,0.004191,0.500000,0.000191,0.026447
A36107,1,0,0,1,0,1,0,1,0,0.007368,0.233873,0,0.000737,0.007368,0.500000,0.000234,0.029630
A36109,1,0,0,1,0,1,0,1,0,0.009657,0.254460,0,0.000966,0.009657,0.500000,0.000254,0.034134
A36123,1,0,0,1,0,1,0,1,0,0.006529,0.234057,0,0.000653,0.006529,0.500000,0.000234,0.026329
A37001,1,0,0,1,0,1,0,1,0,0.001321,0.022452,0,0.000132,0.001321,0.500000,0.000022,0.000021
A37005,1,0,0,1,0,1,0,1,0,0.000778,0.013552,0,0.000078,0.000778,0.500000,0.000014,0.882E-05
A37009,1,0,0,1,0,1,0,1,0,0.000820,0.014434,0,0.000082,0.000820,0.500000,0.000014,0.749E-05
A37033,1,0,0,1,0,1,0,1,0,0.000542,0.017609,0,0.000055,0.000542,0.500000,0.000018,0.000015
A37067,1,0,0,1,0,1,0,1,0,0.000484,0.017687,0,0.000049,0.000484,0.500000,0.000017,0.000010
A37077,1,0,0,1,0,1,0,1,0,0.000963,0.018047,0,0.000096,0.000963,0.500000,0.000018,0.000018
A37081,1,0,0,1,0,1,0,1,0,0.000516,0.018215,0,0.000052,0.000516,0.500000,0.000018,0.000011
A37131,1,0,0,1,0,1,0,1,0,0.000432,0.013909,0,0.000043,0.000432,0.500000,0.000014,0.000019
A37135,1,0,0,1,0,1,0,1,0,0.001275,0.021827,0,0.000128,0.001275,0.500000,0.000022,0.000020
A37145,1,0,0,1,0,1,0,1,0,0.000543,0.016556,0,0.000054,0.000543,0.500000,0.000017,0.000015
A37157,1,0,0,1,0,1,0,1,0,0.000579,0.018802,0,0.000058,0.000579,0.500000,0.000019,0.000013
A37169,1,0,0,1,0,1,0,1,0,0.000621,0.018421,0,0.000062,0.000621,0.500000,0.000018,0.000010
A37171,1,0,0,1,0,1,0,1,0,0.000565,0.012270,0,0.000057,0.000565,0.500000,0.000013,0.851E-05
A37181,1,0,0,1,0,1,0,1,0,0.000918,0.018622,0,0.000092,0.000918,0.500000,0.000019,0.000017
A37185,1,0,0,1,0,1,0,1,0,0.000960,0.019817,0,0.000096,0.000960,0.500000,0.000020,0.000018
A37189,1,0,0,1,0,1,0,1,0,0.000812,0.011776,0,0.000081,0.000812,0.500000,0.000012,0.890E-05
