TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.037362,0.100000,0.,10.00000,0.037362,na,na,0.037362,0.011938,0.,10.00000,0.037362,na,na,0.000100,0.100000,0.100E-04,0.316052,0.200000,na,na,0.000100,0.100000,0.100E-04,0.052674,0.000100,37191.08,17621.44,0.001,1.07,26.88817,510.7415,0.001,1.07,0.100000,35.97963,0.001,1.07,0.100000,35.97963,0.001,1.07,na,na,na,na,na,na
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.033879,0.100000,0.,5.962343,0.033879,na,na,0.033879,0.014525,0.,5.962343,0.033879,na,na,0.000100,0.100000,0.100E-04,0.064057,0.200000,na,na,0.000100,0.100000,0.100E-04,0.064057,0.000100,37760.61,17091.15,0.001,1.07,26.48261,526.5884,0.001,1.07,0.100000,42.01638,0.001,1.07,0.100000,42.01638,0.001,1.07,na,na,na,na,na,na
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.084515,0.067659,0.,10.00000,0.084515,na,na,0.084515,0.004055,0.,10.00000,0.084515,na,na,0.000100,0.100000,0.100E-04,0.010037,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,37062.95,14496.76,0.001,1.07,26.98113,620.8282,0.001,1.07,0.100000,28.30600,0.001,1.07,0.100000,28.30600,0.001,1.07,na,na,na,na,na,na
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.335213,0.011957,0.,10.00000,0.335213,na,na,0.335213,0.000717,0.,10.00000,0.335213,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,32094.65,11295.94,0.001,1.07,31.15784,796.7463,0.001,1.07,0.100000,23.30309,0.001,1.07,0.100000,23.30309,0.001,1.07,na,na,na,na,na,na
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.112351,0.047623,0.,10.00000,0.112351,na,na,0.112351,0.002859,0.,10.00000,0.112351,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,32693.00,13327.12,0.001,1.07,30.58757,675.3148,0.001,1.07,0.100000,29.90335,0.001,1.07,0.100000,29.90335,0.001,1.07,na,na,na,na,na,na
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.002631,0.100000,0.,8.145628,0.002631,na,na,0.001266,0.100000,0.,8.145628,0.001266,na,na,0.000100,0.000100,0.010000,0.202930,0.200000,na,na,0.000100,0.000100,0.010000,0.033823,0.000100,50000.00,50000.00,0.001,1.07,9.624750,157.0726,0.001,1.07,0.306299,95.21098,0.001,1.07,0.306299,95.21098,0.001,1.07,na,na,na,na,na,na
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.222710,0.020398,0.,10.00000,0.222710,na,na,0.222710,0.001226,0.,10.00000,0.222710,na,na,0.000100,0.100000,0.100E-04,0.050134,0.200000,na,na,0.000100,0.100000,0.100E-04,0.021878,0.000100,41974.41,15753.14,0.001,1.07,23.82405,571.3152,0.001,1.07,0.100000,27.83769,0.001,1.07,0.100000,27.83769,0.001,1.07,na,na,na,na,na,na
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.243501,0.018244,0.,10.00000,0.243501,na,na,0.243501,0.001095,0.,10.00000,0.243501,na,na,0.000100,0.100000,0.100E-04,0.015274,0.200000,na,na,0.000100,0.100000,0.100E-04,0.015274,0.000100,36793.95,14092.10,0.001,1.07,27.17839,638.6559,0.001,1.07,0.100000,27.91781,0.001,1.07,0.100000,27.91781,0.001,1.07,na,na,na,na,na,na
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.039925,0.100000,0.,10.00000,0.039925,na,na,0.039925,0.011023,0.,10.00000,0.039925,na,na,0.000100,0.100000,0.100E-04,0.117574,0.200000,na,na,0.000100,0.100000,0.100E-04,0.059239,0.000100,31928.05,14803.27,0.001,1.07,31.32045,607.9736,0.001,1.07,0.100000,47.61014,0.001,1.07,0.100000,47.61014,0.001,1.07,na,na,na,na,na,na
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.268793,0.016346,0.,10.00000,0.268793,na,na,0.268793,0.000983,0.,10.00000,0.268793,na,na,0.000100,0.100000,0.100E-04,0.016914,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,15069.61,11487.37,0.001,1.07,66.35878,783.4698,0.001,1.07,0.100000,23.89655,0.001,1.07,0.100000,23.89655,0.001,1.07,na,na,na,na,na,na
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.201313,0.023520,0.,10.00000,0.201313,na,na,0.201313,0.001411,0.,10.00000,0.201313,na,na,0.000100,0.100000,0.100E-04,0.032973,0.200000,na,na,0.000100,0.100000,0.100E-04,0.032973,0.000100,14613.65,9786.707,0.001,1.07,68.42924,919.6149,0.001,1.07,0.100000,36.38556,0.001,1.07,0.100000,36.38556,0.001,1.07,na,na,na,na,na,na
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.422913,0.009352,0.,10.00000,0.422913,na,na,0.422913,0.000561,0.,10.00000,0.422913,na,na,0.000100,0.100000,0.100E-04,0.032942,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010953,0.000100,13280.35,8851.654,0.001,1.07,75.29929,1016.760,0.001,1.07,0.100000,26.48220,0.001,1.07,0.100000,26.48220,0.001,1.07,na,na,na,na,na,na
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.233827,0.019244,0.,10.00000,0.233827,na,na,0.233827,0.001153,0.,10.00000,0.233827,na,na,0.000100,0.100000,0.100E-04,0.034832,0.200000,na,na,0.000100,0.100000,0.100E-04,0.034832,0.000100,13941.41,10019.16,0.001,1.07,71.72881,898.2794,0.001,1.07,0.100000,37.65420,0.001,1.07,0.100000,37.65420,0.001,1.07,na,na,na,na,na,na
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.194497,0.024396,0.,10.00000,0.194497,na,na,0.194497,0.001465,0.,10.00000,0.194497,na,na,0.000100,0.100000,0.100E-04,0.045882,0.200000,na,na,0.000100,0.100000,0.100E-04,0.045882,0.000100,14533.02,10759.84,0.001,1.07,68.80885,836.4435,0.001,1.07,0.100000,44.94436,0.001,1.07,0.100000,44.94436,0.001,1.07,na,na,na,na,na,na
A36025,0.4,6.975776004,63.48152646,60,74.04848281,81.66216107,69.18969741,70.72455554,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.325609,0.012678,0.,8.375873,0.325609,na,na,0.325609,0.000762,0.,8.257454,0.325609,na,na,0.000100,0.100000,0.100E-04,0.107368,0.200000,na,na,0.000100,0.100000,0.100E-04,0.060412,0.000100,13075.39,8581.159,0.001,1.07,76.47953,1048.809,0.001,1.07,0.100000,45.47490,0.001,1.07,0.100000,45.47490,0.001,1.07,na,na,na,na,na,na
A36043,0.4,9.3922193,65.35454084,60,76.77510265,85.10179199,80.7737934,82.64806555,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.228328,0.020013,0.,10.00000,0.228328,na,na,0.228328,0.001201,0.,10.00000,0.228328,na,na,0.000100,0.100000,0.100E-04,0.041058,0.200000,na,na,0.000100,0.100000,0.100E-04,0.041058,0.000100,17753.92,13726.77,0.001,1.07,56.32554,655.6530,0.001,1.07,0.100000,39.30818,0.001,1.07,0.100000,39.30818,0.001,1.07,na,na,na,na,na,na
A36051,0.4,7.668947336,98.64511801,60,73.86922945,81.43603295,90.99930683,93.17318652,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.475798,0.007340,0.,10.00000,0.475798,na,na,0.475798,0.000442,0.,10.00000,0.475798,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,10124.14,7432.253,0.001,1.07,98.77392,1210.937,0.001,1.07,0.100000,27.26183,0.001,1.07,0.100000,27.26183,0.001,1.07,na,na,na,na,na,na
A36053,0.4,7.909600462,83.92598625,60,73.71592698,81.24264189,79.97600121,81.82689804,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.145810,0.035594,0.,10.00000,0.145810,na,na,0.145810,0.002132,0.,10.00000,0.145810,na,na,0.000100,0.081325,0.000053,0.014640,0.200000,na,na,0.000100,0.016305,0.000056,0.014640,0.000100,15826.98,11697.58,0.001,1.07,63.18324,769.3915,0.001,1.07,0.100000,44.11455,0.001,1.07,0.100000,44.11455,0.001,1.07,na,na,na,na,na,na
A36065,0.4,8.89043303,71.97058933,60,72.16461852,79.28566626,75.14397892,76.8532975,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.209064,0.022410,0.,10.00000,0.209064,na,na,0.209064,0.001343,0.,10.00000,0.209064,na,na,0.000100,0.100000,0.100E-04,0.040117,0.200000,na,na,0.000100,0.068392,0.000010,0.040117,0.000100,15820.59,12548.26,0.001,1.07,63.20873,717.2311,0.001,1.07,0.100000,46.30207,0.001,1.07,0.100000,46.30207,0.001,1.07,na,na,na,na,na,na
A36067,0.4,8.385742969,74.84132169,60,73.52556193,81.00249637,75.35472654,77.07022003,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.141824,0.036576,0.,10.00000,0.141824,na,na,0.141824,0.002192,0.,10.00000,0.141824,na,na,0.000100,0.100000,0.000015,0.035735,0.200000,na,na,0.000100,0.037136,0.000020,0.035735,0.000100,18294.22,13474.45,0.001,1.07,54.66210,667.9309,0.001,1.07,0.100000,47.26616,0.001,1.07,0.100000,47.26616,0.001,1.07,na,na,na,na,na,na
A36069,0.4,7.604372204,81.91189366,60,73.53878481,81.01917703,75.37210211,77.0881047,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.462287,0.007667,0.,10.00000,0.462287,na,na,0.462287,0.000460,0.,10.00000,0.462287,na,na,0.000100,0.100000,0.100E-04,0.021980,0.200000,na,na,0.000100,0.100000,0.100E-04,0.015495,0.000100,10611.20,7452.145,0.001,1.07,94.24004,1207.706,0.001,1.07,0.100000,35.88713,0.001,1.07,0.100000,35.88713,0.001,1.07,na,na,na,na,na,na
A36077,0.4,7.380514,71.71616117,60,74.19496988,81.84695451,71.52723641,73.13058444,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.271325,0.016011,0.,10.00000,0.271325,na,na,0.271325,0.000961,0.,10.00000,0.271325,na,na,0.000100,0.100000,0.100E-04,0.061121,0.200000,na,na,0.000100,0.100000,0.100E-04,0.061121,0.000100,14882.83,9916.267,0.001,1.07,67.19154,907.6004,0.001,1.07,0.100000,45.05499,0.001,1.07,0.100000,45.05499,0.001,1.07,na,na,na,na,na,na
A36095,0.4,6.084899084,65.89470055,60,73.64951902,81.15886825,60.62054229,61.90432418,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.320248,0.013423,0.,10.00000,0.320248,na,na,0.320248,0.000805,0.,10.00000,0.320248,na,na,0.000100,0.100000,0.100E-04,0.162464,0.200000,na,na,0.000100,0.100000,0.100E-04,0.056219,0.000100,10832.34,7290.156,0.001,1.07,92.31625,1234.542,0.001,1.07,0.100000,54.07566,0.001,1.07,0.100000,54.07566,0.001,1.07,na,na,na,na,na,na
A36097,0.4,7.603221801,82.20815373,60,73.61387732,81.11390625,74.78727633,76.48614352,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.497643,0.007280,0.,10.00000,0.497643,na,na,0.497643,0.000437,0.,10.00000,0.497643,na,na,0.000100,0.100000,0.100E-04,0.013708,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010806,0.000100,10644.85,7481.985,0.001,1.07,93.94224,1202.889,0.001,1.07,0.100000,31.67929,0.001,1.07,0.100000,31.67929,0.001,1.07,na,na,na,na,na,na
A36101,0.4,7.444112923,83.45033467,60,73.20538394,80.59859184,76.07409652,77.81066755,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.365482,0.010739,0.,10.00000,0.365482,na,na,0.365482,0.000644,0.,10.00000,0.365482,na,na,0.000100,0.100000,0.100E-04,0.034182,0.200000,na,na,0.000100,0.100000,0.100E-04,0.011669,0.000100,10871.68,7219.936,0.001,1.07,91.98196,1246.548,0.001,1.07,0.100000,33.88815,0.001,1.07,0.100000,33.88815,0.001,1.07,na,na,na,na,na,na
A36107,0.4,7.479111367,83.47512909,60,73.67746452,81.19412149,75.51727427,77.2375304,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.364809,0.011114,0.,10.00000,0.364809,na,na,0.364809,0.000664,0.,10.00000,0.364809,na,na,0.000100,0.100000,0.100E-04,0.012997,0.200000,na,na,0.000100,0.100000,0.100E-04,0.012997,0.000100,14086.23,9303.010,0.001,1.07,70.99136,967.4293,0.001,1.07,0.100000,30.91504,0.001,1.07,0.100000,30.91504,0.001,1.07,na,na,na,na,na,na
A36109,0.4,7.416509243,82.73511072,60,73.73475366,81.26639174,73.84706302,75.51838197,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.479372,0.007988,0.,10.00000,0.479372,na,na,0.479372,0.000478,0.,10.00000,0.479372,na,na,0.000100,0.100000,0.100E-04,0.010000,0.200000,na,na,0.000100,0.100000,0.100E-04,0.010000,0.000100,13764.86,9666.935,0.001,1.07,72.64880,931.0083,0.001,1.07,0.100000,27.40320,0.001,1.07,0.100000,27.40320,0.001,1.07,na,na,na,na,na,na
A36123,0.4,7.364398801,83.08376291,60,73.7889385,81.33474592,73.63634002,75.30148479,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.445270,0.008197,0.,10.00000,0.445270,na,na,0.445270,0.000494,0.,10.00000,0.445270,na,na,0.000100,0.100000,0.100E-04,0.029992,0.200000,na,na,0.000100,0.100000,0.100E-04,0.015504,0.000100,10786.09,7629.315,0.001,1.07,92.71201,1179.658,0.001,1.07,0.100000,35.90443,0.001,1.07,0.100000,35.90443,0.001,1.07,na,na,na,na,na,na
A37001,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37005,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37009,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37033,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37067,0.4,8.015781851,61.98549301,60,77.25798577,85.71094905,50,50.35367998,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37077,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37081,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37131,0.4,11.5631235,93.9877834,60,80.0513976,89.23483808,80.7519253,82.62555671,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37135,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37145,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37157,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
A37169,0.4,8.015781851,61.98549301,60,77.25798577,85.71094905,50,50.35367998,1,1,100,1,1,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0,0.005,0,10,5,na,na,0,0.0003,0,5,2,na,na,0,0.0003,0.015,3,0.2,na,na,0,0,0.03,0.5,0,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,1000,3000,0.001,1.07,na,na,na,na,na,na
