TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.251316,1.255232,0,0.025130,0.251316,0.500000,0.001255,0.184693
A10003,1,0,0,1,0,1,0,1,0,0.392191,0.928736,0,0.039221,0.392191,0.500000,0.000929,0.268552
A10005,1,0,0,1,0,1,0,1,0,0.404854,1.322945,0,0.040489,0.404854,0.500000,0.001323,0.176470
A11001,1,0,0,1,0,1,0,1,0,0.188474,0.960453,0,0.018849,0.188474,0.500000,0.000960,0.286520
A24001,1,0,0,1,0,1,0,1,0,0.143399,0.668183,0,0.014339,0.143399,0.500000,0.000668,0.370590
A24003,1,0,0,1,0,1,0,1,0,0.335372,0.838356,0,0.033538,0.335372,0.500000,0.000838,0.293004
A24005,1,0,0,1,0,1,0,1,0,0.317431,1.256429,0,0.031744,0.317431,0.500000,0.001256,0.184603
A24009,1,0,0,1,0,1,0,1,0,0.291378,1.168131,0,0.029139,0.291378,0.500000,0.001168,0.221050
A24011,1,0,0,1,0,1,0,1,0,0.398032,0.946175,0,0.039806,0.398032,0.500000,0.000946,0.288947
A24013,1,0,0,1,0,1,0,1,0,0.251330,0.963892,0,0.025133,0.251330,0.500000,0.000964,0.256222
A24015,1,0,0,1,0,1,0,1,0,0.255309,1.031842,0,0.025533,0.255309,0.500000,0.001032,0.236795
A24017,1,0,0,1,0,1,0,1,0,0.285429,1.032797,0,0.028541,0.285429,0.500000,0.001033,0.356269
A24019,1,0,0,1,0,1,0,1,0,0.334965,0.868168,0,0.033498,0.334965,0.500000,0.000868,0.328080
A24021,1,0,0,1,0,1,0,1,0,0.230325,0.936223,0,0.023031,0.230325,0.500000,0.000936,0.247854
A24023,1,0,0,1,0,1,0,1,0,0.339590,0.705657,0,0.033960,0.339590,0.500000,0.000706,0.314966
A24025,1,0,0,1,0,1,0,1,0,0.412170,1.230083,0,0.041214,0.412170,0.500000,0.001230,0.206711
A24027,1,0,0,1,0,1,0,1,0,0.280326,1.045659,0,0.028034,0.280326,0.500000,0.001046,0.230121
A24029,1,0,0,1,0,1,0,1,0,0.432790,1.095158,0,0.043281,0.432790,0.500000,0.001095,0.243509
A24031,1,0,0,1,0,1,0,1,0,0.214516,1.032618,0,0.021453,0.214516,0.500000,0.001033,0.204871
A24033,1,0,0,1,0,1,0,1,0,0.204625,0.869174,0,0.020460,0.204625,0.500000,0.000869,0.282507
A24035,1,0,0,1,0,1,0,1,0,0.418306,1.423972,0,0.041829,0.418306,0.500000,0.001424,0.196957
A24037,1,0,0,1,0,1,0,1,0,0.210180,0.856618,0,0.021017,0.210180,0.500000,0.000857,0.306355
A24039,1,0,0,1,0,1,0,1,0,0.348616,0.826261,0,0.034860,0.348616,0.500000,0.000826,0.362605
A24041,1,0,0,1,0,1,0,1,0,0.405728,1.018675,0,0.040574,0.405728,0.500000,0.001019,0.267741
A24043,1,0,0,1,0,1,0,1,0,0.204861,1.223050,0,0.020486,0.204861,0.500000,0.001223,0.114921
A24045,1,0,0,1,0,1,0,1,0,0.292199,0.950580,0,0.029221,0.292199,0.500000,0.000951,0.347311
A24047,1,0,0,1,0,1,0,1,0,0.277259,0.938764,0,0.027726,0.277259,0.500000,0.000939,0.317294
A24510,1,0,0,1,0,1,0,1,0,0.408529,1.044564,0,0.040853,0.408529,0.500000,0.001045,0.245557
A36003,1,0,0,1,0,1,0,1,0,0.180193,0.639503,0,0.018018,0.180193,0.500000,0.000640,0.385858
A36007,1,0,0,1,0,1,0,1,0,0.279588,0.823275,0,0.027958,0.279588,0.500000,0.000823,0.265696
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.183900,0.725528,0,0.018389,0.183900,0.500000,0.000726,0.362178
A36017,1,0,0,1,0,1,0,1,0,0.328355,0.816031,0,0.032837,0.328355,0.500000,0.000816,0.249909
A36023,1,0,0,1,0,1,0,1,0,0.384096,0.948562,0,0.038412,0.384096,0.500000,0.000949,0.222199
A36025,1,0,0,1,0,1,0,1,0,0.321399,0.943017,0,0.032138,0.321399,0.500000,0.000943,0.243454
A36043,1,0,0,1,0,1,0,1,0,0.359562,0.946291,0,0.035954,0.359562,0.500000,0.000946,0.239058
A36051,1,0,0,1,0,1,0,1,0,0.335366,1.100878,0,0.033538,0.335366,0.500000,0.001101,0.268625
A36053,1,0,0,1,0,1,0,1,0,0.480255,1.329334,0,0.048022,0.480255,0.500000,0.001329,0.204913
