TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
VARS->,CSNO,RTOP,UZFG,VCS,VUZ,VNN,VIFW,VIRC,VLE,FOREST,LZSN,INFILT,LSUR,SLSUR,KVARY,AGWR,PETMAX,PETMIN,INFEXP,INFILD,DEEPFR,BASETPR,AGWETP,CEPSC,UZSN,NSUR,INTFW,IRC,LZETP,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,CEPS,SURS,UZS,IFWS,LZS,AGWS,GWVS
A36017,1,1,0,1,1,1,0,0,1,0,8.000000,0.067390,279,0.074,0.,0.939608,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.000000,0.373179,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.184160252,0.184354636,0.182869269,0.193058362,0.283067736,0.385470431,0.385508171,0.319167816,0.181816229,0.180875824,0.180459736,0.180272559,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36023,1,1,0,1,1,1,0,0,1,0,8.000000,0.100729,278,0.074,0.,0.957700,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.140579,0.457972,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.187387068,0.187626394,0.186256045,0.196403628,0.282091803,0.381813846,0.381660865,0.317065848,0.183243903,0.182197215,0.182285964,0.182600554,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36025,1,1,0,1,1,1,0,0,1,0,8.000000,0.098908,253,0.093,0.,0.952501,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.372859,0.481650,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.168409701,0.168444083,0.166964712,0.178059993,0.285648316,0.395230792,0.39455987,0.320189574,0.172739727,0.170870378,0.169172939,0.167722062,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36043,1,1,0,1,1,1,0,0,1,0,8.000000,0.079971,299,0.061,0.,0.951828,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.832923,0.359141,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.189402238,0.189662969,0.188300776,0.198343482,0.281727308,0.380437895,0.3803498,0.316789851,0.184372032,0.183421429,0.183692718,0.184187632,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36051,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,352,0.038,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.233563676,0.234168739,0.231793599,0.237345694,0.271525194,0.355223609,0.360295,0.322607278,0.213180602,0.217719245,0.219513109,0.221462409,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36053,1,1,0,1,1,1,0,0,1,0,8.000000,0.102880,291,0.066,0.,0.947548,40,35,2,2,0,0,0.024915,NA,0.7,NA,2.879286,0.470855,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.196023528,0.196357313,0.195047958,0.204778359,0.280429484,0.375545707,0.375595558,0.315459011,0.187982009,0.187280676,0.188206025,0.18934784,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36065,1,1,0,1,1,1,0,0,1,0,8.000000,0.098236,337,0.044,0.,0.961048,40,35,2,2,0,0,0.036272,NA,0.7,NA,3.099883,0.410060,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.208053863,0.20851783,0.207280096,0.216412833,0.278165249,0.367004533,0.367375474,0.31343794,0.194631609,0.194445384,0.196508282,0.198774523,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36067,1,1,0,1,1,1,0,0,1,0,8.000000,0.123483,322,0.050,0.,0.967988,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.326060,0.500184,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.212462273,0.212932415,0.21132402,0.219670719,0.278150159,0.368269854,0.369936165,0.318369792,0.198507022,0.199558182,0.201211218,0.203059452,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36069,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,358,0.036,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.260374676,0.261199857,0.258315096,0.261736953,0.269353998,0.346259581,0.353967383,0.32933166,0.23050109,0.237880075,0.240813739,0.243871063,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36077,1,1,0,1,1,1,0,0,1,0,8.000000,0.098850,273,0.078,0.,0.955652,40,35,2,2,0,0,0.050000,NA,0.7,NA,2.754846,0.543383,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.187996269,0.188242723,0.186881125,0.197004796,0.281957433,0.381308299,0.381156772,0.316880084,0.183561597,0.182527921,0.182684954,0.18306719,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36095,1,1,0,1,1,1,0,0,1,0,8.000000,0.100804,294,0.064,0.,0.952439,40,35,2,2,0,0,0.050000,NA,0.7,NA,3.441064,0.484904,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.175918213,0.176019572,0.174448462,0.185001544,0.284760074,0.391844781,0.391768515,0.321149562,0.177396793,0.176197056,0.174925178,0.173891029,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36097,1,1,0,1,1,1,0,0,1,0,10.18998,0.037328,303,0.059,0.,0.944110,40,35,2,2,0,0,0.006265,NA,0.7,NA,3.891731,0.460816,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.855958,0.855958,0.855958,0.855958,0.855958,0.998618,1.355267,1.426597,1.426597,1.141277,0.998618,0.927288,0.266609215,0.267651677,0.266235777,0.271457568,0.265853239,0.32706168,0.330661137,0.308499661,0.228787899,0.232620316,0.239125065,0.245759966,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36101,1,1,0,1,1,1,0,0,1,0,10.94433,0.029076,277,0.075,0.,0.936300,40,35,2,2,0,0,0.001000,NA,0.7,NA,3.181682,0.455949,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.919323,0.919323,0.919323,0.919323,0.919323,1.072544,1.455595,1.532206,1.532206,1.225765,1.072544,0.995934,0.239775436,0.240576128,0.239464782,0.246887757,0.271898767,0.34442299,0.345844279,0.308531148,0.212370432,0.213728887,0.218661572,0.223761596,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36107,1,1,0,1,1,1,0,0,1,0,8.846869,0.034088,276,0.076,0.,0.952451,40,35,2,2,0,0,0.025650,NA,0.7,NA,2.000000,0.427042,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.743137,0.743137,0.743137,0.743137,0.743137,0.866993,1.176633,1.238562,1.238562,0.990849,0.866993,0.805065,0.184897345,0.185111135,0.18373941,0.194027352,0.282508667,0.383389829,0.383131547,0.317265215,0.181817798,0.180630202,0.180511558,0.180621535,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36109,1,1,0,1,1,1,0,0,1,0,8.846211,0.034117,319,0.051,0.,0.952420,40,35,2,2,0,0,0.025655,NA,0.7,NA,2.000000,0.427039,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.743082,0.743082,0.743082,0.743082,0.743082,0.866929,1.176546,1.238470,1.238470,0.990776,0.866929,0.805005,0.229245427,0.22989768,0.228394014,0.235867823,0.274544074,0.355525966,0.357644865,0.314996641,0.207744324,0.209523459,0.212773891,0.216200353,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A36123,1,1,0,1,1,1,0,0,1,0,9.847300,0.047881,341,0.042,0.,0.942524,40,35,2,2,0,0,0.009167,NA,0.7,NA,4.000000,0.468386,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.827173,0.827173,0.827173,0.827173,0.827173,0.965035,1.309691,1.378622,1.378622,1.102898,0.965035,0.896104,0.240830247,0.24156605,0.239732028,0.245772227,0.270447251,0.346875296,0.350606643,0.315724938,0.215458131,0.218926388,0.222443087,0.226114183,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37001,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,336,0.044,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.270791033,0.292608664,0.29096479,0.296019585,0.263051152,0.291685442,0.291106568,0.279407393,0.265679606,0.239245463,0.242980066,0.257957132,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37005,1,1,0,1,1,1,0,0,1,0,11.49614,0.118392,260,0.087,0.,0.960773,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.336162,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.965676,0.965676,0.965676,0.965676,0.965676,1.126621,1.528986,1.609459,1.609459,1.287567,1.126621,1.046149,0.232327939,0.23946588,0.237242653,0.240789669,0.237139241,0.304791197,0.342524894,0.323522643,0.288142206,0.217545528,0.217899772,0.222922364,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37009,1,1,0,1,1,1,0,0,1,0,12.00000,0.156250,171,0.196,0.,0.970415,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.409665,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.357653189,0.357653189,0.357350664,0.357091357,0.249441592,0.258334403,0.269295036,0.256572315,0.251891528,0.281835259,0.306303381,0.322500215,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37033,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,317,0.052,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.28093826,0.304584603,0.302811612,0.308920685,0.280852971,0.3195514,0.318414192,0.303787759,0.285442299,0.246454731,0.25080628,0.267028647,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37067,1,1,0,1,1,1,0,0,1,0,12.00000,0.032496,295,0.064,0.,0.987601,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.402107,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.225859034,0.234535286,0.230889525,0.239060997,0.253456015,0.292348688,0.30265475,0.295213148,0.276524153,0.227164386,0.21781826,0.220755356,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37077,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,346,0.040,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.292934255,0.318406272,0.316272382,0.32208144,0.27918181,0.308203168,0.308678326,0.296430589,0.282343418,0.257307753,0.260666142,0.277950716,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37081,1,1,0,1,1,1,0,0,1,0,12.00000,0.032496,323,0.049,0.,0.987601,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.402107,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.269088648,0.291340146,0.290101417,0.294148846,0.254036418,0.276751747,0.274772024,0.263870174,0.252920467,0.234969744,0.240276892,0.255999532,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37131,1,1,0,1,1,1,0,0,1,0,8.000000,0.017857,446,0.016,0.,0.920000,40,35,2,2,0,0,0.005125,NA,0.7,NA,2.000000,0.324099,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.234566149,0.241393341,0.235890451,0.250120034,0.314028818,0.39721438,0.412844169,0.397372534,0.358178685,0.246857074,0.230965569,0.230550153,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37135,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,345,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.268780307,0.290009988,0.28828961,0.294215922,0.272310124,0.310346954,0.30964811,0.295863686,0.277868844,0.238347056,0.241862688,0.25629226,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37145,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,334,0.045,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.305604507,0.335405831,0.3341428,0.337443926,0.264507202,0.275715393,0.272633427,0.26233308,0.256469025,0.258586493,0.266579718,0.288074316,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37157,1,1,0,1,1,1,0,0,1,0,12.00000,0.028824,309,0.056,0.,0.986807,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.000000,0.440462,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.30715193,0.336124232,0.334268464,0.339004716,0.276663628,0.296126687,0.295168492,0.283863931,0.27412169,0.264256718,0.269853027,0.290109399,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37169,1,1,0,1,1,1,0,0,1,0,12.00000,0.038648,297,0.062,0.,0.976497,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.114680,0.466916,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.232078376,0.243459726,0.24060404,0.250400133,0.287928906,0.357593256,0.362077292,0.344933854,0.31247921,0.223680422,0.219674857,0.225383464,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37171,1,1,0,1,1,1,0,0,1,0,12.00000,0.074425,282,0.071,0.,0.973228,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.789366,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.236455128,0.236455128,0.233979292,0.231647385,0.207706584,0.285895707,0.351859287,0.334545057,0.304960112,0.223805053,0.22388199,0.225874337,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37181,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,344,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.278684545,0.296650852,0.292114237,0.300428748,0.273850993,0.298001633,0.310509074,0.305149958,0.292758421,0.268381306,0.258924685,0.268116129,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37185,1,1,0,1,1,1,0,0,1,0,12.00000,0.020196,344,0.041,0.,0.962540,40,35,2,2,0,0,0.001000,NA,0.7,NA,2.065392,0.521520,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.271130713,0.285607733,0.28008728,0.291229704,0.294151649,0.337949883,0.354150102,0.346277375,0.324789907,0.271225411,0.257107556,0.26261482,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A37189,1,1,0,1,1,1,0,0,1,0,12.00000,0.156250,242,0.102,0.,0.980926,40,35,2,2,0,0,0.001000,NA,0.7,NA,4.000000,0.490799,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,1.008000,1.008000,1.008000,1.008000,1.008000,1.176000,1.596000,1.680000,1.680000,1.344000,1.176000,1.092000,0.175404912,0.175404912,0.173970498,0.184728602,0.285320864,0.391160012,0.390005565,0.36470515,0.316392766,0.174946471,0.174345641,0.173546639,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42001,1,1,0,1,1,1,0,0,1,0,9.484872,0.017857,359,0.036,0.,0.920000,40,35,2,2,0,0,0.001245,NA,0.7,NA,2.000000,0.300000,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.796729,0.796729,0.796729,0.796729,0.796729,0.929517,1.261488,1.327882,1.327882,1.062306,0.929517,0.863123,0.211581512,0.215382753,0.210802662,0.224339531,0.303619518,0.39363242,0.405832088,0.388292526,0.34629524,0.224468204,0.211178797,0.209345488,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42009,1,1,0,1,1,1,0,0,1,0,9.259536,0.054664,287,0.068,0.,0.961211,40,35,2,2,0,0,0.009981,NA,0.7,NA,2.791222,0.448234,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.777801,0.777801,0.777801,0.777801,0.777801,0.907434,1.231518,1.296335,1.296335,1.037068,0.907434,0.842618,0.207878842,0.2159896,0.214493267,0.213187854,0.170690988,0.257529752,0.342969548,0.323304615,0.286900295,0.187480665,0.193384552,0.197064498,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42011,1,1,0,1,1,1,0,0,1,0,8.732102,0.040816,278,0.074,0.,0.928955,40,35,2,2,0,0,0.001773,NA,0.7,NA,2.000000,0.336466,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.733497,0.733497,0.733497,0.733497,0.733497,0.855746,1.161370,1.222494,1.222494,0.977996,0.855746,0.794621,0.221693738,0.231039129,0.228238108,0.237571726,0.276766765,0.34234879,0.347378002,0.331819364,0.301258435,0.216772527,0.211979454,0.216196449,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42013,1,1,0,1,1,1,0,0,1,0,10.57535,0.057932,276,0.075,0.,0.953106,40,35,2,2,0,0,0.012251,NA,0.7,NA,2.000000,0.550628,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.888329,0.888329,0.888329,0.888329,0.888329,1.036384,1.406522,1.480549,1.480549,1.184439,1.036384,0.962357,0.191617627,0.194907283,0.192485369,0.190263941,0.180233736,0.281417695,0.3736897,0.353039594,0.312218397,0.190558243,0.187915344,0.18723142,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42015,1,1,0,1,1,1,0,0,1,0,8.000000,0.035223,253,0.093,0.,0.932808,40,35,2,2,0,0,0.013007,NA,0.7,NA,2.000000,0.407215,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.191166969,0.191166969,0.18952223,0.188100797,0.18483045,0.283890158,0.382489856,0.358473412,0.313345512,0.185790736,0.186705464,0.186849004,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
A42021,1,1,0,1,1,1,0,0,1,0,8.000000,0.066750,255,0.091,0.,0.928896,40,35,2,2,0,0,0.002283,NA,0.7,NA,2.559958,0.353495,NA,0.067,0.065,0.062,0.06,0.064,0.085,0.138,0.15,0.146,0.109,0.087,0.077,0.672000,0.672000,0.672000,0.672000,0.672000,0.784000,1.064000,1.120000,1.120000,0.896000,0.784000,0.728000,0.262023978,0.262023978,0.260913892,0.259950038,0.212507231,0.273485508,0.334729391,0.315578873,0.287705451,0.227019268,0.237747879,0.244647236,0.232,0.221,0.208,0.2,0.218,0.312,0.547,0.6,0.582,0.416,0.322,0.276,NA,NA,0.7,NA,5,1,0
