TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.030934,0.122724,0,0.003093,0.030934,0.500000,0.000123,0.028340
A10003,1,0,0,1,0,1,0,1,0,0.020252,0.080347,0,0.002025,0.020252,0.500000,0.000080,0.021413
A10005,1,0,0,1,0,1,0,1,0,0.062506,0.247980,0,0.006249,0.062506,0.500000,0.000248,0.018664
A11001,1,0,0,1,0,1,0,1,0,0.050974,0.202230,0,0.005096,0.050974,0.500000,0.000202,0.044267
A24001,1,0,0,1,0,1,0,1,0,0.019368,0.076838,0,0.001936,0.019368,0.500000,0.000077,0.053598
A24003,1,0,0,1,0,1,0,1,0,0.009973,0.039562,0,0.000997,0.009973,0.500000,0.000040,0.025094
A24005,1,0,0,1,0,1,0,1,0,0.008859,0.035146,0,0.000885,0.008859,0.500000,0.000035,0.023948
A24009,1,0,0,1,0,1,0,1,0,0.005010,0.019875,0,0.000501,0.005010,0.500000,0.000020,0.028244
A24011,1,0,0,1,0,1,0,1,0,0.030525,0.121101,0,0.003052,0.030525,0.500000,0.000121,0.023160
A24013,1,0,0,1,0,1,0,1,0,0.022068,0.087550,0,0.002206,0.022068,0.500000,0.000088,0.031638
A24015,1,0,0,1,0,1,0,1,0,0.014356,0.056955,0,0.001435,0.014356,0.500000,0.000057,0.029971
A24017,1,0,0,1,0,1,0,1,0,0.007428,0.029468,0,0.000743,0.007428,0.500000,0.000030,0.040573
A24019,1,0,0,1,0,1,0,1,0,0.028775,0.114161,0,0.002877,0.028775,0.500000,0.000114,0.028395
A24021,1,0,0,1,0,1,0,1,0,0.010647,0.042240,0,0.001064,0.010647,0.500000,0.000042,0.032389
A24023,1,0,0,1,0,1,0,1,0,0.018561,0.073636,0,0.001856,0.018561,0.500000,0.000074,0.021870
A24025,1,0,0,1,0,1,0,1,0,0.014810,0.058755,0,0.001481,0.014810,0.500000,0.000059,0.020795
A24027,1,0,0,1,0,1,0,1,0,0.013023,0.051668,0,0.001302,0.013023,0.500000,0.000052,0.027933
A24029,1,0,0,1,0,1,0,1,0,0.017311,0.068679,0,0.001731,0.017311,0.500000,0.000069,0.020897
A24031,1,0,0,1,0,1,0,1,0,0.009990,0.039635,0,0.000998,0.009990,0.500000,0.000040,0.031705
A24033,1,0,0,1,0,1,0,1,0,0.004899,0.019433,0,0.000489,0.004899,0.500000,0.000020,0.038010
A24035,1,0,0,1,0,1,0,1,0,0.023389,0.092791,0,0.002338,0.023389,0.500000,0.000093,0.022100
